cyc,detuning,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
12,15,47.1969,2.5,12,15846.5,-0.0378019,30.6013,-12.1153,115.844,-0.0263606,5.03376,500,-1.70467,-0.620872,-0.387911,-0.845224,-4.82846,-109.896,2122.38,85.4549,14862.5,12073.2,-1.01269,0.0711132,0.996059,-0.153239,-4.13647,1.23518,2276.51,91.1638,15016.7,0.116471,0.93451,0.0110594,19545.7,-0.00151651,0.116091,13.2281,21.4169,117.827,94.3215,1.04347,12.4643,14.0215,115.384,139.698,2.44291,-45.376 
13,35,47.2169,5,13,17361,-0.261316,32.5159,12.509,115.814,0.113422,148.063,476.562,-2.99838,0.844876,0.771858,-1.9198,0.0916124,-17.9878,3887.85,105.597,14425,13787.4,-2.88512,0.95814,0.998387,-1.80654,0.204877,1.39458,3913.08,106.532,14450.2,0.190595,0.954524,0.0133986,20530.9,-0.0011919,0.251218,12.7423,15.7645,117.261,90.5056,0.958362,12.7522,14.6339,115.218,140.194,2.04284,-49.6887 
14,-1,47.1809,1.7,14,17072.8,-0.159277,32.527,12.4253,115.924,0.0576099,451.17,497.038,-0.374195,0.651672,3.71224,1.22236,0.40817,-29.6278,1470.24,116.644,16719.4,14002.8,-0.187637,0.838231,4.08535,1.40892,0.594729,0.393828,1511.8,118.183,16760.9,0.0727284,0.879659,0.0128224,20786.9,-0.00159114,0.090286,13.4149,29.3261,116.91,108,1.11226,12.7228,13.8365,115.452,140.085,1.45741,-32.0851 
15,-5,47.1769,2,15,18261.4,-0.160117,34.3872,12.522,115.771,-2.03886,-815.367,484.629,-4.41112,4.78047,-0.829201,0.483964,0.305917,-133.838,1521.42,113.921,17902.4,68134.7,-3.56838,5.62321,0.856284,1.32671,1.14866,0.841031,1709.14,120.874,18090.1,0.0759186,0.889867,0.0121588,22512.8,-0.00156696,0.0861783,13.8068,30.287,116.861,108,1.18304,12.6459,14.0043,115.335,140.62,1.52636,-32.6196 
16,60,47.2419,5,16,18810.9,-0.0436687,34.3993,12.7423,115.806,0.00644338,-14.5168,500,3.0751,5.36702,-3.08678,-1.06329,-1.14043,-94.8263,2206.03,135.994,17644.8,14272,3.6722,5.96412,-1.89258,-0.466199,-0.543338,1.28104,2339.03,140.92,17777.9,0.102663,0.904623,0.0143917,22783.6,-0.0015603,0.11056,13.7154,25.3631,117.265,98.3305,1.12376,13.1042,14.5139,115.354,140.051,1.91134,-41.7209 
17,60,47.2419,5,17,17725.4,-0.317818,33.4949,12.571,115.912,0.0911254,232.039,22.4429,4.84776,-1.18427,1.08893,-3.27563,1.99266,-66.5793,2062.56,112.761,16745,14395.4,5.26699,-0.765034,1.92739,-2.8564,2.41189,0.677954,2155.94,116.219,16838.3,0.100183,0.913796,0.0125547,21520,-0.00152348,0.110387,13.3211,22.842,117.489,95.7917,1.1071,12.8952,14.3446,115.395,139.256,2.0934,-43.4647 
18,130,47.3119,10,18,17603.7,-0.176721,31.6905,12.9603,115.927,0.127005,46.059,2.60871e-08,0.067974,0.594829,-3.01509,-2.02559,-1.38627,-116.708,2327.8,116.238,16142.7,13560.7,0.802856,1.32971,-1.54533,-1.29071,-0.651392,-0.140582,2491.49,122.3,16306.4,0.117281,0.920893,0.0136278,21243.8,-0.00135169,0.109588,14.3851,23.6631,118.297,93.8072,1.02363,13.1977,14.5969,115.325,138.649,2.97216,-44.8416 
19,130,47.3119,10,19,17912.1,-0.343476,33.3152,12.8501,115.862,0.250821,-10.8732,494.838,2.15162,1.13664,-4.01791,-1.26466,-2.95823,-120.94,2172.85,113.834,16836.5,14024.9,2.91314,1.89816,-2.49485,-0.503131,-2.1967,-5.50764,2342.48,120.116,17006.2,0.106964,0.917654,0.0128439,21899.6,-0.00161363,0.0984216,14.5528,26.6884,117.694,97.2524,1.07384,13.0279,14.5598,115.369,139.486,2.32553,-42.2335 
20,110,47.2919,10,20,17902.3,-0.362094,33.1239,12.9794,115.864,0.0775346,240.834,35.4742,-1.25376,-0.102221,-10.0349,-1.95251,-0.42158,-59.6806,2844.57,119.287,16209.3,14603.4,-0.877972,0.273572,-9.28336,-1.57672,-0.0457871,0.193471,2928.27,122.387,16293,0.13516,0.931844,0.0136484,21665.3,-0.0017043,0.146354,14.0445,20.5623,117.53,92.4204,1.0188,13.2346,14.8918,115.315,139.482,2.21527,-47.0611 
21,3,47.1849,2,21,17223.3,-0.303194,33.1561,12.3205,115.988,-0.319476,-505.606,179.267,1.52324,2.17673,-4.70854,-1.60656,-0.268851,-10.487,3221.38,109.352,15090.3,18556.3,1.58927,2.24276,-4.57648,-1.54052,-0.202817,-0.839577,3236.09,109.896,15105,0.157039,0.943904,0.013225,20606.9,-0.00137966,0.202499,12.7214,17.1922,117.179,90.7642,1.04733,12.4633,14.2446,115.529,139.076,1.65025,-48.3122 
