cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.3009,8,0,20113.1,0.00163687,37.6182,-11.5337,122.193,-0.0263307,33.7536,2.35601e-10,-3.05623,-0.546529,-0.332785,-0.48139,-0.949586,11.4047,229.88,1946.8,14975.1,14153.1,-3.12804,-0.618341,-0.47641,-0.553202,-1.0214,0.917823,226.864,1943.54,14972.1,0.0221154,0.0625304,0.192979,10258.2,0.000133935,0.068352,11.6578,18.2288,125.453,97,1.7501,11.6715,11.2649,121.747,130.421,3.70538,-33.4211 
1,47.1909,2.5,1,20377.2,0.050053,38.7216,-11.2843,122.21,-0.039679,-41.7562,425.913,0.966827,1.78267,-0.721068,-0.0469913,1.23247,16.6433,17.392,2033.79,15542.4,14278,0.862028,1.67787,-0.930666,-0.15179,1.12767,1.36001,12.9905,2029.02,15538,0.00124627,0.00364514,0.193906,10423.5,0.000784629,-0.0228171,-5.76373,-2.31074,117.27,83.5027,1.8304,11.5449,11.3163,121.866,130.183,-4.59576,-46.6806 
2,47.3359,10,2,18020,0.0273613,34.2305,11.3443,122.376,-0.0197224,36.1889,0.406244,-2.78765,-2.59922,2.50911,1.43165,3.23317,-18.4543,110.034,1728.16,13569.7,12664.3,-2.67145,-2.48302,2.74151,1.54785,3.34937,-0.103548,114.915,1733.44,13574.5,0.0124774,0.036499,0.190436,9209.86,-1.43568e-05,0.0715312,11.4737,16.3724,125.746,97,1.60186,11.5804,11.1912,121.991,130.958,3.75511,-33.9585 
3,47.3909,10,3,20743.5,0.0557171,38.5938,11.5112,122.189,0.0951316,-349.343,179.305,-4.103,1.83932,6.08619,1.46919,0.443342,22.5995,65.2782,2111.41,15487.8,15544,-4.2453,1.69702,5.80159,1.32688,0.301038,-0.188552,59.3014,2104.94,15481.8,0.00568452,0.0158435,0.200292,10432.1,0.000970563,-0.125557,58.0018,0.152933,109.006,84.3966,1.79855,11.6913,11.4512,121.789,131.141,-12.7822,-46.7442 
4,47.3459,10,4,19549,0.0211387,36.7146,11.5005,122.233,-0.0503156,-73.8709,496.039,3.83122,2.75583,-2.6905,4.62766,-0.607239,-31.1014,78.4034,1619.3,14907.9,13866.2,4.02705,2.95166,-2.29883,4.8235,-0.411401,1.25284,86.6286,1628.21,14916.2,0.00859371,0.0295056,0.167416,10080.5,3.18778e-05,0.0537311,12.3242,15.225,127.088,97,1.74682,11.666,11.2398,121.904,130.909,5.18455,-33.9094 
5,47.3609,10,5,19058.1,0.0186297,36.2344,11.3665,122.326,-0.0594692,-9.4304,186.269,3.95984,-3.62631,-5.72698,-1.41263,1.98317,-72.3353,60.926,2085.41,14218.4,13425.6,4.41532,-3.17084,-4.81603,-0.957151,2.43865,-1.30426,80.056,2106.13,14237.5,0.00832253,0.0212588,0.214145,9619.2,-5.74286e-05,0.08039,-11.8342,15.8526,125.221,97,1.66711,11.535,11.4026,121.941,130.64,3.27942,-33.64 
6,47.4209,10,6,19731.7,-0.0273673,37.2312,11.3216,122.297,-0.055258,-32.2697,2.445e-11,1.25271,-4.66569,0.287754,0.713529,1.99693,-35.5032,1.48666,2029.79,14757.5,13779.8,1.47626,-4.44213,0.734862,0.937083,2.22049,0.206895,10.8759,2039.96,14766.9,0.00109805,0.00303728,0.202854,9904.72,0.000125429,0.0792063,-11.0358,14.6069,125.322,97,1.74264,11.5048,11.3375,121.918,130.591,3.40422,-33.5913 
7,47.3859,10,7,19421.1,0.022614,36.4854,11.3998,122.279,-0.248686,172.218,499.999,0.929393,-0.44354,-0.266702,2.62913,7.429,-48.5412,49.3747,1724.62,14681.2,14934,1.23504,-0.137889,0.3446,2.93478,7.73465,0.971547,62.212,1738.52,14694,0.00627948,0.0200385,0.178947,9907.2,0.000824968,0.0838276,0.152594,25.8243,123.807,94.2239,1.7255,11.6164,11.289,121.934,131.706,1.87315,-37.4824 
8,47.3809,10,8,18742.9,-0.00508979,35.8127,11.3595,122.436,-0.0296796,-33.9393,3.22873e-10,-1.30463,1.46186,2.00039,-5.41402,2.63025,-25.7754,51.891,1812.14,14338.2,13276,-1.14233,1.62416,2.325,-5.25172,2.79255,-5.68751,58.7076,1819.53,14345,0.00607119,0.0181036,0.189399,9669.88,-9.45409e-05,0.0555212,-11.5973,17.2605,126.484,97,1.69057,11.5433,11.268,122.056,131.517,4.42782,-34.5171 
9,47.2459,5,9,18290.5,0.111715,35.2282,11.1502,122.429,0.00213859,-13.6622,2.55958,0.415263,-2.1578,3.2117,3.63952,1.38571,-47.2194,380.91,1897.1,13749.9,12788,0.712591,-1.86047,3.80636,3.93685,1.68304,0.540205,393.398,1910.63,13762.4,0.0409184,0.105271,0.203656,9614.21,-0.000167183,0.0748127,11.5312,21.5135,125.56,97,1.63319,11.4754,11.0937,122.027,131.371,3.53357,-34.3707 
