cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
54,0.65,3.35,54,6325.34,-0.00921175,11.3546,-12.0367,121.064,0.000534133,-12.7376,500,2.11078,1.48718,-5.85862,1.87714,-2.30381,19.6916,482.452,30.53,5557.97,4449.32,1.98679,1.36319,-6.1066,1.75314,-2.4278,-0.779685,461.188,29.6621,5536.7,0.138069,0.898833,0.00977237,3340.27,0.000234347,0.0278832,11.6027,26.5925,125.184,108,0.476551,11.9388,11.5407,120.331,134.735,4.85311,-26.735 
55,0.19,3.81,55,6720.46,0.0494478,11.6786,12.0191,120.88,-0.0975399,-20.466,376.276,1.28151,-0.542063,-1.70293,-2.87253,2.57421,49.3546,438.689,24.6795,5918.58,4634.37,0.970737,-0.852836,-2.32448,-3.18331,2.26344,0.256511,385.392,22.5041,5865.28,0.112185,0.907287,0.00701824,3435.34,0.000324529,0.0241108,12.3916,20.5763,126.455,100.573,0.507961,12.0567,11.7083,120.204,133.976,6.25084,-33.4035 
56,0.55,3.45,56,7154.51,-0.00103676,13.0881,11.8262,120.908,0.0167392,-10.4469,500,1.53668,-1.00728,0.859277,-2.8587,-3.89173,32.9873,571.832,48.9695,6319.36,5044.38,1.32897,-1.21499,0.443852,-3.06641,-4.09944,1.06717,536.209,47.5155,6283.74,0.140969,0.865745,0.013738,3803.75,0.000162937,0.0354774,11.8523,27.2132,124.601,108,0.537299,11.9317,11.5387,120.158,134.362,4.4429,-26.3624 
57,0.23,3.77,57,6228.61,0.0341093,11.266,11.6658,120.822,-0.057299,7.60762,442.717,-2.96771,-1.91807,-1.83737,-5.19015,2.00106,29.7525,464.577,40.3902,5388.71,4292.57,-3.15505,-2.10541,-2.21205,-5.37749,1.81372,0.799565,432.447,39.0788,5356.59,0.134389,0.863452,0.0132608,3217.87,0.000338207,0.0360859,11.1487,15.4333,125.428,105.17,0.481103,11.6915,11.6318,120.141,133.679,5.28713,-28.5089 
58,0.73,3.27,58,7389.22,0.0202756,13.6032,11.63,121.104,0.290695,19.4831,250.664,-0.032738,-4.73179,3.57923,-0.242742,0.155603,-9.12711,575.131,35.8878,6474.38,5334.49,0.024733,-4.67432,3.69417,-0.185271,0.213074,4.98244,584.987,36.2901,6484.24,0.147844,0.902069,0.0102044,3956.79,0.000192836,0.0433342,10.4535,26.9588,124.596,108,0.560707,12.0443,11.2042,120.192,134.695,4.40436,-26.6953 
59,0.33,3.67,59,6352.35,0.0227373,11.7902,11.4844,120.799,0.021442,-37.5479,201.189,-3.31868,-1.93607,2.34914,1.45138,-1.10824,-22.0912,414.386,29.2614,5656.77,4434.06,-3.17958,-1.79697,2.62735,1.59048,-0.969139,2.52058,438.242,30.2352,5680.63,0.129192,0.892271,0.00970941,3392.17,0.000166457,0.0240439,10.3603,30.6548,125.328,108,0.498104,11.6964,11.6548,120.171,134.961,5.1573,-26.9614 
60,0.07,3.93,60,6238.31,0.0275909,11.4277,11.3944,120.847,0.0135433,-47.5474,495.226,-1.2932,-4.23606,-2.07293,0.474289,-4.22029,36.99,454.063,34.0101,5341.75,4259.82,-1.52611,-4.46897,-2.53876,0.241373,-4.4532,0.800814,414.118,32.3796,5301.8,0.130593,0.879638,0.0111251,3171.06,0.000347727,0.0358727,10.572,23.3021,124.75,108,0.488707,11.6046,11.0708,120.07,133.902,4.67981,-25.9026 
61,0.03,3.97,61,6799.14,0.0361081,12.2332,11.4917,120.779,-0.0540775,-48.9157,500,1.19027,-0.12115,-2.42215,0.817185,-0.370923,-43.7932,531.606,37.9594,5785.76,4662.48,1.46602,0.154604,-1.87064,1.09294,-0.0951688,3.50167,578.898,39.8896,5833.05,0.160267,0.89239,0.0124406,3612.08,0.000477964,0.0420953,-11.4689,16.1969,124.122,106.235,0.527059,11.4926,11.3695,120.269,133.809,3.85309,-27.5736 
62,0.21,3.79,62,7748.65,0.035884,13.6701,12.0148,120.895,-0.016043,82.7895,190.147,2.2969,-1.52495,0.106268,2.31724,0.24763,2.65543,618.327,43.4629,6665.95,5389.89,2.28018,-1.54167,0.0728266,2.30052,0.230909,0.978214,615.459,43.3459,6663.08,0.150838,0.890274,0.0118417,4080.26,0.000378333,0.0328303,11.2804,32.3258,125.198,108,0.564201,11.8359,11.6409,120.061,134.252,5.13717,-26.2518 
63,0.63,3.37,63,7197.19,-0.0189788,13.228,11.9811,120.754,0.0115203,6.39954,62.8345,2.5503,-3.07741,-6.64845,1.39984,-0.471992,8.06389,539.602,45.5549,6402.99,5161.65,2.49952,-3.12819,-6.75,1.34907,-0.522768,-0.0301623,530.894,45.1995,6394.28,0.137683,0.870328,0.012854,3855.92,0.000189663,0.0474713,11.3389,-14.7582,123.877,104.543,0.554273,11.9331,11.736,120.222,134.4,3.65449,-29.8561 
64,0.67,3.33,64,6306.38,-0.00165665,11.2044,11.7383,120.952,-0.0121706,4.74837,500,4.66415,-0.889556,2.46609,0.899597,1.6095,1.90492,398.441,35.2233,5396.4,4283.33,4.65216,-0.901551,2.4421,0.887603,1.59751,0.718582,396.384,35.1393,5394.35,0.123814,0.865698,0.0118574,3201.44,0.000427364,0.027351,10.9531,24.1049,125.418,107.999,0.480287,11.7034,11.409,120.337,134.358,5.08074,-26.3592 
65,0.41,3.59,65,7057.16,0.0695969,12.327,11.7952,120.925,0.081048,-41.8234,331.643,-2.0262,1.03279,3.15943,3.62512,3.55718,3.11167,480.528,38.6872,6023.38,4843.59,-2.04579,1.01319,3.12024,3.60553,3.53758,0.661973,477.168,38.5501,6020.02,0.132268,0.876131,0.0116587,3607.58,0.00048755,0.0379147,10.9313,18.1476,124.956,108,0.534372,11.8015,11.4481,120.226,134.854,4.72982,-26.8541 
66,0.11,3.89,66,6294.78,0.0116603,11.7249,-11.4393,120.777,-0.00811498,-23.1085,500,-4.13297,0.561134,-1.79789,-2.40077,0.11551,34.1804,428.197,23.2052,5515.73,4372.33,-4.3482,0.345909,-2.22833,-2.616,-0.0997151,0.750922,391.286,21.6986,5478.81,0.120757,0.911539,0.00724275,3240.27,0.000361214,0.0328312,10.7708,14.4643,125.355,107.225,0.518952,11.4282,11.2993,120.221,134.35,5.13479,-27.1252 
67,0.43,3.57,67,6560.66,0.0232822,11.7403,11.6551,121.254,-0.0132604,-15.233,500,2.71106,-4.88925,0.269516,0.982111,5.26924,49.5839,484.098,25.9179,5670.97,4460.96,2.39884,-5.20147,-0.354917,0.669894,4.95703,1.14373,430.552,23.7324,5617.43,0.128461,0.912025,0.00772238,3351.61,0.00034594,0.0240568,9.62441,40.7162,126.272,108,0.504197,11.5995,11.3146,120.26,133.852,6.01294,-25.8523 
68,0.31,3.69,68,6475.17,0.0301249,11.536,11.8962,120.967,-0.018283,16.5139,111.333,-2.80263,-2.88579,-0.140371,-1.92501,-3.25558,22.2595,478.051,48.2383,5602.69,4477.26,-2.94279,-3.02596,-0.420695,-2.06517,-3.39574,0.964499,454.013,47.2572,5578.65,0.135328,0.845914,0.0153649,3354.91,0.000327362,0.0395156,11.4359,18.5921,125.071,108,0.507626,11.6912,11.1895,120.238,135.408,4.83228,-27.4082 
69,0.69,3.31,69,6779.74,0.0442095,12.4594,11.4043,121.038,0.209667,-113.711,379.312,-1.43831,-2.84461,-0.348115,-0.976439,3.715,-50.4005,418.083,37.1132,5969.87,5401.66,-1.12095,-2.52725,0.286603,-0.659081,4.03236,-23.5423,472.51,39.3347,6024.29,0.131066,0.872843,0.0118848,3605.14,0.000334166,0.043289,-10.5549,13.0946,124.805,107.362,0.534083,11.7732,11.5243,120.42,135.327,4.38569,-27.9647 
70,0.49,3.51,70,6066.59,0.00966755,11.1888,-11.5558,120.723,-0.0347896,47.2101,5.59674e-11,-2.55499,-1.50927,-1.69573,-1.40829,-0.88649,31.7479,440.301,41.0573,5226.9,4262.48,-2.75489,-1.70918,-2.09555,-1.6082,-1.0864,0.773558,406.017,39.6579,5192.61,0.130713,0.85402,0.0138737,3106.17,0.000366524,0.0376882,10.7,15.5785,124.428,108,0.478512,11.424,11.5202,120.106,134.266,4.32171,-26.266 
71,0.09,3.91,71,7647.38,0.075883,13.1495,-11.9782,120.985,-0.106356,-149.991,134.729,2.15396,-0.828916,-2.84181,3.17339,3.52222,-54.427,588.981,46.5591,6510.98,5646.69,2.49668,-0.486204,-2.15639,3.5161,3.86493,1.29804,647.756,48.958,6569.76,0.159388,0.883184,0.0135415,4064.03,0.000528525,0.036158,11.9428,24.0448,124.64,108,0.566555,11.7813,11.3859,120.305,134.41,4.33512,-26.4105 
72,0.15,3.85,72,6479.99,-0.0125356,11.3661,11.8392,120.591,0.00155317,-13.2831,500,1.16479,-0.788241,1.11891,-2.4836,0.136427,21.309,487.664,36.239,5445.31,4381.21,1.03062,-0.922418,0.850555,-2.61778,0.00224982,1.51338,464.653,35.2997,5422.29,0.141479,0.882653,0.0118502,3284.25,0.000590529,0.0350447,-10.7453,13.4188,124.219,107.233,0.492649,11.7934,11.3873,120.161,134.231,4.05792,-26.9983 
73,0.05,3.95,73,6504.53,-0.0111447,11.6317,11.6145,120.982,-0.00633569,-8.33589,500,-4.43182,0.667662,1.52815,3.15254,-1.131,23.3504,561.644,56.5979,5434.43,4399.56,-4.57885,0.520631,1.23409,3.00551,-1.27804,2.12532,536.428,55.5687,5409.22,0.160165,0.846537,0.0185724,3349.22,0.00054198,0.0543587,-11.2523,12.5122,123.691,106.818,0.478111,11.675,11.5614,120.394,133.511,3.29635,-26.693 
74,0.47,3.53,74,6628.6,-0.0044579,11.7599,-11.8616,120.768,-0.0212254,6.36655,500,3.1478,0.996066,2.24628,-0.628644,-1.82378,-25.4643,539.856,40.5761,5609.13,4545.28,3.30814,1.15641,2.56696,-0.468302,-1.66344,0.476105,567.355,41.6985,5636.63,0.162175,0.886039,0.0134443,3498.4,0.000459759,0.0427344,10.8655,15.4316,124.476,107.074,0.503575,11.8578,11.3351,120.161,134.341,4.31501,-27.2679 
75,0.61,3.39,75,8030.43,0.0767589,13.7633,12.0414,120.648,-0.296868,144.427,117.303,-3.78625,1.29707,-2.79781,0.0999522,2.10022,56.9551,673.362,48.8355,6729.32,6790.76,-4.14488,0.938437,-3.51508,-0.258679,1.74159,0.329006,611.857,46.3251,6667.82,0.149997,0.883005,0.0126364,4079.12,0.000665639,0.0489108,-11.8603,16.0331,123.463,107.187,0.585894,11.9613,11.397,120.016,134.545,3.44627,-27.358 
76,0.17,3.83,76,6824.39,-0.00225016,12.362,11.782,120.934,0.00366797,-1.41788,4.4237e-11,3.74207,2.66846,1.67415,1.02774,-0.869413,5.76687,544.349,45.1886,5909.21,4741.53,3.70576,2.63215,1.60152,0.991428,-0.905725,0.800437,538.122,44.9344,5902.99,0.14916,0.872502,0.0138285,3607.67,0.000342901,0.0435756,-10.7504,17.3664,123.432,108,0.533207,11.7468,11.2631,120.557,134.369,2.87449,-26.3691 
77,0.27,3.73,77,6732.95,0.0601108,12.1683,11.4587,121.122,0.0217029,18.3165,288.054,-0.0779979,0.676823,3.09385,0.578677,-2.98466,46.662,442.948,35.1261,5786.64,4551.95,-0.371816,0.383005,2.50622,0.284859,-3.27847,6.26283,392.558,33.0693,5736.25,0.116299,0.87152,0.0105081,3375.41,0.0004277,0.0419537,-10.1941,15.2831,125.333,107.999,0.533414,11.7818,11.1445,120.415,135.05,4.91861,-27.0511 
78,0.75,3.25,78,6387.05,0.0674329,11.3498,11.5464,120.457,0.00646285,-72.485,0.326042,2.19059,-0.366141,6.93731,1.81574,-4.15014,48.8637,413.026,28.2068,5466.5,4281.33,1.88291,-0.673823,6.32194,1.50806,-4.45783,-0.379957,360.258,26.053,5413.73,0.113453,0.887661,0.00878705,3175.4,0.000512346,0.0298072,-10.9552,16.3891,125.395,108,0.499183,11.6424,11.3235,119.954,134.066,5.44173,-26.0665 
79,0.13,3.87,79,6631.66,0.00512237,11.495,11.9022,120.503,-0.000748224,-10.2033,500,-0.00895461,1.56975,-1.05232,3.5168,-1.79553,20.2868,544.082,48.1505,5572.02,4454.05,-0.136695,1.44201,-1.3078,3.38906,-1.92327,1.89373,522.174,47.2563,5550.11,0.15321,0.86328,0.0154424,3408.23,0.000599529,0.0412427,12.7992,15.5175,124.261,108,0.494662,11.5207,11.363,120.061,135.028,4.19955,-27.0286 
80,0.35,3.65,80,6798.49,0.105908,11.9206,11.3805,121.073,-0.028392,-23.1854,378.6,3.38616,3.11729,2.50402,-0.101036,0.807743,9.15084,440.91,46.8654,5617.94,4437.71,3.32854,3.05967,2.38878,-0.158656,0.750122,0.745019,431.028,46.4621,5608.05,0.128772,0.841299,0.0150322,3347.22,0.000713782,0.0454185,-10.9869,12.5691,124.18,107.843,0.507235,11.4881,11.5208,120.467,135.378,3.71338,-27.5356 
81,0.59,3.41,81,6935.44,0.010455,11.917,12.0074,120.902,0.0382102,-64.8493,500,0.10158,3.55518,-1.13684,-1.91258,0.161945,51.1553,535.395,47.996,5736.53,4738.77,-0.220532,3.23307,-1.78106,-2.23469,-0.160166,-0.530939,480.153,45.7412,5681.29,0.139806,0.85711,0.0146144,3434.42,0.000716153,0.0428091,-12.2247,13.3258,124.24,107.338,0.498156,11.7632,11.6175,120.307,134.781,3.9328,-27.4433 
82,0.01,3.99,82,7129.21,0.0639323,12.3574,11.742,120.764,-0.131037,-67.5753,499.981,0.807453,-0.455786,-0.380181,1.20106,2.07619,22.4905,511.078,34.5538,5939.38,5011.73,0.665836,-0.597403,-0.663414,1.05944,1.93457,1.27653,486.79,33.5625,5915.09,0.136638,0.892334,0.0103441,3562.64,0.00061065,0.0354287,10.6776,17.7252,125.105,105.696,0.535059,11.8033,11.4299,120.177,134.45,4.92856,-28.7536 
83,0.53,3.47,83,6836.41,0.00210902,12.4648,11.4661,121.222,-0.0127556,-6.25821,391.575,0.40804,1.10156,-3.34609,-1.48372,0.0661599,-30.752,449.042,18.435,5913.1,4655.2,0.601677,1.2952,-2.95881,-1.29009,0.259797,-0.414196,482.251,19.7904,5946.31,0.13492,0.932996,0.00609351,3574.33,0.00030911,0.0241595,-10.1993,38.7816,126.186,108,0.525949,11.7045,11.3602,120.303,134.688,5.88374,-26.6878 
84,0.51,3.49,84,6094.39,0.0140588,11.2858,11.133,121.231,-0.0203907,-7.6204,500,0.172999,3.63151,5.8487,-1.50891,3.77427,-4.45346,336.438,29.4339,5269.53,4095.2,0.201041,3.65955,5.90478,-1.48087,3.80231,0.511469,341.247,29.6302,5274.34,0.110654,0.868093,0.0102426,3083.9,0.000394019,0.0284075,9.84021,22.9429,125.181,107.999,0.483452,11.3247,11.4709,120.393,134.772,4.78876,-26.7722 
85,0.39,3.61,85,6877.86,-0.0113578,12.7273,11.8396,120.733,-0.0239695,14.0367,16.604,-1.8678,0.811977,-2.158,-2.63422,-0.475553,51.7034,442.384,38.212,6147.42,4916.26,-2.19336,0.486415,-2.80913,-2.95978,-0.801115,0.660609,386.55,35.9331,6091.59,0.108759,0.860084,0.0107494,3554.18,0.000216543,0.0348641,10.2554,20.9495,124.727,108,0.536259,11.9494,11.5156,120.144,134.624,4.58281,-26.6244 
86,0.25,3.75,86,6485.25,-0.00167173,11.7649,11.3869,121.205,-0.0170889,10.2767,500,1.0089,-0.699041,2.7109,4.59851,-0.0917397,-3.12791,451.882,33.5723,5419.94,4366.75,1.02859,-0.679345,2.75029,4.6182,-0.072044,0.640283,455.26,33.7102,5423.32,0.138994,0.885285,0.0113205,3275.39,0.000483101,0.0379937,10.7961,16.0038,124.658,106.306,0.507793,11.5979,11.2415,120.491,134.694,4.16694,-28.3887 
87,0.71,3.29,87,5644.51,0.0302764,10.0856,11.5795,120.821,-0.0117844,134.942,26.3418,-3.8718,3.54619,4.19641,0.583875,2.61196,5.09236,334.731,31.868,4900.59,3853.56,-3.90386,3.51412,4.13228,0.55181,2.5799,0.398875,329.232,31.6436,4895.09,0.114528,0.856019,0.0117679,2874.68,0.000365981,0.0300765,10.6483,15.0098,125.586,108,0.446956,11.672,11.3642,120.177,134.062,5.40902,-26.0621 
88,0.45,3.55,88,6590.14,0.0419569,11.95,11.5808,121.053,-0.0815571,55.8901,433.121,3.24162,5.05581,5.09602,2.22452,4.46701,-12.1437,477.102,41.0931,5678.2,4653.45,3.31809,5.13227,5.24895,2.30098,4.54347,0.744499,490.216,41.6283,5691.31,0.142104,0.87062,0.0132947,3449.7,0.000283005,0.0250297,9.95748,35.683,127.978,108,0.51089,11.6471,11.3815,120.267,134.357,7.7112,-26.3573 
89,0.77,3.23,89,6282.07,0.11425,10.6598,11.4393,120.705,-0.0173682,-7.90755,327.133,0.11111,-4.4897,1.36636,1.67271,-2.42042,60.5705,364.772,25.7779,5169.04,3974.03,-0.270286,-4.87109,0.603569,1.29131,-2.80182,1.09979,299.362,23.1082,5103.63,0.101367,0.880991,0.00827166,2953.25,0.000658343,0.0280804,11.7911,20.8733,124.708,108,0.463866,11.5872,11.3028,120.031,134.056,4.67661,-26.0561 
90,0.57,3.43,90,6516.53,0.0381323,11.2113,11.968,120.829,-0.028642,22.7468,498.338,0.709954,0.473234,6.43248,-1.21069,3.6591,55.15,434.205,42.9067,5475.78,4389.13,0.362688,0.125969,5.73795,-1.55796,3.31184,0.281002,374.649,40.4759,5416.23,0.117405,0.840997,0.0135793,3191.09,0.000566296,0.0344389,12.8269,12.4985,125.171,105.987,0.483151,11.9359,11.5274,120.077,133.807,5.09356,-27.8198 
91,0.37,3.63,91,6641.12,-0.00626624,11.6342,11.619,120.751,-0.0166357,11.0232,500,-1.8007,-1.27679,1.9548,-3.06549,1.32213,45.8081,418.648,45.773,5527.56,4406.46,-2.08914,-1.56524,1.37792,-3.35393,1.03369,1.29976,369.18,43.7539,5478.09,0.114731,0.828224,0.0144997,3217.79,0.000674451,0.0395778,9.81695,15.8138,123.826,108,0.492015,11.5968,11.5459,120.274,135.022,3.55216,-27.022 
92,0.81,3.19,92,6768.85,0.122551,11.1595,-11.9299,120.89,0.0155977,-6.63244,469.467,1.88642,1.51053,3.29564,1.76524,2.12353,76.7385,517.264,27.7579,5545.55,4337.26,1.40322,1.02733,2.32923,1.28204,1.64033,0.696799,434.395,24.3755,5462.68,0.13264,0.910582,0.00815279,3274.99,0.000627295,0.0234674,12.9434,25.2544,126.436,101.358,0.485938,11.8591,11.5521,120.328,134.262,6.10755,-32.9046 
93,0.29,3.71,93,4166.16,0.00746913,12.9073,11.3503,121.037,-0.00603189,2.21746,0.000559519,-3.83022,-7.27963,-6.25137,-2.95266,-4.57404,77.1278,512.143,48.5119,6131.89,4769.57,-4.31587,-7.76529,-7.22267,-3.43832,-5.0597,0.740209,428.853,45.1124,6048.6,0.119988,0.844532,0.0135528,3574.13,-0.0179398,0.0232213,156.472,147.116,136.599,82.2727,0.553921,11.4613,11.8641,120.496,134.483,16.1033,-52.2107 
94,0.79,3.21,94,3208.7,-0.625422,-11.465,12.3766,120.76,1.34069,799.015,452.571,-5.83489,-2.85562,-7.31438,-7.11878,-3.55693,42.1658,429.016,38.0673,5370.59,39491.4,-6.1004,-3.12112,-7.84539,-7.38429,-3.82244,0.722519,383.481,36.2087,5325.05,0.121643,0.858194,0.0123708,3152.51,-0.00207263,-0.00478037,-21.6356,-0.0803526,115.819,83.4495,0.490852,11.6842,11.8737,120.382,134.385,-4.56364,-50.9354 
95,0.65,3.35,95,3063.3,-0.0179073,-10.7284,11.3723,120.965,0.0192566,-20.9426,0.003268,-1.98739,-6.06047,-9.54563,-6.65604,-7.22245,91.0682,453.343,31.2532,5152.66,3984.82,-2.56082,-6.6339,-10.6925,-7.22947,-7.79589,0.693735,355,27.2392,5054.31,0.118998,0.881618,0.00983006,2983.24,-0.0153542,0.0203371,150.718,-142.71,145.291,78.9553,0.469797,11.5401,11.7356,120.556,134.517,24.7348,-55.5618 
96,0.19,3.81,96,3349.24,-0.00509457,-11.4526,11.263,120.959,0.00834897,11.1494,1.82078e-11,-7.01344,-3.3386,-1.47656,-8.73,-3.88439,40.8796,516.686,37.1742,5366.72,4202.07,-7.27085,-3.59601,-1.99138,-8.9874,-4.1418,0.923372,472.54,35.3723,5322.58,0.145833,0.884175,0.0120941,3240.28,-0.00197121,-0.00390387,17.4923,-0.0337778,119.064,82.8396,0.5094,11.5171,11.6612,120.448,134.712,-1.38433,-51.872 
97,0.55,3.45,97,3557.22,-0.583587,-11.8639,12.1048,121.002,-0.698555,311.069,456.91,-4.71231,-2.1796,-3.61077,-5.02138,0.507641,71.6578,422.439,30.16,5527.18,11748.8,-5.16352,-2.63081,-4.51319,-5.47259,0.0564313,0.745358,345.056,27.0015,5449.8,0.108544,0.879552,0.00904434,3178.95,-0.00199134,0.009561,16.5781,-0.0445499,111.164,82.9855,0.514579,11.675,11.8449,120.362,133.752,-9.19717,-50.766 
98,0.23,3.77,98,4155.2,-0.00369876,11.448,11.5148,121.116,0.0185133,4.83162,4.33278e-12,-1.47724,-1.37533,-2.93254,2.56641,-1.717,80.1586,523.946,43.0336,5529.25,4294.14,-1.98198,-1.88006,-3.94201,2.06167,-2.22174,0.505029,437.383,39.5004,5442.68,0.133855,0.863525,0.0131927,3267.58,-0.0101937,0.0152695,126.021,118.329,138.593,78.3661,0.495141,11.6596,11.9383,120.546,135.147,18.0467,-56.7811 
99,0.73,3.27,99,4131.35,-0.00248642,11.3969,11.234,121.085,0.00778619,-28.6488,500,-2.88664,-3.69023,-3.90816,2.00553,1.13535,74.8391,436.74,33.0426,5332.57,4175.15,-3.35788,-4.16148,-4.85064,1.53429,0.664109,0.523119,355.922,29.7439,5251.75,0.115303,0.872414,0.0103253,3086.83,-0.0083614,0.0131056,114.626,114.36,138.08,80.7298,0.485991,11.4925,11.8192,120.437,134.753,17.6435,-54.0233 
102,0.03,3.97,102,3599.27,-0.0117789,-10.4344,11.0428,121.062,-0.00358536,17.4326,1.98687e-11,-3.24851,1.76088,-0.413675,-1.50702,-1.03295,54.5366,406.686,20.4098,4875.85,3752.99,-3.59191,1.41748,-1.10048,-1.85042,-1.37635,0.830739,347.793,18.006,4816.96,0.121921,0.916925,0.00683877,2852.61,-0.0625208,0.0659497,379.036,322.251,131.118,83.7848,0.463676,11.3914,11.412,120.53,134.681,10.5888,-50.8958 
103,0.21,3.79,103,4406.24,-0.0281214,12.0508,11.4364,121.348,0.0323049,75.2204,500,-2.01468,-1.2165,-5.78245,-2.57337,-0.0845413,63.4796,483.233,42.5777,5717.76,4565.51,-2.41439,-1.61622,-6.58188,-2.97309,-0.484256,0.532199,414.682,39.7797,5649.21,0.123702,0.856257,0.0128053,3352.27,-0.0212942,0.025372,203.659,179.414,133.706,82.2266,0.520217,11.6487,11.6933,120.602,134.49,13.1044,-52.2635 
104,0.63,3.37,104,3958.4,-0.0057142,10.8956,11.5122,120.852,-0.0075545,-16.5256,500,-5.16099,-2.79522,-3.09862,-2.74649,-0.181449,22.4949,511.738,39.4386,5183.46,4087.29,-5.30264,-2.93686,-3.3819,-2.88813,-0.323094,0.771996,487.446,38.447,5159.16,0.153758,0.878711,0.0135418,3170.21,-0.0149103,0.0190332,174.318,148.329,132.826,83.3972,0.467389,11.5163,11.7976,120.251,135.007,12.5754,-51.6098 
105,0.67,3.33,105,3401.79,-0.0182536,-10.2015,10.9734,120.93,0.0204393,17.3286,7.05197e-12,-3.53959,-2.31706,-1.86169,2.15507,0.0661976,16.0557,352.114,33.6352,4769.88,3655.72,-3.64068,-2.41816,-2.06389,2.05397,-0.034901,0.661861,334.776,32.9275,4752.54,0.119303,0.853152,0.012602,2806.1,-0.0013653,-0.00136365,3.44685,0.502693,107.234,79.4909,0.452685,11.4538,11.6937,120.335,134.408,-13.1008,-54.9171 
106,0.41,3.59,106,5007.2,-0.427685,12.5703,12.5108,121.043,0.163489,-216.921,83.6206,2.14236,-2.00062,-0.356342,-1.64924,-4.33364,50.2019,501.933,30.43,6098.83,6273.95,1.82626,-2.31673,-0.988558,-1.96535,-4.64975,0.877867,447.72,28.2172,6044.61,0.124681,0.900664,0.00852592,3590.92,-0.00753726,0.0121025,121.148,108.089,143.866,76.5247,0.528061,11.9951,12.0187,120.42,135.667,23.4466,-59.1422 
107,0.11,3.89,107,3554.86,-0.422662,-10.6944,11.7022,121.354,0.584506,-733.45,11.3437,-5.09374,-2.51733,-1.77934,1.72668,3.76877,39.6588,351.612,29.1946,4903.82,18029.8,-5.34346,-2.76706,-2.27878,1.47696,3.51905,0.577478,308.785,27.4466,4860.99,0.108861,0.865389,0.010294,2836.5,-0.0422702,0.045549,317.051,-270.459,135.204,83.7089,0.465201,11.3724,11.4741,120.622,135.071,14.5821,-51.3618 
108,0.43,3.57,108,4572.51,0.00666373,11.9435,11.6316,121.163,0.00286476,-10.7908,0.130711,-2.90046,-1.68973,-3.29052,-1.35722,-1.70426,33.0526,547.298,42.1696,5775.67,4523.38,-3.10858,-1.89786,-3.70676,-1.56534,-1.91238,0.695941,511.605,40.7127,5739.97,0.146324,0.877761,0.0128973,3496.39,-0.00971891,0.0142064,131.733,119.178,135.841,82.1875,0.518498,11.6898,11.8145,120.6,136.178,15.2404,-53.9904 
109,0.31,3.69,109,4684.42,-0.00369952,11.6725,11.6603,121.052,-0.0220544,29.0178,1.69566e-09,-0.125291,-4.61548,-6.99595,-3.16401,-1.96363,94.727,472.282,25.9185,5665.15,4451.53,-0.721762,-5.21195,-8.18889,-3.76048,-2.5601,0.599432,369.987,21.7432,5562.86,0.1134,0.906748,0.00714864,3262.67,-0.00610122,0.011041,102.194,100.565,145.543,77.2664,0.52468,11.5666,11.5716,120.439,135.481,25.1043,-58.2144 
110,0.69,3.31,110,3943.42,-0.00742828,10.8467,11.2787,121.056,0.0147581,-22.1444,500,-1.66021,-2.62505,-3.18378,-3.4455,-4.05353,31.5941,408.863,36.903,5131.76,3993.08,-1.85915,-2.82399,-3.58166,-3.64444,-4.25247,0.778386,374.745,35.5104,5097.64,0.123861,0.857759,0.0126696,3025.52,-0.010564,0.0144844,142.584,133.447,135.296,83.2175,0.463041,11.4836,11.861,120.441,134.497,14.8541,-51.2799 
111,0.49,3.51,111,4017.57,0.00398834,10.9125,11.4087,121.383,-0.0153986,-0.959592,0.00233278,-4.25969,-0.824465,-2.61766,-0.989737,-6.82943,34.0405,505.022,46.6235,5102.5,4053.3,-4.47403,-1.03881,-3.04635,-1.20408,-7.04377,0.818746,468.262,45.1231,5065.74,0.150933,0.855699,0.0161437,3102.45,-0.0103028,0.0147103,135.456,127.414,134.613,82.2864,0.466346,11.5136,11.7682,120.704,135.449,13.9095,-53.1625 
112,0.09,3.91,112,4265.88,0.00112635,11.4183,11.3546,120.991,-0.00519326,2.49589,2.80952e-05,-4.18622,-1.92695,-13.4567,-7.24857,1.59431,40.4478,536.943,42.4314,5388.9,4220.96,-4.44091,-2.18164,-13.9661,-7.50326,1.33962,0.477948,493.263,40.6486,5345.22,0.150717,0.873963,0.0138151,3272.78,-0.00840422,0.0133086,113.12,114.557,134.932,81.8457,0.485781,11.4172,11.8914,120.503,135.228,14.4288,-53.3822 
