cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
11,0.31,3.69,11,15823,-0.10455,26.9746,13.1811,121.591,0.048914,-54.9379,14.3873,-2.96784,-1.45113,-7.47761,3.90984,3.64295,-11.1083,1926.42,106.77,13707.3,11662,-2.89789,-1.38118,-7.33772,3.97978,3.71289,-0.869902,1938.41,107.259,13719.3,0.213659,0.911715,0.0141974,9072.45,-0.000270281,0.0814027,14.4493,35.4648,124.931,108,1.02553,12.8862,11.8009,120.815,136.591,4.11614,-28.5905 
12,0.35,3.65,12,15919.3,-0.0446637,27.2183,12.8905,121.724,-0.00498566,13.6215,500,3.62548,-1.22101,6.12121,-1.70061,-2.78148,-2.26802,1650.41,78.2616,13933.1,11423.8,3.63976,-1.20672,6.14977,-1.68633,-2.7672,-0.489308,1652.86,78.3615,13935.6,0.185728,0.923389,0.0102522,8899.35,-0.000104225,0.0639488,16.1599,25.4704,125.954,98.4304,1.1214,12.7888,11.869,121.15,137.879,4.80481,-39.4481 
13,0.37,3.63,13,19268.2,-0.0850829,32.3542,13.2342,121.486,-0.0366889,2.07398,104.558,0.912756,-4.81685,-6.90238,2.30991,5.15804,31.5261,2084.16,125.033,16766.3,13941.2,0.714244,-5.01536,-7.2994,2.11139,4.95953,-0.611489,2050.11,123.644,16732.3,0.190692,0.904532,0.0134295,10750.9,-0.000177601,0.0881617,14.0118,37.3785,125.021,108,1.2474,13.012,11.8553,120.584,137.904,4.4367,-29.9036 
14,0.29,3.71,14,16478.3,-0.0329502,27.2001,13.2967,121.612,-0.0151962,22.8196,365.588,0.451926,-3.54586,-1.78983,-1.8006,4.82669,41.6785,1679.57,73.7582,14276.7,11784.9,0.189488,-3.8083,-2.3147,-2.06304,4.56425,0.325613,1634.57,71.9211,14231.7,0.180914,0.928505,0.00922339,9035.03,2.16744e-06,0.056761,17.2073,29.0891,125.558,96.7773,1.10581,13.0901,11.9861,121.032,137.139,4.52584,-40.362 
15,0.19,3.81,15,16680.3,-0.0290187,28.3912,12.8776,121.484,-0.0148978,17.636,36.9715,1.91205,-2.25036,-6.6499,-1.05914,-1.97568,23.3583,1613.95,57.84,14638.6,11910.4,1.76497,-2.39744,-6.94406,-1.20623,-2.12276,0.363252,1588.72,56.8104,14613.4,0.172919,0.941108,0.00711037,9187.69,-1.89466e-05,0.0598245,15.7538,27.1972,126.086,96.7032,1.17811,12.7546,11.9156,120.869,136.903,5.21735,-40.1997 
16,0.39,3.61,16,18839.5,0.000449251,31.719,-13.1898,121.709,-0.0256314,-70.3107,500,1.32622,-1.54971,2.45091,-0.899765,0.813121,76.9883,1979.31,101.533,16439.1,13677.9,0.841443,-2.03448,1.48136,-1.38454,0.328347,2.92918,1896.17,98.1395,16355.9,0.182302,0.916948,0.0109322,10401.3,-0.000312769,0.0800103,14.2673,40.4472,125.003,108,1.22107,13.0308,11.8818,120.882,137.338,4.12019,-29.3385 
17,0.25,3.75,17,17034.6,-0.00683022,29.2194,12.9602,121.594,0.00106152,-20.0576,500,1.90716,-3.4832,2.66513,0.409011,2.45188,7.10582,1773.95,67.1311,14878.4,12328.3,1.86242,-3.52795,2.57564,0.364267,2.40713,0.300386,1766.28,66.8179,14870.7,0.185943,0.937908,0.00820912,9499.03,-0.000128346,0.0658412,16.1756,26.1535,126.195,96.225,1.15847,12.9061,12.2187,120.951,137.488,5.24384,-41.2635 
18,0.27,3.73,18,17789.2,-0.0187778,29.6431,-13.1283,121.704,0.0141978,0.974467,500,3.21814,-3.31202,0.60952,1.5544,-0.670785,27.8554,2062.06,128.828,15092.1,12669,3.04274,-3.48742,0.258723,1.379,-0.846184,0.254108,2031.98,127.6,15062,0.205995,0.900988,0.0153658,9864.24,7.30602e-05,0.0908317,13.9466,36.068,124.66,108,1.12527,12.9694,11.7379,120.83,136.838,3.83036,-28.8382 
19,0.33,3.67,19,18399.6,-0.0983646,31.2745,13.136,121.928,-0.0503487,136.254,316.184,-3.03559,-2.59355,-6.81312,-0.0171058,-3.11323,40.1811,1876.9,95.6615,16023.6,13596.9,-3.2886,-2.84656,-7.31914,-0.270115,-3.36624,0.571746,1833.51,93.8905,15980.2,0.180763,0.917756,0.0107073,10143.2,-0.00021049,0.0781046,13.4666,42.1515,125.024,108,1.20092,13.0766,11.7224,121.212,137.367,3.81194,-29.3666 
20,0.05,3.95,20,15073.7,-0.113821,26.574,12.8069,121.623,-0.0119288,-9.0691,282.471,-3.62301,-3.52082,0.553511,-2.48198,4.31776,8.15889,1810.95,87.958,13098.3,11082.4,-3.67439,-3.57219,0.450762,-2.53336,4.26639,1.08903,1802.14,87.5983,13089.5,0.20934,0.921605,0.0121777,8608.68,-0.000299238,0.0755032,13.6487,38.0243,124.726,108,1.03556,12.5206,11.5457,120.863,136.809,3.86339,-28.8088 
21,0.01,3.99,21,17019.6,-0.0952547,29.6384,-12.8379,121.588,0.0103761,62.4862,170.961,-0.844404,-0.448159,-8.16071,-0.0611146,-0.490508,0.367838,1878.74,81.811,14892.7,12407.4,-0.84672,-0.450475,-8.16534,-0.0634308,-0.492824,0.184997,1878.35,81.7948,14892.3,0.195207,0.92919,0.0100163,9622.33,-0.000291558,0.0769986,13.6693,39.5165,125.031,108,1.16842,12.6411,11.58,120.78,137.066,4.25084,-29.0663 
22,0.11,3.89,22,18090.8,-0.020535,30.2226,13.2884,121.907,0.00353002,-20.9255,500,-4.92162,1.97964,2.57049,0.574484,0.624873,10.9706,1864.07,99.3552,15780.6,13076.2,-4.99069,1.91057,2.43233,0.505405,0.555794,-4.88374,1852.22,98.8717,15768.7,0.184265,0.914566,0.0114183,10052,-0.00033409,0.0716995,14.0445,45.0493,125.632,108,1.16609,13.0338,11.9096,120.984,136.892,4.64834,-28.892 
23,0.07,3.93,23,18141.3,-0.018952,30.0404,13.2682,121.817,-0.0197921,44.9226,132.369,-0.830139,3.61884,1.41103,1.18322,-1.59524,0.726186,2108.13,111.833,15462.5,13004.1,-0.834712,3.61426,1.40188,1.17865,-1.59982,0.627185,2107.34,111.801,15461.7,0.207673,0.915045,0.0131449,10147.4,-0.000145975,0.0820599,14.1384,42.5794,124.858,108,1.13318,13.1377,11.7525,120.985,137.265,3.87307,-29.2647 
24,0.13,3.87,24,16381.5,-0.0713617,28.0873,13.0668,121.626,0.0297584,7.62219,499.988,-1.61432,-1.76739,-4.60997,-0.677862,0.197765,67.0946,1916.96,134.947,14081.1,11954.8,-2.03679,-2.18987,-5.45492,-1.10034,-0.224712,0.504397,1844.5,131.989,14008.7,0.202048,0.888709,0.0170602,9129.01,-6.61622e-05,0.0933207,13.6788,32.1501,124.421,108,1.05989,12.844,11.7999,120.848,136.872,3.57246,-28.8723 
25,0.09,3.91,25,15643.3,-0.0933303,26.8636,13.0429,121.611,0.148205,51.8389,127.264,2.90509,0.272888,-3.61246,1.4426,0.273108,90.3316,1881.64,112.209,13460.9,11656.2,2.33629,-0.295906,-4.75005,0.873808,-0.295685,-1.22846,1784.09,108.228,13363.4,0.204292,0.904029,0.0146996,8733.06,-0.000185087,0.08353,14.0195,35.6161,124.198,108,1.02771,12.7833,11.6135,120.874,137.288,3.32431,-29.2882 
26,0.17,3.83,26,17301.8,-0.0870725,29.8086,12.939,121.731,0.0208395,10.158,6.48395,2.74812,-2.96337,3.18178,2.00955,1.08579,-29.693,1917.96,143.273,14942.9,12562.5,2.93509,-2.7764,3.55572,2.19652,1.27276,0.505029,1950.03,144.582,14975,0.20027,0.885151,0.0174745,9737.03,-8.1432e-05,0.0953406,13.4398,32.5305,124.411,108,1.14157,12.9052,11.64,120.965,137.111,3.44589,-29.1113 
27,0.41,3.59,27,16159.6,-0.115657,27.5022,13.2399,121.788,0.0360533,50.6026,335.992,0.183906,0.097094,0.129294,-0.378552,-1.43593,33.4354,1920.45,115.675,13968.3,11912.9,-0.0266284,-0.11344,-0.291774,-0.589086,-1.64646,0.890614,1884.34,114.201,13932.2,0.206411,0.90411,0.0148751,9129.06,-0.000227421,0.0838471,14.1856,34.8995,124.69,108,1.03514,12.9684,11.8954,121.02,137.604,3.66973,-29.6038 
28,0.23,3.77,28,16127,0.036925,27.048,13.1938,121.712,-0.079184,-2.40604,500,-1.43142,-3.42945,-2.24036,-1.43714,0.457086,29.8361,1818.98,126.835,13817.7,11623.4,-1.61929,-3.61732,-2.6161,-1.62501,0.269216,0.715904,1786.76,125.52,13785.5,0.199522,0.890521,0.0164962,8955.2,-7.57008e-05,0.0803033,13.958,35.3532,124.632,108,1.00523,13.1029,12.0763,120.912,137.554,3.72079,-29.554 
29,0.15,3.85,29,15678.9,-0.0912077,26.6789,13.1532,121.708,-0.0209667,39.2885,144.921,-2.80325,-1.65283,-2.23195,-1.88204,-0.0492781,44.1227,1863.93,112.536,13540,11450.2,-3.08108,-1.93066,-2.78761,-2.15987,-0.327107,0.728998,1816.28,110.591,13492.4,0.20564,0.903705,0.0148744,8832.33,-0.000116543,0.0825195,14.0653,33.9745,124.201,108,1.02635,12.8635,11.6895,121.019,136.955,3.18174,-28.9548 
30,0.21,3.79,30,16931,-0.075232,28.9997,12.9759,121.647,0.0370238,20.3783,497.739,-4.04048,1.73588,-3.12509,0.327842,1.77378,45.5692,1839.93,104.925,14745.1,12274.3,-4.32742,1.44895,-3.69897,0.0409052,1.48685,0.267486,1790.72,102.916,14695.8,0.189845,0.908615,0.0127361,9432.56,-0.000167805,0.0803215,13.8099,35.9308,124.596,108,1.11295,12.8533,11.8815,120.94,137.704,3.65666,-29.7043 
31,0.03,3.97,31,17009.7,-0.104795,28.9071,-13.1927,121.662,0.0335733,53.0607,37.0746,-0.947728,-1.03637,-1.79013,2.88336,-2.36285,37.6324,1811.34,103.315,14860.3,12472.6,-1.18469,-1.27333,-2.26405,2.6464,-2.59981,0.51576,1770.7,101.656,14819.7,0.186843,0.908704,0.0124783,9476.95,-0.000208987,0.0790914,13.8911,37.2478,124.602,108,1.10441,12.9882,11.8817,120.932,136.495,3.66961,-28.4947 
32,0.31,3.69,32,16985.2,-0.0670107,28.6207,-13.1563,121.875,0.0255633,-14.1759,348.636,0.0554149,1.59373,-6.81863,-5.41602,2.0002,49.2076,2014.45,108.555,14553,12269.5,-0.254432,1.28389,-7.43832,-5.72587,1.69035,0.287816,1961.31,106.386,14499.9,0.206427,0.913305,0.0133354,9501.25,-0.000145366,0.0834622,14.0834,38.6956,124.729,108,1.10202,12.9306,11.5575,121.033,136.653,3.69642,-28.6529 
33,0.35,3.65,33,15642.2,-0.0545021,26.8749,12.9853,121.647,-0.0251119,31.7467,7.33471e-12,-0.071714,-1.75277,-2.22364,1.003,-3.11821,18.9181,1812.17,95.6843,13573.8,11386.3,-0.190836,-1.87189,-2.46189,0.883882,-3.23733,0.642067,1791.74,94.8504,13553.4,0.202696,0.915214,0.0127275,8839.5,-0.00017951,0.0748587,15.3081,28.6779,125.385,102.366,1.07199,12.7214,11.8297,120.926,137.417,4.45897,-35.0511 
34,0.37,3.63,34,16012.8,-0.0633396,27.2027,13.0504,121.644,0.0471338,19.3034,2.47274,-0.901154,-5.41942,0.643301,0.950077,0.0923806,22.7395,1704.42,87.4569,13959.9,11586.2,-1.04434,-5.5626,0.356932,0.806892,-0.0508037,1.06497,1679.86,86.4546,13935.3,0.188194,0.917377,0.0112993,8926.21,-7.6848e-05,0.06642,14.8748,30.3621,125.506,99.2493,1.06987,12.8941,12.1281,120.932,136.059,4.57432,-36.8096 
35,0.29,3.71,35,16183.1,-0.0782855,27.3206,13.1915,121.806,0.303937,100.258,173.281,0.846013,2.75119,-2.06871,1.54933,-1.18178,46.3648,1838.48,115.86,13884.8,12724.2,0.554066,2.45924,-2.65261,1.25738,-1.47372,19.375,1788.42,113.817,13834.7,0.1991,0.899789,0.0149285,8982.48,-0.000127354,0.0771517,14.312,37.8233,124.775,108,1.04473,12.9601,11.6937,121,136.559,3.77548,-28.5585 
36,0.19,3.81,36,18149.1,-0.0199785,30.6949,13.0443,121.919,0.0023184,-8.3686,500,-0.252681,1.453,0.0750943,0.642915,-1.85417,5.33476,1949.5,127.248,15698.5,13034.7,-0.286272,1.41941,0.0079112,0.609324,-1.88776,1.05758,1943.73,127.012,15692.7,0.192374,0.897382,0.0146904,10104,1.53142e-05,0.0950694,13.4853,32.8775,124.776,108,1.18723,12.9864,11.6784,121.105,137.25,3.67082,-29.2496 
37,0.39,3.61,37,16909.3,-0.0632282,28.81,13.0779,121.963,-0.0158523,27.5248,500,-0.694899,0.369566,-3.58972,1.72962,2.74118,52.1908,1810.78,113.947,14707.3,12279.5,-1.02353,0.0409347,-4.24698,1.40099,2.41255,-1.99919,1754.42,111.647,14650.9,0.18718,0.899794,0.0138434,9372.89,-0.000212092,0.0794276,14.0114,37.5066,125.482,108,1.10852,12.9,11.7784,121.048,137.188,4.43367,-29.1876 
38,0.25,3.75,38,17198.4,-0.0337533,29.5328,-12.9376,121.897,0.00731809,-29.0287,500,-1.16069,2.13244,-10.1251,-3.19556,-1.02518,84.8163,2063.36,160.752,14636.9,12445,-1.69476,1.59837,-11.1933,-3.72962,-1.55924,0.324833,1971.77,157.013,14545.3,0.206786,0.877691,0.0194974,9535.32,-2.80968e-05,0.105579,13.292,34.0113,124.602,108,1.07492,12.828,11.852,121.048,136.039,3.55325,-28.0389 
39,0.27,3.73,39,17659.3,-0.095185,30.1826,13.0665,121.769,-0.0837675,114.397,281.745,0.68408,1.03935,-2.60149,-2.38767,-3.60198,32.2045,1924.44,108.945,15362.1,13150.4,0.481297,0.836563,-3.00705,-2.59045,-3.80477,0.628043,1889.66,107.525,15327.3,0.191652,0.90944,0.012758,9859.86,-0.00021112,0.0847185,13.6487,37.7595,124.7,108,1.13343,13.0058,11.9182,120.966,137.008,3.7337,-29.0076 
40,0.33,3.67,40,16967.6,-0.00875984,29.3872,12.8265,121.86,0.00828026,-1.73106,3.27005e-11,-2.88827,-0.690389,1.02428,-0.130054,3.03939,14.2374,1825.75,95.0442,14883.6,12271,-2.97792,-0.780038,0.844987,-0.219703,2.94974,5.61893,1810.38,94.4166,14868.3,0.18973,0.916365,0.0115625,9541.87,-0.000241235,0.0787035,13.4941,38.0411,124.786,108,1.15262,12.7154,11.66,121.048,136.941,3.73812,-28.941 
41,0.05,3.95,41,16057.9,-0.125492,27.5416,13.1968,121.656,-0.0367313,41.6469,165.354,-1.2282,-1.9548,-1.20122,0.789367,-0.59136,12.3968,1729.16,88.3959,14030.7,11881.7,-1.30626,-2.03286,-1.35733,0.711308,-0.669419,0.708387,1715.77,87.8495,14017.3,0.19054,0.917766,0.0114131,9004.77,-0.000278746,0.0751661,13.3895,38.2551,125.2,108,1.07676,12.9919,11.5919,120.764,136.952,4.43642,-28.9522 
42,0.01,3.99,42,17649,-0.0313191,29.7935,13.1549,122.177,-0.0313144,38.3252,500,-0.952016,-2.10272,-5.74266,-1.00257,-1.49317,53.9581,2041.93,119.013,15155.8,12797.7,-1.29178,-2.44248,-6.42218,-1.34233,-1.83293,0.518277,1983.66,116.635,15097.6,0.201707,0.906704,0.0140314,9834.4,-0.000158619,0.0877583,13.7647,36.8692,124.995,108,1.15835,13.0288,11.5265,121.289,137.542,3.70637,-29.5425 
43,0.11,3.89,43,15936,-0.0518698,27.4705,13.0466,121.65,-0.0462827,35.7939,500,0.643306,-0.135922,-1.01739,-3.96559,-2.9942,29.9542,1832.34,94.2757,13799.6,11720.9,0.454693,-0.324535,-1.39462,-4.1542,-3.18282,0.837863,1799.99,92.9554,13767.2,0.200916,0.917117,0.012285,8958.94,-0.000246395,0.0811396,13.5622,37.0703,125.186,108,1.02858,12.8788,11.9218,120.732,136.601,4.45404,-28.6014 
44,0.07,3.93,44,15194.2,-0.107932,25.8145,13.2592,121.737,-0.067152,85.4441,102.303,4.14605,4.08526,-4.35478,0.0706768,-1.6427,65.7244,1836.47,106.763,12984.4,11329.1,3.7322,3.67141,-5.18248,-0.343172,-2.05655,-28.0185,1765.49,103.866,12913.5,0.208183,0.906656,0.0146002,8480.49,-0.000252882,0.0771928,13.6644,40.212,125.249,108,0.974432,12.9969,11.6313,120.723,136.514,4.52526,-28.5139 
45,0.13,3.87,45,17607,-0.0785216,30.0819,13.0096,122.053,0.0385546,20.2638,420.997,5.93362,6.48296,-1.75481,3.70162,-1.12559,3.19652,1963.99,117.592,15146,12765.3,5.9135,6.46283,-1.79507,3.68149,-1.14572,1.13685,1960.54,117.451,15142.6,0.19935,0.90511,0.0140868,9834.67,-0.000185451,0.0855491,13.3241,41.0468,124.858,108,1.13159,13.0039,11.6595,121.163,136.969,3.69497,-28.9685 
46,0.09,3.91,46,15594.8,-0.132183,26.9135,-13.1433,122.013,-0.164527,218.612,35.5725,2.73915,-4.87035,-1.17054,0.538852,2.81896,73.1926,1661.66,91.8308,13712.6,12686,2.27828,-5.33122,-2.09229,0.0779774,2.35808,0.227702,1582.62,88.6047,13633.6,0.182496,0.910767,0.0118302,8672.09,-0.000324111,0.0721933,13.5389,39.1898,124.815,108,1.03834,12.9423,11.7062,121.127,136.972,3.68813,-28.9716 
47,0.17,3.83,47,17649.6,0.00715183,30.5079,12.8897,121.878,0.00165622,-26.5286,1.20947e-10,2.64612,2.33952,-5.47676,-0.202902,-1.75456,30.8873,1971.59,110.085,15332.7,12802.6,2.45163,2.14503,-5.86574,-0.397392,-1.94905,-0.622379,1938.23,108.723,15299.4,0.195902,0.91061,0.0129216,9893.9,-0.000260055,0.0890214,13.1192,39.1454,125.006,108,1.17031,12.7985,11.6297,120.979,135.649,4.02687,-27.6487 
48,0.41,3.59,48,16183.9,-0.0608088,27.5295,13.0542,121.7,0.00350357,26.617,500,-2.33803,-1.73097,1.3099,-4.79731,-0.245461,81.4976,1804.15,85.0436,13956.9,11701.9,-2.8512,-2.24414,0.283566,-5.31048,-0.75863,1.02606,1716.14,81.4514,13868.9,0.19222,0.923311,0.0107028,8927.96,-3.31692e-05,0.0745009,14.3508,36.6816,124.895,108,1.06772,12.7867,11.6884,120.913,136.7,3.98128,-28.7001 
49,0.23,3.77,49,15929.6,-0.0804123,26.7345,13.2837,121.957,0.0446602,-3.37023,491.165,1.23899,-0.963028,-2.87696,-3.01642,1.47427,50.8847,1616.79,90.7515,13909.9,11565.6,0.918586,-1.28344,-3.51778,-3.33683,1.15387,0.420043,1561.84,88.5087,13854.9,0.178162,0.909776,0.011631,8766.39,-0.000119527,0.0634484,14.0244,40.8689,125.763,108,1.04769,12.9598,11.8219,121.095,136.774,4.66748,-28.7742 
50,0.15,3.85,50,15925.6,-0.0350602,27.4727,12.7364,122.086,-0.0422164,256.711,479,2.53862,-0.520664,2.03534,-0.128292,2.79667,25.3315,1856.98,132.321,13527.3,11743.3,2.37911,-0.68017,1.71632,-0.287797,2.63716,0.702267,1829.63,131.205,13499.9,0.206747,0.888498,0.0175883,8849.6,9.53877e-05,0.0913402,13.1245,33.3406,125.019,108,1.05274,12.614,11.5877,121.19,136.82,3.82861,-28.8204 
51,0.21,3.79,51,17944.9,-0.0985406,30.8818,12.9839,122.124,0.0579131,27.6181,35.5688,-1.20099,0.771649,2.1911,0.996245,-1.96354,26.512,1957.16,117.24,15521.9,13104.8,-1.36793,0.60471,1.85723,0.829306,-2.13048,9.96516,1928.53,116.072,15493.3,0.193141,0.90471,0.0136127,9985.05,-0.000226491,0.0859199,13.4861,41.0927,125.1,108,1.16656,12.7645,11.7829,121.217,136.282,3.88285,-28.2818 
52,0.03,3.97,52,16106.3,-0.0810443,27.8359,12.988,121.698,-0.0401749,-365.665,500,3.44662,-2.52324,-2.52567,-5.05891,-3.87868,33.9396,1791.95,108.004,13998.6,12247.3,3.23291,-2.73695,-2.95309,-5.27262,-4.09239,0.750207,1755.3,106.508,13962,0.194697,0.904007,0.0138576,9015.52,-0.000217799,0.0830441,13.5968,34.9979,124.834,108,1.08093,12.8677,11.5673,120.953,137.323,3.8807,-29.3229 
53,0.31,3.69,53,16114.7,-0.0866964,27.5654,13.055,121.881,0.0196772,41.0343,161.1,-0.513628,1.52811,-2.50391,-3.0201,-2.78815,-23.9201,1773.95,103.772,13931.3,11741.1,-0.36301,1.67873,-2.20267,-2.86948,-2.63753,0.655508,1799.78,104.826,13957.1,0.198707,0.907501,0.0136465,9057.48,-6.45843e-05,0.077287,14.0334,34.3336,125.049,108,1.08408,12.7314,11.6756,121.083,137.824,3.96619,-29.8244 
54,0.35,3.65,54,17147.3,-0.0654622,29.0938,13.0574,121.844,0.0165915,34.8363,62.7326,-0.793029,-0.61658,2.03955,-0.94467,-0.644746,43.9014,1934.97,103.896,14741.8,12385.4,-1.06946,-0.893015,1.48668,-1.2211,-0.921181,1.56785,1887.56,101.961,14694.4,0.198093,0.913634,0.0126206,9528.65,-5.82809e-05,0.0869791,13.8647,35.7389,125.003,108,1.10457,12.9045,11.7758,121.056,136.61,3.9466,-28.6103 
55,0.37,3.63,55,16017.5,-0.0126567,27.7121,12.7424,121.915,-0.0548244,16.5297,500,1.33903,-0.74433,2.49656,-6.14638,3.39423,36.8182,1580.94,64.5795,13933.7,11524.7,1.1072,-0.976164,2.03289,-6.37822,3.1624,2.9326,1541.18,62.9566,13893.9,0.175813,0.933283,0.0082779,8766.03,5.75577e-05,0.0598208,15.2636,30.0062,125.709,98.2596,1.12966,12.6521,11.7612,121.326,136.286,4.38294,-38.0263 
56,0.29,3.71,56,17491.2,-0.0263208,29.9167,12.9673,121.711,-0.0261828,-0.497206,500,-2.43598,-2.63626,-3.22805,-2.11569,-0.0596754,17.784,1916.89,94.6603,15233.6,12629.1,-2.54796,-2.74824,-3.45201,-2.22767,-0.171657,0.690335,1897.68,93.8764,15214.4,0.193461,0.920327,0.0112385,9809.15,-0.000324526,0.0746741,14.2408,41.9026,125.235,108,1.16565,12.7691,11.7112,120.868,136.746,4.36662,-28.7465 
