cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
26,0.43,3.57,26,13151.4,-0.040426,22.7108,12.7804,121.75,0.179149,-74.6502,24.0517,2.01088,-1.81775,2.54828,0.188669,4.40659,41.767,1477.02,93.6682,11170.5,9884.05,1.74788,-2.08075,2.02229,-0.074327,4.1436,0.648828,1431.92,91.8273,11125.4,0.198406,0.899098,0.0149768,7217.12,0.000171892,0.0739876,13.1388,33.9954,125.22,108,0.865471,12.4825,11.6389,120.792,134.6,4.42756,-26.6002 
27,0.31,3.69,27,15222.9,-0.0347915,26.6114,12.7572,122.096,0.000367827,20.9645,500,2.89292,-0.830831,3.24712,-1.64021,3.08903,70.2911,1820.05,138.593,12956.1,11051.7,2.45032,-1.27344,2.36191,-2.08281,2.64643,0.424262,1744.15,135.494,12880.2,0.206608,0.880321,0.0190098,8441.84,6.77413e-06,0.100964,13.024,32.1822,124.33,108,0.980774,12.6511,11.6172,121.284,134.756,3.04592,-26.7563 
28,0.69,3.31,28,13024.6,-0.0654156,22.8028,12.7323,121.716,0.0261528,30.1593,58.5823,2.75526,-2.04205,3.11434,2.18195,1.98227,67.951,1475.83,97.5984,11243.8,9476.93,2.32739,-2.46992,2.2586,1.75408,1.5544,0.583633,1402.45,94.6033,11170.5,0.194486,0.894417,0.0153613,7211.09,-5.69746e-05,0.0736711,13.315,33.9769,125.044,108,0.870165,12.4816,11.7004,120.836,134.656,4.20859,-26.6559 
29,0.49,3.51,29,15239.4,-0.0973426,26.6842,12.9201,122.144,0.0708825,-8.25697,309.053,1.33007,-0.00726626,-0.589272,0.615143,-1.33713,18.0973,1784.19,122.29,13155.9,11242.2,1.21611,-0.12122,-0.817179,0.50119,-1.45108,-0.215713,1764.65,121.493,13136.4,0.205298,0.892471,0.0167514,8595.58,-0.000197585,0.0908612,13.0352,35.2951,124.856,108,0.981282,12.8309,11.7308,121.168,134.932,3.6883,-26.9318 
30,0.09,3.91,30,14268,-0.0209208,24.7449,-12.8807,121.998,-0.0028019,9.83211,500,-3.68828,-1.82924,1.47531,-3.27279,-1.63708,57.3633,1730.83,89.7663,12222.1,10376.6,-4.04948,-2.19044,0.752906,-3.63399,-1.99828,1.06771,1668.89,87.2379,12160.2,0.208815,0.916189,0.013043,7992.18,-0.000139492,0.0777916,13.509,38.375,124.938,108,0.937075,12.5337,11.6191,121.022,134.627,3.91611,-26.6274 
31,0.15,3.85,31,12964.8,-0.0188102,22.0013,12.8969,121.718,-0.000533847,5.01058,496.137,0.567967,-2.94385,4.12637,2.47876,-0.350589,54.1052,1591.72,99.9412,10777.3,9237.04,0.227281,-3.28453,3.445,2.13807,-0.691275,-0.877853,1533.29,97.5564,10718.9,0.215741,0.899811,0.0164892,7107.1,0.000206769,0.0739956,13.5924,36.0663,124.538,108,0.814103,12.5866,11.6856,120.81,134.751,3.72776,-26.7511 
32,0.05,3.95,32,15180.7,-0.039763,26.4546,12.6351,122.051,0.0714092,-35.827,494.731,2.62769,0.998199,2.69936,4.67221,3.83535,0.271027,1963.25,134.865,12722.3,10964.5,2.62598,0.996492,2.69595,4.67051,3.83364,0.818119,1962.96,134.853,12722,0.228825,0.892679,0.0191522,8578.42,-2.13516e-06,0.099769,13.2485,35.4535,124.465,108,0.952326,12.4591,11.7326,121.072,134.476,3.3933,-26.4765 
33,0.47,3.53,33,15818.8,0.00690179,27.0156,12.6899,121.998,-0.0195388,-5.43262,337.928,0.79754,0.231265,2.17981,1.83419,-0.968135,8.04606,1820.97,157.256,13330.4,11163.6,0.746877,0.180601,2.07848,1.78353,-1.0188,0.448779,1812.28,156.901,13321.7,0.207365,0.868425,0.0212353,8739.58,0.000437244,0.113427,12.8881,26.4561,123.984,108,1.01218,12.6061,11.6865,121.23,135.376,2.75408,-27.3755 
34,0.61,3.39,34,14535.1,-0.0722375,25.115,12.8973,122.175,0.0187742,10.3653,181.224,3.95727,-2.06893,4.74544,-3.47699,0.72122,34.1507,1778.03,109.318,12335.3,10550.9,3.74223,-2.28397,4.31536,-3.69203,0.506182,-0.667595,1741.15,107.813,12298.4,0.213998,0.902233,0.015892,8136.31,-7.50739e-05,0.084484,13.4536,37.5016,125.173,108,0.926674,12.6087,11.6865,121.151,135.142,4.02163,-27.1423 
35,0.17,3.83,35,14116.2,-0.0109127,24.0776,12.945,121.807,-0.00219911,4.37737,493.645,-4.20323,3.31812,1.87369,-0.419078,1.56673,14.3529,1721.49,119.269,11949.1,10146.7,-4.29361,3.22775,1.69294,-0.509455,1.47636,-0.0620839,1705.99,118.637,11933.6,0.215635,0.891506,0.0179837,7911.48,5.79393e-05,0.0812182,13.5779,35.2314,124.698,108,0.903409,12.6137,11.7012,120.867,135.057,3.8311,-27.0573 
36,0.27,3.73,36,13925,-0.0958023,24.6818,12.6951,121.835,0.00568582,30.4457,12.159,2.92393,-0.237147,-2.77062,-4.62657,-1.92413,64.7198,1520.06,84.0602,12194.3,10205.8,2.51641,-0.64467,-3.58566,-5.03409,-2.33165,0.605089,1450.17,81.2076,12124.4,0.187002,0.910749,0.0121878,7754.85,-0.000208023,0.0667661,13.5774,37.2008,125.293,108,0.962569,12.4297,11.6861,120.997,135.779,4.29677,-27.7787 
37,0.75,3.25,37,14286.9,-0.0133322,24.3377,12.9977,121.709,-0.00560017,18.2888,6.3375e-11,-0.679012,-2.70536,-3.7411,0.464123,1.40509,48.5637,1736.81,151.731,12116.5,10301.1,-0.984805,-3.01115,-4.35269,0.15833,1.0993,0.386169,1684.37,149.591,12064.1,0.211666,0.865487,0.0223315,7957.68,0.000147235,0.0993063,13.231,28.3811,124.11,108,0.896947,12.8453,11.7824,120.79,134.651,3.32003,-26.6507 
38,0.13,3.87,38,14166.5,-0.0126221,25.0202,12.5442,122.05,-0.0287485,-3.54783,500,0.341465,2.61597,10.4592,4.38521,-3.36092,-20.0418,1514.58,70.4924,12251.7,10220.4,0.467663,2.74216,10.7116,4.51141,-3.23472,0.295202,1536.23,71.3757,12273.3,0.194009,0.924806,0.0105993,7918.35,-0.000112824,0.0671795,12.9885,41.2892,125.178,108,0.95747,12.4095,11.7119,121.163,134.996,4.01539,-26.9956 
39,0.35,3.65,39,13542.3,-0.0897711,23.5551,12.9203,121.765,0.0816065,15.6278,196.816,-2.44869,2.46747,0.707514,1.43736,0.09654,36.8744,1530.31,110.542,11663.9,9948.79,-2.68088,2.23528,0.243137,1.20517,-0.135649,0.719585,1490.49,108.916,11624.1,0.197809,0.88662,0.0169675,7535.01,-5.46565e-05,0.074645,13.4003,35.7287,124.976,108,0.885064,12.5894,11.7553,120.832,134.95,4.14428,-26.9501 
40,0.59,3.41,40,14772.7,-0.0380084,25.5744,12.9032,121.925,0.0123329,7.05068,500,0.0784422,3.80527,-1.63298,2.28071,0.393814,70.3608,1697.1,123.139,12718.2,10745.2,-0.364601,3.36223,-2.51907,1.83767,-0.0492287,2.11119,1621.12,120.037,12642.2,0.197817,0.885285,0.0171901,8195.06,-7.32442e-05,0.0881401,13.2588,33.8175,124.78,108,0.93888,12.7159,11.9391,120.984,134.942,3.79609,-26.9424 
41,0.01,3.99,41,14080.3,-0.0192089,23.9409,12.866,122.111,-0.00310569,-13.3329,249.587,2.31139,1.76113,2.62729,-2.0683,-4.85113,29.7235,1763.36,139.756,11739.8,10028.5,2.12423,1.57397,2.25297,-2.25546,-5.03829,2.67809,1731.27,138.446,11707.7,0.221411,0.877236,0.021319,7819.25,0.000255352,0.0910198,13.7009,31.2246,124.482,108,0.879074,12.5984,11.7446,121.238,135.311,3.24474,-27.3113 
42,0.53,3.47,42,13551.9,-0.0646402,23.2857,12.9563,121.645,0.15449,215.318,79.514,-2.03991,0.1307,0.652521,2.63494,-1.15695,58.9143,1416.52,62.2598,11751.5,10904.1,-2.41088,-0.240268,-0.0894148,2.26397,-1.52792,0.955393,1352.9,59.663,11687.9,0.182072,0.928354,0.00931578,7430.6,6.20739e-05,0.0561905,14.563,28.472,125.433,97.3779,0.929507,12.7337,11.9903,120.981,134.317,4.45228,-36.939 
43,0.51,3.49,43,13636.9,-0.0923411,23.8738,12.8461,121.834,-0.0319513,53.365,480.032,1.63987,-2.07075,-4.05449,1.64852,2.93984,66.5162,1459.89,90.8565,11864.1,10039.1,1.22104,-2.48959,-4.89216,1.22968,2.521,-1.02992,1388.06,87.9246,11792.3,0.184581,0.90021,0.0135488,7520.05,-0.000171049,0.0699517,12.8345,40.1904,125.294,108,0.917783,12.5527,11.5807,120.798,133.999,4.49659,-25.9991 
44,0.39,3.61,44,14199.7,-0.0183729,24.8228,12.6064,121.504,-0.00717532,5.13984,500,-1.29086,3.12464,2.20186,4.66501,4.57643,63.9138,1615.9,98.5897,12188.7,10188,-1.69331,2.72219,1.39696,4.26256,4.17398,0.871394,1546.88,95.7726,12119.7,0.197077,0.902244,0.0143478,7849.14,8.37442e-05,0.082522,13.0633,32.9754,124.56,108,0.943271,12.4938,11.6509,120.624,134.599,3.93579,-26.5985 
45,0.25,3.75,45,14227.7,0.05603,24.5912,-12.7261,121.683,-0.0241679,-59.8159,0.0730841,-1.27344,2.18541,2.29407,1.55874,-2.14053,83.5137,1694.59,112.196,12124.5,10234.6,-1.7993,1.65954,1.24234,1.03288,-2.66639,3.33992,1604.4,108.515,12034.3,0.204064,0.894165,0.0163391,7862.23,-6.95759e-05,0.0849618,13.3589,36.3587,124.367,108,0.905415,12.6218,11.731,120.797,134.237,3.56957,-26.2372 
46,0.71,3.29,46,15243.9,-0.036479,26.1667,12.8123,121.981,-0.0224921,21.9383,376.476,0.34506,0.227989,0.632452,-0.834735,0.51398,35.2417,1832.7,123.102,12967.2,10929.8,0.123152,0.00608168,0.188637,-1.05664,0.292072,1.42229,1794.64,121.548,12929.1,0.210694,0.894035,0.0170231,8517.78,9.12742e-05,0.0928861,13.0445,32.5795,124.681,108,0.986677,12.691,11.6653,121.016,135.762,3.66502,-27.7622 
47,0.45,3.55,47,14729.3,-0.0243715,25.6987,12.6568,121.889,0.00368938,2.92756,3.31009e-11,-5.3251,-2.34665,2.35162,0.714629,-0.647307,44.1073,1649.03,106.177,12651.8,10588.7,-5.60284,-2.62438,1.79616,0.436897,-0.925039,1.25959,1601.4,104.233,12604.2,0.196356,0.897743,0.015005,8155.58,-2.05462e-05,0.0842379,12.5762,37.0928,124.796,108,0.969385,12.563,11.6188,120.942,133.757,3.85444,-25.757 
48,0.77,3.23,48,11787,-0.0256775,21.0137,12.671,121.739,-0.0359463,25.3554,499.985,-2.06225,1.15677,-5.15443,3.04754,-3.96923,11.8792,1449.61,91.9892,10242.6,8697.46,-2.13705,1.08197,-5.30403,2.97274,-4.04403,0.286171,1436.78,91.4656,10229.8,0.212658,0.899762,0.0162035,6756.28,-0.000258575,0.0755211,12.8137,35.2141,124.632,108,0.801456,12.6298,11.2588,120.802,134.166,3.83049,-26.1661 
49,0.57,3.43,49,12617.1,-0.127825,22.0451,13.0895,121.558,0.0901909,234.506,256.396,-0.968816,-3.70851,2.18565,-1.98763,3.05376,49.368,1482.48,85.136,10981.5,10082.1,-1.27967,-4.01936,1.56393,-2.29848,2.7429,1.47526,1429.16,82.96,10928.2,0.200957,0.907784,0.0137913,7111.81,-0.000292865,0.0639971,14.5955,36.3267,125.089,107.999,0.848491,12.5579,11.698,120.715,135.368,4.37455,-27.3681 
50,0.37,3.63,50,14947.8,-0.047746,25.8397,12.775,122.088,-0.00115651,-1.51254,5.80805,0.279809,0.441165,0.430473,-4.39395,2.09613,60.261,1850.61,118.165,12616.9,10746,-0.0996382,0.0617173,-0.328422,-4.7734,1.71668,0.904056,1785.54,115.509,12551.9,0.214801,0.898303,0.0166694,8312.51,-2.68743e-05,0.0867075,13.3435,36.8721,125.045,108,0.958977,12.6318,11.6315,121.122,135.667,3.92231,-27.6669 
51,0.81,3.19,51,14165.7,-0.0285119,24.4552,12.944,121.722,0.0373983,-7.30234,500,-2.0587,0.204306,-1.2771,-2.49929,2.02986,36.907,1561.03,101.282,12217.9,10313.6,-2.2911,-0.0280872,-1.74189,-2.73168,1.79747,0.651294,1521.18,99.6552,12178,0.193688,0.897146,0.0148505,7853.75,-4.06774e-05,0.077588,13.0978,35.2737,124.764,108,0.924329,12.8037,11.6876,120.761,134.889,4.00298,-26.8887 
52,0.29,3.71,52,13910.2,-0.00714847,24.2013,12.5184,121.567,-0.00354251,3.51017,91.1395,0.420088,1.68731,0.0763235,0.0477523,4.81797,18.9154,1556.48,107.798,11736.5,9862.8,0.300982,1.5682,-0.161888,-0.0713533,4.69886,1.02556,1536.05,106.965,11716.1,0.20136,0.891374,0.0165398,7628.4,0.00020539,0.0844591,13.0022,33.7736,124.088,108,0.900019,12.405,11.6913,120.738,134.265,3.35032,-26.2647 
53,0.79,3.21,53,13079.9,-0.0211565,22.5285,12.7438,121.581,0.014917,37.6505,500,1.07415,-2.06531,2.54202,1.05493,-2.0447,1.11894,1477.09,101.168,11204,9364.29,1.06711,-2.07235,2.52793,1.04788,-2.05175,-3.8725,1475.88,101.119,11202.8,0.202139,0.892937,0.0163554,7301.33,7.65246e-05,0.0732006,13.343,33.8342,124.367,108,0.865583,12.5711,11.5966,120.787,134.704,3.57959,-26.7041 
54,0.65,3.35,54,14589.5,-0.0686944,25.2528,12.8579,121.949,0.00702118,30.2404,130.741,-1.84936,3.627,5.25038,-1.89899,-1.23696,30.7549,1745.31,121.284,12502.1,10576.9,-2.04302,3.43334,4.86307,-2.09264,-1.43061,-0.781255,1712.1,119.929,12468.9,0.208896,0.890802,0.0174093,8195.92,2.58627e-05,0.0899507,13.5971,29.1815,124.621,108,0.951279,12.687,11.8276,121.082,136.518,3.53917,-28.5185 
55,0.19,3.81,55,14088.6,-0.0316224,24.3287,12.726,122.041,0.0198517,10.4332,0.374152,2.19974,-2.3102,2.18487,3.13704,2.87739,56.5353,1662.61,99.6853,11949.6,10085.5,1.84376,-2.66619,1.47289,2.78105,2.5214,0.752576,1601.55,97.1934,11888.6,0.20576,0.903994,0.0148364,7783.61,0.000109735,0.0806798,13.2966,35.5291,124.825,108,0.917591,12.5009,11.5964,121.126,135.295,3.6986,-27.2954 
56,0.55,3.45,56,13781.9,-0.0517042,24.2176,12.7043,121.754,-0.0163804,154.6,500,-1.73795,-0.43099,0.157035,0.0372173,-2.24591,50.5559,1575.81,101.133,11886.8,10098,-2.05628,-0.749327,-0.479639,-0.28112,-2.56425,0.921763,1521.22,98.9044,11832.2,0.19823,0.897844,0.0151644,7673.99,-8.6276e-06,0.074248,13.6389,33.6811,124.589,108,0.91159,12.394,11.9408,120.992,136.271,3.59715,-28.271 
