cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,0.13,44.833,10,46739.6,-0.223686,83.5327,12.698,116.927,0.368549,-269.033,499.64,3.15573,1.53001,-3.0143,1.07208,-4.70273,-52.1087,5066.08,3122.96,35938.1,37756.9,3.48384,1.85813,-2.35807,1.40019,-4.37461,249.65,5091.51,3139.49,35963.6,0.109614,0.480984,0.138532,46449.6,-0.00221454,0.648867,11.8259,12.4089,117.986,87.8092,2.71534,13.225,14.1553,116.411,138.239,1.57461,-50.4303 
11,0.13,44.743,11,44336.3,-0.0637824,75.1343,-13.3186,116.575,-0.00507259,-6.21484,499.876,3.76927,3.58723,3.54187,1.96722,1.16912,-113.869,120.909,1446.92,39541.9,32576.6,4.48628,4.30424,4.97588,2.68422,1.88612,0.728639,176.476,1483.04,39597.4,0.00386049,0.0636688,0.0645393,45713.5,-0.00795037,0.0148366,438.789,51.2726,129.237,72.2295,2.8715,13.7861,14.4316,116.184,136.631,13.0527,-64.4014 
12,0.13,44.813,12,45214.4,-0.0385258,81.7008,-12.5525,116.728,0.00901798,-11.513,0.239814,0.783959,-1.96024,2.7443,2.66233,1.91172,-11.2772,4984.96,2859.77,35445.5,33388.5,0.854969,-1.88923,2.88632,2.73334,1.98273,0.560556,4990.46,2863.34,35451,0.109059,0.49898,0.129515,45759.1,-0.00247642,0.656414,11.7288,12.0085,117.857,87.5645,2.76415,13.1008,13.6979,116.245,138.01,1.61206,-50.4455 
13,0.13,44.863,13,45858.2,-0.132954,80.8526,12.8673,116.623,0.0892844,-122.281,191.019,3.24083,5.03421,9.60209,2.80333,-0.0838009,-89.4253,2779.69,2401.21,38078.1,34222.3,3.80391,5.5973,10.7283,3.36642,0.479286,0.552526,2823.33,2429.57,38121.8,0.0605041,0.399052,0.105066,46663.4,-0.00268695,0.365214,11.7973,13.111,118.173,87.2558,2.82984,13.5264,14.1809,116.14,137.063,2.03339,-49.8072 
14,0.13,44.803,14,44504.3,-0.394377,81.2493,12.4483,116.738,-0.155255,-62.5682,130.141,5.88629,1.61655,6.73696,-1.47862,-2.84377,-1.89292,4899,3085.32,34540.9,33241.2,5.89821,1.62847,6.7608,-1.4667,-2.83185,0.32317,4899.93,3085.92,34541.8,0.109807,0.475708,0.141315,44623,-0.00231469,0.658405,11.6843,12.1339,117.711,86.0196,2.68656,12.9912,13.873,116.246,136.07,1.46482,-50.0501 
15,0.13,44.853,15,44317.6,-0.0793841,77.3005,-13,116.932,-0.0151449,3.22514,500,2.95755,1.50804,4.60189,0.0952337,-0.148761,-85.3947,3522.37,2543.28,35320.2,32714.5,3.49526,2.04575,5.67731,0.632942,0.388947,0.536175,3564.04,2570.36,35361.9,0.0805793,0.442069,0.118086,44230.2,-0.00224364,0.440184,12.2177,12.8375,118.093,87.0233,2.62321,13.5419,14.2224,116.467,137.296,1.626,-50.2724 
16,0.13,44.683,16,44195.7,-0.018371,76.1299,13.1536,116.172,-0.0176136,12.1581,1.2832e-11,6.77601,3.86358,6.60564,0.421469,3.06097,-32.1141,299.675,1631.7,39533,32605.2,6.97823,4.06579,7.01007,0.623683,3.26319,0.680503,315.347,1641.89,39548.7,0.00688585,0.0988966,0.071043,45796.4,-0.00292003,0.100984,12.0947,-13.773,122.817,95.4422,2.89413,13.5917,14.372,115.761,137.752,7.05573,-42.3098 
17,0.13,44.923,17,41882.5,-0.452688,72.5317,13.2867,116.277,1.86789,-614.274,500,4.14213,3.50235,5.74851,-0.873901,0.49809,-75.2385,18.8961,1504.29,37993.4,68723.5,4.61588,3.9761,6.69602,-0.400144,0.971847,0.577797,55.6122,1528.15,38030.1,0.00126997,0.0203717,0.0689193,43790.2,-0.00949573,0.0151519,7108.9,61.8465,115.934,72.7516,2.8137,13.6068,14.2124,115.835,137.328,0.0985147,-64.5764 
18,0.13,44.943,18,43818.3,-0.322893,77.2342,13.0225,116.608,-0.52416,488.037,3.12896e-12,4.24586,1.54459,6.9973,2.57494,1.76601,-98.9908,145.871,1412.91,40235.2,41069,4.86918,2.16791,8.24394,3.19825,2.38933,0.60496,194.178,1444.31,40283.5,0.00417407,0.0713438,0.0619545,46520.2,-0.00863494,0.0158554,-341.862,-49.6704,101.014,71.3215,3.00995,13.4415,14.1374,116.278,138.195,-15.2643,-66.874 
19,0.13,44.903,19,44300.8,-0.0388763,74.9202,13.3936,116.486,-0.0337104,21.3995,500,5.27092,0.429762,5.53934,5.35644,1.25009,-75.4456,125.709,1424.62,39648.2,32689.2,5.74598,0.904823,6.48946,5.83151,1.72515,0.686453,162.526,1448.55,39685,0.00354858,0.060251,0.0630026,45800.3,-0.00190642,-0.0258545,-10.1038,-7.17704,101,76.2748,2.88196,13.8189,14.3439,116.123,138.295,-15.1228,-62.0202 
20,0.13,44.823,20,44867.6,-0.428665,79.6101,12.8527,116.612,1.14317,-759.75,494.4,1.0081,-1.10448,-1.27715,-0.27187,1.46718,-21.2946,4974.88,3004.56,34256.4,61581.9,1.14219,-0.970393,-1.00897,-0.137783,1.60127,2.61099,4985.28,3011.32,34266.8,0.112301,0.486127,0.139327,44392.1,-0.00212171,0.646935,12.1305,12.2168,117.771,87.1217,2.61866,13.2367,13.947,116.121,137.827,1.64987,-50.7052 
21,0.13,44.843,21,45074.4,-0.439741,81.9694,-12.5529,116.53,0.832953,-374.783,487.495,3.39531,0.730474,0.519022,4.06184,-0.972623,-9.17444,4824.38,2950.36,35282.2,43658.1,3.45308,0.788243,0.63456,4.11961,-0.914854,0.921472,4828.86,2953.27,35286.7,0.106342,0.483027,0.133578,45408.6,-0.00229486,0.63094,11.6532,12.3491,117.87,87.7951,2.74191,13.0021,13.8414,116.015,138.114,1.85496,-50.3191 
22,0.13,44.883,22,43347.8,0.0302792,78.5165,12.5245,116.486,-0.230816,31.7127,500,1.98842,2.43574,4.24013,2.06927,-1.91963,-113.285,1246.68,1671.77,38575.8,32250.4,2.70174,3.14906,5.66677,2.78259,-1.20631,0.567219,1301.96,1707.7,38631.1,0.0284721,0.303457,0.0752991,45727.7,-0.000552985,-0.00227799,0.0413179,31.9912,121.358,90.5601,2.98636,13.0522,13.8257,116.144,136.772,5.21386,-46.2124 
23,0.13,44.793,23,45886.8,-0.0890493,82.4359,12.6042,116.473,0.028077,-27.3535,500,5.17388,4.19381,0.737832,2.61577,-1.04293,-85.0358,3768.94,2716.8,37305.1,33849.2,5.70933,4.72926,1.80873,3.15122,-0.507486,0.878536,3810.44,2743.77,37346.6,0.0814909,0.442454,0.119203,46759,-0.0025547,0.531351,11.3733,12.2884,117.978,87.604,2.87252,13.1725,13.8366,116.021,137.469,1.95672,-49.8655 
24,0.13,45.023,24,42997.1,-0.0846888,76.0559,12.9143,116.699,0.0615474,-89.1853,500,5.82069,2.7863,8.79965,2.95035,-1.21374,-148.251,-58.4231,1282.71,39703.8,32152.8,6.75418,3.7198,10.6667,3.88385,-0.280239,0.568924,13.9231,1329.73,39776.2,0.000304286,0.0059476,0.0580098,45756.5,-0.00239289,-0.034949,-11.4748,-6.28301,103.529,76.5999,2.96563,13.3776,14.1828,116.35,137.299,-12.8205,-60.6996 
