cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
240,0.27,0.3,43.3575,240,23955.4,-0.27149,50.2467,10.9686,117.237,0.238324,30.5645,349.844,0.835736,-1.53567,-1.62378,-0.85133,-0.302429,14.2327,13183,77.371,11389,18178.4,0.746117,-1.62529,-1.80302,-0.94095,-0.392049,0.55095,13163.1,76.262,11369,0.50169,0.989963,0.0122058,26237.5,-0.00090779,1.29993,11.2341,11.0548,117.525,86.4529,1.04822,10.7983,12.7872,116.586,136.841,0.939191,-50.3883 
241,0.27,0.3,43.3975,241,26303.5,-0.274079,53.1705,11.3452,116.713,-0.0413642,341.757,0.0731708,0.186858,-3.1305,-0.572443,-0.0287472,-0.784084,-9.96101,14041.7,126.692,12860.3,20097.3,0.24958,-3.06778,-0.447,0.0339746,-0.721362,0.88691,14055.6,127.468,12874.3,0.487011,0.984378,0.017912,28861,-0.000922799,1.31136,11.4912,11.4157,117.167,87.054,1.15754,11.1307,12.6618,115.905,137.419,1.26198,-50.3654 
242,0.27,0.3,43.3175,242,24328.4,-0.246566,50.6199,11.0485,117.044,0.103297,81.9688,500,1.50785,2.42562,2.83459,0.471186,0.936653,-76.667,13502,81.5767,11514.7,18481.9,1.9906,2.90837,3.8001,0.953938,1.41941,0.656796,13609.6,87.5508,11622.2,0.504522,0.988868,0.0136867,26975.1,-0.000981917,1.31146,11.3159,11.1418,117.369,86.8695,1.07913,10.8386,12.5195,116.403,137.273,0.966735,-50.4038 
243,0.27,0.3,43.1425,243,27164.7,-0.0962316,55.5544,11.1499,116.687,-0.0447997,33.573,1.30579e-11,-1.70191,1.14707,-0.980146,-1.78473,-0.421398,-21.1214,15436.1,109.717,12377.1,20213.3,-1.56891,1.28006,-0.714154,-1.65173,-0.288402,0.75735,15465.7,111.363,12406.8,0.520144,0.987556,0.0162658,29733.5,-0.00096202,1.45824,11.4378,11.3391,117.012,86.7855,1.13271,10.9552,12.6629,115.861,137.162,1.15088,-50.3763 
244,0.27,0.3,43.2175,244,19027.3,0.0202697,40.1547,10.9292,117.338,-0.00725176,-39.8605,2.87836e-11,-0.281067,-1.86421,1.94957,1.74426,0.261122,-58.1878,10281,59.4456,9569.46,14295.7,0.0853266,-1.49781,2.68236,2.11065,0.627515,0.330755,10362.6,63.9797,9651.08,0.48285,0.989311,0.0120645,21461.3,-0.00107207,0.994568,11.3226,11.1935,117.634,86.8321,0.874248,10.9588,12.7353,116.719,137.487,0.915029,-50.6546 
245,0.27,0.3,43.0225,245,23801.1,-0.306195,50.4101,10.9446,116.947,0.37441,-160.941,286.025,0.833038,0.319856,1.28187,0.246101,-1.72621,-67.0347,13652.3,88.5853,10922.9,19921.8,1.25514,0.741956,2.12607,0.668201,-1.30412,0.390331,13746.3,93.8087,11017,0.520381,0.988198,0.0154432,26415.8,-0.00102796,1.36305,11.1728,11.0149,117.192,86.8852,1.05164,10.6764,12.3096,116.251,137.266,0.940224,-50.3806 
246,0.27,0.3,43.2325,246,22830.7,-0.286245,47.1736,11.2168,117.061,-0.148692,85.7655,0.5211,0.326414,-1.10773,-4.41375,2.8267,-1.16965,-69.2548,12077,94.4747,11410.7,17640.3,0.762493,-0.671646,-3.54159,3.26278,-0.733569,-2.84316,12174.1,99.8711,11507.8,0.479142,0.985847,0.0157352,25408.1,-0.000903212,1.11188,11.4381,11.6276,117.427,87.6963,1.00491,11.0103,13.0558,116.368,138.52,1.05896,-50.8239 
247,0.27,0.3,43.1875,247,23135.3,-0.0314507,47.8226,-11.0529,117.234,-0.106359,14.2788,500,-2.24136,1.30922,1.77841,3.56941,-2.57091,-84.9365,12742.3,73.1156,11097.9,17256.4,-1.70654,1.84404,2.84806,4.10423,-2.03609,0.436441,12861.4,79.734,11217.1,0.499258,0.989267,0.0129249,25761,-0.00101819,1.21167,11.3558,11.3808,117.652,86.657,1.0002,10.983,12.8415,116.41,137.198,1.2421,-50.5412 
248,0.27,0.3,43.0625,248,23854.5,-0.0522554,49.6707,10.9822,117.273,-0.185841,-88.9501,500,-0.0356919,0.993571,0.658154,-0.703196,-2.84111,-1.23594,13535.9,91.106,10979.2,18295.8,-0.0279095,1.00135,0.673718,-0.695414,-2.83333,1.35806,13537.6,91.2023,10980.9,0.517381,0.988348,0.0150691,26165.7,-0.000907686,1.30103,11.2861,11.2913,117.57,86.5257,1.00512,10.7717,12.8516,116.606,137.072,0.964333,-50.5467 
249,0.27,0.3,43.2775,249,22350.7,-0.30228,46.7002,11.1299,116.687,-0.190865,122.103,186.787,0.210699,-1.7981,-1.11617,1.35592,1.01201,-30.5692,11953.2,86.5504,11258.6,17678.9,0.403185,-1.60561,-0.731199,1.5484,1.2045,1.89249,11996,88.9324,11301.5,0.47998,0.987193,0.0142885,24992.8,-0.00119234,1.14645,11.3264,11.2785,117.003,87.2656,1.03924,11.0836,12.5025,115.993,137.878,1.01056,-50.6126 
