cyc,time,charge,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,0.03,0.73,43.1643,10,6763.19,-0.360003,19.9691,9.39659,121.724,0.286387,-680.513,496.39,-1.3266,1.59705,-3.13394,-2.32716,0.537941,-330.399,5046.87,16.6281,3614.39,12452.7,0.753836,3.67748,1.02692,-0.246729,2.61837,0.868846,5310.04,40.5531,3877.56,0.570731,0.986811,0.0189013,9303.93,-0.00171292,0.72964,9.60523,8.75943,121.957,82.8686,0.512183,9.58771,9.21988,121.077,130.769,0.879975,-47.9004
11,0.03,0.73,43.1843,11,4678.07,-0.0123666,14.214,9.24015,121.591,-0.0458681,13.4115,450.296,-2.21116,-3.65134,-2.00555,-0.557255,0.363381,-227.226,3539.79,1.89221,2738.95,4295.57,-0.780381,-2.22056,0.856015,0.873525,1.79416,-0.63749,3720.78,18.3462,2919.95,0.553002,0.991445,0.0114416,6728.33,-0.00156952,0.486294,9.9412,9.09843,121.919,82.1885,0.378555,9.62981,9.63834,121.242,130.188,0.677693,-47.9994
13,0.03,0.73,42.9893,13,9711.02,-0.030238,26.0029,9.31197,121.473,0.0108822,34.5083,7.87757e-12,-3.29384,-3.68293,-6.77466,-2.62212,-2.21993,-281.889,6673.86,34.2393,4768.53,7894.61,-1.51886,-1.90795,-3.22469,-0.847138,-0.444947,0.59405,6898.39,54.6516,4993.07,0.572897,0.986325,0.0197643,12041.2,-0.00146428,0.942072,9.57675,8.90029,121.686,82.7649,0.667167,9.37728,9.4371,121.016,130.592,0.670156,-47.8271
14,0.03,0.73,43.1493,14,8880.12,-0.0476671,24.9472,9.11881,121.268,0.0350455,75.6398,500.0,-3.83763,-0.115638,-8.36203,-3.55892,-1.37723,-174.179,6137.28,23.1784,4649.14,7491.82,-2.74087,0.981119,-6.16852,-2.46216,-0.280475,0.421931,6276.02,35.7911,4787.88,0.559982,0.990119,0.0135833,11207.5,-0.00170043,0.914191,9.39843,8.69818,121.544,82.3901,0.647628,9.46822,9.40986,120.709,130.226,0.834848,-47.8359
15,0.03,0.73,43.2293,15,9507.9,-0.304916,26.066,9.24977,121.437,0.227605,115.28,102.919,-4.73829,-3.34249,-4.08073,-2.89736,-3.51927,-280.872,6365.93,14.572,4820.81,8702.88,-2.96972,-1.57391,-0.543586,-1.12879,-1.7507,0.931768,6589.65,34.9106,5044.54,0.559131,0.990814,0.0125878,11785.5,-0.00155341,0.956715,9.54465,8.54767,121.673,82.4985,0.688151,9.36898,9.31151,121.033,130.459,0.639442,-47.9605
16,0.03,0.73,43.0393,16,10309.7,-0.0260182,26.9464,9.30298,121.566,-0.0201992,-12.989,500.0,-0.457345,3.31935,-3.78821,1.87687,2.37277,-135.896,6884.66,9.50341,4887.38,8169.07,0.398359,4.17505,-2.0768,2.73258,3.22847,1.24555,6992.91,19.344,4995.63,0.576098,0.995182,0.00708245,12138.4,-0.00130997,1.01009,9.69709,8.57095,121.634,82.8555,0.696411,9.40627,9.24801,121.261,130.789,0.372804,-47.9331
17,0.03,0.73,43.1993,17,5939.19,-0.00787651,17.8851,9.05792,121.545,0.0198065,7.68792,6.85464e-13,-3.11942,0.661869,-7.47219,-0.600776,0.164769,-318.847,4452.65,14.7843,3285.56,5278.65,-1.11172,2.66956,-3.45679,1.40692,2.17246,3.05709,4706.62,37.8728,3539.53,0.563509,0.986114,0.0193294,8352.34,-0.00163123,0.651574,9.55802,8.77629,121.679,82.7858,0.469243,9.32517,9.31858,121.105,130.717,0.574545,-47.9315
18,0.03,0.73,43.1543,18,8203.45,-0.363897,22.6791,9.67667,121.329,0.552347,156.308,407.047,-1.08968,-0.483138,-3.48436,-3.03624,-0.874158,-405.222,5810.12,27.2704,4322.53,9954.62,1.4619,2.06844,1.6188,-0.48466,1.67742,0.744746,6132.9,56.6135,4645.31,0.561746,0.984102,0.0219573,10917.6,-0.00172668,0.817984,9.7619,8.85703,121.508,82.8656,0.573412,9.71874,9.65078,120.865,130.598,0.642089,-47.7321
19,0.03,0.73,43.3793,19,9837.76,-0.0675264,26.3875,9.23379,121.626,0.0231437,68.0733,499.831,0.270089,-0.688821,-4.81787,0.341859,-1.77662,-162.903,6718.93,-4.35987,4725.69,7983.13,1.29585,0.336936,-2.76636,1.36762,-0.750866,-4.3526,6848.69,7.43633,4855.45,0.577958,0.998103,0.00281333,11849.8,-0.00151754,0.999311,9.5744,8.5902,121.701,82.8868,0.679294,9.41392,9.29535,121.28,130.55,0.420393,-47.6631
20,0.03,0.73,43.1393,20,9481.73,-0.25642,25.193,9.32941,121.541,0.0301916,-214.438,488.951,-3.53151,0.312327,-8.05135,-1.56023,-0.244715,-187.344,6598.5,15.6303,4334.04,7861.96,-2.35185,1.49198,-5.69204,-0.380574,0.93494,0.0509384,6747.73,29.1963,4483.27,0.593703,0.992485,0.0118541,11365.5,-0.00132576,0.974114,9.70411,8.52054,121.717,82.3701,0.611386,9.39813,9.40874,120.996,129.96,0.721833,-47.5901
21,0.03,0.73,43.2243,21,9879.68,-0.0296559,25.3492,9.50495,121.275,0.0123181,-7.04543,500.0,-3.99179,-3.49966,-11.8827,-6.18138,-8.85546,-254.559,6578.85,29.9613,4741.32,7846.32,-2.3889,-1.89677,-8.67688,-4.57849,-7.25256,0.650035,6781.62,48.3945,4944.08,0.571131,0.987666,0.0177118,11874.0,-0.00122287,0.900011,9.75254,9.05736,121.407,82.8238,0.628736,9.62213,9.67866,120.746,130.878,0.66076,-48.0546
22,0.03,0.73,43.2043,22,6299.46,-0.204859,18.5137,9.1573,121.462,0.00610642,-101.16,0.00026197,-0.678108,-0.0657644,0.128402,-3.19451,-3.09072,-252.528,4421.98,0.558984,3617.73,5539.05,0.911992,1.52433,3.3086,-1.60441,-1.50062,-0.253303,4623.13,18.8451,3818.88,0.540301,0.992917,0.0090084,8556.57,-0.0016075,0.645199,9.59095,8.78109,121.609,82.7509,0.525757,9.25436,9.28574,120.897,130.554,0.712137,-47.8031
23,0.03,0.73,43.1793,23,4441.09,-0.0425345,13.986,9.18963,121.746,0.340718,25.9968,250.145,-3.32277,-7.15388,-14.5198,-5.53832,-5.17379,-431.951,3472.88,22.0104,2808.1,4472.31,-0.602889,-4.434,-9.08008,-2.81844,-2.45391,0.531697,3816.94,53.2891,3152.17,0.540362,0.976151,0.0302013,7063.68,-0.00169024,0.4775,9.84656,9.10064,121.726,82.5629,0.385902,9.51536,9.55988,120.969,130.601,0.756481,-48.0381
240,0.06,0.7,43.2309,240,8941.41,-0.0117687,24.602,8.96068,121.862,-0.0424381,-21.2572,500.0,-0.562445,2.03316,-0.932354,-1.50625,-0.787991,-173.642,6240.24,12.079,4306.85,7205.75,0.530932,3.12654,1.2544,-0.412869,0.305386,0.738905,6378.55,24.6528,4445.16,0.58214,0.993282,0.010113,10957.1,-0.00141347,0.917278,9.37238,8.79614,121.942,82.0451,0.619328,9.236,9.36705,121.392,129.75,0.55028,-47.7052
241,0.06,0.7,43.1659,241,7619.78,-0.0411978,21.2789,8.9676,121.522,0.0203041,17.2191,499.499,-2.28817,-0.574698,0.324139,-0.419985,-1.3477,-157.9,5211.93,1.11174,3892.38,6223.22,-1.29392,0.419557,2.31265,0.57427,-0.353444,-0.393904,5337.71,12.5457,4018.16,0.563263,0.995904,0.00571861,9476.41,-0.00134363,0.775462,9.43626,8.73172,121.716,82.25,0.56477,9.04081,9.42845,121.1,129.936,0.616101,-47.6859
242,0.06,0.7,43.1959,242,4509.14,0.00830353,14.3126,8.7614,121.795,-0.00405742,1.78217,7.38588e-12,-0.379724,-0.921006,-3.93201,-0.613642,-0.595904,-238.779,3595.07,-6.14289,2632.69,4082.38,1.12381,0.582525,-0.924947,0.889889,0.907627,1.35866,3785.26,11.1477,2822.89,0.565569,0.994873,0.00722202,6692.84,-0.00163838,0.536749,9.37392,8.87894,121.823,81.6942,0.373616,9.42213,9.46883,121.202,129.129,0.621236,-47.4353
243,0.06,0.7,43.1809,243,5525.71,-0.0750777,16.9201,9.07825,121.566,-0.0156427,23.3143,500.0,1.73679,0.931852,1.05878,2.12957,0.587861,-256.209,4305.23,3.38309,3051.56,5012.23,3.35007,2.54513,4.28535,3.74285,2.20114,0.734235,4509.31,21.9358,3255.64,0.573512,0.991559,0.0122596,7862.62,-0.00170458,0.63399,9.58048,8.75253,121.719,81.327,0.436037,9.35151,9.37354,120.981,129.009,0.738122,-47.6816
244,0.06,0.7,43.2409,244,8790.26,-0.287088,24.6898,9.05207,121.453,0.113877,244.222,81.8964,-0.671986,0.596385,0.204727,-4.29042,-1.54377,-139.404,6289.16,11.958,4082.53,8180.82,0.205805,1.47418,1.96031,-3.41262,-0.665982,5.4724,6400.2,22.0526,4193.57,0.597057,0.994006,0.0095941,10719.6,-0.00139037,0.946844,9.36413,8.61116,121.535,81.7872,0.615304,8.98659,9.1652,120.864,129.402,0.670632,-47.6149
245,0.06,0.7,43.1859,245,5201.42,-0.0175196,15.7652,9.17081,121.777,0.0185163,-54.9862,500.0,-4.49119,3.34909,0.224235,1.92164,2.03767,-290.833,3982.41,0.535757,2932.06,4739.7,-2.65989,5.18039,3.88683,3.75294,3.86897,0.722948,4214.07,21.5957,3163.72,0.563929,0.991112,0.0124181,7472.7,-0.00157644,0.567306,9.68904,8.91569,121.924,81.8658,0.412597,9.38241,9.46078,121.176,129.563,0.747855,-47.6969
246,0.06,0.7,43.2059,246,5260.92,0.00232405,16.1536,8.77125,121.818,-0.0283179,18.2319,1.77678e-12,-3.11376,-1.7178,-3.63445,0.802273,4.41315,-240.387,4073.14,0.244563,2860.87,4629.2,-1.6001,-0.204149,-0.607144,2.31593,5.9268,1.10412,4264.62,17.6516,3052.35,0.575635,0.992809,0.0105405,7408.54,-0.0015775,0.605424,9.46713,8.75125,121.878,81.6338,0.418245,9.2279,9.38341,121.297,129.184,0.580851,-47.5504
247,0.06,0.7,43.0009,247,9041.25,-0.0143495,24.788,-9.12161,121.637,0.00264391,-1.2722,500.0,-2.53422,0.486904,2.1822,-0.543189,1.98403,-300.112,6432.09,14.3459,4345.34,7360.63,-0.644496,2.37663,5.96165,1.34654,3.87376,0.53836,6671.14,36.0778,4584.39,0.585544,0.990625,0.0142897,11393.1,-0.00152402,0.948489,9.44735,8.72408,121.739,81.6879,0.623497,9.24876,9.32724,121.163,129.414,0.576063,-47.7263
248,0.06,0.7,43.0509,248,9169.75,-0.280624,25.1841,9.17262,121.887,-0.366358,-309.936,61.9992,-0.732446,-0.551929,2.00129,2.22268,0.663074,-131.485,6441.89,16.3343,4309.3,11216.3,0.0954813,0.275998,3.65714,3.05061,1.491,0.573274,6546.62,25.8554,4414.04,0.590154,0.993136,0.010675,11093.1,-0.00139507,0.971815,9.38978,8.54741,122.069,81.8322,0.632757,9.13304,9.30059,121.299,129.254,0.769897,-47.4222
249,0.06,0.7,43.2359,249,9738.51,-0.270354,26.1139,9.27091,121.603,-7.60887,1879.3,444.213,-1.18439,-0.362409,-1.31345,3.65012,2.24476,-160.943,6746.9,15.8455,4515.85,473372.0,-0.17097,0.651006,0.713377,4.66353,3.25817,0.921737,6875.1,27.4998,4644.05,0.589708,0.993049,0.0107903,11658.5,-0.00135375,0.997912,9.47954,8.69534,121.761,81.4909,0.649577,9.28437,9.26649,121.105,129.086,0.655617,-47.5949
250,0.06,0.7,43.1909,250,4471.54,-0.311986,14.358,9.22891,121.772,-0.23926,319.222,73.4428,-2.91492,-2.64307,-1.20339,-2.27281,1.47126,-291.22,3611.22,1.79434,2622.91,6799.91,-1.08119,-0.809334,2.46407,-0.439076,3.305,0.28359,3843.19,22.8823,2854.87,0.566532,0.989688,0.0145499,6783.71,-0.00165743,0.50742,9.78878,8.97639,121.896,81.6665,0.378283,9.40648,9.33707,121.239,129.38,0.656986,-47.7137
251,0.06,0.7,43.1009,251,9857.16,-0.303785,26.7412,9.29511,121.512,0.0832525,118.136,163.599,0.347791,3.15832,-3.60052,-1.19218,-4.56004,-145.318,6654.81,9.86687,4820.27,8411.69,1.26282,4.07335,-1.77046,-0.277149,-3.64501,-3.96691,6770.57,20.3897,4936.02,0.571131,0.994757,0.0075519,11854.7,-0.00141721,0.977598,9.3725,8.79812,121.744,81.7004,0.674529,9.38193,9.45947,120.966,129.324,0.777919,-47.6234
252,0.06,0.7,43.1509,252,9489.66,-0.221644,25.352,9.36021,121.566,0.00824784,-75.3387,7.94867e-06,-4.36387,1.50795,-5.12355,-2.28426,-2.82565,-159.713,6461.48,21.6975,4574.63,7745.15,-3.35819,2.51363,-3.1122,-1.27859,-1.81998,0.558886,6588.7,33.2627,4701.85,0.576358,0.991243,0.0128641,11431.6,-0.00135909,0.939939,9.5953,8.69977,121.828,82.0061,0.649188,9.33754,9.354,120.981,129.742,0.847639,-47.7361
253,0.06,0.7,43.3909,253,9250.25,-0.0207729,25.3916,9.0057,121.685,-0.00274996,-11.4834,500.0,-2.92175,-1.36972,1.22891,1.57892,-3.59869,-222.183,6434.8,22.2823,4478.58,7444.98,-1.52272,0.0293063,4.02695,2.97795,-2.19967,-0.215934,6611.78,38.3711,4655.55,0.579625,0.989946,0.0149556,11407.0,-0.00148084,0.968904,9.38874,8.58699,121.889,82.0698,0.654973,9.23813,9.22332,121.243,129.634,0.645727,-47.5642
254,0.06,0.7,43.2259,254,7784.13,-0.0395205,22.673,8.8527,121.743,0.0432429,59.6055,464.918,-1.64861,-1.50383,-3.11364,-4.32268,2.46794,-131.734,5888.57,5.5072,3720.97,6617.93,-0.819119,-0.674334,-1.45466,-3.49319,3.29743,0.537304,5993.5,15.0464,3825.9,0.603321,0.995626,0.00719246,9934.18,-0.0017274,0.907581,9.343,8.56194,121.853,81.223,0.560045,9.10338,9.17488,121.081,128.672,0.771385,-47.4487
255,0.06,0.7,43.1759,255,6006.38,-0.0110203,17.7503,9.06798,121.862,-0.0341093,-48.4369,6.03161e-13,-0.766005,-1.58375,-4.62858,-0.0787691,-0.511161,-199.926,4530.16,0.565252,3186.11,5293.53,0.492875,-0.324867,-2.11082,1.18011,0.747719,-139.843,4689.41,15.0424,3345.36,0.576439,0.994418,0.00821496,8135.13,-0.0015906,0.674824,9.53109,8.68289,121.98,82.2335,0.445171,9.46712,9.45435,121.296,129.906,0.684443,-47.6721
256,0.06,0.7,43.2009,256,4693.47,-0.0212524,14.3832,9.20485,121.327,-0.0197717,28.4709,2.35783,-0.0398279,1.59451,-0.322903,0.328339,-3.82582,-188.904,3767.48,1.44572,2609.8,4328.22,1.14965,2.78399,2.05605,1.51782,-2.63635,0.577913,3917.95,15.1247,2760.27,0.57949,0.99329,0.00999281,6761.03,-0.00158394,0.548017,9.79852,8.63682,121.727,81.7739,0.373574,9.49589,9.33977,120.661,129.545,1.06582,-47.7707
257,0.06,0.7,43.2159,257,7372.22,-0.0550361,20.9265,9.08331,121.593,0.0648933,51.2921,457.324,-2.77049,-0.390028,-3.99302,-2.43755,-0.455685,-133.406,5343.64,5.33615,3577.27,6296.14,-1.93046,0.449996,-2.31297,-1.59753,0.384339,0.538018,5449.91,14.9964,3683.54,0.589565,0.995208,0.00744376,9243.95,-0.00145849,0.808188,9.40988,8.63519,121.967,81.5148,0.510431,9.29531,9.46881,121.015,128.817,0.951468,-47.3022
258,0.06,0.7,43.1709,258,6569.11,-0.0130815,19.1703,8.8664,122.082,0.00578597,1.51904,2.14655e-11,-3.28272,-0.0417797,-3.05428,5.03793,3.65591,-137.577,4862.89,-3.43819,3319.02,5533.44,-2.41643,0.824504,-1.32171,5.90422,4.5222,1.17593,4972.48,6.52407,3428.61,0.584726,0.997709,0.00349298,8503.94,-0.00150711,0.734202,9.37328,8.73284,122.178,81.7551,0.490886,9.12903,9.2229,121.572,129.505,0.605229,-47.7498
259,0.06,0.7,43.2109,259,6350.02,-0.295289,18.6964,9.16854,121.877,-0.357569,503.459,184.266,-0.994867,-1.30552,1.71832,-2.39569,1.25556,-269.937,4775.92,14.5875,3305.27,11440.5,0.704851,0.394201,5.11776,-0.695972,2.95528,0.396214,4990.93,34.1342,3520.28,0.579208,0.988173,0.0175484,8616.82,-0.0015677,0.704789,9.48981,8.72585,122.005,81.6558,0.465581,9.30825,9.51235,121.416,129.149,0.589694,-47.4936
260,0.06,0.7,43.1609,260,7912.24,-0.0524799,23.2451,8.78227,121.584,-0.673094,488.43,394.201,-1.30133,0.391129,-3.87693,0.924039,-0.848243,-117.137,5857.11,0.544869,3978.72,17347.8,-0.563751,1.12871,-2.40176,1.66162,-0.110661,-7.4023,5950.42,9.02706,4072.02,0.58656,0.997352,0.00406706,10144.6,-0.00181134,0.918406,9.2271,8.4731,121.803,81.8288,0.595202,9.31561,9.07359,121.186,129.462,0.617555,-47.6329
261,0.06,0.7,43.2909,261,8803.27,-0.0107633,24.8669,8.97638,121.977,-0.0311922,-13.7315,500.0,0.92798,0.987681,2.00409,1.20559,1.73535,-147.976,6223.36,18.6239,4382.57,7280.32,1.85975,1.91945,3.86763,2.13735,2.66712,0.68938,6341.22,29.3392,4500.44,0.5777,0.991968,0.0118665,10976.7,-0.00158826,0.962453,9.18801,8.55251,122.233,81.6727,0.650506,9.11979,9.1539,121.297,129.304,0.936727,-47.6315
262,0.06,0.7,43.2209,262,7073.41,-0.269139,20.4421,9.00916,121.846,2.56162,-863.557,258.237,-2.7572,1.40245,-7.11187,1.78712,-0.0492819,-258.019,5071.47,4.49297,3648.79,78006.4,-1.13252,3.02713,-3.86252,3.4118,1.5754,2.27928,5276.99,23.1768,3854.31,0.570675,0.992373,0.0109556,9246.92,-0.00149456,0.763875,9.39969,8.6327,122.079,82.134,0.532755,9.11608,9.35846,121.246,129.914,0.832906,-47.7803
263,0.06,0.7,43.3409,263,9382.57,-0.0255818,25.7138,9.16873,121.516,0.0149595,-9.59474,499.999,-5.07228,1.55201,-2.59473,1.62511,-1.62218,-256.997,6971.4,8.13316,4237.12,7679.52,-3.45404,3.17025,0.641746,3.24335,-0.0039389,0.821607,7176.11,26.7429,4441.83,0.610671,0.993521,0.0109691,11751.2,-0.0016777,1.03706,9.50146,8.63867,121.771,81.2072,0.618747,9.3737,9.16464,120.922,128.649,0.848319,-47.4423
24,0.07,0.69,43.1864,24,5896.88,-0.0149524,17.018,9.18961,121.404,-0.0481386,-2.62811,499.988,-3.90575,-2.2336,-1.77693,0.921219,0.462456,-260.625,4294.72,10.6139,3346.63,5095.1,-2.26466,-0.592513,1.50525,2.56231,2.10354,0.545782,4502.32,29.4864,3554.23,0.55154,0.988669,0.0150523,8163.17,-0.00155589,0.632449,9.47702,8.72364,121.562,82.4033,0.460705,9.60055,9.40103,120.658,130.167,0.903658,-47.7634
25,0.07,0.69,43.2064,25,5789.3,-0.302821,16.2295,9.86434,121.345,0.175703,-339.232,499.777,-2.5678,-4.19685,-7.9769,-2.49582,-0.786257,-194.193,4346.43,14.7329,3037.02,7151.86,-1.34501,-2.97407,-5.53133,-1.27304,0.436526,0.482421,4501.12,28.7949,3191.7,0.577913,0.988929,0.0163474,7788.57,-0.0014803,0.583773,10.1113,9.08712,121.504,82.197,0.390897,9.98904,9.69644,120.675,129.876,0.829072,-47.6791
26,0.07,0.69,43.2964,26,8989.18,0.00487092,24.2616,9.09003,121.555,-0.0219358,-3.18132,1.03133e-11,-1.62408,-1.55614,-6.94851,-0.198541,-4.24438,-334.416,6199.78,31.4294,4369.39,7181.53,0.481646,0.549586,-2.73705,1.90719,-2.13865,-0.412834,6466.15,55.6453,4635.76,0.57523,0.985164,0.0216333,11241.0,-0.0012718,0.916625,9.35533,8.66628,121.663,82.3833,0.611941,9.15515,9.55017,121.084,130.256,0.578659,-47.8731
27,0.07,0.69,43.2114,27,5888.42,0.0196021,17.1495,9.09596,121.66,-0.0161005,-0.148625,1.67698e-11,-3.41811,-5.29315,-9.92688,-6.29262,-2.63938,-349.299,4279.51,21.1236,3372.34,5078.1,-1.21867,-3.09371,-5.528,-4.09318,-0.439939,0.615403,4557.74,46.4172,3650.57,0.547948,0.98249,0.0228864,8317.84,-0.00158649,0.606831,9.65208,8.88286,121.939,82.8456,0.454842,9.70363,9.55243,120.961,130.65,0.97817,-47.8045
28,0.07,0.69,43.1764,28,7013.76,-0.0287667,20.4935,9.04187,121.567,0.0142526,22.2652,497.649,-1.55881,-2.72141,-7.8304,-2.21176,-4.0233,-286.785,5301.38,9.41037,3619.4,6042.44,0.246999,-0.9156,-4.21878,-0.40595,-2.21749,0.438306,5529.81,30.1772,3847.83,0.58251,0.99054,0.0142412,9493.08,-0.00172404,0.812734,9.41911,8.4728,121.703,82.6546,0.518435,9.39228,9.24753,121.02,130.311,0.682117,-47.6564
29,0.07,0.69,43.1064,29,9964.42,-0.220147,25.3642,9.51762,121.298,0.192199,63.5175,438.147,-6.03435,-3.7659,-7.51348,-1.69313,-9.20481,-313.1,6722.95,36.5105,4675.91,8256.02,-4.06284,-1.7944,-3.57047,0.278375,-7.23331,0.782058,6972.34,59.1828,4925.3,0.578839,0.985363,0.0216555,12045.4,-0.00116566,0.919962,9.69352,9.0547,121.628,81.945,0.63194,9.52626,9.56,120.744,129.757,0.883736,-47.8116
30,0.07,0.69,43.3464,30,8909.64,-0.328529,24.2724,9.4995,121.38,0.0105687,283.489,427.408,-4.27496,-0.35258,-9.2217,-2.36102,-5.2464,-289.232,6184.67,15.5608,4608.25,7603.54,-2.45374,1.46864,-5.57926,-0.539798,-3.42518,0.470122,6415.06,36.5048,4838.64,0.562781,0.99014,0.0137071,11398.9,-0.00160942,0.893433,9.68092,8.69285,121.558,82.7279,0.634391,9.45208,9.3968,120.741,130.429,0.816932,-47.7009
