cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
75,1.38,47.3228,75,18532.8,-0.0259755,34.2384,12.3986,116.391,-0.0157227,-43.7987,9.84099e-11,1.86878,0.518001,-1.22226,-3.46473,-1.84982,-50.6243,1340.28,2683.48,14011.6,13841.5,2.18755,0.836769,-0.584729,-3.14596,-1.53106,0.73866,1364.98,2699.54,14036.3,0.0779692,0.224165,0.261603,17506.7 
76,0.17,47.3253,76,18024.2,-0.0478862,33.8018,12.2854,116.683,-0.0278108,36.1911,5.47982e-12,3.52257,0.244319,0.733698,-1.38156,0.642085,-29.8837,1191.59,2841.26,13752.9,13551.1,3.71074,0.432489,1.11004,-1.19339,0.830254,0.773005,1206.17,2850.74,13767.5,0.0707895,0.194702,0.276113,17038.8 
77,1.59,47.3199,77,16874.1,-0.0220781,32.2427,12.0106,116.419,-0.018082,-18.5676,500,-1.01327,-2.14874,-5.05792,3.67517,-0.170327,-48.0754,1313.11,2552.86,12883.7,12617.4,-0.710553,-1.84602,-4.45249,3.97789,0.13239,-0.535986,1336.57,2568.11,12907.1,0.0826075,0.229227,0.268214,16179.7 
78,2.92,47.3201,78,17803.7,-0.169506,32.7613,12.5754,116.701,0.0598234,151.531,497.656,-0.612072,-0.000255134,2.12957,-0.848829,-2.29139,-7.50914,1299.09,2703.57,13353.2,13706.7,-0.564789,0.0470279,2.22414,-0.801546,-2.2441,2.6607,1302.76,2705.95,13356.8,0.0781821,0.215754,0.271769,16663.1 
79,2.13,47.3226,79,18046.7,-0.0181414,33.3154,12.3986,116.677,0.00966106,-16.7794,500,1.23559,-0.279438,0.093216,-0.00904111,-2.65956,-57.7199,1271.74,2614.43,13781.5,13451.9,1.59904,0.084009,0.82011,0.354406,-2.29611,-0.460689,1299.9,2632.74,13809.6,0.0756593,0.220054,0.259911,17181 
80,2.67,47.3253,80,18377.3,-0.0453582,33.8504,12.4228,116.799,0.181068,-118.02,0.0018056,2.74095,1.27161,-0.926961,0.124104,0.325783,-43.4361,1262.32,2735.94,13977.8,14384.8,3.01445,1.54512,-0.37995,0.397609,0.599288,1.0734,1283.51,2749.71,13999,0.0738402,0.210567,0.265695,17382.3 
81,0.63,47.3226,81,18924.5,-0.186324,34.9241,12.483,116.498,-0.153394,475.839,499.553,0.656543,-2.21296,-0.371078,-0.930709,-0.807273,-50.4265,1394.62,2972.66,14045.8,16567.9,0.974066,-1.89543,0.263967,-0.613186,-0.48975,1.14995,1419.23,2988.66,14070.4,0.0806372,0.213437,0.281236,17600.2 
82,2.34,47.3254,82,18169.6,-0.201085,33.9271,12.3051,116.505,0.0712662,-4.73636,493.931,0.213073,-1.3829,-4.72156,-2.35258,-6.38447,-111.096,1245.35,2948.89,13448.1,13601.2,0.912615,-0.683356,-3.32247,-1.65304,-5.68492,0.681486,1299.57,2984.13,13502.3,0.0772303,0.199266,0.28933,16827.2 
83,1.63,47.3226,83,18471.6,-0.222979,33.781,12.6259,116.778,0.132702,-144.55,0.0543676,2.84079,0.721224,-0.940837,-3.51271,-2.94617,-106.727,1365.02,2833.52,13692.6,14509,3.51282,1.39326,0.403229,-2.84068,-2.27414,-1.07328,1417.1,2867.38,13744.7,0.082277,0.220217,0.27761,17223.5 
84,2.17,47.3253,84,18302.1,-0.179983,33.8789,-12.4929,116.605,0.0638123,-244.517,500,-1.17274,2.72988,1.42452,-3.64778,-2.80363,-19.9868,1292.58,3025.3,13600.3,14286,-1.04689,2.85574,1.67623,-3.52193,-2.67778,1.61748,1302.34,3031.64,13610,0.0768167,0.197094,0.290946,16953.9 
85,0.59,47.3199,85,18497.8,-0.020854,33.994,-12.3563,116.559,0.0446505,25.6893,500,0.45771,1.13963,-1.98727,-2.231,-1.27707,-74.557,1453.61,2905.43,13566.5,13711,0.927175,1.6091,-1.04834,-1.76154,-0.807604,0.0304023,1489.99,2929.08,13602.9,0.0869643,0.225214,0.284004,17133.3 
86,1.09,47.3199,86,19584.8,-0.276022,36.048,12.6696,116.454,-0.469263,-313.877,429.6,0.721337,-1.23366,-1.87846,-2.5441,-3.54083,-60.5151,1279.65,2837.33,14779.6,19662.4,1.10238,-0.85261,-1.11637,-2.16305,-3.15978,0.819633,1309.18,2856.52,14809.1,0.0713849,0.207539,0.262168,18339.7 
87,2.88,47.3228,87,18508.9,-0.223883,34.0406,12.5565,116.838,0.343361,-145.182,159.753,-0.333461,-1.2045,5.04883,-1.95389,-1.0696,-100.945,1292.01,2857.44,13804.7,15537,0.302162,-0.568875,6.32008,-1.31827,-0.433977,-0.469403,1341.27,2889.46,13854,0.0776497,0.209645,0.277561,17273.3 
88,1.42,47.3201,88,17063,0.0226376,31.4511,12.3802,116.7,-0.0167038,-16.1714,2.50356,-3.06708,-1.06865,-3.85337,-4.50768,-0.446185,-146.922,1248.07,2455.08,12999.4,12684.1,-2.14195,-0.143519,-2.0031,-3.58255,0.478947,0.729024,1319.77,2501.69,13071.1,0.0807124,0.231631,0.260663,16351.5 
89,0.38,47.3228,89,17369.2,-0.0358201,32.8975,12.219,116.594,-0.0117389,18.2202,500,-1.98183,1.07479,-2.46264,-2.29808,-3.21598,-21.4634,1346.52,2359.69,13441.9,13092.6,-1.84668,1.20994,-2.19234,-2.16293,-3.08083,0.72843,1356.99,2366.5,13452.4,0.0806423,0.246799,0.244745,16827.3 
90,0.88,47.3228,90,19434.6,-0.0229386,35.8575,12.4179,116.604,-0.0489986,77.3494,500,-1.15916,-2.28939,-3.08965,2,-0.700888,-76.7295,1393.14,3027.76,14476.8,14618.5,-0.676015,-1.80624,-2.12336,2.48315,-0.217743,0.0926645,1430.58,3052.1,14514.3,0.0789418,0.211257,0.279208,18122 
91,0.84,47.3254,91,17627.3,-0.249739,33.3109,12.3446,116.273,-0.674509,-994.789,105.972,-0.278642,0.0619527,1.36963,0.0327556,-4.11936,-47.0234,1271.36,2687.04,13398.7,35229.4,0.0174521,0.358046,1.96182,0.328849,-3.82327,2.69546,1294.3,2701.95,13421.7,0.0773678,0.214903,0.27052,16729.2 
92,2.59,47.3199,92,17385.9,-0.0809254,32.871,12.307,116.587,-0.0351788,40.4045,500,-0.214552,-1.45818,-4.18375,0.826391,3.49069,-88.9544,1300.23,2605.19,13412.2,13215.5,0.34557,-0.898062,-3.0635,1.38651,4.05081,2.68201,1343.64,2633.41,13455.6,0.0798953,0.225743,0.264987,16817.6 
93,0.34,47.3254,93,18622.7,-0.0337651,34.3245,12.4281,116.487,-0.0414983,-57.6809,500,0.996939,0.00138867,-6.36931,1.09669,-1.42428,-91.9591,1273.5,2748.46,14125.6,13964.8,1.57598,0.580431,-5.21123,1.67573,-0.84524,-1.34283,1318.37,2777.63,14170.5,0.0748462,0.213356,0.265289,17614.4 
94,1.13,47.3226,94,18002.8,-0.0379769,33.9087,12.2794,116.594,0.334768,-10.6393,500,-1.6326,-0.847478,0.632009,1.71385,-0.619742,-64.7523,1240.24,2520.89,13993.6,13670.4,-1.22488,-0.43975,1.44746,2.12158,-0.212014,0.144728,1271.84,2541.43,14025.2,0.0730909,0.222376,0.250261,17400.8 
95,2.38,47.3228,95,18158.9,-0.266746,33.9497,-12.5093,116.509,0.253627,-256.376,195.477,1.61368,-0.18197,-2.7387,-2.28948,-2.04003,-80.3872,1258.76,3079.51,13445.2,15941.7,2.11986,0.324207,-1.72634,-1.78331,-1.53385,0.335877,1297.99,3105.01,13484.4,0.0772378,0.192816,0.297839,16805.1 
96,1.84,47.3254,96,16429.3,-0.0352987,31.1551,12.219,116.339,0.00717367,7.56968,2.18703e-12,1.14299,-1.28743,1.68393,0.0866841,3.59426,-60.8519,1322.5,2465.82,12591.3,12394.3,1.52615,-0.904263,2.45027,0.469852,3.97743,0.674142,1352.19,2485.13,12621,0.0852238,0.237178,0.266172,15866.4 
97,0.67,47.3253,97,17320.3,-0.0949985,32.2676,12.3383,116.405,0.0981725,91.0587,500,3.48182,0.847431,3.6323,0.48668,-1.32498,-62.2523,1190.82,2512.43,13214.5,13251.3,3.87381,1.23942,4.41627,0.878666,-0.93299,0.533911,1221.19,2532.17,13244.9,0.0742242,0.216045,0.260452,16452.8 
98,1.34,47.3254,98,17203.8,-0.227278,31.9782,12.4918,116.572,-0.169533,869.322,50.3623,2.72447,-1.9926,5.50553,0.920318,1.50281,-103.591,1140.83,2561.49,13227,17801.6,3.37675,-1.34032,6.81009,1.5726,2.15509,0.458408,1191.39,2594.35,13277.5,0.0723781,0.207867,0.264671,16460.6 
99,0.42,47.3201,99,17075.5,-0.00146308,32.016,12.2037,116.277,0.0295811,-34.6848,500,-0.855966,1.58519,-0.289014,-0.640269,-1.78627,-75.0238,1278.31,2873.17,12763.4,12752.4,-0.383561,2.05759,0.655795,-0.167864,-1.31387,0.226745,1314.92,2896.97,12800,0.0820037,0.205952,0.294242,16034.9 
100,0.09,47.3199,100,18518.5,-0.0344015,34.6309,12.33,116.401,-0.0094182,1.01518,500,-1.21581,0.946671,-1.66968,-3.35793,1.2827,-88.0724,1336.2,2733.27,14224.8,13900.5,-0.661241,1.50124,-0.560545,-2.80336,1.83727,0.183645,1379.18,2761.21,14267.7,0.0775382,0.222044,0.262808,17787.1 
101,2.09,47.3199,101,18055.2,-0.0752144,33.7294,12.2683,116.126,0.110832,34.1045,486.848,0.826615,1.62115,-4.79652,-1.05809,1.01148,-65.7458,1312.23,2875.85,13529.6,13593.7,1.2406,2.03514,-3.96855,-0.644103,1.42546,45.8218,1344.32,2896.7,13561.7,0.0793563,0.209606,0.282363,16940.3 
102,1.92,47.3201,102,17533.6,-0.258734,33.0525,12.4104,116.73,0.13438,-96.0522,15.5838,0.851636,0.838517,-2.05647,-1.60955,-1.85199,-46.1118,1344.81,2472.85,13449.5,13773.4,1.14199,1.12887,-1.47576,-1.3192,-1.56164,0.292451,1367.31,2487.48,13472,0.0810973,0.239024,0.253802,16860.2 
103,0.92,47.3201,103,15616.5,-0.229677,29.9281,12.2045,116.215,1.03566,-222.22,43.1954,2.6671,2.54142,-3.14289,-1.82758,-0.37193,-88.4234,1319.37,2393.48,11891.9,19382.3,3.22388,3.09819,-2.02933,-1.2708,0.184849,1.63282,1362.52,2421.53,11935,0.0903057,0.243298,0.272065,15087.8 
104,2.42,47.3201,104,17802.9,-0.269268,32.8831,12.6886,116.331,-0.00629552,211.373,312.294,-1.20314,-0.8102,-4.52558,-1.07328,-2.44339,-50.5733,1374.59,2745.16,13264.3,13625.9,-0.884693,-0.491753,-3.88868,-0.754834,-2.12494,0.522563,1399.27,2761.2,13288.9,0.0838812,0.224553,0.276806,16681.5 
105,1.88,47.3228,105,17633.3,0.0357787,32.385,-12.4412,116.287,-0.0757771,18.185,9.99273e-12,-1.68005,-0.850969,-0.228632,-0.450803,-1.37925,-114.088,1242.7,2713.55,13313.4,13160.9,-0.961673,-0.132588,1.20813,0.267578,-0.660866,5.32372,1298.37,2749.74,13369.1,0.0778735,0.212485,0.274775,16672.9 
106,1.17,47.3253,106,19291.9,-0.0927023,35.5398,12.4438,116.602,-0.0358922,-11.1998,500,2.81441,-1.90442,-3.81667,-4.67793,1.05293,-130.645,1291.67,2960.22,14499.4,14409.8,3.63705,-1.08179,-2.1714,-3.85529,1.87557,-0.360641,1355.42,3001.66,14563.2,0.0748725,0.205109,0.275195,18103.1 
107,2.63,47.3226,107,17941.4,-0.245931,33.3651,12.5161,116.672,0.0644336,61.2342,380.677,4.72867,-0.468753,-0.48851,-0.0647558,2.71264,-142.183,1369.47,2980.8,13232.3,13722.8,5.62395,0.426534,1.30206,0.830531,3.60792,0.889571,1438.85,3025.9,13301.7,0.0859745,0.213664,0.295301,16735.8 
108,0.13,47.3226,108,16339.7,-0.0226457,31.3902,12.1096,116.323,-0.00409019,-9.67668,500,0.642482,-1.92316,-4.0511,-2.68026,1.88917,-123.671,1304.1,2359.84,12734,12375.6,1.4212,-1.14444,-2.49366,-1.90154,2.6679,-0.719123,1364.45,2399.07,12794.3,0.0848649,0.24528,0.256735,16077.9 
109,0.38,47.3228,109,16710.7,-0.206256,31.8691,12.1237,116.591,0.0335947,-30.9387,460.788,-1.84782,1.76465,-1.64932,-0.543153,-1.15245,-163.762,1342.19,2282.81,12888.3,12611.5,-0.816653,2.79582,0.41301,0.488013,-0.121282,0.850299,1422.1,2334.75,12968.3,0.0870555,0.258192,0.249049,16335.6 
110,0.63,47.3226,110,17869.1,-0.0997292,33.5951,12.3685,116.417,0.0166342,34.042,500,0.596369,3.08291,-0.394494,-3.10121,-0.657916,-119.172,1317.45,3078.1,13333.7,13544.9,1.34676,3.8333,1.1063,-2.35081,0.0924793,0.72535,1375.61,3115.9,13391.9,0.0819971,0.201453,0.300016,16776.3 
111,0.88,47.3228,111,17686.5,-0.242738,32.8502,-12.5328,116.459,0.310537,152.354,437.487,0.376565,2.83158,2.73087,-1.1494,0.846292,-68.0325,1233.63,2775.3,13338.7,14942.5,0.804948,3.25996,3.58764,-0.721016,1.27467,0.562814,1266.83,2796.88,13371.9,0.0761111,0.205609,0.278133,16644.5 
112,1.13,47.3226,112,18300.1,-0.047684,33.8678,12.3584,116.557,0.035798,-78.556,500,2.44688,-1.91436,-4.05752,1.12029,0.501642,-18.8369,1462.96,2665.18,13690.4,13716.8,2.56549,-1.79575,-3.8203,1.2389,0.620252,-2.20655,1472.15,2671.15,13699.6,0.0854575,0.239504,0.264259,17226.7 
113,1.38,47.3228,113,19168,-0.261175,35.0292,12.7315,116.853,-0.300095,503.94,452.441,0.454679,-2.15403,3.47383,-1.16907,0.0718474,-94.5925,1233.87,2798.39,14550.1,19441,1.0503,-1.55841,4.66508,-0.573446,0.667471,-0.0974085,1280.03,2828.4,14596.2,0.0708544,0.205472,0.263056,18065.7 
114,0.09,47.3199,114,17832.4,-0.0228025,33.2801,12.4085,116.348,-0.0106279,13.721,499.821,-3.61261,0.118441,-0.34675,2.37258,1.35698,-46.615,1265.79,2707.62,13663.3,13447.8,-3.31909,0.411963,0.240294,2.66611,1.6505,0.854347,1288.53,2722.41,13686.1,0.0756736,0.212884,0.268165,17027.5 
115,0.34,47.3254,115,18223.4,-0.0830547,34.3627,-12.2292,116.427,-0.022236,171.986,499.963,0.355082,-0.222023,1.20999,-2.02165,1.69792,-107.266,1151.53,3084.74,13723.9,13804.3,1.03051,0.453401,2.56084,-1.34622,2.37335,0.49509,1203.87,3118.76,13776.3,0.0706224,0.180715,0.294297,17046.6 
116,0.59,47.3199,116,16575.2,-0.274133,31.5455,12.3988,116.5,0.0410831,358.019,492.069,0.930069,2.28287,-2.99278,1.87707,-0.0622846,-69.8361,1214.61,2291.5,13032.8,13211.2,1.36981,2.72261,-2.1133,2.31681,0.377455,1.4522,1248.69,2313.66,13066.9,0.0767217,0.23571,0.245947,16275.6 
117,0.84,47.3254,117,15973.1,-0.22487,30.4834,12.2185,116.535,0.604688,-449.168,329.016,-0.532614,-1.21487,1.06188,-0.516639,-0.492957,-84.7335,1154.74,2624.48,12037.3,20966.5,0.000930264,-0.681326,2.12897,0.0169052,0.0405875,-0.413596,1196.09,2651.36,12078.7,0.0792815,0.204951,0.28793,15086.6 
118,1.09,47.3199,118,18678.8,-0.012448,34.2364,12.4932,116.522,-0.00943713,-73.8156,499.554,1.60723,0.95391,2.1666,-0.225974,0.851094,-86.3336,1389.24,2899.42,13858.3,13946.4,2.15085,1.49753,3.25384,0.317645,1.39471,0.622287,1431.37,2926.8,13900.4,0.0821829,0.21842,0.279468,17416.9 
119,1.34,47.3254,119,18073.2,-0.209214,34.0443,12.2282,116.553,-0.265231,125.581,465.138,1.04057,-3.5149,3.00966,1.74936,1.59184,-92.2109,1303.57,2996.21,13337.5,14636.3,1.6212,-2.93428,4.17092,2.32999,2.17247,0.433322,1348.57,3025.46,13382.5,0.080567,0.203002,0.294013,16738.4 
120,0.17,47.3253,120,18218.7,-0.247364,34.5248,12.2787,116.883,-0.0815411,122.247,209.426,1.19525,-1.30391,0.0996145,-1.0911,1.05851,-103.833,1213.16,2946.74,13776.5,14124.5,1.84906,-0.650101,1.40723,-0.437299,1.71232,0.637425,1263.83,2979.67,13827.2,0.073628,0.195088,0.284161,17165.1 
121,0.42,47.3201,121,16306.1,-0.0131693,30.9862,12.1627,116.406,0.00536415,-22.4226,500,0.731436,-0.143746,-3.24886,-1.1888,-1.85723,-127.33,1171.5,2593.78,12517.8,12272.5,1.5332,0.658016,-1.64534,-0.387037,-1.05547,-0.83502,1233.64,2634.17,12580,0.0785725,0.211115,0.278356,15700.6 
122,0.67,47.3253,122,17899.2,-0.267632,33.57,12.4858,116.613,0.509687,-1418.05,490.178,1.99496,0.604746,-0.883726,-1.67735,-2.01875,-124.237,1231.61,2995.75,13379.5,37172.9,2.77725,1.38703,0.680847,-0.895059,-1.23646,0.749099,1292.24,3035.16,13440.1,0.0771561,0.195682,0.293785,16748.4 
123,0.92,47.3201,123,18292.3,0.0238486,33.5523,12.5395,116.877,0.0815936,-35.5543,0.023925,-0.65095,1.72173,0.85769,0.830947,-1.04997,-94.9228,1404.06,2635.16,13815.1,13790.6,-0.0532461,2.31943,2.0531,1.42865,-0.452265,0.612306,1450.38,2665.27,13861.5,0.0833981,0.237199,0.261556,17391.1 
124,1.17,47.3253,124,16378.9,-0.269724,31.2915,12.295,116.391,0.101015,-133.24,60.4951,-2.76257,0.0653491,-0.727821,-0.921594,-3.60312,-84.1522,1218.61,2567.15,12542.7,12962.3,-2.23269,0.595233,0.331947,-0.391709,-3.07324,1.06958,1259.67,2593.84,12583.7,0.080076,0.217226,0.275209,15730.9 
125,1.42,47.3201,125,15418.2,-0.0362375,29.219,-12.2582,116.479,-0.0514039,148.355,2.561,-2.6408,-0.909679,-1.65437,-0.245272,-4.25734,-78.5572,1334.67,2520.32,11556.9,11907.9,-2.14615,-0.415026,-0.665059,0.249382,-3.76269,0.90132,1373.01,2545.24,11595.3,0.0933538,0.235622,0.287929,14707.6 
126,0.13,47.3226,126,17822.8,-0.241682,32.892,12.6032,116.571,0.58696,368.567,15.463,1.67867,-0.283839,-1.52424,-0.619093,0.168515,-143.233,1243.56,2436.2,13707.5,20537.2,2.58057,0.618059,0.279561,0.282805,1.07041,0.942137,1313.45,2481.63,13777.4,0.0765528,0.232211,0.249139,17157.5 
127,0.38,47.3228,127,16891.5,-0.0258193,32.4285,12.039,116.506,-0.0188954,20.2609,4.26776e-12,0.901642,-4.03861,-1.19251,-2.90417,-0.206983,-115.212,1262.64,2732.97,12834,12721.5,1.6271,-3.31316,0.258407,-2.17871,0.518474,1.08368,1318.86,2769.52,12890.2,0.0817006,0.213909,0.283557,16142.6 
128,0.63,47.3226,128,18422.1,-0.071178,34.0147,12.4924,116.298,0.00945373,189.835,500,-0.0217734,0.710895,1.36749,0.842592,-0.223435,-49.2766,1300.77,3040.49,13701.4,13891.1,0.288508,1.02118,1.98806,1.15287,0.0868468,0.561857,1324.82,3056.12,13725.4,0.0774335,0.198533,0.290863,17109.1 
129,0.88,47.3228,129,18447.3,0.00265135,34.2579,12.3661,116.663,-0.00334535,-57.1191,500,1.45738,0.918659,2.10788,2.30422,-1.33143,-133.008,1298.65,2894.21,13884.1,13797,2.2949,1.75617,3.78291,3.14174,-0.493917,0.639097,1363.56,2936.4,13949.1,0.078343,0.209705,0.279425,17405 
130,1.13,47.3226,130,17671.6,-0.247223,33.0035,12.5311,116.495,-0.697536,881.742,322.305,3.02644,-1.00816,1.41584,-2.2277,-2.07171,-77.4287,1240.55,2839.47,13241.2,33484.9,3.51399,-0.520614,2.39093,-1.74015,-1.58416,-0.160653,1278.33,2864.03,13278.9,0.0772447,0.20322,0.284339,16549.1 
131,1.38,47.3228,131,18216.9,-0.139931,33.5406,12.6154,116.527,0.153266,-121.63,500,0.398372,-0.670069,-1.12373,-1.44329,0.355602,-1.00549,1311.94,2864.79,13617.9,14381.1,0.404703,-0.663738,-1.11107,-1.43696,0.361933,0.545598,1312.43,2865.11,13618.4,0.0773217,0.207454,0.279306,16973.6 
132,0.09,47.3199,132,17932.8,-0.0621625,34.3358,12.1313,116.668,-0.0039779,22.8224,500,6.26944,1.61977,0.0176692,-0.880333,-0.890163,-126.817,1345.54,2688.02,13807.7,13562.6,7.06797,2.4183,1.61474,-0.081798,-0.0916284,0.852233,1407.43,2728.24,13869.6,0.0810851,0.227671,0.265977,17357.4 
133,0.34,47.3254,133,16790.8,0.00082816,31.8364,12.1044,116.476,0.00891437,-46.8511,500,0.402414,0.946101,-1.48148,-1.30579,-1.15959,-190.196,1235.41,2682.92,12734.7,12558.4,1.60003,2.14371,0.913748,-0.108175,0.0380255,0.800811,1328.22,2743.25,12827.5,0.0826013,0.216714,0.282612,16079.9 
134,0.59,47.3199,134,17561.8,-0.160267,33.2317,12.2356,116.214,-0.0199251,123.571,500,-3.13478,1.02343,-4.9176,0.242782,-2.55411,-90.9966,1312.74,2915.48,13166.8,13316.7,-2.5618,1.59641,-3.77163,0.815763,-1.98113,0.360998,1357.15,2944.35,13211.2,0.0820026,0.208479,0.291054,16550.1 
135,0.84,47.3254,135,19673.1,0.0146881,35.9877,12.4213,116.543,-0.0107204,-20.4599,3.48913e-11,4.76054,1.01789,-2.59079,-1.73329,-0.151534,-84.8528,1283.18,3065.9,14711.2,14559,5.29483,1.55219,-1.5222,-1.19899,0.382761,1.33762,1324.58,3092.81,14752.6,0.072421,0.196613,0.278598,18290 
136,1.09,47.3199,136,18645.1,-0.0896867,34.0882,12.5538,116.481,0.00514985,-280.4,0.495387,2.81763,-0.483687,0.189638,-0.838627,3.49122,-126.744,1299.19,3031.39,13792.9,13977.8,3.6157,0.314386,1.78578,-0.0405537,4.28929,0.820787,1361.04,3071.6,13854.7,0.0787003,0.202045,0.289972,17294 
137,1.34,47.3254,137,16676.6,-0.0878177,31.1481,12.4191,116.522,-0.0353533,63.0214,420.301,3.16631,2.1829,-2.69162,-2.25703,-1.39862,-98.6889,1319.63,2422.6,12653.7,12665.2,3.78773,2.80432,-1.44878,-1.63561,-0.777206,1.5306,1367.79,2453.9,12701.9,0.0856209,0.241569,0.262471,15975 
138,0.17,47.3253,138,17133.1,-0.172558,32.285,12.3481,116.515,-0.3804,67.9614,0.000519391,0.922927,-1.7804,-0.636258,-0.438406,-0.522718,-89.0363,1331.22,2660.92,12928.5,13819.2,1.48357,-1.21976,0.485017,0.122232,0.0379197,0.466413,1374.67,2689.17,12972,0.0843749,0.226071,0.276348,16292.4 
139,0.42,47.3201,139,17355.6,-0.0737088,32.2407,12.403,116.603,0.0604471,49.9902,500,2.43835,-1.89589,-1.45773,-0.129522,-0.259579,-144.414,1341.35,2567.2,13142.2,13115.8,3.34768,-0.986559,0.360936,0.779812,0.649755,0.913062,1411.82,2613.01,13212.7,0.0850168,0.23591,0.267026,16606.4 
140,0.67,47.3253,140,17601.4,-0.125239,33.0506,12.4353,116.528,-0.583829,810.589,486.801,-2.64908,-1.31525,-6.47496,1.47701,-3.50098,-56.4818,1289.89,2798.53,13142.3,28784.9,-2.29343,-0.959601,-5.76365,1.83266,-3.14533,0.442012,1317.46,2816.45,13169.9,0.0800261,0.21092,0.282611,16462.8 
141,0.92,47.3201,141,18039.6,-0.0850331,33.1461,12.4597,116.589,-0.0934592,88.3903,2.1371e-11,2.85864,2.36064,2.12651,1.26721,1.39667,-147,1323.77,2438.82,13751.2,13713.1,3.78426,3.28626,3.97776,2.19283,2.32229,0.744416,1395.51,2485.45,13822.9,0.0807031,0.242906,0.248811,17291.9 
142,1.17,47.3253,142,17890,-0.256216,33.4195,12.4973,116.687,-0.012358,136.53,196.744,-1.04432,-0.378716,1.32347,-2.2272,-1.10077,-107.665,1263.7,2750.28,13466.7,13650.9,-0.366383,0.299224,2.67935,-1.54926,-0.42283,-3.18585,1316.24,2784.43,13519.3,0.0780529,0.212674,0.275048,16863.4 
143,1.42,47.3201,143,18342.8,-0.243793,33.6186,12.6739,116.527,0.612301,-98.4927,313.692,1.56652,0.68203,2.02748,-1.65703,-1.80108,-61.9247,1278.74,2489.26,14070.4,15833.5,1.95644,1.07195,2.80732,-1.26711,-1.41116,0.11089,1308.96,2508.9,14100.6,0.0746925,0.229661,0.246853,17524.7 
144,0.13,47.3226,144,17614.3,-0.211905,32.7914,12.4008,116.693,0.201793,198.474,471.863,-0.488448,-1.27778,2.29287,-1.8047,-0.7111,-75.8029,1306.49,2805.57,13128.5,14541.3,-0.0111376,-0.800467,3.24749,-1.32739,-0.233789,-2.71265,1343.48,2829.62,13165.5,0.0815031,0.213409,0.283626,16483.7 
145,0.38,47.3228,145,17443.5,-0.0835866,32.5003,12.4256,116.72,-0.0495762,44.6756,500,-1.24365,0.70397,0.936065,2.71866,-0.407487,-69.4829,1189.33,2510.1,13389.5,13218.3,-0.806131,1.14149,1.81109,3.15618,0.0300279,0.660377,1223.23,2532.14,13423.5,0.0734224,0.21633,0.257877,16660.2 
146,0.63,47.3226,146,18219.2,-0.180727,33.9438,12.5491,116.427,-0.0742488,99.1153,0.00143076,-0.785549,1.27064,-0.458185,0.549889,-0.582171,-73.4776,1211.08,2891.84,13840.8,14106.2,-0.32288,1.73331,0.467153,1.01256,-0.119503,0.831391,1246.94,2915.15,13876.7,0.0724748,0.196416,0.279009,17205.1 
147,0.88,47.3228,147,17195.3,0.00938903,32.2399,12.2378,116.753,0.0010438,-15.2861,500,2.43573,0.138139,-3.32152,-0.59691,-0.297938,-91.1223,1322.45,2391.16,13227.4,12844.3,3.00951,0.711912,-2.17398,-0.0231379,0.275834,2.20767,1366.91,2420.06,13271.8,0.0821981,0.244004,0.251441,16629.5 
148,1.13,47.3226,148,18746.5,0.0106962,34.9523,12.3164,116.811,-0.0286944,-67.716,1.91475e-12,1.05615,-1.19155,0.258076,-1.29539,-0.629857,-83.2068,1276.3,2840.47,14251.9,14077,1.58008,-0.667617,1.30594,-0.771463,-0.105926,0.0261545,1316.9,2866.86,14292.5,0.074178,0.207913,0.269806,17753.3 
149,1.38,47.3228,149,17820.6,-0.0562548,32.6867,12.5428,116.597,0.0249838,21.4334,2.17969e-08,5.013,2.38411,1.33495,-1.54565,-0.572404,-159.003,1258.56,2716.33,13441.3,13363.8,6.0142,3.38531,3.33734,-0.54445,0.428794,0.735576,1336.15,2766.77,13518.9,0.0791421,0.216276,0.273785,16882.9 
150,0.09,47.3199,150,17727.3,-0.275713,33.1466,-12.5605,116.775,0.0394166,66.9218,172.125,0.910663,2.33087,-3.03319,-2.51251,-3.41369,-36.1367,1303.77,2726.57,13365.9,13639,1.13821,2.55841,-2.57811,-2.28496,-3.18615,0.407686,1321.41,2738.04,13383.5,0.0790673,0.216164,0.273712,16712.4 
151,0.34,47.3254,151,18546.6,-0.241855,34.508,12.6332,116.743,0.0373291,-675.058,0.000399997,2.34635,-1.60063,-2.17083,-0.762695,-1.71349,-132.639,1226.53,2498.71,14443.3,15011.8,3.18154,-0.765438,-0.500439,0.0724999,-0.878295,1.4509,1291.26,2540.79,14508.1,0.0718342,0.225051,0.243917,17975.5 
152,0.59,47.3199,152,16582,-0.0485506,31.4556,12.1508,116.444,-0.00982314,6.35663,6.9985e-11,3.028,-0.669164,-0.363622,0.0140319,-1.71234,-79.9466,1226.91,2270.35,12967.3,12444.2,3.53141,-0.165762,0.643182,0.517434,-1.20894,0.806114,1265.93,2295.7,13006.3,0.0780318,0.239604,0.245365,16223.2 
