cyc,time,charge,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,0.03,0.84,43.1646,10,7025.89,-0.0393359,22.29,8.32119,123.894,0.000172013,40.0448,500.0,-3.91374,2.17094,2.84695,0.160759,4.66717,-292.162,5041.79,30.4799,3601.5,6038.19,-2.07407,4.0106,6.52629,2.00043,6.50684,0.615424,5274.51,51.6361,3834.21,0.57184,0.983157,0.0242074,9223.75,-0.00157795,0.900001,8.46063,8.13856,124.245,73.2232,0.575716,8.49875,9.40934,123.37,118.037,0.874522,-44.8142
11,0.03,0.84,43.2346,11,8520.67,-0.356425,26.9606,8.36411,123.638,-0.0882023,79.7909,489.551,-1.39607,-2.07236,1.87415,2.1121,-1.39973,-361.015,6068.11,39.2954,4148.98,7569.91,0.877146,0.200847,6.42058,4.38531,0.873486,0.496716,6355.67,65.4374,4436.54,0.581738,0.982301,0.0264517,10925.3,-0.00155418,1.09411,8.35848,8.09721,124.093,74.66,0.672736,8.46233,9.12519,123.206,119.808,0.886946,-45.1481
12,0.03,0.84,43.2446,12,8891.8,-0.191027,27.9864,8.34212,123.44,-0.0330153,-2547.61,0.000362805,0.538439,-1.36068,1.98258,-2.12035,-1.34113,-357.87,6339.61,41.4135,4400.45,10338.2,2.79185,0.892731,6.4894,0.133062,0.912276,0.421587,6624.67,67.3277,4685.5,0.578537,0.982525,0.0257873,11450.7,-0.00178126,1.13257,8.39509,8.18461,123.776,73.6272,0.688577,8.481,9.56887,123.114,118.428,0.662447,-44.8005
13,0.03,0.84,43.0846,13,10311.1,-0.418471,31.0593,8.73904,123.332,-0.393572,1969.24,79.0432,-0.193177,-3.65815,-9.17053,-3.52488,0.866612,-411.875,7241.03,55.2581,4940.22,34065.9,2.40029,-1.06468,-3.98359,-0.931408,3.46008,-32.3899,7569.11,85.083,5268.3,0.582443,0.980708,0.0288905,12995.5,-0.00181767,1.21372,8.75884,8.32687,123.69,73.51,0.748329,8.65088,9.74373,122.899,118.233,0.791047,-44.7235
14,0.03,0.84,43.2146,14,6880.25,-0.391389,23.8632,8.12855,123.28,1.00216,1816.2,499.957,-1.59122,-5.40733,-1.22041,-1.98123,-0.102688,-346.576,5090.46,39.5365,3583.52,65565.6,0.591072,-3.22503,3.14418,0.201064,2.07961,-0.126587,5366.52,64.6329,3859.58,0.574458,0.979359,0.0299249,9341.89,-0.00170402,0.933895,8.13487,8.23847,123.632,73.6626,0.592847,8.10588,9.44482,122.926,118.47,0.70578,-44.8078
15,0.03,0.84,43.0346,15,9630.77,-0.0819648,29.8922,8.40049,124.004,-0.0135688,75.6121,0.00145643,-1.63029,-5.0829,2.79245,2.44662,1.04679,-441.307,6990.91,53.1857,4640.16,8207.82,1.14851,-2.30411,8.35003,5.22541,3.82559,0.486007,7342.43,85.1418,4991.68,0.588154,0.980111,0.0304631,12483.9,-0.00192206,1.22206,8.57939,8.14498,124.372,74.3814,0.728185,8.64782,9.41922,123.529,119.258,0.843538,-44.8765
16,0.03,0.84,43.1446,16,7606.6,-0.432619,25.4491,8.42021,123.523,1.34499,-213.033,44.1528,-3.87231,2.94858,4.68068,-3.16901,-3.25842,-420.688,5890.03,36.6386,3763.55,16303.1,-1.22334,5.59755,9.9786,-0.520042,-0.609462,0.245377,6225.13,67.1017,4098.64,0.595892,0.981486,0.0292755,10446.7,-0.0018101,1.05046,8.28541,8.23547,123.846,74.2235,0.597593,8.43998,9.25367,123.26,119.402,0.585532,-45.1789
17,0.03,0.84,43.3546,17,10028.4,-0.0691345,30.2869,8.53283,123.669,0.0056336,130.575,3.14185e-12,-2.13125,2.65301,-1.35211,-1.84014,1.13322,-378.125,7221.07,42.2699,4703.74,8436.79,0.249706,5.03396,3.4098,0.54081,3.51417,0.732532,7522.26,69.6509,5004.93,0.593362,0.984055,0.0249948,12677.3,-0.00183022,1.23794,8.68388,8.22453,123.984,73.1486,0.723686,8.67578,9.53948,123.281,117.572,0.702744,-44.4231
18,0.03,0.84,42.9846,18,10451.3,-0.142032,30.8112,8.49481,123.614,-0.0718233,39.5865,18.3384,-0.01971,1.51239,0.0655234,2.90802,0.71597,-341.767,7298.94,61.4483,4679.37,8612.9,2.13231,3.6644,4.36955,5.06004,2.86799,0.758512,7571.17,86.1965,4951.6,0.597504,0.980466,0.0310706,12671.3,-0.0015087,1.24531,8.64443,8.29466,123.944,73.1345,0.732232,8.49832,9.59946,123.308,117.716,0.636391,-44.5817
19,0.03,0.84,43.2246,19,7627.84,-0.0194888,25.6695,7.93429,123.724,0.000119051,-0.752256,500.0,-2.09903,-1.6527,-1.80502,1.03015,-3.92102,-340.592,5574.07,17.789,3933.75,6630.11,0.0455859,0.491916,2.48421,3.17476,-1.7764,0.437971,5845.36,42.4521,4205.04,0.574395,0.98745,0.0182575,10176.6,-0.00184612,1.03954,8.25984,8.01797,124.073,73.7982,0.666798,8.1057,9.29988,123.351,118.783,0.721928,-44.9849
20,0.05,0.82,43.1368,20,10276.7,-0.154944,30.822,8.48346,123.34,0.00509286,-122.569,500.0,-2.98169,-4.65313,1.91483,1.70887,2.59565,-338.32,7354.37,45.9589,4574.32,8532.28,-0.851375,-2.52282,6.17546,3.83919,4.72596,0.456692,7623.86,70.4575,4843.81,0.604445,0.984084,0.0260958,12613.0,-0.00163638,1.31177,8.5015,8.09089,123.64,72.8304,0.718232,8.58445,9.47695,122.802,117.088,0.838014,-44.2576
21,0.05,0.82,43.1968,21,7234.19,-0.278252,23.6499,-8.24912,123.481,-0.0181361,625.513,0.00388158,-1.85661,-4.79866,4.87493,1.80912,-1.28842,-349.061,5140.75,34.3624,3767.53,6720.16,0.341334,-2.60072,9.27081,4.00707,0.909521,0.22277,5418.79,59.6387,4045.57,0.565298,0.981104,0.0264379,9585.73,-0.00160327,0.932361,8.34753,8.09965,123.732,72.815,0.619238,8.27243,9.34599,123.046,117.444,0.6865,-44.6291
22,0.05,0.82,43.1568,22,8440.47,-0.0831042,26.5272,8.51042,123.398,-0.0848395,213.873,500.0,-8.40715,-2.33341,-0.82613,-0.0579079,-5.08414,-348.573,6135.85,21.1005,4193.5,7939.83,-6.21228,-0.138539,3.56362,2.13696,-2.88927,2.00681,6413.5,46.3415,4471.15,0.582051,0.987513,0.0187349,11018.8,-0.00185834,1.07786,8.65095,8.11931,123.66,73.6512,0.651683,8.6046,9.54631,123.058,118.409,0.602392,-44.7582
23,0.05,0.82,43.2268,23,7337.92,-0.0528418,23.3313,8.24113,123.549,0.101573,-0.580438,500.0,-1.35123,-2.22178,-2.43379,-0.592484,-2.25727,-416.851,5281.4,39.2215,3634.6,6261.15,1.27357,0.403015,2.81581,2.03232,0.367531,0.591452,5613.44,69.4067,3966.64,0.57876,0.978821,0.031226,9699.08,-0.00154304,0.962512,8.41899,8.0136,123.735,73.197,0.593401,8.51301,9.18762,123.139,117.746,0.595317,-44.5492
24,0.05,0.82,43.3268,24,10564.6,-0.177142,31.2271,8.59529,123.434,0.180388,148.055,500.0,-4.8225,-0.299331,-1.36027,-1.72022,0.884018,-398.858,7505.98,59.9521,4772.06,9606.9,-2.311,2.21217,3.66273,0.791288,3.39552,0.527433,7823.68,88.8344,5089.77,0.598775,0.980517,0.0311497,13066.1,-0.00154148,1.28754,8.66549,8.15191,123.806,74.1991,0.763041,8.63622,9.09268,123.008,119.03,0.798481,-44.8307
25,0.05,0.82,43.2068,25,6927.07,-0.369914,22.9652,8.3785,123.28,0.57107,-341.559,2.159,2.42581,-1.60139,2.67388,-4.21664,-3.3701,-375.884,5079.75,31.2309,3588.4,12613.4,4.79265,0.765447,7.40756,-1.8498,-1.00326,0.267492,5379.15,58.4496,3887.8,0.573251,0.981339,0.0269481,9383.59,-0.00166192,0.895697,8.41462,8.25742,123.669,73.6516,0.578657,8.26373,9.56311,122.777,118.416,0.892839,-44.7645
26,0.05,0.82,43.2768,26,9458.19,-0.203612,30.097,8.1803,123.657,-0.279338,979.961,0.022236,-3.11882,0.0648932,-0.0694572,-0.710583,-0.802481,-340.247,6843.15,26.3684,4405.27,16925.9,-0.976374,2.20734,4.21543,1.43186,1.33996,0.487063,7114.17,51.0065,4676.29,0.596288,0.987609,0.0196969,11930.8,-0.00172924,1.26339,8.37581,7.93145,124.033,73.8701,0.755394,8.25139,8.98264,123.173,118.594,0.859654,-44.7235
27,0.05,0.82,43.1468,27,9501.4,0.104319,28.3959,8.46866,123.379,0.010322,-484.816,500.0,-1.68687,-0.319195,-6.53479,-3.24384,-1.34472,-346.141,6731.47,41.9845,4470.14,7991.17,0.49269,1.86037,-2.17567,-1.06428,0.834838,-40.7916,7007.18,67.0494,4745.86,0.589066,0.983531,0.0253651,11895.4,-0.00167009,1.19408,8.58542,8.04103,123.686,73.5872,0.703666,8.63155,9.4164,123.043,118.181,0.642535,-44.5942
28,0.05,0.82,43.1768,28,7134.42,-0.412491,24.3679,-8.2793,123.476,0.249421,487.641,374.454,3.25108,-1.00933,-12.3187,-2.28139,-4.19095,-364.154,5480.1,38.7636,3539.91,10527.0,5.54405,1.28365,-7.73278,0.0115931,-1.89797,-1.77016,5770.16,65.1328,3829.97,0.593942,0.980629,0.0303755,9715.03,-0.0017948,1.01559,8.26028,8.00637,123.848,73.4293,0.602668,8.16796,9.17916,123.006,118.149,0.841778,-44.7193
29,0.05,0.82,43.2168,29,6904.59,-0.162028,23.1738,8.00527,123.35,0.290499,141.08,0.0005556,-5.88521,-1.60118,1.06215,-0.560547,-1.44049,-357.121,4993.79,42.0067,3483.92,7373.19,-3.63651,0.647519,5.55954,1.68815,0.808204,-0.0972273,5278.25,67.8667,3768.38,0.576249,0.977994,0.0321102,9159.68,-0.00151474,0.94159,8.09649,8.04723,123.617,73.5419,0.585156,8.15623,9.28154,122.962,118.362,0.654399,-44.8205
30,0.05,0.82,43.1868,30,6841.2,-0.375054,23.1493,8.25655,123.348,0.752973,566.108,333.248,-3.05042,-1.77394,-1.83945,0.675749,-4.37405,-339.037,5045.91,28.923,3510.92,20098.3,-0.915597,0.360887,2.4302,2.81057,-2.23922,0.00680055,5315.96,53.4735,3780.98,0.577171,0.982701,0.025391,9210.37,-0.00166259,0.93459,8.22179,8.06375,123.612,73.5851,0.591415,8.32484,9.1319,122.885,118.251,0.727062,-44.6662
31,0.05,0.82,43.2568,31,8728.56,-0.0882768,27.1585,8.38038,123.633,0.0827026,-6.3435,2.98833e-08,-0.838175,-0.748727,-4.6205,-5.76103,-4.49797,-401.762,6470.63,46.9584,4098.05,7426.17,1.69161,1.78106,0.439075,-3.23124,-1.96818,1.34099,6790.65,76.051,4418.07,0.598756,0.980778,0.0307347,11341.3,-0.00167102,1.14121,8.59341,8.03351,123.944,73.6827,0.664657,8.40564,9.19744,123.259,118.728,0.685577,-45.0449
32,0.05,0.82,43.2668,32,9558.63,-0.403905,30.4337,8.32733,123.522,0.115604,901.151,287.065,-5.14405,-5.86157,-3.90061,-4.80103,-3.11522,-462.358,6793.39,48.3969,4667.11,11641.3,-2.23271,-2.95022,1.92208,-1.88968,-0.203871,1.35897,7161.68,81.8774,5035.4,0.57998,0.980385,0.0290822,12348.1,-0.00180886,1.21887,8.40802,8.08447,123.836,73.743,0.774453,8.28722,9.25561,123.179,118.334,0.657627,-44.5909
33,0.05,0.82,43.1068,33,9735.76,-0.0226148,29.6803,8.45354,123.7,0.000850069,-33.9714,500.0,-0.275021,-1.06919,0.615056,-4.2881,-0.963625,-356.273,7115.59,50.7339,4370.11,8168.68,1.96833,1.17416,5.10176,-2.04474,1.27973,0.317877,7399.38,76.5325,4653.89,0.60686,0.982221,0.0294024,12192.9,-0.00165394,1.21956,8.6242,8.27109,124.007,74.1421,0.686647,8.41039,9.57272,123.358,119.004,0.649501,-44.8616
34,0.05,0.82,43.2368,34,7740.73,-0.0655964,24.8337,8.15579,123.579,0.0141535,110.032,2.09295e-06,-2.35567,-0.395519,-4.30316,-0.658481,-0.667097,-416.084,5553.02,35.5474,3898.21,6644.0,0.264303,2.22445,0.936771,1.96149,1.95287,0.872372,5884.45,65.677,4229.63,0.574599,0.980842,0.0278085,10241.0,-0.00160738,0.996509,8.16516,8.32437,123.927,74.0878,0.607483,8.45596,9.62592,123.103,118.969,0.823313,-44.8817
35,0.05,0.82,43.0568,35,9456.7,-0.0234803,29.4065,8.31549,123.684,-0.003103,-46.7969,500.0,1.47041,1.96119,-3.09061,-4.43583,-2.08892,-386.535,6792.7,38.1783,4558.72,7964.98,3.90432,4.39509,1.7772,-2.00192,0.344983,0.788922,7100.59,66.1682,4866.61,0.586186,0.983954,0.024434,12113.2,-0.0017787,1.22356,8.4889,7.99641,124.0,73.6272,0.74506,8.46323,9.12379,123.334,118.219,0.666044,-44.5919
36,0.05,0.82,43.1668,36,7666.42,-0.345013,25.2712,8.25762,123.355,1.89847,-5134.65,0.000150054,-0.372668,-0.610257,0.863299,-1.28137,0.355621,-392.723,5676.09,28.2994,3823.13,324123.0,2.1002,1.86261,5.80904,1.1915,2.82849,0.578806,5988.91,56.7374,4135.95,0.584345,0.983691,0.0246474,10248.9,-0.00174632,1.03312,8.3512,8.03492,123.656,73.2204,0.622484,8.36526,9.38581,122.92,117.775,0.736945,-44.5546
37,0.05,0.82,43.3768,37,10200.7,-0.0993404,30.5701,8.35493,123.353,0.145562,428.208,499.942,-1.18074,-3.79994,-0.935208,-2.06899,1.35417,-359.098,7192.93,49.6765,4564.29,10343.5,1.08041,-1.53879,3.58708,0.192157,3.61531,0.482844,7478.97,75.6797,4850.33,0.599526,0.9826,0.0279393,12474.8,-0.00158971,1.28801,8.52857,8.05896,123.776,73.1338,0.749233,8.45331,9.24522,122.853,117.633,0.923681,-44.4993
38,0.05,0.82,43.0068,38,10603.4,-0.0498323,32.099,8.41779,123.575,0.0153011,2.41387,500.0,-5.81706,-3.26934,-4.44352,-5.67394,-0.22159,-380.329,7529.04,54.2963,4909.51,8797.21,-3.42223,-0.874507,0.346142,-3.27911,2.17324,1.06846,7831.99,81.8368,5212.46,0.593296,0.982043,0.0281086,13200.8,-0.0017404,1.33006,8.58369,8.02676,123.906,73.0369,0.775113,8.51491,9.4649,123.086,117.636,0.820523,-44.5988
39,0.05,0.82,43.2468,39,7924.04,-0.128167,26.1592,8.02327,123.852,-0.36601,-437.842,0.000275414,-3.09779,-4.10665,-4.38134,-2.36269,0.0310841,-413.45,5640.75,53.0182,4118.08,12049.2,-0.494404,-1.50326,0.82543,0.240694,2.63447,0.515286,5970.08,82.9571,4447.41,0.565836,0.97626,0.0332192,10550.9,-0.00163984,1.04138,8.24372,7.96872,124.13,74.0845,0.709115,8.06303,9.00134,123.62,119.004,0.510371,-44.9195
40,0.07,0.8,43.1587,40,9413.51,-0.237919,29.6777,8.47638,123.296,-0.0883222,744.382,0.222137,-2.20208,-5.30227,-1.93395,-1.23692,-3.65416,-357.197,6901.87,39.5478,4480.9,10329.3,0.0470945,-3.05309,2.5644,1.01225,-1.40498,4.0736,7186.39,65.4133,4765.42,0.594173,0.984321,0.0246624,12094.8,-0.00195504,1.23243,8.52221,8.07353,123.548,73.2775,0.719505,8.63542,9.28816,122.774,117.81,0.774426,-44.5324
41,0.07,0.8,43.2187,41,6954.6,-0.395147,23.587,8.30437,123.473,0.773549,29.8826,118.864,2.55184,1.15362,3.60325,-3.47464,0.274514,-261.797,5282.69,22.7477,3534.42,7128.87,4.20031,2.80209,6.90019,-1.82617,1.92298,0.507109,5491.23,41.7051,3742.95,0.587519,0.986883,0.0201125,9346.46,-0.00181768,0.94719,8.39469,8.20861,123.725,73.0067,0.573868,8.3216,9.46402,122.95,117.688,0.774927,-44.6816
42,0.07,0.8,43.1787,42,7783.47,-0.178204,25.5925,8.2394,123.246,0.0189877,329.508,1.05492e-11,-0.900199,1.58735,-0.700367,-0.570757,-3.15156,-304.224,5991.96,21.5143,3601.15,7068.1,1.01542,3.50296,3.13087,1.34486,-1.23595,0.596442,6234.29,43.544,3843.47,0.61162,0.987925,0.0204432,10193.1,-0.00177931,1.10413,8.33237,8.0574,123.611,73.1876,0.596175,8.19981,9.40204,122.764,117.923,0.847321,-44.7354
43,0.07,0.8,43.2487,43,6906.66,-0.124233,23.7406,8.20824,123.791,0.158196,223.414,1.62945,-4.41861,-1.19248,1.76944,-8.44507,-0.73803,-415.524,5474.23,31.2008,3553.17,7494.16,-1.80217,1.42397,7.00233,-5.82863,1.87842,-1.61875,5805.21,61.2899,3884.15,0.592013,0.981859,0.0282464,9805.88,-0.00202235,1.00594,8.49917,7.90027,124.141,73.6815,0.608981,8.22431,9.01973,123.354,118.465,0.786415,-44.7839
44,0.07,0.8,43.3487,44,9780.7,-0.40228,29.5147,8.74381,123.495,-0.201114,233.726,445.767,-2.51928,0.400469,-8.74225,-1.10086,-0.532351,-398.475,7114.28,35.9876,4540.6,9931.25,-0.0101853,2.90956,-3.72407,1.40823,1.97674,2.45456,7431.68,64.8421,4858.0,0.597622,0.984961,0.0239975,12435.4,-0.00185348,1.1991,8.79627,8.29252,123.782,73.464,0.705321,8.61553,9.56597,122.941,118.224,0.841623,-44.7602
45,0.07,0.8,43.2287,45,6818.97,-0.046811,23.5147,8.01675,123.381,-0.0195129,72.9292,500.0,0.401158,-2.41745,-6.22051,-4.2004,-0.626877,-401.655,5023.11,29.9908,3694.35,6182.99,2.93027,0.111658,-1.16228,-1.67128,1.90223,1.55069,5343.04,59.0756,4014.28,0.563746,0.981018,0.0263936,9477.75,-0.0017891,0.91754,8.14913,8.21232,123.696,73.6813,0.599115,8.20037,9.5668,122.92,118.582,0.775897,-44.901
46,0.07,0.8,43.2987,46,9481.77,-0.0081592,28.6868,8.52709,123.567,-0.00779844,-48.7443,500.0,-4.85013,-1.23834,-1.3063,1.83187,1.05981,-371.341,6709.98,69.2808,4629.8,7975.4,-2.5119,1.0999,3.37017,4.1701,3.39805,0.646225,7005.76,96.1706,4925.59,0.57999,0.976541,0.0347179,12079.1,-0.00169625,1.13878,8.71948,8.22415,123.885,74.0995,0.723709,8.73759,9.18597,123.164,119.072,0.721117,-44.9729
47,0.07,0.8,43.1687,47,8505.76,-0.014808,27.3412,8.23899,123.575,0.00330979,32.069,500.0,4.25117,1.99661,-1.80263,0.826442,3.28739,-348.353,6335.32,42.3321,4242.8,7336.53,6.44465,4.19009,2.58435,3.01993,5.48088,0.881015,6612.79,67.5572,4520.27,0.58683,0.982436,0.0267933,11268.7,-0.0020101,1.1442,8.49791,8.00446,123.91,73.2166,0.697037,8.47059,9.19943,123.112,117.954,0.798407,-44.7372
48,0.07,0.8,43.1987,48,7468.62,0.000689996,24.3133,8.16565,123.392,-0.00999669,-9.01968,0.000636491,0.306619,-4.17859,-2.12419,-2.39857,-1.12672,-326.034,5579.37,28.4047,3672.99,6465.88,2.35957,-2.12564,1.9817,-0.345619,0.926226,0.291296,5839.07,52.0136,3932.69,0.590417,0.984651,0.0237841,9889.74,-0.00176055,1.00248,8.39557,8.10319,123.692,73.2599,0.588306,8.53774,9.5109,122.861,117.829,0.830939,-44.569
49,0.07,0.8,43.2387,49,6637.88,-0.00751429,23.1938,7.97519,123.691,-0.0382611,2.14354,500.0,-4.58835,0.896745,-2.31427,0.775543,-2.58906,-370.762,5285.29,21.9488,3436.54,6024.22,-2.25376,3.23134,2.35491,3.11014,-0.254466,0.619449,5580.62,48.7966,3731.86,0.592144,0.984929,0.0235203,9424.44,-0.00191301,0.990332,8.22882,7.92751,124.042,74.039,0.588854,8.34733,8.80988,123.315,119.176,0.727656,-45.1368
50,0.07,0.8,43.2087,50,6757.48,-0.0246972,23.8278,7.94061,123.909,0.0120389,13.4022,500.0,-1.61195,-0.688162,-2.58772,-0.106604,-0.97252,-410.146,5378.38,33.6157,3487.69,6164.57,0.970625,1.89442,2.57744,2.47598,1.61006,0.729502,5705.07,63.3153,3814.39,0.592188,0.980948,0.02967,9633.9,-0.00196294,0.988037,8.22187,8.13871,124.162,74.4264,0.582874,8.32984,9.05232,123.504,119.397,0.658247,-44.9703
51,0.07,0.8,43.2787,51,8694.96,-0.0156538,27.8352,8.30835,123.602,-0.00138493,-21.5461,500.0,-3.98632,-1.48455,1.01958,0.976956,-1.50375,-396.088,6711.38,31.264,4028.54,7529.4,-1.49226,1.00951,6.0077,3.47102,0.990311,0.398404,7026.88,59.9456,4344.04,0.610967,0.985291,0.02479,11501.2,-0.00192127,1.21267,8.5106,7.97103,123.923,74.1075,0.683838,8.44885,8.82127,123.156,119.168,0.766462,-45.0608
52,0.07,0.8,43.2887,52,9242.07,-0.126386,28.451,8.60413,123.758,0.124272,-81.3585,0.000132556,-0.0491899,-2.02266,-3.26692,-1.28551,-3.88755,-427.976,6924.54,33.4776,4393.06,8298.05,2.64566,0.672199,2.12279,1.40934,-1.1927,0.62477,7265.43,64.4684,4733.96,0.598401,0.984709,0.0244724,12141.4,-0.0019931,1.2165,8.77873,7.96059,124.042,72.8619,0.685271,8.85064,9.21999,123.43,117.32,0.612077,-44.4583
53,0.07,0.8,43.1287,53,9689.81,-0.403763,29.4836,8.69175,123.561,0.987694,2150.71,183.059,0.941283,2.199,3.67848,-0.115848,1.21211,-285.093,7154.64,44.4402,4348.33,77493.5,2.73644,3.99415,7.26879,1.67931,3.00726,0.611002,7381.73,65.0844,4575.42,0.610342,0.984805,0.0255345,12094.4,-0.00174121,1.20847,8.65366,8.33755,123.882,73.395,0.66412,8.59862,9.75953,122.985,118.089,0.89655,-44.6944
54,0.07,0.8,43.2587,54,7817.22,-0.0312457,25.1198,8.20431,123.495,0.00911459,-0.772123,499.997,-0.808094,-1.10707,2.77805,-0.928505,-1.33044,-429.298,5874.53,48.9618,3830.63,6709.16,1.89508,1.5961,8.1844,1.77467,1.37273,0.447857,6216.48,80.0483,4172.58,0.591244,0.977962,0.0341333,10514.2,-0.00177894,1.03494,8.49554,8.22225,123.745,72.9588,0.602119,8.49711,9.42197,123.025,117.707,0.72048,-44.7486
