cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
13,0.21,0.55,43.1393,13,20658.1,-0.153331,43.039,11.0578,117.823,0.0508161,62.8432,9.04284e-13,1.17311,0.453672,-0.549887,1.97192,1.93244,103.187,10291.4,752.583,8645.11,15596.7,0.52337,-0.196068,-1.84937,1.32218,1.2827,2.70792,10253.7,728.664,8607.34,0.508814,0.889394,0.134907,20152.1,-0.00072004,1.13402,11.2436,11.0536,118.154,86.0301,0.914389,10.8653,12.3022,117.028,136.272,1.126,-50.2424,314.433,272.681,587.114 
14,0.21,0.55,42.9893,14,21812.4,0.0309858,45.3359,10.8731,117.895,-0.0496211,-37.6404,1.1895e-11,0.907659,2.39697,-0.77197,0.250683,-0.719016,39.0093,10617.3,807.69,9231.95,16107.7,0.662028,2.15134,-1.26323,0.00505183,-0.964647,3.13912,10603.1,798.648,9217.68,0.500064,0.883537,0.137638,21203.4,-0.000546311,1.20563,11.0684,10.8092,118.094,85.57,0.974819,10.9536,12.2361,117.273,135.584,0.820988,-50.0145,321.804,291.488,613.292 
15,0.21,0.55,43.1493,15,20919.7,-0.0520834,42.8553,11.1147,117.976,0.0408101,-20.3184,500,1.94814,-1.26118,1.59237,0.581209,1.22936,60.5809,10221.5,821.136,8763.5,15532.9,1.56667,-1.64264,0.829447,0.199747,0.847903,0.539486,10199.3,807.093,8741.33,0.503623,0.878363,0.14536,20251.8,-0.000700691,1.11112,11.3456,11.1644,118.315,85.808,0.907928,11.0321,12.5154,117.232,136.117,1.08313,-50.3095,313.995,279.674,593.668 
16,0.21,0.55,43.1793,16,13869.7,-0.0506513,27.8298,11.467,117.984,0.0327837,72.8303,1.31153e-07,1.43929,-0.511369,-5.60186,1.87281,4.04726,64.1553,6621.77,554.699,5936.62,10466.3,1.03532,-0.915338,-6.4098,1.46884,3.64329,-4.44275,6598.29,539.828,5913.14,0.492469,0.874758,0.143961,13398.4,-0.000656648,0.690908,11.9157,11.2315,118.235,84.9022,0.586113,11.3776,12.99,117.353,134.954,0.882439,-50.0519,206.292,193.259,399.551 
17,0.21,0.55,43.2893,17,20873.8,0.0155713,42.3471,11.0864,118.02,-0.0134449,-16.0607,2.1117,0.998777,-0.577713,0.0236395,0.616543,0.275325,65.6488,10605.1,823.057,8267.55,15290,0.585404,-0.991086,-0.803106,0.20317,-0.138047,0.297779,10581.1,807.84,8243.52,0.527443,0.882139,0.152916,20061.2,-0.000560648,1.16419,11.3283,11.0306,118.35,85.1817,0.84379,11.0446,12.6747,117.234,134.694,1.11636,-49.5123,324.554,263.523,588.077 
18,0.21,0.55,43.1993,18,14694.2,-0.266723,31.3126,11.1595,117.96,-0.279326,402.937,388.88,1.92063,-2.79986,2.66512,-2.11996,1.36861,63.9061,7496.62,563.288,6328.49,15039.1,1.51823,-3.20226,1.86032,-2.52236,0.966208,2.34821,7473.23,548.475,6305.11,0.507551,0.886182,0.138112,14724.1,-0.000982142,0.82867,11.3463,10.9285,118.175,85.0723,0.641617,11.0946,12.778,117.272,134.997,0.903345,-49.9251,229.244,202.93,432.174 
19,0.21,0.55,43.2393,19,18628.4,-0.00472093,39.0557,10.9492,117.939,-0.0264051,-40.752,500,1.49202,2.29007,7.87502,-2.2657,-2.69613,52.4433,9449.49,706.252,7723.31,13955.8,1.1618,1.95985,7.21458,-2.59592,-3.02635,-0.53047,9430.3,694.096,7704.11,0.515598,0.885893,0.14234,18290,-0.000752995,1.06027,11.1865,10.8574,118.196,84.9947,0.814862,10.8372,12.4529,117.214,135.005,0.981916,-50.0105,287.299,245.341,532.64 
20,0.21,0.55,43.2093,20,20206.1,-0.00344017,42.046,11.0158,117.785,0.00582231,25.8938,2.45624e-11,-1.83902,1.76339,3.43242,-0.186112,1.56033,97.4466,10481.7,819.655,8067.07,15082.6,-2.45262,1.14979,2.20523,-0.799707,0.946738,-1.10135,10446,797.067,8031.41,0.530736,0.882199,0.154561,19682.1,-0.000872985,1.15673,11.2522,11.0734,117.995,85.9606,0.841383,11.0089,12.4821,116.959,136.237,1.03693,-50.2767,321.552,257.942,579.494 
21,0.21,0.55,43.3393,21,18648.4,-0.162849,39.2212,10.8648,118.027,-0.0843533,32.3024,497.697,-0.989569,-2.15772,2.90863,1.1226,1.08961,-7.60241,9481.36,650.771,7757.4,13960.7,-0.941699,-2.10985,3.00437,1.17047,1.13749,-0.328912,9484.15,652.533,7760.18,0.515209,0.892535,0.134122,18408.4,-0.000680297,1.06832,11.198,10.7901,118.316,85.553,0.836457,10.7436,12.1182,117.36,135.696,0.955908,-50.143,287.98,242.956,530.936 
22,0.21,0.55,43.1893,22,12948.2,-0.215482,27.3095,11.1958,118.268,0.0884187,457.205,0.00244811,2.5508,1.41919,1.26567,-3.58487,-1.62323,71.042,6336.46,459.576,5711.49,11269.2,2.10347,0.971858,0.371003,-4.0322,-2.07056,1.13966,6310.46,443.109,5685.48,0.491133,0.890566,0.125544,12848.8,-0.000864667,0.683453,11.3867,11.2407,118.59,85.3913,0.572837,11.3237,12.8276,117.538,135.86,1.05253,-50.4683,195.163,185.636,380.799 
23,0.21,0.55,43.2193,23,16219.2,-0.0123079,33.4828,11.0341,117.89,-0.0217888,13.8824,1.03667e-11,2.09743,-0.533371,1.0921,-1.55925,1.35228,86.8602,8303.3,615.934,6480.76,12036.7,1.55049,-1.08031,-0.00177007,-2.10619,0.805342,0.997874,8271.51,595.8,6448.97,0.527257,0.888058,0.145435,15687.8,-0.000536019,0.932022,11.1932,10.8557,118.035,85.0426,0.665454,11.0424,12.6507,117.31,135.225,0.725284,-50.1821,252.659,207.392,460.051 
24,0.21,0.55,43.0393,24,23030.1,0.0401658,47.6156,10.963,117.743,-0.0139599,-6.60489,0.383399,1.27884,0.765731,-0.642056,3.50189,2.73484,63.1587,11544.4,844.299,9576.99,16996.1,0.881141,0.368037,-1.43744,3.10419,2.33714,1.27364,11521.3,829.659,9553.88,0.51187,0.888085,0.137908,22508.3,-0.000812627,1.29993,11.2146,10.8029,118.07,85.6001,1.00599,10.9871,12.3072,117.141,135.472,0.929136,-49.8723,351.351,303.483,654.834 
25,0.21,0.55,43.0893,25,21660.3,0.0146275,45.4792,10.8823,118.059,-0.0120715,-56.2054,2.62265e-12,1.80689,2.08918,-3.92302,2.11157,0.604437,119.678,10777.7,854.713,9194.1,16133.2,1.05331,1.3356,-5.43019,1.35798,-0.149146,-1.96337,10733.9,826.972,9150.29,0.504966,0.881193,0.142722,21256.8,-0.000801275,1.21134,11.0764,10.9413,118.32,85.9497,0.979149,10.8051,12.2659,117.345,135.868,0.974873,-49.918,327.516,289.516,617.032 
26,0.21,0.55,43.2293,26,17590.7,-0.0006008,37.8127,-10.7034,117.907,-0.0134084,11.4861,6.31712e-12,-1.12049,0.216449,4.53996,-2.42115,-2.13371,86.2495,9442.52,661.425,6991.67,13180.1,-1.66359,-0.326641,3.45378,-2.96424,-2.6768,1.82676,9410.95,641.433,6960.1,0.540391,0.893434,0.145128,17415.1,-0.000752603,1.09777,10.8635,10.7015,118.067,85.4199,0.74938,10.7958,12.1632,117.201,135.238,0.86594,-49.8182,284.723,219.534,504.257 
27,0.21,0.55,43.3893,27,21025.8,-0.239333,44.5049,10.8719,117.541,0.376991,68.8681,66.6944,-1.60504,-0.698451,-2.0536,-1.75024,0.922687,79.3048,10384.6,792.323,9125.39,16596.2,-2.1044,-1.19781,-3.05232,-2.2496,0.423326,0.626892,10355.6,773.94,9096.36,0.497473,0.884339,0.135495,20816.4,-0.000836715,1.17731,11.1057,10.776,117.849,85.2999,0.980096,10.7148,12.2261,116.791,135.11,1.05725,-49.8098,314.337,286.443,600.78 
28,0.21,0.55,43.1693,28,12491.5,-0.225152,26.548,11.1823,117.715,0.107613,51.815,230.988,-1.20285,0.747064,4.8368,2.55464,1.62659,30.7057,5786.59,475.433,5932.69,9845.55,-1.3962,0.553719,4.45011,2.36129,1.43324,0.39881,5775.36,468.316,5921.45,0.458907,0.875729,0.127162,12585,-0.000894132,0.623375,11.5284,11.1255,118.128,85.7863,0.609478,11.2405,12.4867,117.038,136.278,1.09007,-50.4918,178.376,190.849,369.225 
29,0.21,0.55,43.1593,29,17125.8,-0.221216,35.4254,11.209,117.989,0.695682,-46.4825,487.417,-3.06144,-2.09324,5.92151,-0.399263,1.96512,90.6846,8185.99,617.866,7519.88,13979.1,-3.63246,-2.66426,4.77947,-0.970279,1.3941,5.37112,8152.8,596.845,7486.69,0.486371,0.886436,0.12805,16762.5,-0.000719967,0.894683,11.3119,11.1345,118.325,85.5827,0.774077,11.1466,12.4225,117.217,135.721,1.10759,-50.1379,251.406,239.129,490.535 
30,0.21,0.55,43.1393,30,15302.6,-0.232802,32.5699,11.0161,118.145,-0.0545148,110.818,5.6678,-1.92773,-1.49219,2.89907,-1.47575,0.61833,49.8472,7869.09,523.785,6348.21,11876.6,-2.2416,-1.80606,2.27132,-1.78963,0.304456,1.6964,7850.85,512.23,6329.96,0.518882,0.897522,0.129728,15130.3,-0.000731177,0.890168,11.0999,10.8242,118.385,85.0693,0.659595,10.9422,12.5714,117.485,135.166,0.899478,-50.0971,238.608,202.425,441.034 
31,0.21,0.55,42.9893,31,22059.2,-0.258916,45.9988,11.0551,117.869,0.000986101,392.289,499.73,-1.86655,1.61448,2.13023,-0.228604,2.87871,71.9327,11086,815.481,9067.73,16566.7,-2.31949,1.16154,1.22435,-0.681544,2.42577,0.323796,11059.6,798.807,9041.41,0.515426,0.887786,0.13997,21457.2,-0.000650637,1.24309,11.2059,10.8503,118.206,85.8419,0.964344,10.7952,12.3172,117.061,135.879,1.14511,-50.0375,337.203,286.07,623.272 
32,0.21,0.55,43.1493,32,19855.3,-0.227562,40.9501,-11.1622,117.99,0.210994,29.8852,294.026,0.185488,2.51687,0.543362,0.711695,2.68514,96.0221,9805.96,769.607,8180.09,15085.1,-0.419137,1.91224,-0.665888,0.10707,2.08051,1.22087,9770.81,747.349,8144.94,0.510559,0.881948,0.144586,19137.5,-0.000625928,1.07787,11.3925,10.9752,118.266,85.8127,0.849669,10.9309,12.6239,117.25,135.821,1.01653,-50.0086,300.676,261.574,562.249 
33,0.21,0.55,43.1793,33,11751.6,-0.260449,25.044,11.3719,117.669,0.0541249,-64.7383,484.93,2.72329,2.92828,-1.81491,-4.97934,0.608283,88.9217,5899.8,434.273,5258.63,9385.15,2.16337,2.36837,-2.93474,-5.53926,0.0483665,0.246322,5867.26,413.661,5226.09,0.493991,0.89017,0.127254,11877.3,-0.00102449,0.626745,11.6314,11.2577,117.95,85.9285,0.532689,11.2815,12.6751,116.963,136.215,0.987231,-50.2865,183.094,169.938,353.032 
