cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
10,0.26,0.5,43.2909,10,24520.5,0.0447554,49.9349,11.232,117.719,-0.0772813,-27.4966,0.000127566,0.332079,1.9774,-6.95362,1.01289,-1.91912,121.408,11989.6,908.961,10605.1,18327.2,-0.432397,1.21293,-8.48257,0.248417,-2.68359,0.163225,11945.2,880.819,10560.6,0.495859,0.885707,0.13318,24089.9,-0.00114051,1.2944,11.5222,11.0745,117.979,86.0919,1.09232,11.2531,12.298,117.057,136.585,0.922461,-50.4935,368.489,337.249,705.738 
11,0.26,0.5,43.0509,11,23097.3,-0.204061,47.7484,11.1532,117.968,-0.29202,-127.184,500,3.6598,3.363,8.94627,0.0311637,-5.05155,229.502,11437.4,808.748,9970.56,18545.2,2.21469,1.91788,6.05604,-1.41395,-6.49666,-1.6585,11353.4,755.55,9886.56,0.499645,0.895689,0.123405,22723,-0.0011044,1.25239,11.4283,10.9337,118.218,85.171,1.03008,11.1241,12.3837,117.26,135.217,0.958367,-50.0464,349.131,316.579,665.71 
12,0.26,0.5,43.1009,12,25538.8,-0.303155,51.7055,11.3937,118.136,0.514376,249.815,74.1675,3.67951,2.8543,0.866385,-2.12555,-0.655157,139.834,12326.7,926.178,11104.8,23360.8,2.79902,1.9738,-0.894605,-3.00604,-1.53565,-0.348356,12275.5,893.765,11053.6,0.491273,0.886985,0.129638,24987.2,-0.00114931,1.34491,11.6329,10.8106,118.446,85.9383,1.12211,11.4494,12.4384,117.443,136.163,1.0027,-50.2248,377.336,356.516,733.853 
13,0.26,0.5,43.3409,13,27643.7,-0.325329,56.7845,11.2241,117.766,0.106537,450.993,491.073,-0.949216,-1.44366,-1.95173,-1.06116,1.81795,140.297,13519,1009.31,11802.2,22312.1,-1.83263,-2.32707,-3.71855,-1.94457,0.934538,0.581634,13467.7,976.79,11750.9,0.499151,0.887371,0.132791,26981.2,-0.00106143,1.48752,11.3647,10.9675,118.026,85.4398,1.22412,11.2095,12.2507,117.124,135.529,0.901551,-50.0888,413.645,375.036,788.68 
14,0.26,0.5,43.1509,14,24713.2,-0.3869,51.0418,11.3766,117.779,0.32787,-8.25295,495.25,1.80785,-1.23001,-4.31916,0.27982,-1.90463,255.695,12364.6,913.038,10618.1,18991.3,0.197811,-2.84005,-7.53924,-1.33022,-3.51467,0.498266,12271,853.769,10524.5,0.503443,0.891458,0.130008,24374.2,-0.0012827,1.34254,11.5938,10.9158,118.066,86.5936,1.10728,11.2795,12.0713,117.053,136.896,1.01307,-50.3027,379.058,336.354,715.412 
15,0.26,0.5,43.2109,15,16934.7,-0.0489914,35.5514,11.1836,117.921,0.0151077,-10.4196,500,3.09398,2.51503,-1.85952,2.93173,-0.356885,102.477,8106.29,578.713,8030.12,12948.1,2.44871,1.86976,-3.15006,2.28647,-1.00215,2.28431,8068.78,554.959,7992.61,0.467477,0.892568,0.1134,17260.3,-0.00136289,0.877979,11.5655,11.0013,118.097,85.2406,0.822414,11.37,12.2712,117.284,135.538,0.81278,-50.2975,249.225,255.998,505.223 
16,0.26,0.5,43.2409,16,24554.3,-0.399317,51.1448,11.3138,117.923,0.122873,126.052,57.033,-1.54773,0.536347,-2.71829,-0.707363,2.62803,200.535,12109.2,955.038,10640.8,19340.9,-2.81044,-0.726366,-5.24371,-1.97008,1.36532,0.441283,12035.8,908.555,10567.4,0.497587,0.883312,0.136724,24188.4,-0.00139599,1.30349,11.567,11.105,118.294,85.9718,1.09529,11.1664,12.4983,117.067,136.322,1.22724,-50.3502,373.549,341.029,714.578 
17,0.26,0.5,43.1909,17,18790.9,-0.0187458,37.9488,11.5645,118.062,0.0104183,-43.159,500,1.47332,-1.30699,0.404978,1.49241,-2.32725,161.562,8476.21,730.232,8584.8,14300.9,0.456012,-2.3243,-1.62964,0.475097,-3.34456,0.744064,8417.08,692.782,8525.66,0.461929,0.874098,0.130198,18221.6,-0.00112944,0.867782,12.012,11.4462,118.181,85.7409,0.828443,11.6283,13.1471,117.472,136.238,0.709535,-50.4975,266.19,282.558,548.748 
18,0.26,0.5,43.1809,18,18923,-0.0814942,39.2538,11.2614,117.761,-0.000523777,85.34,0.0493581,3.66658,2.83051,2.15895,1.13847,-0.428081,129.436,9172.7,748.574,8461.58,14391.8,2.85156,2.01548,0.528903,0.32345,-1.2431,0.881844,9125.33,718.571,8414.21,0.485347,0.878887,0.135931,18801.7,-0.00134238,0.976658,11.5992,11.2886,117.898,85.8729,0.849071,11.4629,12.6023,117.163,136.245,0.735193,-50.3722,285.307,273.645,558.951 
19,0.26,0.5,43.1609,19,22240.9,-0.270742,46.6179,11.0176,117.936,0.0111659,-4.20958,56.3774,-1.55985,-2.76041,-3.45688,-0.389695,-2.24802,146.471,10789.1,770.702,9943.99,16721.4,-2.48213,-3.6827,-5.30145,-1.31198,-3.17031,0.667591,10735.5,736.75,9890.39,0.485562,0.892779,0.120664,22109.5,-0.00105986,1.19874,11.2206,10.9716,118.229,86.162,1.05626,10.9687,12.0581,117.25,136.567,0.978599,-50.4045,329.238,311.676,640.914 
20,0.26,0.5,43.2009,20,16304,-0.251073,33.3556,-11.4709,117.99,0.133606,160.412,227.182,0.983867,4.72951,-5.05124,-2.58705,0.547924,157.439,7086.97,639.795,7948.4,13153.2,-0.0074831,3.73816,-7.03394,-3.5784,-0.443426,0.0397467,7029.35,603.301,7890.77,0.436504,0.869417,0.123454,16103.7,-0.00103498,0.731383,11.9726,11.4321,118.162,85.6609,0.789367,11.4852,12.5822,117.368,136.107,0.794642,-50.446,223.336,254.49,477.826 
21,0.26,0.5,43.2309,21,23134.3,-0.235711,47.597,11.1772,117.736,-0.0986939,210.99,450.814,1.48321,0.777627,-2.69256,-3.07295,-1.55931,157.866,10988.5,876.622,10317.2,17996.3,0.489177,-0.21641,-4.68063,-4.06699,-2.55335,0.575576,10930.7,840.029,10259.5,0.480912,0.881454,0.131061,22729.1,-0.00107208,1.19998,11.4042,11.0357,117.998,85.9637,1.07459,11.1585,12.2906,117.024,136.221,0.974525,-50.2577,336.928,328.791,665.719 
22,0.26,0.5,43.1709,22,20482.5,-0.29927,43.1726,11.0915,117.946,0.138436,0.373563,489.299,-1.51746,1.22147,3.32048,4.45712,-0.669386,149.562,9762.55,724.077,9322.69,15589.8,-2.45921,0.27972,1.43697,3.51537,-1.61114,-0.236942,9707.81,689.409,9267.95,0.476669,0.88946,0.120514,20366,-0.00106109,1.0834,11.2968,10.914,118.084,85.2388,0.970414,11.1298,12.2374,117.315,135.415,0.769358,-50.1762,298.005,294.871,592.876 
23,0.26,0.5,43.2209,23,21869.6,-0.13165,44.9385,-11.2411,117.766,0.164237,10.1818,2.08005e-07,1.60124,1.64011,-3.22882,-2.16236,2.03905,164.218,10176.3,860.818,9838.61,16499,0.5672,0.606074,-5.29689,-3.19639,1.00502,0.16122,10116.2,822.753,9778.5,0.473573,0.875406,0.134194,21361.5,-0.00105171,1.09624,11.4958,11.1895,117.896,85.8891,1.00231,11.3006,12.5016,117.155,136.106,0.74171,-50.217,314.6,315.912,630.512 
24,0.26,0.5,43.2909,24,25704.2,0.0161205,53.871,10.9374,117.91,-0.0175508,-30.977,500,0.0681074,1.08811,-2.54651,2.22231,-3.26691,120.636,12711.1,890.273,11160.8,19198.5,-0.691506,0.328496,-4.06574,1.4627,-4.02652,0.418564,12667,862.31,11116.7,0.497698,0.89355,0.125025,25451.2,-0.00121931,1.42483,11.2122,10.8672,118.196,85.8696,1.18402,10.9992,12.1571,117.231,136.269,0.965774,-50.3998,387.322,353.221,740.543 
25,0.26,0.5,43.0509,25,25223.5,-0.261146,52.325,11.2272,118.129,0.139836,69.7148,500,-1.86373,-3.35404,-1.54781,-0.595334,-0.685637,103.321,12066.4,851.013,11203.6,19441.2,-2.51431,-4.00462,-2.84898,-1.24592,-1.33622,0.761593,12028.6,827.064,11165.8,0.483673,0.892596,0.120065,24869.2,-0.00114574,1.32967,11.4641,10.8182,118.479,86.5026,1.15545,11.2347,12.3344,117.437,137.091,1.04294,-50.5888,367.907,357.214,725.121 
26,0.26,0.5,43.1009,26,27348.9,-0.355059,55.0014,11.5329,117.968,0.0900617,0.388831,325.178,-2.45365,-1.44651,0.415819,-1.98719,2.32729,102.143,13030.6,957.24,11867.5,20650.6,-3.09681,-2.08967,-0.870513,-2.63035,1.68412,0.875698,12993.2,933.563,11830.1,0.488505,0.888306,0.126918,26597.8,-0.00110367,1.39997,11.6347,11.0183,118.309,86.7874,1.20346,11.5317,12.3228,117.179,137.379,1.12992,-50.5915,400.394,381.534,781.928 
27,0.26,0.5,43.3409,27,27212.3,-0.390629,55.9892,11.3566,117.849,-0.00614288,43.3609,56.1599,-1.13246,-1.47473,-1.99836,0.244677,-6.7458,157.884,13708.8,973.431,11261,20707.6,-2.12661,-2.46888,-3.98666,-0.749476,-7.73996,0.766474,13651,936.834,11203.2,0.51446,0.892779,0.133479,26534.7,-0.00108029,1.49541,11.4894,10.943,118.006,86.1401,1.16659,11.1532,12.3335,117.102,136.308,0.903718,-50.1681,419.46,358.011,777.471 
28,0.26,0.5,43.1509,28,25795.2,-0.311153,53.6894,11.0934,117.826,1.98163,-1170.14,479.485,2.88494,-0.285509,-2.42256,-3.74884,-0.255647,56.0348,12434.8,923.507,11346.1,94873.1,2.53211,-0.638345,-3.12823,-4.10167,-0.608483,0.473772,12414.3,910.519,11325.6,0.488008,0.886248,0.128993,25438.7,-0.0011411,1.37103,11.3574,10.9557,118.061,85.9699,1.19641,10.9962,12.266,117.224,136.253,0.836322,-50.2833,380.593,360.016,740.609 
29,0.26,0.5,43.2109,29,19909.8,0.0219824,40.4888,11.3839,118.062,-0.0415839,-10.0519,4.28795e-12,0.808649,2.35623,0.213089,2.29518,-1.77219,94.2935,9086.36,744.023,9254.2,15018.1,0.214909,1.76249,-0.974393,1.70144,-2.36593,3.87841,9051.85,722.166,9219.69,0.460549,0.877488,0.126095,19654.5,-0.00123725,0.941224,11.887,11.3512,118.206,85.3044,0.918496,11.4705,12.7351,117.339,135.791,0.86691,-50.4861,283.339,299.338,582.676 
30,0.26,0.5,43.2409,30,26199.4,-0.00101138,53.857,11.0557,118.032,-0.163514,137.378,7.9952e-12,2.48477,-3.52948,-0.217203,0.911382,-5.21403,103.561,12506.5,934.953,11474.3,20114.4,1.83267,-4.18158,-1.52139,0.259287,-5.86613,0.839467,12468.6,910.948,11436.4,0.486665,0.886639,0.127955,25620.4,-0.00106218,1.36866,11.352,11.0811,118.295,85.9395,1.19338,11.0927,12.3627,117.474,136.18,0.820901,-50.2404,384.104,365.111,749.215 
31,0.26,0.5,43.1909,31,18494.7,-0.311204,37.6893,-11.5955,118.065,-0.149364,557.121,0.105382,-1.00294,0.764449,3.9701,0.0277411,-2.16953,67.2958,8350.22,702.822,8599.86,16935.5,-1.42669,0.340705,3.12261,-0.396003,-2.59327,4.27784,8325.59,687.223,8575.23,0.457774,0.873781,0.128637,18187.1,-0.00118489,0.86316,11.8987,11.3965,118.173,85.3187,0.839434,11.6422,12.8987,117.456,135.992,0.717122,-50.6729,261.133,281.231,542.365 
32,0.26,0.5,43.1809,32,20264.3,0.0140544,41.7708,11.1554,117.925,-0.0074506,-71.173,500,-1.26904,-0.407068,-1.0805,-2.26619,-2.60366,67.074,9589.74,699.069,9250.67,15186.1,-1.69139,-0.829415,-1.9252,-2.68853,-3.02601,0.810522,9565.19,683.521,9226.12,0.474106,0.888847,0.120085,20175.2,-0.00120165,1.0273,11.6351,11.1152,118.194,85.5687,0.952094,11.2067,12.3869,117.224,135.817,0.969736,-50.2478,296.405,294.86,591.265 
33,0.26,0.5,43.1609,33,20645.4,-0.342089,43.5347,11.1921,117.763,0.219713,-32.5732,204.026,-1.12672,-1.46336,-2.96566,0.755646,-2.11449,84.7628,10112,724.14,9253.71,16094.4,-1.66045,-1.99709,-4.03312,0.221917,-2.64822,0.601351,10080.9,704.492,9222.69,0.487307,0.89103,0.123355,20687,-0.0011406,1.12236,11.2437,10.9489,118.018,86.0911,0.969784,11.145,12.0905,117.054,136.348,0.963635,-50.2566,308.255,291.539,599.793 
34,0.26,0.5,43.2009,34,15940.8,-0.0484577,33.2454,11.2149,118.11,0.0159862,-1.95205,500,0.541881,-1.319,0.101992,3.18853,2.3112,48.3392,7323.8,609.429,7582.45,12138.3,0.237502,-1.62338,-0.506766,2.88415,2.00682,1.16902,7306.11,598.224,7564.75,0.456473,0.874669,0.127152,16005.6,-0.00117631,0.759115,11.738,11.5241,118.212,85.2984,0.764798,11.2939,12.6194,117.532,135.836,0.679982,-50.5378,229.091,243.181,472.272 
35,0.26,0.5,43.2309,35,20120.1,-0.138358,42.244,11.0111,117.682,0.320557,43.4762,16.4187,5.83302,0.560585,1.45387,-1.34029,2.09172,95.6224,9576.97,665.958,9387.73,15595.9,5.23091,-0.041524,0.249656,-1.9424,1.48961,0.949931,9541.97,643.793,9352.73,0.470103,0.894397,0.112532,20297.6,-0.00110184,1.08226,11.3607,10.5825,117.9,85.583,1.00514,11.0553,11.857,117.032,135.565,0.868047,-49.9822,290.283,293.946,584.229 
36,0.26,0.5,43.1709,36,20794,-0.334041,43.9502,11.1389,117.908,-3.77932,1452.2,322.859,3.35823,4.71663,1.93079,-0.845488,-0.028164,77.6932,10175.1,766.719,9331.22,194600,2.86901,4.22741,0.952367,-1.3347,-0.517377,0.846311,10146.7,748.71,9302.78,0.48677,0.885637,0.129115,20844.9,-0.00127866,1.11783,11.3932,10.978,118.123,85.7246,0.968158,11.1254,12.3266,117.202,135.917,0.921091,-50.1924,311.92,296.212,608.132 
37,0.26,0.5,43.2209,37,19865,-0.307861,42.0719,11.086,117.868,0.820231,205.143,338.612,2.17494,3.12117,0.167196,-1.13962,-5.00183,130.554,9961.38,766.818,8560.92,20660.7,1.35288,2.2991,-1.47694,-1.96168,-5.8239,0.736757,9913.6,736.556,8513.13,0.503134,0.88494,0.137469,19703.7,-0.00110381,1.08452,11.4081,11.0747,118.012,85.9085,0.910405,10.8907,12.2796,117.218,136.268,0.794236,-50.3597,305.688,271.628,577.315 
38,0.26,0.5,43.2909,38,27907.4,0.00505938,57.2678,11.0681,117.876,0.0274639,71.4106,0.00901517,5.21657,5.25542,-3.4444,-0.315178,-0.995476,179.167,13343.3,1007.61,12049.5,20697.7,4.08841,4.12725,-5.70073,-1.44334,-2.12364,-4.41868,13277.7,966.077,11984,0.490689,0.887052,0.129299,27059.2,-0.00091716,1.46829,11.2617,11.0765,118.084,86.7438,1.25244,11.1069,12.3348,117.157,137.045,0.927113,-50.3012,408.615,382.806,791.421 
39,0.26,0.5,43.0509,39,25477.1,0.0153277,53.3559,10.9242,118.101,-0.0142188,-25.2415,3.6459e-11,-1.37696,0.739281,2.82999,-0.0118933,-4.288,63.0064,12575.9,829.438,11111.9,18986.1,-1.7737,0.342547,2.03652,-0.408628,-4.68473,1.45377,12552.8,814.833,11088.9,0.496061,0.897991,0.119224,25305,-0.00103912,1.42561,11.2345,10.6503,118.304,86.4875,1.18591,10.9527,12.0158,117.37,136.664,0.933586,-50.1767,380.554,348.196,728.751 
40,0.26,0.5,43.1009,40,22914.7,-0.190058,47.4552,11.1029,117.856,-0.199194,-183.012,499.998,3.53153,-1.71451,1.36135,2.03481,0.520642,199.259,11921.4,801.676,9310.13,18338.7,2.27685,-2.96919,-1.14801,0.780128,-0.734037,0.360177,11848.4,755.488,9237.2,0.527272,0.899617,0.130935,22471.2,-0.000925917,1.33827,11.2614,10.7578,117.956,85.5268,0.983714,11.021,12.1336,117.133,135.551,0.823174,-50.0244,361.709,293.478,655.187 
41,0.26,0.5,43.3409,41,22901.7,-0.279734,47.1077,11.2428,117.954,0.227098,-69.2725,62.0589,1.88168,2.06127,-2.37021,-5.68212,-2.52443,159.985,11465.6,787.971,9701.06,17753.1,0.874295,1.05389,-4.38497,-6.6895,-3.53182,0.65413,11407.1,750.887,9642.51,0.507072,0.896703,0.125453,22496,-0.00103096,1.25841,11.5301,10.8231,118.22,85.4509,1.0086,11.1807,12.2317,117.23,135.538,0.990214,-50.0871,350.355,307.732,658.087 
