cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
96,0.19,0.57,43.1759,96,4204.33,-0.316825,13.7796,9.23488,121.747,0.231773,80.0724,71.0138,0.509654,-3.98371,-4.55408,-2.23945,-4.3314,-179.986,3289.76,-2.84539,2646.22,4746.65,1.64298,-2.85039,-2.28742,-1.10613,-3.19807,0.706704,3433.12,10.1879,2789.58,0.544388,0.994834,0.00668262,6306.39,-0.00166115,0.487857,9.5301,8.83553,121.903,82.11,0.358332,9.76628,9.57486,121.318,129.703,0.585147,-47.5926 
97,0.19,0.57,43.1959,97,5889.87,-0.31383,18.1229,9.02316,121.45,0.334554,124.928,495.827,-2.53874,0.0330921,-2.15649,-1.47822,-3.47082,-264.23,4447.65,-9.64006,3269.73,6683.87,-0.87495,1.69688,1.17109,0.185565,-1.80704,-2.15192,4658.12,9.4935,3480.2,0.565119,0.996446,0.00499988,8242.73,-0.00169409,0.668465,9.34634,8.70402,121.693,81.6537,0.484805,9.37966,9.08691,120.772,129.501,0.920898,-47.8471 
98,0.19,0.57,43.2859,98,9640.38,-0.25944,25.7095,9.28934,121.299,-0.448143,575.591,326.043,-2.00084,-1.35312,1.57084,-2.62093,1.41268,-126.733,6410.48,18.2398,4725.25,16171.6,-1.20283,-0.55512,3.16685,-1.82293,2.21069,-0.762635,6511.43,27.4169,4826.2,0.567079,0.992685,0.0103563,11482.4,-0.0012586,0.943078,9.48555,8.66201,121.492,81.3996,0.661369,9.26756,9.48404,120.709,129.039,0.783089,-47.6399 
99,0.19,0.57,43.2009,99,6892.71,-0.00690734,19.3155,9.156,121.407,0.00405328,3.3218,500,0.599727,-0.90541,-3.76581,-2.1739,-2.32691,-145.111,4915.93,7.45209,3486.72,5757.59,1.51345,0.00831511,-1.93836,-1.26017,-1.41318,0.372688,5031.52,17.9599,3602.31,0.575564,0.993792,0.00910056,8741.89,-0.00137427,0.714208,9.52099,8.87989,121.591,81.9013,0.482475,9.52502,9.39324,120.909,129.531,0.682302,-47.6296 
100,0.19,0.57,43.1659,100,4755.09,-0.00983404,15.658,8.91112,121.299,-0.0404142,16.7569,2.41887e-12,-0.703909,-0.706066,-7.28326,-2.4002,-0.220368,-179.738,4053,2.0702,2652.33,4564.23,0.427852,0.425694,-5.01974,-1.26844,0.911392,-0.109766,4196.17,15.0854,2795.5,0.593053,0.993748,0.00984277,7075.53,-0.00183919,0.618248,9.48599,8.59742,121.391,81.9318,0.396143,9.14804,9.21302,120.657,129.846,0.733776,-47.9141 
101,0.19,0.57,43.0959,101,9227.3,0.00174758,25.3563,9.03786,121.178,-0.0100109,-5.15661,500,-1.15937,-1.65948,-4.95498,-3.29696,-1.248,-90.0456,6313.59,12.7592,4555.83,7461.83,-0.592372,-1.09249,-3.82099,-2.72997,-0.68101,0.571486,6385.31,19.2796,4627.55,0.572587,0.994744,0.00761624,11151.7,-0.00140969,0.938938,9.357,8.6862,121.428,81.6138,0.651173,9.2822,9.32096,120.602,128.999,0.826412,-47.3854 
102,0.19,0.57,43.3359,102,9475.01,-0.297102,26.0775,9.18429,121.537,0.0909765,667.127,488.222,1.08413,-0.900778,-0.513978,1.07257,1.0748,-176.792,6494.11,19.3521,4558.44,9772.39,2.19734,0.212432,1.71244,2.18578,2.18801,0.798441,6634.93,32.154,4699.26,0.578199,0.991591,0.0124474,11475.2,-0.00136396,0.959795,9.49641,8.63492,121.725,82.0967,0.670478,8.89258,9.45103,121.102,129.833,0.623098,-47.7362 
103,0.19,0.57,43.2209,103,9268.14,-0.320313,25.9121,9.17108,121.439,0.017574,-284.69,103.258,-2.29719,0.550295,-0.22907,-0.778213,-5.2505,-158.057,6614.93,14.6525,4373.26,7898.9,-1.30194,1.54554,1.76142,0.217031,-4.25526,1.86632,6740.83,26.0978,4499.15,0.592603,0.99327,0.0105724,11375,-0.00155401,0.9947,9.51867,8.51503,121.707,82.0101,0.644128,9.14524,9.25775,120.99,129.69,0.716485,-47.6798 
104,0.19,0.57,43.1809,104,4060.88,-0.0192973,13.1995,8.96165,121.36,0.0819213,-14.2279,500,-1.97818,-1.43946,0.678519,0.814479,-1.3055,-268.291,3330.2,-4.12174,2462.83,3888.66,-0.28883,0.249894,4.05723,2.50383,0.383851,0.412505,3543.9,15.3058,2676.53,0.562459,0.992499,0.0104243,6300.73,-0.00163941,0.506356,9.69978,8.41962,121.468,81.7593,0.348573,9.63908,9.27821,120.764,129.095,0.703998,-47.3359 
105,0.19,0.57,43.2159,105,8389.84,-0.0845395,23.0533,9.08261,121.421,0.293146,-84.5822,500,-5.44953,-3.16646,-4.27277,-0.0375431,-1.06351,-165.095,5919.02,2.1593,4011.07,7623.31,-4.40997,-2.1269,-2.19365,1.00201,-0.0239577,0.717038,6050.53,14.1142,4142.58,0.58644,0.995934,0.0062371,10317.4,-0.00137144,0.890959,9.47765,8.53679,121.678,82.2633,0.586458,9.20159,9.2233,120.881,129.928,0.79704,-47.6646 
