cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
102,0.36,0.4,43.312,102,21892.4,-0.0696339,45.5001,10.9527,118.085,0.00986401,38.1011,500,0.560973,-1.81892,-0.772214,-3.09427,-0.0044682,-72.3701,10847.4,771.19,9214.01,16235.2,1.01667,-1.36323,0.139177,-2.63858,0.451227,1.05812,10873.9,787.965,9240.5,0.505752,0.88746,0.135757,21500.5,-0.000690942,1.22319,11.1176,10.8379,118.383,85.7926,0.968819,10.8816,12.3789,117.486,135.761,0.897344,-49.968 
103,0.36,0.4,43.222,103,15721.3,0.00738786,33.679,10.8694,118.236,-0.081938,-18.7179,500,-0.55285,-0.000727115,1.17841,-3.87925,0.163393,-93.5997,7903.21,533.644,6980.98,11966.8,0.0365217,0.588645,2.35715,-3.28988,0.752766,-4.29453,7937.47,555.34,7015.24,0.495937,0.890918,0.127266,16005,-0.00101773,0.888702,11.2012,10.8097,118.441,85.5569,0.727954,10.9924,12.3957,117.555,135.467,0.886283,-49.9101 
104,0.36,0.4,43.262,104,18644.3,-0.233035,39.3671,10.9586,118.075,-0.202475,370.369,120.017,-0.418733,3.78629,6.19643,-3.97513,1.04188,-33.1616,9455.81,651.328,7810.14,16485,-0.209924,3.9951,6.61405,-3.76632,1.25069,0.161036,9467.95,659.015,7822.27,0.512791,0.891418,0.134345,18463.6,-0.00073672,1.08029,11.089,10.6947,118.408,85.8016,0.827079,10.9073,12.26,117.338,135.995,1.07063,-50.1933 
105,0.36,0.4,43.232,105,20035.6,-0.293458,42.497,-11.0206,117.874,0.30498,-30.5215,61.0408,-0.245822,2.10903,-2.18795,-3.07076,1.67757,7.60906,9926.88,702.844,8763.02,15549.1,-0.293734,2.06112,-2.28377,-3.11867,1.62966,-0.138813,9924.09,701.08,8760.23,0.496245,0.889975,0.128482,19998.4,-0.00104397,1.10744,11.2243,10.9153,118.262,85.7995,0.931095,10.8984,12.2545,117.113,135.913,1.14956,-50.1139 
106,0.36,0.4,43.362,106,18137.2,-0.0293761,38.8431,-10.7141,118.162,-0.000734067,-0.207771,500,1.08022,-0.706556,-0.491341,3.03388,-4.43968,-76.1537,9018.99,628.367,7882.1,13547.7,1.55974,-0.227036,0.467699,3.5134,-3.96016,0.654487,9046.86,646.019,7909.98,0.498633,0.888917,0.130773,18143.3,-0.000880182,1.02196,11.0225,10.8994,118.463,86.4875,0.836926,10.7655,12.3992,117.506,136.725,0.956891,-50.238 
107,0.36,0.4,43.212,107,12432,0.000999713,26.7199,10.9203,118.095,-0.0187813,9.87543,1.16376e-10,0.325737,1.63856,0.534514,3.19208,3.47346,-119.714,6180.28,454.899,5639.14,9504.79,1.07954,2.39237,2.04212,3.94589,4.22726,0.8508,6224.09,482.649,5682.95,0.487801,0.880511,0.135284,12759.5,-0.000987542,0.679881,11.2981,11.0699,118.469,85.9838,0.582026,10.9986,12.6586,117.42,136.112,1.04919,-50.1287 
108,0.36,0.4,43.242,108,17527.7,-0.110829,37.7186,10.7372,117.896,0.0109448,37.8323,0.055771,1.69251,2.83377,1.23394,2.66815,-2.82204,-66.6936,8982.45,578.3,7487.86,13197.3,2.11246,3.25372,2.07385,3.0881,-2.40208,0.74479,9006.86,593.759,7512.27,0.51042,0.896567,0.127093,17646,-0.000903682,1.0168,11.0486,10.8866,118.01,86.0225,0.804971,10.6482,12.2554,117.382,136.291,0.62875,-50.2682 
109,0.36,0.4,43.062,109,20371.5,-0.0384505,42.8727,10.7986,118.021,0.0757129,43.1542,478.936,3.41135,2.43877,0.983226,0.68246,0.608779,-41.4748,10101.6,723.543,8761.44,15177.4,3.67251,2.69993,1.50554,0.943616,0.869935,0.844654,10116.8,733.156,8776.62,0.500586,0.887452,0.133359,20209.9,-0.00081862,1.15524,10.9616,10.8136,118.342,86.2081,0.922423,10.9449,12.2905,117.275,136.325,1.06709,-50.1164 
110,0.36,0.4,43.112,110,18738.9,-0.267123,40.0471,10.9204,117.989,0.109715,-31.9069,452.261,1.09607,0.874398,3.09168,0.60564,2.10388,-52.1227,9418.18,656.912,8228.69,14350.5,1.42428,1.2026,3.74809,0.933843,2.43208,0.615221,9437.25,668.994,8247.77,0.49874,0.889636,0.129994,18922.2,-0.000948384,1.07395,11.0967,10.7194,118.42,86.2287,0.882236,10.8305,12.0425,117.277,136.201,1.14334,-49.9719 
111,0.36,0.4,43.252,111,23060.7,-0.0430755,48.0475,10.933,118.024,-0.00351561,-52.0879,437.911,-0.671638,-0.23273,-1.56919,-1.20633,1.20028,11.8551,11051,819.432,9991.65,17106.4,-0.746286,-0.307378,-1.71849,-1.28098,1.12563,0.412985,11046.7,816.684,9987.31,0.490265,0.885443,0.130913,22532.1,-0.00082596,1.23035,11.258,10.9097,118.363,86.7321,1.03723,10.9712,12.5633,117.44,136.958,0.922763,-50.2263 
