cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
210,0.08,0.68,43.182,210,20265.4,-0.277699,42.8879,10.9981,117.916,0.12533,360.048,165.003,2.66363,1.88744,3.0396,1.497,-2.9439,89.9894,9525.98,662.767,9359.37,16823.9,2.09699,1.3208,1.90632,0.930361,-3.51054,0.305259,9493.04,641.908,9326.44,0.469524,0.894188,0.11252,20218.4,-0.00111897,1.05281,11.2891,10.9804,118.233,87.7043,0.991108,10.9248,12.3187,117.298,138.495,0.935104,-50.7902,291.157,297.575,588.732 
211,0.08,0.68,43.192,211,16052.9,0.151162,33.9152,10.8661,117.676,-0.0924654,-277.074,1.09067e-12,-0.980433,-5.84431,-8.67886,-0.636981,-0.998,134.563,7657.25,514.401,7578.92,12830.7,-1.82774,-6.69162,-10.3735,-1.48429,-1.84531,0.533198,7608,483.209,7529.67,0.467692,0.89997,0.105718,16267.1,-0.001103,0.846512,11.3842,10.9087,118.131,87.8464,0.823047,10.8488,11.974,116.957,138.562,1.17417,-50.7158,234.534,238.529,473.063 
212,0.08,0.68,43.222,212,15208.4,-0.0184005,32.1646,10.9319,117.85,0.0189222,-31.8943,0.00526918,-1.67956,-1.99388,3.65664,-2.08318,-0.903763,95.1271,6755.77,502.185,7700.07,11466.1,-2.27855,-2.59287,2.45866,-2.68217,-1.50275,1.37266,6720.96,480.135,7665.25,0.432605,0.888875,0.103449,15536,-0.00120304,0.728716,11.4632,11.2311,118.24,87.8488,0.790662,11.1966,12.3425,117.224,138.767,1.01574,-50.9184,209.307,243.768,453.075 
213,0.08,0.68,43.232,213,14864.3,-0.289602,32.5804,10.9181,117.679,0.0674857,5.81692,7.26337,-1.43117,-2.0589,1.22792,2.43038,-2.71103,55.2086,7365.59,448.434,6910.64,11592.6,-1.7788,-2.40653,0.532651,2.08275,-3.05866,1.11508,7345.39,435.637,6890.43,0.481053,0.905971,0.104315,15269.4,-0.00120625,0.827821,11.1698,10.9054,117.978,88.5276,0.744096,10.9225,12.067,116.941,139.595,1.03717,-51.0671,224.969,218.798,443.767 
214,0.08,0.68,43.352,214,19619,-0.0582254,41.9132,-10.79,117.526,0.025101,-27.5196,0.0669898,3.02163,-0.896542,-3.67551,-2.52626,-1.77707,76.7844,9724.31,638.29,8689.35,14744.4,2.53814,-1.38003,-4.6425,-3.00975,-2.26056,0.469714,9696.21,620.492,8661.24,0.493279,0.89929,0.116583,19656.6,-0.00106025,1.09686,11.1608,10.8368,117.877,88.3519,0.944863,10.6673,12.1527,116.851,139.05,1.02525,-50.6983,295.968,273.272,569.24 
215,0.08,0.68,43.202,215,12508.3,-0.0106107,26.8653,10.8587,117.907,-0.00740587,9.2846,4.15075e-11,-1.06296,2.07097,-5.77509,-6.02337,1.83891,98.2465,5888.39,402.798,6172.1,9498.75,-1.6816,1.45234,-7.01235,-6.642,1.22028,0.446247,5852.43,380.024,6136.14,0.453361,0.89796,0.102403,12909,-0.00108487,0.631505,11.5175,11.2414,118.222,87.9943,0.655483,10.8868,12.1339,117.313,138.61,0.908848,-50.6155,182.412,193.178,375.591 
216,0.08,0.68,43.162,216,18599.4,-0.0827994,39.7603,10.811,117.867,0.000986428,0.832288,500,-1.7955,0.474471,-4.66294,0.277358,-3.6128,67.724,8853.23,588.902,8705.23,13993.1,-2.22194,0.0480311,-5.51582,-0.149082,-4.03924,0.53563,8828.44,573.203,8680.44,0.469325,0.897971,0.108449,18811,-0.00109176,0.994115,11.222,10.8392,118.243,88.0601,0.945222,10.7333,12.0422,117.296,138.756,0.94664,-50.6958,269.775,272.565,542.34 
217,0.08,0.68,43.062,217,18798.9,-0.0182199,40.5551,10.7109,118.02,-0.0491668,-59.5161,500,4.00895,-1.60457,-3.27789,-1.49748,-5.78263,62.1791,9067.02,589.656,8653.08,14235.8,3.61743,-1.99609,-4.06094,-1.88901,-6.17415,0.613346,9044.27,575.243,8630.32,0.476788,0.899843,0.109356,18969.1,-0.00115005,1.03151,11.1074,10.7732,118.438,87.8766,0.936064,10.6514,12.3281,117.371,138.684,1.06748,-50.8072,275.378,274.223,549.601 
218,0.08,0.68,43.112,218,17503.8,-0.312301,38.3011,10.8515,118.119,-0.0422181,38.0939,496.385,1.97049,1.11516,-2.30316,-0.900628,-2.28997,122.715,8337.26,558.794,8306.31,13582.3,1.19779,0.342456,-3.84857,-1.67333,-3.06267,0.453665,8292.34,530.348,8261.4,0.466047,0.899342,0.10575,17792.9,-0.00117787,0.936945,11.1266,10.9273,118.454,88.1129,0.892331,10.6884,12.2616,117.499,139.036,0.95539,-50.9227,254.15,260.904,515.054 
219,0.08,0.68,43.212,219,11789.2,-0.281448,26.2045,10.9903,117.847,0.140166,16.2062,492.036,-1.27489,-3.89558,-6.18034,-0.960234,-2.14717,56.4094,5536.13,389.063,6039.6,9449.15,-1.63008,-4.25078,-6.89073,-1.31543,-2.50236,0.58463,5515.48,375.987,6018.95,0.443464,0.893418,0.103196,12437.3,-0.00134216,0.606945,11.6567,10.9321,118.135,88.0264,0.628127,10.9835,12.4318,117.279,139.085,0.856292,-51.0583,172.554,191.345,363.899 
