cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
120,0.16,0.71,43.2007,120,32603.8,-0.0740871,55.6059,13.112,122.151,0.127074,-129.856,500,-3.85388,-4.48658,-6.63206,-0.197737,-2.13792,-143.71,17051,165.099,15791.1,24271.9,-2.94898,-3.58167,-4.82226,0.707165,-1.23302,0.594044,17165.4,175.506,15905.6,0.511665,0.982422,0.0199212,33548.2,-0.00106328,1.38334,13.5149,11.4704,122.538,82.0968,1.25025,13.094,12.2093,121.4,130.116,1.13829,-48.0193 
121,0.16,0.71,43.2407,121,31898,0.0316801,54.9168,12.8887,122.328,-0.0589369,-16.6958,500,-3.74901,-3.61039,-0.761606,-0.307204,-1.19672,-162.316,16874.4,157.487,15265.9,23073.5,-2.72695,-2.58833,1.28252,0.714857,-0.174661,1.36721,17003.7,169.24,15395.2,0.517448,0.98288,0.0198485,32860.7,-0.00105585,1.39338,13.2701,11.4618,122.643,82.2738,1.21404,13.0375,12.2338,121.656,130.422,0.986764,-48.148 
122,0.16,0.71,43.2907,122,34881.9,-0.00698666,60.1126,12.9295,122.204,-0.0522181,31.0398,8.88753e-12,-4.47184,-4.33523,2.6109,1.14888,-3.44994,-130.896,19305.3,167.897,15856.6,25354,-3.64762,-3.51101,4.25933,1.9731,-2.62573,2.19916,19409.6,177.376,15960.8,0.541422,0.984259,0.020061,35849.3,-0.00107958,1.59796,13.3276,11.3852,122.529,82.5112,1.28277,12.9668,12.0238,121.422,130.608,1.10695,-48.0966 
123,0.16,0.71,43.3507,123,35807.3,-0.25576,61.5645,13.1048,122.308,-0.053912,101.412,495.611,-2.47267,-2.66902,0.657991,-1.29032,-1.56892,-82.5725,19208.6,178.706,16900.1,26441.7,-1.95273,-2.14909,1.69786,-0.770383,-1.04899,1.40202,19274.3,184.685,16965.9,0.524483,0.983508,0.0196583,36749.2,-0.00119243,1.57587,13.4666,11.4051,122.612,82.288,1.35008,12.998,12.1573,121.628,130.383,0.984339,-48.0949 
124,0.16,0.71,43.2307,124,31594,-0.0536954,54.4706,13.0336,122.216,0.0139311,31.8152,500,-3.9691,-0.986755,-9.01528,-0.318134,0.743676,-143.762,16816.5,134.507,15253.5,23125.6,-3.06387,-0.0815221,-7.20482,0.5871,1.64891,0.112073,16931,144.917,15368,0.516819,0.985242,0.0170741,32760,-0.00124008,1.38502,13.3918,11.435,122.571,82.5773,1.22549,13.1393,11.9431,121.519,130.974,1.05168,-48.397 
125,0.16,0.71,43.0807,125,35497.3,-0.220955,60.2148,13.2212,122.164,-0.0838601,-43.049,475.565,-3.84827,-3.13564,-5.8805,-2.72646,-0.584296,-159.954,19462.4,196.782,16175.5,26033.6,-2.84108,-2.12845,-3.86612,-1.71927,0.422894,0.618426,19589.8,208.365,16302.9,0.538451,0.981726,0.0230021,36381.8,-0.00106785,1.54123,13.5772,11.7198,122.643,83.1343,1.25694,13.1673,12.3624,121.336,131.376,1.30678,-48.2415 
126,0.16,0.71,43.2607,126,32928.9,-0.233371,56.7393,13.0726,122.193,0.0556427,31.7801,433.718,-0.672653,-1.195,-7.06253,-4.90693,-2.95884,-125.828,17616.2,144.353,15643.2,24203.3,0.119654,-0.40269,-5.47792,-4.11462,-2.16653,0.545103,17716.5,153.464,15743.5,0.522113,0.985067,0.0176397,33932.2,-0.00101914,1.47376,13.2334,11.3194,122.616,82.8059,1.26728,12.9676,11.9837,121.372,131.052,1.24417,-48.2456 
127,0.16,0.71,43.2807,127,34596.7,-0.245658,58.747,13.2662,122.075,-0.0639428,145.511,141.778,-1.80982,-1.19872,-5.73437,-1.62117,-3.00813,-121.574,18800.7,167.502,15989.4,25673.3,-1.0443,-0.4332,-4.20333,-0.855652,-2.24261,0.521211,18897.5,176.306,16086.3,0.532829,0.983935,0.01979,35466.3,-0.00106906,1.51398,13.5921,11.5135,122.416,82.5324,1.2571,13.1403,12.2225,121.231,130.88,1.18514,-48.3473 
128,0.16,0.71,43.1707,128,33916.5,0.0930783,58.2181,12.9368,122.148,-0.0482714,-36.2528,3.26988e-12,-2.56208,-1.9986,2.48921,-0.0508102,2.59375,-95.2434,18712.1,140.888,15492,24574.7,-1.96236,-1.39888,3.68866,0.548912,3.19347,0.0936509,18788,147.785,15567.9,0.53953,0.986422,0.0171864,34822.9,-0.00109174,1.57076,13.3507,11.2235,122.443,82.1155,1.26168,12.9494,11.9624,121.462,130.243,0.981028,-48.1271 
129,0.16,0.71,43.3007,129,35927.3,-0.191574,60.3953,13.2812,122.348,0.296509,376.199,210.251,-3.99531,-4.00435,-2.88729,-4.61445,1.88685,-34.1036,19535.1,189.231,16327.4,29742.9,-3.78056,-3.78961,-2.45781,-4.3997,2.10159,0.800601,19562.2,191.7,16354.6,0.537314,0.98314,0.0211359,36407.4,-0.000862873,1.54083,13.6245,11.7274,122.68,82.2364,1.26705,13.1541,12.3645,121.582,130.378,1.09828,-48.142 
