cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
200,0.12,0.75,43.1353,200,5999.48,-0.0597684,17.5547,8.98708,121.745,0.158616,-132.744,500,-0.930985,2.43421,-0.763919,-1.71481,-2.25346,-160.328,4386.49,4.32531,3051.76,5821.21,0.0785603,3.44375,1.25517,-0.705261,-1.24392,0.556211,4514.2,15.9351,3179.47,0.579557,0.99386,0.00914794,7789.05,-0.00135566,0.698159,9.24286,8.39658,121.902,81.3778,0.446475,9.31721,9.17388,121.143,129.096,0.758914,-47.7179 
201,0.12,0.75,43.1753,201,5368.95,-0.0312956,16.3381,-9.0307,121.601,-0.316148,20.2264,500,-0.220233,1.80359,3.48618,-0.788823,1.56748,-218.245,4018.61,2.67957,3105.13,5011.24,1.154,3.17782,6.23464,0.585407,2.94171,0.557626,4192.45,18.4832,3278.97,0.55384,0.992344,0.010277,7569.79,-0.00166444,0.593949,9.64995,8.68395,121.73,81.3081,0.43768,9.58473,9.3283,121.114,128.887,0.615946,-47.5785 
202,0.12,0.75,42.9853,202,9127.93,-0.0406408,24.6408,9.12491,121.604,0.0388406,-15.2219,500,-2.17612,-0.550708,-0.417574,-1.01562,1.85303,-220.864,6310.13,21.1537,4335.6,7338.7,-0.785401,0.840015,2.36387,0.375103,3.24376,0.608458,6486.06,37.147,4511.53,0.582601,0.990077,0.0149409,11132.9,-0.00134285,0.946737,9.35597,8.64478,121.76,81.4343,0.625818,9.35157,9.21583,121.108,128.853,0.652379,-47.419 
203,0.12,0.75,43.1953,203,5430.57,-0.00782593,16.6691,8.77944,121.856,0.00220438,-4.5485,0.000210097,0.534328,-2.77785,-4.58632,-1.8674,-1.39704,-177.803,4390.47,2.96097,2745.65,4764.35,1.65391,-1.65827,-2.34716,-0.747825,-0.277461,0.304919,4532.1,15.8361,2887.28,0.603797,0.993922,0.0100025,7505.99,-0.00155717,0.688364,9.28625,8.37018,121.954,81.4438,0.412754,9.19854,9.13059,121.338,128.978,0.615415,-47.5341 
204,0.12,0.75,43.1853,204,5480.18,-0.130899,16.0997,9.0499,121.832,0.235456,-63.3509,496.13,-0.185739,-0.195209,-4.61634,-0.206825,-0.599591,-190.513,4188.06,10.2461,2807.8,5228.6,1.01387,1.0044,-2.21712,0.992782,0.600016,2.59055,4339.81,24.0415,2959.55,0.587402,0.990398,0.0147435,7388.16,-0.00141992,0.630248,9.37181,8.72047,121.816,81.0778,0.393895,9.55262,9.39896,121.079,128.563,0.736757,-47.4857 
205,0.12,0.75,43.2453,205,7986.91,-0.0234134,23.0211,8.75361,121.849,0.0150101,-2.59502,500,-0.0714152,-1.80032,-1.40417,-1.48673,-3.36265,-190.085,5818.93,6.88729,3844.33,6561.34,1.1255,-0.603404,0.989662,-0.289818,-2.16574,2.0486,5970.34,20.6518,3995.74,0.591946,0.993983,0.00943106,10085.9,-0.00149374,0.900356,9.17567,8.56638,122.013,81.495,0.577613,9.0151,9.18884,121.416,129.15,0.597108,-47.6548 
206,0.12,0.75,43.1253,206,7528.92,-0.109274,20.3456,9.33612,121.647,-0.00221129,101.795,34.3658,0.29846,2.43316,-1.53663,-1.45349,0.529363,-237.358,5285.75,13.9336,3669.26,6190.79,1.79304,3.92774,1.45253,0.0410908,2.02394,0.842772,5474.81,31.1213,3858.33,0.579413,0.99015,0.0146409,9448.89,-0.00128927,0.784032,9.51683,8.65443,121.744,81.1828,0.506476,9.48165,9.49392,120.987,128.651,0.757012,-47.4684 
207,0.12,0.75,43.2153,207,7123.34,-0.0246625,19.8331,9.06274,121.907,0.00512929,10.5653,500,-1.33752,1.64027,-3.94957,-2.7938,0.435944,-188.327,5186.05,4.52686,3428.03,5852.96,-0.151676,2.82612,-1.57788,-1.60796,1.62179,2.42101,5336.06,18.1641,3578.04,0.591486,0.994078,0.00926489,9021.44,-0.0013949,0.77035,9.5569,8.63991,122.202,81.6569,0.503904,9.20078,9.28645,121.202,129.024,1.00025,-47.3668 
208,0.12,0.75,43.3553,208,8844.61,-0.0605608,23.5163,9.13303,121.802,0.233738,-93.5848,381.833,2.14216,-0.730621,-2.03707,-1.29702,1.74799,-141.604,6198.72,17.1121,4045.97,7703.73,3.0338,0.161022,-0.253781,-0.405376,2.63963,1.04904,6311.52,27.3659,4158.76,0.595705,0.992469,0.0119765,10595,-0.00126843,0.938006,9.43363,8.54553,121.873,81.4147,0.581247,9.42529,9.1968,121.238,128.586,0.635229,-47.1717 
209,0.12,0.75,43.3053,209,7775.74,-0.0300419,21.2742,9.15927,121.891,0.00109043,13.4854,500,-0.948167,1.12921,2.41267,4.57146,-1.16112,-221.771,5602.67,17.0122,3740.81,6343.69,0.448265,2.52564,5.20553,5.96789,0.235311,0.638068,5779.31,33.0712,3917.46,0.588867,0.990085,0.0153129,9814.3,-0.00139883,0.83029,9.47708,8.6847,122.189,81.723,0.525332,9.44512,9.34645,121.232,129.187,0.957188,-47.4645 
210,0.12,0.75,43.1153,210,7663.97,-0.0340533,21.793,8.94801,121.841,0.0288175,6.44898,6.60183e-05,-0.244041,-3.42145,-3.25875,-2.42535,1.53933,-215.632,5537.46,0.718865,3798.08,6354.08,1.11373,-2.06367,-0.543196,-1.06757,2.89711,2.61474,5709.22,16.3333,3969.84,0.582683,0.995018,0.00752203,9798.16,-0.00151847,0.851906,9.30088,8.52737,121.986,81.4792,0.541708,9.41023,9.30591,121.195,128.919,0.791153,-47.4398 
211,0.12,0.75,43.2253,211,7464.45,-0.0138802,20.9401,8.87315,121.711,0.00699392,11.3642,496.882,-2.75245,-1.25667,-0.133814,-1.59862,-1.8507,-171.888,5392.42,2.38782,3583.11,6051.15,-1.67012,-0.174336,2.03085,-0.516287,-0.768371,2.84915,5529.33,14.8346,3720.03,0.59068,0.995327,0.00729233,9360.96,-0.00129672,0.843991,9.1824,8.41291,121.843,81.5089,0.526365,9.21272,9.13163,121.059,128.954,0.784003,-47.4448 
212,0.12,0.75,43.2053,212,6423.31,-0.118915,18.6909,9.0486,121.779,0.237644,198.339,0.00723184,-0.990972,0.632359,-0.785666,0.0597387,-2.64013,-197.512,4794.72,-1.36568,3288.75,7039.99,0.252707,1.87604,1.70169,1.30342,-1.39645,0.544686,4952.05,12.9366,3446.08,0.58249,0.995449,0.0068678,8501.51,-0.00154468,0.721456,9.44069,8.62829,121.844,81.8017,0.473368,9.53642,9.17016,121.26,129.341,0.584439,-47.5388 
213,0.12,0.75,43.0853,213,9136.83,-0.0258193,24.3193,-9.19066,121.747,0.017806,-6.65026,500,2.75345,0.951699,0.564665,1.90501,0.9476,-182.663,6213.08,31.1691,4389.91,7279.86,3.90363,2.10188,2.86503,3.05519,2.09778,0.795698,6358.58,44.3962,4535.41,0.576478,0.987929,0.0177126,11030.1,-0.00130716,0.929823,9.45115,8.57458,122.029,81.3245,0.630084,9.5038,9.14601,121.075,128.622,0.953404,-47.2978 
214,0.12,0.75,43.1453,214,6160.94,-0.0285118,18.0485,8.93954,121.749,-0.0564477,75.3233,1.30172e-08,-0.205943,-2.00505,-3.29259,0.222342,-0.0148609,-160.61,4405,11.1504,3260.38,5390.75,0.805377,-0.993733,-1.26995,1.23366,0.996459,2.6454,4532.94,22.7805,3388.31,0.565,0.991282,0.0122335,8022.89,-0.00140887,0.675008,9.33551,8.62931,121.946,82.588,0.468048,9.20823,9.4399,121.296,130.293,0.649972,-47.7049 
215,0.12,0.75,43.2553,215,8863.43,-0.0198198,24.156,9.10295,121.97,0.00802295,7.99869,500,0.520569,-0.197194,1.31726,-2.79181,0.113112,-193.071,6147.14,9.65245,4322.18,7160.25,1.73629,1.01852,3.7487,-1.57609,1.32883,0.400807,6300.93,23.6332,4475.97,0.577475,0.993479,0.00963266,10911.2,-0.00151252,0.930152,9.43624,8.56808,122.146,81.5297,0.622544,9.46704,9.23329,121.378,128.957,0.768491,-47.4271 
216,0.12,0.75,43.0353,216,8619.52,-0.0209967,23.442,9.09486,121.797,-0.0201942,26.2856,500,2.15086,-0.449636,-4.29973,-4.56442,1.99282,-187.053,6170.87,12.9327,4019.38,6957.71,3.32868,0.728184,-1.94409,-3.3866,3.17064,2.02493,6319.86,26.4776,4168.37,0.595467,0.992722,0.0115658,10613.3,-0.00137986,0.927438,9.40998,8.59225,122.062,81.4538,0.581886,9.37713,9.12761,121.154,128.947,0.907949,-47.4932 
217,0.12,0.75,43.1553,217,6144.18,-0.211398,17.2764,9.11267,121.926,-0.338292,-51.6793,499.578,0.317569,0.588164,1.348,0.434439,-0.242346,-228.908,4586.72,14.4443,2905.4,5694.11,1.75894,2.02954,4.23074,1.87581,1.19903,0.618648,4769.05,31.0201,3087.73,0.599925,0.988745,0.01817,7949.42,-0.00117181,0.676882,9.41732,8.73031,122.025,81.1023,0.402686,9.44117,9.44695,121.356,128.501,0.669166,-47.3987 
