cyc,time,charge,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
25,0.05,0.82,43.2404,25,25907.6,-0.105858,48.0914,12.3283,122.664,-0.0796945,84.9318,500.0,-1.86859,1.06899,-3.37745,-7.0159,-6.08316,-107.463,14084.4,107.535,12932.6,19520.8,-1.19193,1.74566,-2.02413,-6.33924,-5.4065,0.846844,14170.0,115.316,13018.2,0.513802,0.985958,0.0160556,27578.7,-0.00162653,1.29854,12.6689,10.7137,123.015,80.1843,1.1547,12.4215,11.4221,122.041,127.565,0.974081,-47.3808
26,0.05,0.82,43.2704,26,26443.6,0.0601814,49.434,12.1423,122.67,-0.138071,-7.19117,1.78511e-12,-0.112823,-2.68276,-1.23296,-1.47278,2.5734,-113.322,15042.8,105.702,12505.4,19572.2,0.600735,-1.9692,0.194156,-0.759223,3.28696,0.856544,15133.1,113.908,12595.6,0.538418,0.986999,0.016386,28106.6,-0.00149718,1.42478,12.3798,10.6105,122.975,80.5262,1.13731,12.2879,11.2843,122.057,127.981,0.917707,-47.4548
27,0.05,0.82,43.2304,27,24995.7,-0.322998,46.91,12.355,122.79,0.0263083,-56.0829,331.445,-1.6226,-4.03571,1.9863,-1.3026,-0.475125,-93.1862,13961.2,105.56,12253.8,18915.1,-1.03583,-3.44894,3.15984,-0.715833,0.111644,2.63796,14035.4,112.308,12328.0,0.525017,0.98619,0.0165045,26733.3,-0.00163637,1.28539,12.5889,10.7987,123.159,80.3588,1.1083,12.3956,11.2318,122.13,127.877,1.0291,-47.5186
28,0.05,0.82,43.3404,28,29738.3,-0.298472,55.4177,12.3671,122.688,0.303147,77.6857,497.679,-2.19757,-1.81377,-5.31124,-5.66907,-3.82833,-64.2576,16435.9,131.889,14478.7,23077.3,-1.79295,-1.40916,-4.50201,-5.26446,-3.42371,0.725358,16487.1,136.542,14529.9,0.524183,0.985714,0.0170162,31452.9,-0.00168104,1.5374,12.5786,10.6108,123.074,80.1708,1.31424,12.4106,11.1944,121.969,127.603,1.1047,-47.4325
29,0.05,0.82,43.1204,29,30459.5,-0.0496059,55.1386,12.5454,122.612,0.0192286,-2.89733,500.0,-3.48911,-8.53121,-2.01697,-2.04787,1.4414,-31.8181,16529.0,159.853,14754.2,22520.0,-3.28876,-8.33086,-1.61627,-1.84752,1.64175,0.879757,16554.4,162.157,14779.6,0.520949,0.983147,0.0198106,31777.3,-0.00144542,1.46265,12.865,10.9997,122.953,80.2452,1.26088,12.6192,11.7129,121.935,127.678,1.01807,-47.4325
30,0.05,0.82,43.0204,30,29266.6,-0.328213,55.067,12.2203,122.902,-0.165561,182.517,442.798,-2.9406,-1.91032,-5.31656,-3.53598,-1.29481,-165.608,16696.3,110.998,13694.4,22889.9,-1.89781,-0.867531,-3.23098,-2.49319,-0.25202,0.630388,16828.2,122.99,13826.3,0.541635,0.987372,0.0161221,31069.3,-0.00163721,1.59591,12.5204,10.4402,123.236,80.1466,1.2839,12.1521,11.0743,122.226,127.464,1.01042,-47.3172
31,0.05,0.82,43.3904,31,29813.6,-0.346369,55.2698,12.4277,122.727,0.386202,-15.6706,413.498,-1.49094,1.80298,-2.09636,-4.05135,-3.22793,-93.6699,16461.0,149.376,14429.0,22557.0,-0.901123,2.3928,-0.916732,-3.46154,-2.63811,0.834067,16535.7,156.159,14503.6,0.525369,0.983742,0.0194481,31474.4,-0.00155783,1.54004,12.5435,10.6238,123.125,80.506,1.30397,12.4058,11.2365,122.008,127.959,1.11713,-47.4529
32,0.05,0.82,43.2204,32,23885.1,-0.34004,45.5868,12.2268,122.918,0.234444,142.225,100.089,-1.87483,-2.10046,-3.5057,-2.53997,-1.47147,-109.685,13402.8,100.462,11716.4,19230.1,-1.18417,-1.4098,-2.12438,-1.84931,-0.780811,0.710909,13490.2,108.405,11803.8,0.525972,0.986132,0.0166362,25648.1,-0.00162142,1.24916,12.3607,10.8367,123.136,80.0871,1.05128,12.323,11.4167,122.349,127.544,0.786867,-47.4565
33,0.05,0.82,43.2004,33,23614.2,-0.0112534,44.8648,12.1377,123.048,-0.0379514,36.3185,2.78372e-12,1.79815,-4.16584,0.850204,-2.41843,-1.87669,-86.6277,13127.1,85.9165,11848.9,17771.9,2.34362,-3.62037,1.94115,-1.87296,-1.33122,1.7643,13196.1,92.1894,11917.9,0.518072,0.987922,0.0140492,25471.6,-0.00180735,1.23738,12.5019,10.6383,123.439,79.8749,1.07094,12.2831,11.3966,122.456,127.321,0.982629,-47.4458
34,0.05,0.82,43.2104,34,25565.5,-0.309878,47.0428,12.5516,122.785,0.120988,410.792,130.995,-2.75258,0.559385,-3.9322,-5.39383,-4.026,-187.716,13633.6,124.631,12925.8,20839.4,-1.57058,1.74138,-1.5682,-4.21183,-2.844,0.814485,13783.1,138.224,13075.4,0.505789,0.982753,0.0191016,27250.8,-0.00146892,1.21897,12.7312,10.9792,123.102,80.2884,1.10999,12.5968,11.6801,122.18,127.792,0.921994,-47.5036
35,0.05,0.82,43.1604,35,27875.0,-1.97834e-05,51.9145,12.278,122.884,-0.190009,113.735,500.0,-1.3023,-1.31098,0.8735,-2.96242,-1.84901,-149.553,15436.2,115.198,13656.0,21453.1,-0.360606,-0.36928,2.7569,-2.02073,-0.907311,4.05973,15555.3,126.028,13775.2,0.522978,0.98602,0.0165739,29743.7,-0.00172541,1.42454,12.6127,10.7503,123.229,80.6447,1.21356,12.4014,11.456,122.252,128.282,0.976898,-47.6368
36,0.05,0.82,43.1504,36,28988.5,-0.368192,54.1776,12.4255,122.93,0.116382,-159.103,469.788,-1.58734,-1.97956,0.785189,-2.83201,1.81962,-119.236,15997.6,166.521,14217.4,22517.2,-0.836542,-1.22877,2.28678,-2.08121,2.57041,-2.2178,16092.5,175.155,14312.3,0.521905,0.981309,0.0220468,30834.2,-0.0017964,1.46682,12.6151,10.8073,123.238,80.0134,1.2524,12.4904,11.5207,122.346,127.288,0.892305,-47.2749
37,0.05,0.82,43.0704,37,28862.8,-0.356213,53.9175,12.377,122.909,-2.51935,3331.78,211.129,-0.174716,-0.623979,-4.46028,-1.94581,-1.29185,-130.265,16141.9,137.301,13867.0,294974.0,0.64553,0.196267,-2.81979,-1.12557,-0.471606,0.211285,16245.7,146.734,13970.8,0.530288,0.98444,0.0189803,30635.6,-0.00162363,1.5021,12.5613,10.674,123.248,80.1965,1.24048,12.3389,11.4239,122.243,127.649,1.00488,-47.453
38,0.05,0.82,43.2804,38,27672.8,0.0225969,51.1307,12.3261,122.783,-0.121163,20.0665,500.0,-3.20831,-4.36259,-2.35585,-5.16201,1.08302,-153.188,15529.3,155.569,13170.8,20595.6,-2.24373,-3.39801,-0.42668,-4.19743,2.0476,0.948081,15651.3,166.662,13292.9,0.533392,0.981706,0.0225744,29342.9,-0.00149769,1.41263,12.5813,10.9123,123.019,80.1567,1.16591,12.3603,11.518,122.179,127.581,0.840734,-47.4241
39,0.05,0.82,43.1804,39,26879.3,-0.172461,50.4388,12.2895,122.848,0.164464,-102.622,500.0,-1.74548,-1.44457,0.113107,-0.952254,-0.328371,-99.5111,14679.2,138.116,13495.6,20728.1,-1.11888,-0.817975,1.3663,-0.325659,0.298223,3.28478,14758.5,145.322,13574.9,0.513506,0.98306,0.0193388,28740.6,-0.00185511,1.33252,12.6586,10.8838,123.288,80.1295,1.1848,12.4703,11.6128,122.17,127.463,1.11758,-47.3331
200,0.06,0.81,43.2007,200,25347.3,-0.390023,48.1344,12.3573,122.808,-4.14825,-529.9,22.0704,0.959934,-1.55651,-7.78813,-0.998789,-3.64836,-165.346,14268.3,94.3828,12625.7,90920.5,2.00108,-0.515365,-5.70584,0.0423535,-2.60722,0.15905,14400.0,106.356,12757.4,0.522874,0.98724,0.015125,27540.1,-0.00200446,1.33415,12.5747,10.6716,123.201,80.2195,1.13866,12.4205,11.2729,122.088,127.722,1.11342,-47.5025
201,0.06,0.81,43.2407,201,24532.7,-0.015717,45.8812,12.2402,123.002,-0.0169281,8.49992,500.0,-1.54241,-0.522947,-5.13436,-4.99278,0.916636,-190.1,13625.5,119.209,12085.4,18286.4,-0.345398,0.674064,-2.74033,-3.79577,2.11365,0.330612,13776.9,132.975,12236.9,0.522231,0.98339,0.0196248,26380.9,-0.00164837,1.27287,12.5035,10.7107,123.329,80.3541,1.06495,12.5013,11.4976,122.33,127.852,0.999522,-47.4984
202,0.06,0.81,43.2907,202,27726.9,-0.238166,52.2514,12.2262,123.011,0.59963,-393.848,497.587,1.03974,0.968419,-1.58364,-1.69873,1.35004,-120.797,15453.1,140.854,13424.1,28484.2,1.80037,1.72904,-0.0623884,-0.938108,2.11066,1.01345,15549.4,149.601,13520.3,0.52754,0.983442,0.0199756,29475.2,-0.00165072,1.41807,12.5532,10.8548,123.365,80.4323,1.19786,12.3044,11.499,122.189,127.804,1.17627,-47.3714
203,0.06,0.81,43.3507,203,28636.2,-0.397353,55.0012,-12.1285,122.722,-0.0588334,432.227,283.066,-1.39577,-5.81789,-1.84348,1.00346,-0.869568,-63.637,16265.8,101.765,13843.4,22543.5,-0.995068,-5.41719,-1.04207,1.40417,-0.468863,0.840149,16316.5,106.373,13894.1,0.532742,0.98872,0.013907,30627.5,-0.00191779,1.579,12.3623,10.401,123.019,80.2506,1.31619,12.12,10.9411,122.055,127.541,0.964352,-47.2905
204,0.06,0.81,43.2307,204,24262.5,0.0185355,45.4711,12.2405,122.751,-0.0677159,-21.1607,2.29271e-11,-5.96145,-1.82411,0.813284,-0.6187,1.94706,-92.2294,13440.0,103.683,12074.8,18165.5,-5.3807,-1.24337,1.97477,-0.0379559,2.5278,1.91448,13513.5,110.362,12148.2,0.519227,0.985909,0.0164593,26026.2,-0.00173336,1.23016,12.5133,10.947,123.097,80.4101,1.07458,12.4502,11.428,122.142,127.986,0.954249,-47.5763
205,0.06,0.81,43.0807,205,27149.4,0.0310888,51.4989,12.1019,122.562,-0.0190382,-66.1112,4.89109e-12,0.431556,-1.34408,2.85399,-0.0430044,1.7349,-92.0514,15754.4,106.824,12781.7,20329.3,1.01118,-0.764456,4.01324,0.536619,2.31453,0.435638,15827.7,113.49,12855.0,0.5445,0.987607,0.0160027,29068.4,-0.00178571,1.52064,12.363,10.438,122.909,80.3608,1.19429,12.2351,11.0372,121.88,127.725,1.02919,-47.364
206,0.06,0.81,43.2607,206,24014.5,-0.169952,46.3412,11.988,122.813,0.317113,-25.476,500.0,-1.79769,1.19544,0.111355,-0.760352,-3.83744,-76.0662,13503.6,90.3159,11891.1,18347.6,-1.31872,1.67441,1.06929,-0.281383,-3.35847,1.48278,13564.2,95.8241,11951.7,0.52423,0.987788,0.0145543,25874.4,-0.00172855,1.28906,12.2788,10.6508,123.157,80.5296,1.10145,12.132,11.2039,122.184,128.126,0.973064,-47.5962
207,0.06,0.81,43.2807,207,26688.8,-0.332791,50.3865,12.2545,122.515,0.132468,96.7757,10.1668,-1.33404,0.22492,-4.00659,-1.08797,-1.05391,-92.0158,15105.1,107.938,12751.1,20517.7,-0.754639,0.804319,-2.84779,-0.508572,-0.474515,0.246855,15178.4,114.601,12824.4,0.534686,0.986959,0.0161948,28387.5,-0.00162917,1.40879,12.4438,10.7525,122.891,80.4629,1.14985,12.2975,11.3996,121.871,127.872,1.02003,-47.4095
208,0.06,0.81,43.1707,208,26547.5,-0.082427,50.8195,12.015,122.688,-0.368058,187.563,499.862,-1.34622,0.202386,-0.767998,-0.328748,-0.0749807,-72.9681,14808.3,93.571,13140.6,22124.3,-0.886758,0.661846,0.150924,0.130713,0.38448,0.657928,14866.5,98.8548,13198.7,0.522342,0.988497,0.0136091,28461.2,-0.00178159,1.41698,12.3732,10.5397,122.991,80.4953,1.22726,12.0538,11.1733,122.133,127.987,0.858553,-47.492
209,0.06,0.81,43.3007,209,27455.7,-0.146086,51.4559,12.2536,122.663,0.326958,-136.483,500.0,-0.624113,0.0641773,-0.716466,1.89409,-0.224406,-68.9333,15100.2,116.578,13478.2,21978.1,-0.190058,0.498232,0.151644,2.32815,0.209649,0.949412,15155.1,121.57,13533.1,0.520897,0.986156,0.0162785,29094.2,-0.00168571,1.39928,12.5775,10.7403,122.978,80.1798,1.21691,12.313,11.4024,122.043,127.487,0.935195,-47.3072
210,0.06,0.81,43.0307,210,27079.5,-0.230087,51.6241,12.1057,122.814,0.0681633,97.4301,500.0,0.759941,-1.31279,0.387151,-1.26212,2.1445,-98.1263,15268.8,100.581,13129.2,20560.2,1.37782,-0.694918,1.6229,-0.644247,2.76238,0.633154,15346.9,107.687,13207.4,0.530109,0.98787,0.0147974,28950.6,-0.00176499,1.46565,12.3826,10.5282,123.142,80.4345,1.20959,12.183,11.2166,122.164,127.906,0.978464,-47.4719
211,0.06,0.81,43.1607,211,25981.6,-0.304848,48.6165,12.3195,122.754,0.184614,107.358,4.60212,-5.78203,-1.82223,-4.80306,-2.72926,-0.00664665,-198.483,14636.4,114.662,12505.8,20142.3,-4.53224,-0.572436,-2.30346,-1.47946,1.24315,0.698675,14794.5,129.035,12663.9,0.531444,0.984966,0.0184237,27838.4,-0.00158541,1.3659,12.5422,10.663,123.189,81.0613,1.13742,12.2542,11.3174,122.02,128.549,1.16822,-47.4879
212,0.06,0.81,43.1307,212,27712.7,-0.323076,52.2764,12.2158,122.93,0.645244,-104.84,229.264,-0.743879,-1.31752,-2.45522,-2.02624,-1.65647,-195.325,15742.1,121.459,13141.5,22990.7,0.486031,-0.0876134,0.00460392,-0.796331,-0.426558,1.00562,15897.7,135.603,13297.0,0.5372,0.985293,0.0184393,29593.7,-0.00164208,1.465,12.5633,10.6969,123.278,80.5336,1.19644,12.0792,11.4544,122.278,128.057,0.999716,-47.5231
213,0.06,0.81,43.2207,213,24247.3,-0.381726,46.2355,12.3284,122.702,1.01915,735.746,266.68,-3.6515,-2.32723,-5.61764,-3.45029,-0.716592,-171.091,13598.9,86.4965,12064.0,42965.3,-2.57419,-1.24991,-3.46301,-2.37297,0.360723,0.627607,13735.1,98.8856,12200.3,0.522221,0.987558,0.014711,26301.4,-0.00186692,1.26375,12.5815,10.7166,122.964,80.6402,1.08493,12.3554,11.3898,122.095,128.192,0.869175,-47.5514
214,0.06,0.81,43.2107,214,24471.3,-0.346558,46.2557,12.3412,122.639,-0.138774,-173.623,499.956,-0.775227,2.60345,-1.89993,1.02886,-1.23443,-129.39,13147.2,94.4658,12609.8,19367.5,0.039509,3.41818,-0.270459,1.84359,-0.419692,1.05865,13250.2,103.835,12712.8,0.502961,0.986472,0.0148228,26344.4,-0.0017771,1.23225,12.5709,10.6695,123.021,80.656,1.13795,12.4036,11.2858,121.93,127.906,1.09035,-47.2502
215,0.06,0.81,43.2507,215,23460.3,0.0588034,44.7823,12.0352,122.588,-0.0832134,36.5952,0.0170705,-1.63499,-3.22594,-3.79143,-0.0493204,-2.83811,-111.263,13175.4,84.919,11580.4,17644.2,-0.934397,-2.52535,-2.39025,0.651271,-2.13752,0.674186,13264.1,92.9758,11669.0,0.524621,0.987882,0.0144652,25283.1,-0.00167639,1.26533,12.3836,10.5179,122.966,80.6821,1.06885,12.1717,11.2203,121.902,128.151,1.06414,-47.4688
216,0.06,0.81,43.1907,216,23597.5,-0.349356,45.9698,12.012,122.706,-0.168284,-784.204,276.065,-2.53638,-3.11368,-5.05253,0.985378,0.682944,-82.2722,13269.7,108.796,11631.4,22271.7,-2.01833,-2.59564,-4.01644,1.50342,1.20099,0.322234,13335.2,114.754,11696.9,0.525359,0.985164,0.0177514,25383.0,-0.00168188,1.28516,12.2124,10.5523,123.208,80.3361,1.09501,12.0326,11.1509,121.94,127.629,1.26796,-47.293
217,0.06,0.81,43.4007,217,27503.8,-0.249409,52.5653,12.084,122.834,-1.12483,246.41,500.0,-4.97175,-1.1166,-0.550442,0.470868,-0.587861,-87.0173,15471.9,112.347,13278.9,29700.6,-4.42382,-0.568677,0.545407,1.01879,-0.0399367,1.15726,15541.3,118.648,13348.2,0.530602,0.986816,0.0161102,29289.9,-0.00175334,1.50534,12.36,10.4011,123.152,80.1545,1.26829,12.1258,10.9162,122.211,127.49,0.940576,-47.3358
218,0.06,0.81,43.1807,218,25133.8,-0.356357,48.0127,12.2125,122.815,0.394031,-8.64154,105.858,1.57509,-3.96686,3.16832,1.39712,1.02367,-135.456,14090.4,120.391,12390.4,19198.7,2.42802,-3.11392,4.87419,2.25005,1.8766,0.413803,14198.3,130.2,12498.3,0.524473,0.984206,0.0188287,27071.5,-0.00177242,1.32421,12.4872,10.6558,123.209,81.121,1.12724,12.2456,11.3319,122.127,128.665,1.08165,-47.5443
219,0.06,0.81,43.2707,219,25399.1,-0.342602,48.9938,12.0537,122.522,0.831155,-622.214,233.32,-3.25268,0.0711237,1.28857,-1.30827,3.094,-114.617,14421.5,71.523,12326.8,36059.8,-2.53097,0.792835,2.73199,-0.586554,3.81571,0.353071,14512.8,79.8227,12418.1,0.531537,0.990466,0.0117024,27303.4,-0.0016473,1.40226,12.2632,10.4424,122.835,80.8619,1.16946,12.0772,10.9438,121.884,128.553,0.951051,-47.6907
40,0.07,0.8,43.2618,40,26148.3,-0.0940237,50.1805,12.001,122.705,-0.176657,133.807,499.784,-0.0448301,-2.5782,-3.83612,-4.09854,-1.02382,-80.4347,14670.5,108.481,12821.0,20373.7,0.461646,-2.07172,-2.82317,-3.59206,-0.517348,0.669521,14734.6,114.306,12885.1,0.526117,0.986606,0.0160789,28006.2,-0.00173355,1.40996,12.3164,10.5296,123.08,80.2738,1.2075,12.0469,11.1135,122.115,127.839,0.964933,-47.5653
41,0.07,0.8,43.2718,41,29320.1,-0.307073,53.8128,12.4931,122.892,0.338465,-321.516,499.91,-2.81086,-1.4262,-3.8091,-1.29915,-3.64131,-84.9793,15916.6,145.992,14359.4,25427.8,-2.27577,-0.891105,-2.73892,-0.764058,-3.10622,0.719834,15984.3,152.146,14427.1,0.518227,0.983616,0.0190563,30844.3,-0.00149162,1.43423,12.6662,10.9531,123.202,80.4391,1.26613,12.4695,11.4676,122.301,128.001,0.901246,-47.5615
42,0.07,0.8,43.3018,42,26839.2,-0.302307,51.5443,12.0544,122.566,-0.172603,554.185,0.196067,1.94805,0.525998,-4.1981,-2.81375,-3.5103,-129.752,14628.4,103.399,13320.4,23340.4,2.76507,1.34301,-2.56407,-1.99674,-2.69329,0.184978,14731.8,112.795,13423.8,0.51585,0.986778,0.0152425,28558.3,-0.00154346,1.42705,12.1528,10.5123,122.907,79.9752,1.23027,12.1299,11.26,121.994,127.233,0.912998,-47.2578
43,0.07,0.8,43.2018,43,23264.9,-0.222241,44.8327,12.0881,122.755,0.125919,-100.03,28.6568,-0.569273,-1.92107,-4.57404,0.544554,-3.04457,-198.69,13140.2,100.342,11441.8,18052.0,0.681823,-0.669978,-2.07185,1.79565,-1.79347,-0.00681447,13298.5,114.729,11600.0,0.526745,0.985127,0.0178932,25246.5,-0.00175569,1.21435,12.4552,10.8528,122.968,80.0744,1.02566,12.2962,11.5241,122.236,127.427,0.731511,-47.3525
44,0.07,0.8,43.1818,44,24052.3,-0.270854,47.2228,11.9829,123.084,0.364874,-48.3304,0.0496948,-1.81359,2.36072,2.96661,-2.11788,0.0449465,-191.217,13629.1,77.1152,12087.4,18994.9,-0.609545,3.56476,5.37469,-0.91384,1.24899,0.379728,13781.4,90.9617,12239.7,0.522255,0.988581,0.0135051,26388.3,-0.00199913,1.33754,12.2588,10.3819,123.44,79.9916,1.12516,12.1862,11.1067,122.476,127.657,0.964168,-47.6657
45,0.07,0.8,43.2518,45,24812.7,-0.00377516,46.9372,12.051,123.131,-0.0203877,-21.1064,4.02342e-12,-1.75913,-1.47441,-1.76429,1.1523,3.26925,-161.945,13773.9,95.831,12240.3,18427.4,-0.739409,-0.454689,0.275162,2.17202,4.28897,0.95035,13902.9,107.558,12369.3,0.521815,0.986642,0.0157656,26643.3,-0.00160607,1.33162,12.3168,10.4608,123.487,80.0185,1.13615,12.2881,11.0885,122.507,127.491,0.980181,-47.4726
46,0.07,0.8,43.2818,46,27174.6,0.112465,50.6358,12.1265,123.042,-0.0774326,-84.7858,2.26266e-12,-4.09135,-2.9764,-6.48715,-2.98988,-0.626585,-186.787,15003.3,110.807,13245.8,20202.5,-2.91521,-1.80025,-4.13486,-1.81373,0.549562,0.591194,15152.1,124.333,13394.6,0.523414,0.985843,0.0168115,28948.5,-0.00156145,1.42272,12.4687,10.5908,123.333,79.9563,1.20675,12.2741,11.2633,122.42,127.218,0.913538,-47.2621
47,0.07,0.8,43.2418,47,24295.6,-0.0629151,45.2729,12.3103,122.716,0.0682194,-35.0708,500.0,-0.0132299,-1.85276,0.00475852,-1.48878,-0.621679,-87.0105,13412.5,102.933,12023.7,18220.6,0.534652,-1.30488,1.10052,-0.940897,-0.0737968,2.60802,13481.8,109.234,12093.0,0.519779,0.986019,0.0163671,25937.6,-0.00162044,1.24258,12.6551,10.6944,122.999,80.4215,1.07287,12.3666,11.4619,122.148,127.843,0.851711,-47.4211
48,0.07,0.8,43.3518,48,26559.5,-0.166421,50.7933,12.0093,122.954,0.34199,-119.805,500.0,-2.092,-1.57444,-3.59906,-0.358463,0.203865,-74.0108,14972.0,106.475,12758.6,21191.0,-1.62597,-1.10841,-2.66701,0.107563,0.669891,0.423217,15031.0,111.835,12817.6,0.532389,0.987147,0.0158183,28233.1,-0.00155879,1.44278,12.2376,10.556,123.287,80.3198,1.202,12.0891,11.0627,122.273,127.745,1.01454,-47.425
49,0.07,0.8,43.1318,49,26979.2,-0.254477,51.5974,12.0513,122.946,0.48639,68.4184,500.0,-1.50766,-2.3603,0.0474376,-0.897693,2.7798,-132.709,15386.4,115.623,12825.8,21325.4,-0.672024,-1.52467,1.7187,-0.0620604,3.61543,0.441141,15492.1,125.233,12931.5,0.537705,0.986051,0.017527,28811.5,-0.00167592,1.48126,12.3186,10.5264,123.347,80.1281,1.1882,12.1101,11.2461,122.281,127.562,1.06657,-47.4335
50,0.07,0.8,43.0318,50,28289.0,-0.326657,52.8848,12.3406,122.912,2.51455,-2224.3,377.2,1.04574,-1.84231,0.276838,-1.61193,-2.64717,-88.8915,16169.3,120.456,13209.9,203320.0,1.60546,-1.28258,1.39629,-1.0522,-2.08744,1.98297,16240.1,126.893,13280.7,0.542798,0.986511,0.0172963,29919.2,-0.00156289,1.49578,12.5173,10.7836,123.169,79.96,1.18634,12.2599,11.4463,122.25,127.383,0.919699,-47.4226
51,0.07,0.8,43.4018,51,27537.6,-0.343795,52.2836,12.1863,122.828,0.774247,403.857,429.037,2.81552,-1.79822,1.30219,-1.86939,1.80114,-97.671,15711.8,126.853,12966.2,30920.1,3.43053,-1.18321,2.53221,-1.25438,2.41615,0.573796,15789.6,133.926,13044.0,0.540279,0.985374,0.0185622,29225.0,-0.00164485,1.50184,12.3694,10.5613,123.127,80.1546,1.19801,12.1899,11.238,122.246,127.489,0.881558,-47.3348
52,0.07,0.8,43.2318,52,23633.7,0.0169625,45.3862,12.0413,122.71,-0.0215084,3.12885,500.0,-1.67309,-1.37791,-1.22104,-1.66319,-2.38156,-171.389,13220.3,93.378,12024.9,17792.8,-0.593899,-0.298723,0.937341,-0.584001,-1.30237,1.50897,13356.8,105.789,12161.4,0.516045,0.986329,0.0157713,25883.0,-0.00198198,1.24687,12.3963,10.6705,123.147,79.5052,1.08684,12.2921,11.394,122.01,126.914,1.13711,-47.4089
53,0.07,0.8,43.2118,53,21609.0,-0.390247,42.9172,-11.968,122.696,0.340474,49.6026,490.055,2.30493,1.90704,-3.94739,-0.547222,-0.523017,-116.804,11930.7,83.9177,11327.5,17270.3,3.04042,2.64253,-2.47642,0.188262,0.212467,1.68651,12023.7,92.3758,11420.5,0.505478,0.986733,0.0146813,23786.8,-0.00196794,1.15908,12.2455,10.5016,123.077,79.9905,1.05305,12.0068,11.3167,122.015,127.522,1.06178,-47.532
54,0.07,0.8,43.2218,54,23428.1,-0.0301692,45.1108,11.979,122.935,0.0704717,-14.6068,500.0,0.999545,-2.87244,-4.8953,-4.03472,0.506763,-231.22,13235.6,106.52,11628.0,17624.8,2.45547,-1.41651,-1.98344,-2.57879,1.96269,-0.270966,13419.8,123.263,11812.2,0.52449,0.98418,0.0188603,25586.3,-0.00181349,1.26351,12.3504,10.6082,123.222,79.678,1.06705,12.085,11.3802,122.383,127.079,0.838797,-47.4015
55,0.07,0.8,43.1718,55,26017.3,-0.084915,49.4678,12.0644,123.073,0.031173,48.9481,500.0,0.731711,-0.866111,-9.63157,-2.5408,-3.01128,-161.124,14721.5,113.36,12664.3,19477.5,1.74627,0.148445,-7.60245,-1.52625,-1.99673,0.176396,14849.8,125.028,12792.6,0.529854,0.98548,0.0176853,28026.2,-0.0017801,1.38156,12.4069,10.7236,123.449,79.8193,1.14904,12.2191,11.3777,122.467,127.204,0.981901,-47.385
56,0.07,0.8,43.1618,56,27474.6,-0.095929,51.9549,12.1566,123.014,0.0645506,-29.1316,500.0,1.63433,1.00753,-6.81537,0.478125,0.516913,-142.837,15418.7,106.391,13541.3,20621.7,2.53374,1.90694,-5.01655,1.37753,1.41632,3.26175,15532.4,116.734,13655.1,0.524795,0.987019,0.0155036,29597.1,-0.00192345,1.42979,12.502,10.7904,123.419,80.6127,1.21901,12.3457,11.331,122.347,128.156,1.07108,-47.5435
57,0.07,0.8,43.0818,57,29231.9,-0.401969,54.3262,12.527,122.74,0.076509,88.3652,216.15,-0.0347388,0.00010108,-1.01889,-1.96577,-0.149012,-105.869,16572.4,158.15,13889.4,22374.0,0.631888,0.666728,0.31436,-1.29915,0.517614,0.62191,16656.7,165.816,13973.7,0.536454,0.982877,0.0213913,31049.6,-0.00175387,1.49088,12.8005,10.8477,123.036,80.0777,1.24127,12.3002,11.4993,122.097,127.522,0.939224,-47.4448
58,0.07,0.8,43.2918,58,29174.7,-0.320748,54.7923,12.2944,122.849,0.746839,-747.819,498.459,0.930757,-0.278443,-11.4615,-3.43895,-1.77477,-166.851,16400.0,144.007,14019.3,40110.2,1.98137,0.772174,-9.36027,-2.38833,-0.724157,0.0369309,16532.9,156.089,14152.2,0.531439,0.983747,0.0199127,31109.6,-0.00175153,1.54344,12.4431,10.663,123.158,80.1593,1.27322,12.3124,11.2953,122.208,127.521,0.949473,-47.3612
59,0.07,0.8,43.1918,59,25568.3,-0.028958,46.9137,12.4189,123.048,-0.146055,20.6655,500.0,1.39222,3.51039,1.65101,-3.73157,0.489107,-113.865,14088.5,131.336,12503.4,19064.4,2.1092,4.22736,3.08496,-3.01459,1.20608,0.594778,14179.2,139.581,12594.1,0.522232,0.983065,0.0200077,27151.1,-0.00149208,1.25425,12.7581,11.02,123.458,80.3691,1.08509,12.4665,11.6591,122.349,127.985,1.10966,-47.6155
220,0.08,0.79,43.1932,220,23138.4,-0.115005,44.5433,11.9578,122.924,0.308756,-19.8168,1.32714e-07,-2.00154,0.746977,-0.694809,-0.203189,-0.947297,-94.158,12673.4,80.4015,11745.5,17538.4,-1.40865,1.33986,0.490968,0.389699,-0.354409,-0.0732137,12748.4,87.2197,11820.5,0.511501,0.988169,0.01341,24923.5,-0.00162846,1.21279,12.3511,10.5671,123.267,80.3423,1.09104,12.0571,11.2418,122.334,127.838,0.932603,-47.4958
