cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
34,0.06,0.7,43.3009,34,20576.5,-0.121,42.8616,10.9961,118.129,0.0422364,56.0798,499.442,2.96231,-0.229924,-0.782859,-0.229493,-3.25358,-57.1765,4947.59,2730.47,4561.8,15419.8,3.32234,0.130101,-0.0628088,0.130532,-2.89356,1.10024,4952.99,2743.43,4567.2,0.485337,0.507791,0.525283,10205.3,-0.000834774,1.07454,11.335,10.8858,118.537,88.5629,0.981856,10.9136,12.2407,117.449,139.518,1.08805,-50.9554 
35,0.06,0.7,43.2109,35,16693.5,-0.0315736,34.662,11.2904,117.74,0.00374001,-16.8748,500,-1.39293,2.41091,3.29272,-2.04324,-2.39423,-99.1814,3784.3,2318.97,3755.22,12741.7,-0.76841,3.03543,4.54175,-1.41872,-1.76971,-0.254508,3793.67,2341.45,3764.59,0.467032,0.480746,0.533958,8122.95,-0.00116627,0.80856,11.6029,11.2888,118.095,87.984,0.797883,11.4287,12.5966,117.079,139.014,1.01535,-51.0303 
36,0.06,0.7,43.2509,36,22771.4,-0.288005,47.8467,11.0204,118.053,-0.202982,-327.449,107.626,-3.07977,2.62408,1.54116,-0.74956,-2.98828,-66.0609,5491.81,3119.11,5064.36,19328.7,-2.6638,3.04005,2.37309,-0.333592,-2.57232,16.1572,5498.05,3134.09,5070.6,0.485297,0.50061,0.532401,11329.2,-0.0010102,1.19243,11.3165,10.9473,118.403,88.0199,1.0874,10.8684,12.3,117.436,138.801,0.966637,-50.7811 
37,0.06,0.7,43.2209,37,18860.7,-0.0311424,39.6542,10.9418,118.045,-0.0187079,-9.56595,500,1.25849,-0.472279,9.53735,-0.096486,-2.49245,-87.8809,4470.25,2589.41,4251.06,14130.3,1.81186,0.0810832,10.6441,0.456877,-1.93909,0.0371541,4478.55,2609.33,4259.37,0.477619,0.495148,0.530184,9376.82,-0.000908136,0.96464,11.357,11.0504,118.444,88.5893,0.922053,10.8112,12.3073,117.425,139.443,1.01875,-50.8536 
38,0.06,0.7,43.3509,38,22548.5,-0.285077,47.2913,11.0404,118.253,0.152652,-407.116,98.5305,1.80228,3.08914,-0.722255,1.66203,-0.968194,-50.0804,5356.83,3099.95,5064.82,19019.7,2.11763,3.40448,-0.0915694,1.97737,-0.652851,1.01356,5361.56,3111.3,5069.55,0.479073,0.49615,0.530636,11191.5,-0.000981914,1.15853,11.3274,11.027,118.686,87.8832,1.0837,10.9422,12.2496,117.57,138.617,1.11591,-50.7341 
39,0.06,0.7,43.2009,39,14572.6,-0.0165048,30.766,11.1105,118.093,-0.00434318,-9.80731,8.90419e-12,-2.95155,-0.109219,3.89729,-0.319177,-2.8697,-125.952,3190.04,2057.25,3382.84,11128.9,-2.15846,0.683869,5.48347,0.473911,-2.07662,-1.27892,3201.94,2085.8,3394.74,0.450604,0.467294,0.530919,7105.89,-0.00110755,0.689277,11.4072,11.4606,118.567,88.337,0.71314,11.3349,12.8477,117.419,139.355,1.14834,-51.0175 
40,0.06,0.7,43.2309,40,23418.1,-0.245593,48.7804,11.089,117.923,0.267074,234.385,500,0.468479,2.55165,0.185296,1.09424,-2.02551,-59.9132,5329.37,3271.28,5348.74,19646.8,0.845737,2.92891,0.939811,1.47149,-1.64825,0.792888,5335.02,3284.86,5354.4,0.464215,0.481347,0.530541,11492.6,-0.00108431,1.15073,11.38,11.0943,118.334,88.5093,1.14984,10.9355,12.467,117.331,139.342,1.00256,-50.8327 
41,0.06,0.7,43.0509,41,23041.5,0.0419065,47.9533,10.8747,118.051,0.0293195,-39.257,2.26935e-11,1.91512,-0.936853,3.48067,-0.388321,-0.387327,-58.4858,5520.51,3109.79,5173.3,17013.3,2.28339,-0.568584,4.21721,-0.0200514,-0.0190578,0.284358,5526.04,3123.04,5178.82,0.481292,0.502762,0.526261,11481.7,-0.000781853,1.20446,11.1617,10.9325,118.547,87.9405,1.12073,10.8238,12.0569,117.366,138.645,1.1812,-50.7044 
42,0.06,0.7,43.1009,42,21795.1,-0.281925,45.0898,11.2086,117.818,-0.51818,524.588,363.73,3.8509,1.09109,6.12517,-1.91505,1.47822,-80.4776,5344.75,3014.61,4568.55,25301.2,4.35764,1.59784,7.13866,-1.4083,1.98496,0.477817,5352.35,3032.85,4576.15,0.504229,0.502104,0.549724,10614.9,-0.000861888,1.15764,11.3541,11.0291,118.231,87.607,0.985684,10.9902,12.379,117.129,138.117,1.10148,-50.5101 
43,0.06,0.7,43.2409,43,23711.2,-0.011097,48.7272,11.1447,117.724,-0.0218439,-7.99713,2.35403e-11,0.717036,-0.467602,-0.920667,-1.19139,-3.43292,-67.4159,5361.5,3282.76,5458.57,17683.8,1.14154,-0.0431023,-0.0716664,-0.766895,-3.00842,0.973926,5367.87,3298.04,5464.94,0.460661,0.48188,0.526446,11652.6,-0.000989106,1.15833,11.3839,11.013,118.285,88.3367,1.15892,11.117,12.3484,117.036,138.906,1.24895,-50.5693 
44,0.06,0.7,43.4009,44,23568.3,-0.294253,47.9066,11.3827,117.973,-0.328283,79.3023,221.163,-1.82991,-1.67319,0.317029,-1.053,1.32104,-103.555,5569.89,3167.99,4942.85,18599,-1.17785,-1.02113,1.62114,-0.400944,1.9731,-0.630424,5579.67,3191.47,4952.63,0.494862,0.499758,0.542763,11275.2,-0.000783864,1.20129,11.5268,11.127,118.35,88.5259,1.05903,11.0918,12.3983,117.282,139.237,1.06781,-50.7108 
45,0.06,0.7,43.1809,45,15480.9,-0.0493773,32.2471,11.1252,117.978,0.000381269,49.2481,500,-1.56735,-0.00152922,2.53138,0.00864249,-3.51474,-82.4927,3650.71,2136.96,3340.51,11679.3,-1.04791,0.517905,3.57025,0.528077,-2.9953,-5.2306,3658.5,2155.66,3348.3,0.487212,0.492336,0.542535,7509.05,-0.000895139,0.788217,11.4428,11.1721,118.294,86.9792,0.707766,11.136,12.863,117.282,137.955,1.01196,-50.976 
46,0.06,0.7,43.1709,46,20551.4,-0.279366,42.0816,11.361,117.907,0.0888016,136.77,498.395,-1.98543,-3.00094,-3.41507,-3.14584,1.44772,-28.067,4811.03,2843.06,4327.24,15958.7,-1.8087,-2.82421,-3.0616,-2.96911,1.62445,0.661296,4813.69,2849.42,4329.89,0.491541,0.491184,0.547972,9793.06,-0.0007903,1.03151,11.4931,11.2728,118.303,87.0824,0.923314,11.1543,12.5439,117.217,137.75,1.08672,-50.6681 
47,0.06,0.7,43.1509,47,19101.8,0.0159126,39.7014,11.013,117.81,-0.0777582,157.752,4.93435e-11,2.71442,-3.51726,-0.754319,-5.48386,-4.06668,-33.4638,4824.92,2623.12,3926.06,14632.6,2.92513,-3.30655,-0.332893,-5.27314,-3.85596,0.966181,4828.08,2630.71,3929.22,0.516555,0.511892,0.552239,9346.68,-0.000669124,1.04721,11.2836,10.9862,118.044,87.6216,0.850797,10.828,12.3276,117.145,138.193,0.898966,-50.5714 
48,0.06,0.7,43.0009,48,23089.6,-0.0457239,47.0691,11.1962,118.113,-0.0183154,-41.94,500,0.0108048,1.4064,4.60088,-3.80814,2.44572,-84.4866,5423.61,3120.87,4924.16,17180.5,0.542795,1.93839,5.66486,-3.27615,2.97771,0.278141,5431.59,3140.02,4932.14,0.489176,0.497097,0.539757,11103.6,-0.00070249,1.1714,11.3141,11.1016,118.493,87.2025,1.04463,11.1233,12.529,117.467,137.975,1.02675,-50.7727 
49,0.06,0.7,43.1609,49,20888.6,-0.205106,43.8326,11.0242,118.02,0.343965,-259.279,1.92311e-07,-1.40667,0.836786,-2.35635,-2.45383,-1.22118,-8.66051,5096.18,2888.38,4529.15,18633.6,-1.35213,0.891319,-2.24729,-2.3993,-1.16665,0.641812,5097,2890.34,4529.97,0.494544,0.501915,0.540305,10306.5,-0.00088858,1.10446,11.2671,10.9339,118.441,87.2701,0.971466,10.8822,12.5112,117.359,137.93,1.08216,-50.66 
50,0.06,0.7,43.1909,50,15929.7,-0.241048,32.7623,11.5713,118.263,-0.128504,147.105,500,-0.196174,0.42115,0.618119,0.0170568,-1.52351,-118.333,3521.05,2295.62,3413.59,12956.5,0.548938,1.16626,2.10834,0.762169,-0.778398,0.446239,3532.23,2322.44,3424.76,0.47281,0.46498,0.555396,7470.71,-0.00106813,0.746481,11.7859,11.7052,118.553,87.5436,0.716023,11.4441,13.0661,117.651,138.4,0.902023,-50.8561 
