cyc,time,charge,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
53,0.08,0.79,43.2132,53,32468.9,-0.0641859,54.2353,13.1963,122.106,-0.101653,117.906,1.65636e-11,-3.36158,0.250972,-0.337397,-0.994791,-5.77298,-88.7799,16881.5,165.22,15224.0,23688.7,-2.80255,0.809995,0.78065,-0.435768,-5.21395,1.11377,16952.2,171.649,15294.7,0.518325,0.982589,0.0202548,32705.7,-0.000453745,1.35766,13.4867,11.5755,122.503,81.671,1.18947,13.1866,12.2572,121.321,129.693,1.18258,-48.0224
54,0.08,0.79,43.2032,54,32029.2,-0.0536309,54.6518,12.9945,122.374,0.105478,-63.0059,500.0,-0.506077,-0.212979,-5.30357,-0.141199,-2.61105,-69.6349,16783.9,160.307,15278.7,23334.8,-0.0676046,0.225493,-4.42663,0.297273,-2.17258,0.279525,16839.4,165.349,15334.1,0.516014,0.983107,0.0194767,32633.5,-0.000762247,1.38208,13.2802,11.4552,122.815,82.202,1.21724,12.9609,12.2238,121.615,130.365,1.19978,-48.1626
55,0.08,0.79,43.2432,55,34498.4,-0.0199076,58.9085,13.0005,122.271,-0.0292592,37.9043,500.0,-3.42632,-1.16967,-8.67675,0.531108,-4.69711,-80.9798,18174.0,176.585,16270.1,24966.7,-2.91641,-0.659766,-7.65694,1.04102,-4.1872,0.467503,18238.5,182.449,16334.6,0.520162,0.982795,0.0201606,35063.2,-0.000703477,1.51,13.3212,11.3164,122.567,82.1716,1.30813,12.935,12.1104,121.592,130.067,0.975086,-47.8954
56,0.08,0.79,43.1832,56,32554.4,-0.112729,55.6625,12.9573,122.302,-0.286242,342.819,9.42617e-11,2.07687,-0.554255,-0.731855,0.181773,1.43291,-85.4674,16879.2,160.615,15553.5,26673.0,2.61504,-0.0160898,0.344476,0.719938,1.97107,0.938862,16947.3,166.804,15621.6,0.512971,0.983067,0.0192901,33037.5,-0.000624123,1.38117,13.295,11.5328,122.65,82.3496,1.25492,12.8732,12.1231,121.69,130.292,0.960282,-47.9429
57,0.08,0.79,43.3932,57,38999.5,0.000634418,66.4513,12.9384,122.237,0.022384,-86.4163,500.0,2.74199,-2.89659,-0.1302,-2.19212,0.415448,47.063,20532.7,178.265,18310.3,28051.4,2.44564,-3.19294,-0.722887,-2.48847,0.119104,0.811726,20495.2,174.857,18272.8,0.521292,0.985289,0.0173222,39316.2,-0.00071506,1.72964,13.1653,11.3034,122.603,82.6593,1.49006,12.9796,11.9169,121.437,130.776,1.1653,-48.1171
58,0.08,0.79,43.1732,58,33177.4,-0.145355,56.6416,13.0142,122.087,-0.0216332,75.0659,54.9734,0.957712,1.83574,0.72129,-3.65665,-1.91133,-54.4346,17190.2,157.498,15972.2,24049.4,1.30047,2.1785,1.40681,-3.31389,-1.56857,-421.219,17233.6,161.44,16015.6,0.510933,0.983871,0.0182302,33729.6,-0.000699116,1.43583,13.2453,11.3323,122.484,82.3763,1.29074,12.939,12.022,121.351,130.474,1.13214,-48.098
59,0.08,0.79,43.2632,59,36618.9,-0.0964812,61.156,13.2528,122.433,-0.114559,214.498,5.39628e-11,2.64574,-1.43932,-6.56273,-4.63362,0.0333547,-52.729,19305.4,178.496,16983.7,27184.0,2.97776,-1.1073,-5.89869,-4.3016,0.365375,0.259373,19347.4,182.315,17025.7,0.524548,0.983777,0.019344,36883.9,-0.000655773,1.5502,13.5232,11.6047,122.728,82.0774,1.32312,13.2718,12.2204,121.687,130.076,1.04159,-47.9982
60,0.1,0.77,43.1626,60,30798.6,-0.0212339,53.3474,12.7954,122.228,-0.0246816,-15.6307,3.74457e-12,-1.35557,1.13397,-6.18623,1.74674,-0.482485,-80.224,15860.6,150.417,15086.4,22233.4,-0.850425,1.63912,-5.17593,2.25189,0.0226642,-1.44993,15924.5,156.227,15150.3,0.50507,0.983122,0.0186413,31529.4,-0.000795458,1.36415,13.0505,11.1438,122.527,82.2007,1.24401,12.8502,11.8912,121.588,130.262,0.939762,-48.0615
61,0.1,0.77,43.2026,61,30280.6,-0.146201,52.876,12.8224,122.263,0.252323,-13.4051,6.19814e-09,-1.59018,0.442795,2.09654,-3.24927,-1.25473,-78.8289,15765.9,123.306,14806.2,22181.1,-1.09381,0.93916,3.08927,-2.75291,-0.758361,6.35722,15828.7,129.014,14869.0,0.508246,0.985937,0.0157319,31143.8,-0.000897756,1.34606,13.1061,11.1843,122.613,82.3046,1.21802,12.7769,11.9676,121.592,130.509,1.02098,-48.204
62,0.1,0.77,43.2526,62,35681.8,-0.0988839,61.5811,12.8107,122.133,-0.121461,8.56305,500.0,-3.1888,2.22813,-0.398482,1.30761,-0.275717,-35.8502,18833.5,161.967,16830.2,25715.0,-2.96307,2.45387,0.0529968,1.53335,-0.0499777,0.948406,18862.1,164.563,16858.8,0.520669,0.984962,0.0176637,36226.6,-0.000719323,1.59672,13.1234,11.2645,122.497,82.3485,1.38829,12.7639,11.9203,121.463,130.539,1.03399,-48.1901
63,0.1,0.77,43.3126,63,37041.1,-0.162214,62.663,13.1335,122.184,0.0977233,27.9623,0.0179401,-1.22999,0.375322,-4.09467,-3.94291,-4.18506,-36.0775,19783.8,185.809,17042.0,26879.8,-1.00282,0.602492,-3.64033,-3.71574,-3.95789,0.68924,19812.5,188.421,17070.8,0.529811,0.98363,0.0199273,37395.4,-0.000645293,1.61242,13.4439,11.4638,122.508,82.1563,1.35939,12.9816,12.1492,121.474,130.197,1.03357,-48.0411
64,0.1,0.77,43.1926,64,30712.4,-0.0661893,52.5111,12.9371,122.305,0.0527833,-38.0897,3.08346e-09,-2.75817,3.75564,3.61595,-1.04954,-0.822878,-33.2971,15849.4,137.056,14923.1,22180.3,-2.54851,3.9653,4.03528,-0.839875,-0.613214,-0.00907664,15875.9,139.467,14949.6,0.507639,0.984859,0.0168949,31274.0,-0.000717422,1.33585,13.1882,11.2567,122.724,82.3291,1.20123,12.8992,12.1348,121.599,130.341,1.12492,-48.012
65,0.1,0.77,43.0426,65,37980.1,-0.103848,63.491,13.1792,122.315,-0.481438,199.728,11.084,3.73446,0.20733,-0.567808,2.98011,0.702459,-13.3498,19910.7,194.49,17643.2,30369.6,3.81852,0.29139,-0.399689,3.06417,0.786519,1.05286,19921.3,195.456,17653.8,0.522804,0.98312,0.0199875,38104.7,-0.000469571,1.63763,13.3631,11.3922,122.659,82.1849,1.39551,13.165,12.1197,121.55,130.289,1.10847,-48.104
66,0.1,0.77,43.2226,66,34006.6,-0.111183,58.0138,12.9501,122.294,-0.014657,101.987,77.868,-4.40913,-5.32456,0.838892,-1.88639,-2.90036,-42.3138,17787.1,166.656,16067.4,24505.4,-4.14269,-5.05812,1.37177,-1.61996,-2.63392,1.11353,17820.8,169.72,16101.1,0.517973,0.983607,0.0190477,34404.9,-0.000667481,1.48707,13.2148,11.3876,122.733,82.2333,1.30571,12.9424,11.9676,121.546,130.375,1.18729,-48.1417
67,0.1,0.77,43.2426,67,38025.9,-0.0112788,64.4111,12.996,121.895,-0.0254352,55.5631,500.0,-2.21442,-0.507515,-1.3385,-1.26845,-4.54408,104.213,19533.0,183.985,18014.4,27295.8,-2.87063,-1.16372,-2.6509,-1.92465,-5.20028,0.808047,19450.0,176.439,17931.4,0.512932,0.984373,0.0178031,37919.3,-0.000384756,1.61733,13.3184,11.3569,122.179,82.3172,1.44667,12.9419,12.1094,121.273,130.443,0.906674,-48.1258
68,0.1,0.77,43.1326,68,34483.1,-0.134026,58.3779,13.091,122.222,0.0214153,53.2957,11.2899,-1.08279,0.476914,0.484003,-0.523545,1.03703,-12.8784,17633.3,151.969,16685.7,24915.1,-1.0017,0.558006,0.646187,-0.442453,1.11812,0.264157,17643.5,152.901,16696.0,0.50641,0.985061,0.0165901,34840.4,-0.000692715,1.46029,13.2404,11.4506,122.705,82.5312,1.31301,13.148,12.2116,121.459,130.579,1.24601,-48.0481
69,0.1,0.77,43.2626,69,37689.7,-0.132715,63.2043,13.1909,122.036,0.0746033,-29.7505,36.289,-6.09332,-3.61003,-7.121,-2.25727,-3.96298,32.5039,20215.9,160.585,17160.9,27212.7,-6.29799,-3.8147,-7.53033,-2.46194,-4.16764,0.68976,20190.0,158.231,17135.0,0.533576,0.986471,0.0167261,37839.1,-0.000575014,1.66827,13.4291,11.3339,122.395,82.0829,1.37422,13.0258,12.0642,121.275,130.037,1.12035,-47.9538
70,0.1,0.77,42.9926,70,37529.1,-0.160442,63.1551,13.1958,121.708,-0.217054,-173.152,392.237,-3.86963,-3.98876,-7.36869,-3.91876,-1.3507,121.005,19798.9,199.124,17174.5,28352.9,-4.63157,-4.75069,-8.89256,-4.6807,-2.11264,0.645265,19702.5,190.362,17078.1,0.528317,0.983373,0.02012,37292.9,-0.00035884,1.61475,13.412,11.4933,122.089,82.3294,1.36707,12.9566,12.1944,120.934,130.328,1.15527,-47.9981
72,0.1,0.77,43.0926,72,37159.2,-0.0127279,63.39,12.8894,121.977,-0.0520182,23.311,500.0,-4.82113,-0.428325,-4.38716,-1.41532,-1.01995,27.0768,19318.7,175.151,17531.4,26637.6,-4.99162,-0.59882,-4.72815,-1.58582,-1.19045,0.638931,19297.1,173.19,17509.8,0.516903,0.984537,0.0178943,37332.3,-0.000480386,1.65334,13.1538,11.1224,122.38,82.2448,1.44867,12.8134,11.8611,121.295,130.191,1.08565,-47.9462
73,0.1,0.77,43.1826,73,28701.2,-0.178524,50.2419,12.8116,122.304,-0.275061,765.629,474.23,-0.580078,-1.68046,-10.3948,-4.15234,-5.70137,-60.0969,15013.7,108.728,13959.6,27809.4,-0.201664,-1.30205,-9.63799,-3.77393,-5.32295,0.523781,15061.5,113.08,14007.5,0.510747,0.987032,0.0146531,29489.2,-0.000890636,1.29472,13.0116,11.1742,122.705,82.2573,1.1656,12.8234,11.7653,121.595,130.361,1.10961,-48.1033
74,0.1,0.77,43.1726,74,28909.3,-0.170404,50.3097,12.8659,122.223,0.0173173,47.9691,356.634,3.05489,2.17724,0.149059,0.861402,-5.02061,-69.3186,14760.1,130.612,14301.3,21098.1,3.49137,2.61372,1.02202,1.29788,-4.58413,0.733909,14815.3,135.632,14356.5,0.500474,0.984232,0.0171054,29602.5,-0.000769485,1.26988,12.9963,11.1984,122.69,82.5693,1.15996,12.8712,12.0665,121.506,130.677,1.18397,-48.1081
75,0.1,0.77,43.2126,75,34080.2,-0.183653,57.4709,13.2432,122.297,-0.0233094,80.7067,12.1294,0.157017,-1.66091,-2.86525,-4.71163,-3.01897,-1.4662,17983.4,176.473,15933.2,24837.5,0.16625,-1.65168,-2.84679,-4.7024,-3.00974,0.763641,17984.6,176.579,15934.4,0.522854,0.983108,0.0200052,34397.0,-0.000671944,1.462,13.3452,11.5646,122.606,81.722,1.23885,13.3043,12.2162,121.6,129.568,1.00585,-47.8457
76,0.1,0.77,43.1526,76,31505.1,-0.00769516,54.2035,12.8595,122.012,0.0234116,-121.83,21.4599,-1.14073,-2.76129,-1.52051,-0.491045,-3.22976,-87.5155,16131.3,126.431,15413.0,22783.4,-0.589665,-2.21023,-0.418385,0.0600168,-2.67869,0.928321,16201.0,132.769,15482.7,0.503949,0.985861,0.0155509,32148.2,-0.000735243,1.37383,13.0956,11.2237,122.435,82.3086,1.27572,12.8794,11.8303,121.247,130.429,1.18843,-48.1201
77,0.1,0.77,43.3626,77,37874.5,-0.0076484,63.6403,13.1789,122.152,-0.0189129,-54.9605,500.0,-2.06421,-4.66748,-3.7869,-7.55936,-2.04886,-120.519,20182.2,189.244,17489.5,27336.6,-1.30533,-3.90861,-2.26914,-6.80048,-1.28998,0.854295,20278.2,197.971,17585.5,0.528199,0.983202,0.0203164,38391.3,-0.000724752,1.64296,13.4892,11.4507,122.473,82.2063,1.38911,13.0881,12.1251,121.433,130.286,1.04052,-48.0795
78,0.1,0.77,43.1426,78,32259.5,-0.000736602,55.1794,12.8804,122.298,-0.109299,64.1889,6.90506e-12,1.9985,-0.127226,-12.5167,-2.61735,-3.46794,-56.7923,16861.3,140.866,15324.9,23365.0,2.3561,0.23038,-11.8015,-2.25974,-3.11034,0.190853,16906.5,144.979,15370.2,0.516422,0.985215,0.0170789,32737.8,-0.000615409,1.42998,13.1099,11.2756,122.644,82.0833,1.25829,12.9349,11.8275,121.61,130.203,1.03411,-48.12
79,0.1,0.77,43.2326,79,36426.7,-0.13855,61.4358,13.1349,122.375,-0.21504,-62.6778,479.303,-0.915489,-1.35082,-4.25086,-1.85753,1.90892,1.69463,18874.4,173.274,17217.8,26707.8,-0.926159,-1.36149,-4.2722,-1.8682,1.89825,0.345738,18873.0,173.151,17216.5,0.515572,0.984198,0.0181896,36606.0,-0.000465261,1.56144,13.2916,11.4007,122.737,82.9977,1.35216,13.1011,12.2079,121.613,131.367,1.12427,-48.3696
80,0.12,0.75,43.1512,80,31057.5,-0.0390644,53.647,12.8258,122.081,0.00998912,-43.4716,478.246,-2.52966,-3.91183,0.549272,0.994573,0.187059,-107.918,15664.6,141.766,15457.3,22413.0,-1.85013,-3.2323,1.90833,1.6741,0.866589,4.0128,15750.6,149.581,15543.2,0.495923,0.983652,0.0174188,31760.1,-0.000726944,1.33208,13.1886,11.165,122.546,82.3718,1.26553,12.7252,12.0811,121.402,130.501,1.14361,-48.1293
81,0.12,0.75,43.1912,81,31679.5,0.000559239,53.4705,13.0766,122.148,0.0302833,-54.8433,500.0,-1.26871,-0.380768,-1.22237,4.28781,-1.14783,-98.6433,15984.7,179.953,15512.3,22815.8,-0.647584,0.240363,0.0198907,4.90894,-0.526704,0.995021,16063.3,187.096,15590.9,0.500073,0.980024,0.0216278,32121.9,-0.000584784,1.31094,13.3235,11.4687,122.584,82.0427,1.21596,13.1086,12.2988,121.344,130.111,1.23996,-48.0683
82,0.12,0.75,43.2412,82,35709.1,-0.158798,61.4957,12.9486,121.948,-0.00797365,37.5579,4.43366,-1.03052,-0.29582,-0.665648,-5.14451,-3.67224,13.5594,19185.4,159.86,16445.9,25931.4,-1.1159,-0.3812,-0.836408,-5.22989,-3.75762,0.926119,19174.6,158.878,16435.1,0.531112,0.985707,0.017496,36102.8,-0.000669476,1.61909,13.0944,11.3218,122.358,82.371,1.33993,12.9263,11.9442,121.158,130.59,1.20001,-48.219
83,0.12,0.75,43.3012,83,38690.4,0.048372,64.618,13.193,122.333,-0.0150924,-155.918,499.998,-0.171289,-2.62613,-1.67638,-3.84901,-2.64044,-44.9021,20333.9,198.913,18073.3,27828.5,0.111448,-2.34339,-1.1109,-3.56628,-2.3577,0.880121,20369.6,202.164,18109.1,0.522004,0.982928,0.0201503,39022.0,-0.000708986,1.63742,13.5705,11.5179,122.703,82.1831,1.41565,13.1224,12.2767,121.592,130.244,1.11075,-48.061
84,0.12,0.75,43.1812,84,30414.9,-0.17917,52.4475,12.9945,122.303,0.470156,-230.58,398.135,-1.1344,-0.380995,-1.90521,-0.865421,-1.85915,-90.0356,15970.2,127.426,14650.5,25715.1,-0.567472,0.185935,-0.77135,-0.298491,-1.29222,0.718854,16041.9,133.946,14722.2,0.514067,0.985598,0.0164836,31205.8,-0.000956704,1.33278,13.2518,11.3717,122.671,81.967,1.17246,13.0462,12.106,121.632,130.02,1.03871,-48.0526
85,0.12,0.75,43.0312,85,37946.5,-0.0910819,62.8654,13.2766,122.245,0.00529676,40.1299,356.31,-1.67875,0.449536,-2.21921,-2.70896,2.0633,-13.8214,20260.1,203.118,17139.0,27177.1,-1.59172,0.536566,-2.04515,-2.62193,2.15033,0.427433,20271.1,204.118,17150.0,0.534355,0.982684,0.0214542,37935.7,-0.000486452,1.61404,13.477,11.7315,122.597,82.308,1.31774,13.3506,12.3121,121.548,130.258,1.04825,-47.95
86,0.12,0.75,43.2112,86,32903.3,-0.174406,56.6398,12.9666,122.013,-0.161835,239.535,499.702,1.18295,-5.90578,-1.49946,-1.3813,-2.29092,2.7614,17472.1,117.7,15421.2,25170.0,1.16556,-5.92316,-1.53423,-1.39869,-2.30831,0.846559,17469.9,117.5,15419.0,0.523812,0.988367,0.0138433,33351.5,-0.000668159,1.46332,13.2793,11.27,122.438,82.4188,1.27683,12.7943,11.8456,121.218,130.549,1.21967,-48.1298
87,0.12,0.75,43.2312,87,36464.9,-0.0187172,60.5596,13.3148,121.873,-0.00711908,-5.79598,4.38936e-11,-2.15108,-2.96782,-2.93109,-3.68311,-4.22868,-13.2046,19368.1,183.633,16602.1,26250.3,-2.06793,-2.88467,-2.7648,-3.59996,-4.14553,0.821198,19378.6,184.589,16612.6,0.531071,0.983604,0.0200578,36489.6,-0.000433929,1.54025,13.6053,11.6072,122.247,82.63,1.29541,13.2287,12.2352,121.082,130.951,1.16549,-48.321
88,0.12,0.75,43.1212,88,38313.6,-0.090148,63.4548,13.2759,122.341,-0.21218,832.125,389.708,-1.5887,-0.884092,-2.51911,-2.97632,-0.10459,11.3874,19895.0,202.633,17873.0,33171.2,-1.6604,-0.955795,-2.66252,-3.04803,-0.176293,0.686875,19885.9,201.808,17863.9,0.519407,0.98255,0.020386,38285.8,-0.000580163,1.55718,13.7192,11.7634,122.627,82.3346,1.37048,13.2376,12.4732,121.67,130.537,0.956739,-48.2023
89,0.12,0.75,43.2512,89,37056.3,-0.0834178,62.3337,13.1527,122.171,-0.108665,-547.06,500.0,1.08596,0.815918,-1.38391,0.814522,-0.198177,-68.6219,20101.9,166.137,16776.9,28624.2,1.51805,1.24801,-0.519724,1.24662,0.233917,1.13945,20156.6,171.106,16831.5,0.537609,0.985362,0.0183823,37493.1,-0.000707027,1.63839,13.4764,11.4291,122.459,82.3083,1.33455,13.0783,12.1232,121.481,130.456,0.977604,-48.1474
90,0.12,0.75,42.9812,90,37982.5,-0.063732,63.9439,13.1211,122.073,-0.0429577,-60.6466,2.68022e-07,-1.03403,0.149354,-1.98316,0.706104,-2.07627,41.9141,19985.9,153.218,17753.3,27397.5,-1.29795,-0.114568,-2.51101,0.442183,-2.34019,0.568669,19952.5,150.183,17719.9,0.522262,0.986999,0.0153726,38204.0,-0.00062755,1.67584,13.3917,11.1509,122.512,82.3628,1.43185,13.1051,11.9342,121.237,130.487,1.27525,-48.1239
91,0.12,0.75,43.1112,91,35474.0,-0.118395,59.7024,13.1314,122.294,0.0527691,-29.3265,406.413,-1.47994,-0.344336,0.449582,3.82114,-1.14869,48.7361,18827.3,168.355,16339.2,25571.3,-1.78682,-0.651214,-0.164174,3.51426,-1.45557,0.697937,18788.4,164.826,16300.4,0.528094,0.98488,0.0182863,35577.8,-0.000533956,1.53569,13.3856,11.4809,122.63,82.2684,1.28749,13.1037,12.219,121.485,130.263,1.14541,-47.9949
92,0.12,0.75,43.0812,92,37151.2,-0.0193062,63.1554,12.9467,122.075,-0.0273965,-15.3245,500.0,-3.49527,-1.35922,-0.663816,-1.53044,-1.76458,-56.2027,19448.6,166.853,17537.6,26630.9,-3.14138,-1.00532,0.0439709,-1.17654,-1.41068,1.00657,19493.4,170.923,17582.4,0.518396,0.984887,0.0175926,37603.2,-0.000657648,1.63606,13.3013,11.2076,122.55,82.2921,1.43,12.9294,11.9272,121.26,130.477,1.28957,-48.185
93,0.12,0.75,43.1712,93,31054.6,-0.117414,52.4555,13.1133,122.399,0.0380155,-185.828,251.0,2.17618,-3.15588,2.41035,-0.754998,-0.211885,-30.6814,16240.1,140.587,14669.9,22622.3,2.36937,-2.96269,2.79674,-0.561805,-0.0186924,-0.723274,16264.5,142.808,14694.3,0.517984,0.984867,0.0175878,31399.7,-0.000669671,1.32221,13.3939,11.5775,122.717,81.9893,1.1638,13.0768,12.1456,121.691,130.225,1.02618,-48.236
94,0.12,0.75,43.1612,94,30288.0,0.00827155,52.0324,12.8416,122.152,-0.0127622,37.2273,500.0,-0.289238,-0.492401,-5.15566,2.05339,-2.49838,-119.812,15581.1,131.61,14747.9,21766.9,0.465185,0.262022,-3.64681,2.80781,-1.74396,-0.96514,15676.5,140.286,14843.4,0.506262,0.984581,0.017112,30965.2,-0.000716737,1.3075,13.1731,11.3631,122.553,82.1288,1.21007,12.8354,11.938,121.428,130.588,1.12468,-48.4588
95,0.12,0.75,43.2012,95,30452.1,-0.0720054,52.5995,12.8117,122.172,0.121709,-59.0797,3.87232e-11,-2.47003,-0.221153,-3.42558,-3.43589,1.31219,-10.0355,15539.7,137.504,15037.0,22171.4,-2.40684,-0.157962,-3.2992,-3.3727,1.37539,0.580325,15547.7,138.231,15045.0,0.500827,0.98468,0.0166433,31044.1,-0.000778512,1.32257,13.1513,11.2215,122.616,82.7027,1.23713,12.7625,11.959,121.447,130.751,1.169,-48.0487
96,0.12,0.75,43.1412,96,32864.2,-0.0143245,54.8592,-13.1462,122.256,-0.0465569,11.2228,7.98255e-10,0.435902,-0.765832,-3.62491,-2.74591,-2.28308,-24.1128,16961.5,153.813,15550.1,23494.1,0.587733,-0.614,-3.32125,-2.59407,-2.13124,0.588589,16980.7,155.559,15569.3,0.5143,0.984221,0.0180726,33017.1,-0.000408857,1.40881,13.3096,11.3434,122.653,82.5164,1.23174,13.1247,12.1076,121.488,130.58,1.16418,-48.0632
97,0.12,0.75,43.3512,97,35862.8,-0.124948,62.7145,12.6472,122.215,-0.00364436,41.965,248.22,-1.36615,0.0648174,-4.60713,-0.396998,-3.35404,-52.2787,19257.3,159.055,16542.4,25825.1,-1.03696,0.394002,-3.94876,-0.0678133,-3.02485,0.486132,19298.9,162.841,16584.0,0.530474,0.985449,0.0177665,36380.5,-0.000587534,1.68091,12.9691,11.0377,122.532,82.5214,1.41811,12.5451,11.6375,121.581,130.419,0.951819,-47.8976
98,0.12,0.75,43.1312,98,33559.4,-0.0759591,57.9736,12.7226,122.334,-0.028753,76.4431,301.532,1.80624,-1.73832,-0.168771,0.0153725,-1.48104,28.3975,17299.3,141.113,16033.1,24082.1,1.62742,-1.91713,-0.526394,-0.163439,-1.65985,0.800563,17276.7,139.057,16010.5,0.511637,0.98611,0.0157474,33767.5,-0.000465221,1.49959,12.9191,11.1976,122.825,82.8244,1.34762,12.6784,11.7522,121.527,130.91,1.29836,-48.0861
99,0.12,0.75,43.2212,99,33907.2,-0.0534492,56.9729,13.0339,122.149,-0.0318556,44.5629,440.769,-3.29813,1.21632,-2.53962,-1.00711,-0.861244,-6.78143,17780.6,159.864,15722.5,24219.5,-3.25543,1.25902,-2.45421,-0.964409,-0.818543,0.606291,17786.0,160.355,15727.9,0.523337,0.984467,0.018435,33985.8,-0.000397454,1.4547,13.4321,11.426,122.523,82.4672,1.25949,12.9549,12.1221,121.315,130.576,1.20889,-48.1086
100,0.14,0.73,43.1747,100,33210.2,-0.0842949,55.4839,13.1738,122.341,-0.0123678,30.3508,179.374,-1.23051,0.187947,-4.25571,2.98123,2.35887,12.7813,16915.8,166.623,15761.2,23806.6,-1.311,0.107467,-4.41668,2.90075,2.27839,-9.01383,16905.6,165.697,15751.0,0.510293,0.983137,0.0190101,33129.1,-0.000367187,1.36458,13.3791,11.6661,122.795,82.2131,1.21587,13.0881,12.5117,121.541,130.318,1.25367,-48.1052
101,0.14,0.73,43.2147,101,32157.8,-0.0839157,54.7642,13.0816,122.297,0.111397,-179.241,6.51908e-12,-2.27682,-1.30462,-3.07165,-3.2032,-3.04221,-101.087,17034.6,153.666,15280.9,23971.3,-1.6403,-0.668102,-1.79861,-2.56668,-2.40569,0.801902,17115.1,160.986,15361.4,0.519625,0.983806,0.0189394,32937.3,-0.000941477,1.38317,13.4213,11.5635,122.755,81.5353,1.21991,12.9664,12.1699,121.41,129.453,1.34526,-47.9182
102,0.14,0.73,43.2647,102,35092.8,-0.214544,60.6285,12.9741,122.204,-0.259555,367.722,472.562,-4.79337,-3.54109,-2.31386,-3.06657,-3.30091,-116.748,18995.8,160.415,16286.9,28713.4,-4.05823,-2.80596,-0.843598,-2.33144,-2.56577,0.933074,19088.8,168.869,16379.9,0.530833,0.984755,0.0186373,35960.0,-0.000951851,1.59512,13.1746,11.3276,122.536,82.4314,1.33308,12.8848,11.9483,121.508,130.428,1.0283,-47.9967
103,0.14,0.73,43.3247,103,36263.1,0.00429314,61.1155,13.2172,122.394,-0.0137982,-34.4941,1.23031e-08,-5.40862,0.990429,-1.10015,0.102456,-4.60307,-115.195,19150.9,188.049,17078.4,26311.3,-4.68327,1.71578,0.350551,0.827808,-3.87772,1.06186,19242.7,196.391,17170.2,0.521086,0.982453,0.020635,36928.0,-0.000921796,1.53218,13.575,11.6097,122.779,82.7884,1.33165,13.1159,12.3517,121.606,131.046,1.17364,-48.2579
104,0.14,0.73,43.2047,104,30503.2,-0.225562,52.8758,13.0145,122.374,0.174736,158.082,200.665,-4.78663,-1.18306,-8.26584,-1.70875,-1.59635,-258.685,16145.8,134.327,14876.1,23300.9,-3.15776,0.445814,-5.0081,-0.0798791,0.0325195,0.355242,16351.8,153.059,15082.1,0.512814,0.983883,0.0183513,31886.4,-0.00117077,1.3426,13.3508,11.3046,122.799,82.5249,1.21212,12.9595,11.9323,121.7,130.697,1.09903,-48.1719
105,0.14,0.73,43.0547,105,36890.0,-0.0169682,62.5303,-13.188,122.202,-0.0387336,21.0063,500.0,-3.68739,0.461099,-8.73086,-1.71909,-5.16694,-117.778,19796.5,191.92,17297.8,26871.5,-2.94577,1.20271,-7.24763,-0.977471,-4.42533,0.496464,19890.3,200.449,17391.7,0.526147,0.98267,0.0207899,37803.7,-0.00115712,1.58864,13.5264,11.6129,122.574,82.5406,1.35093,13.1412,12.3141,121.395,130.59,1.17907,-48.0491
106,0.14,0.73,43.2347,106,32320.8,-0.206646,55.6762,13.0904,122.347,0.045348,-36.7068,6.10162e-05,-3.19297,2.40857,-11.0067,-0.3195,0.266062,-144.371,17241.6,139.938,15461.8,23779.8,-2.2839,3.31763,-9.18859,0.589564,1.17513,-0.437926,17356.6,150.392,15576.8,0.519648,0.985063,0.0174745,33400.7,-0.0011658,1.43766,13.3224,11.3157,122.77,82.2774,1.22617,13.1078,12.1667,121.608,130.438,1.16172,-48.161
107,0.14,0.73,43.2547,107,35208.4,-0.223988,59.6548,13.2459,122.337,-0.091184,119.777,89.3267,-1.04045,-0.148333,-6.30511,2.73416,-2.60169,-142.789,18900.7,199.799,16469.8,26078.5,-0.141351,0.750769,-4.50691,3.63326,-1.70259,-1.29147,19014.4,210.138,16583.5,0.526782,0.981027,0.0228098,36095.4,-0.00110697,1.50811,13.5659,11.6508,122.744,82.6473,1.2831,13.1048,12.399,121.605,130.806,1.13881,-48.1592
108,0.14,0.73,43.1447,108,35265.3,-0.147614,60.1791,13.142,122.217,-0.0201623,-61.4554,499.998,-3.7208,-1.92887,-1.10441,-4.53732,-2.58778,-110.208,18749.7,174.524,16681.0,25786.0,-3.02685,-1.23492,0.283496,-3.84337,-1.89383,1.02918,18837.4,182.505,16768.8,0.521679,0.983328,0.0196547,36109.3,-0.00105252,1.51553,13.5192,11.5117,122.536,82.6092,1.32986,13.0438,12.1599,121.506,130.718,1.0299,-48.1091
109,0.14,0.73,43.2747,109,37005.9,-0.0122729,62.8384,13.0505,122.419,0.0178938,-40.7881,500.0,-3.84308,-3.80724,-6.6491,4.7326,0.44681,-148.13,19603.7,183.703,17432.9,26719.9,-2.91035,-2.87451,-4.78364,5.66533,1.37954,-0.357593,19721.7,194.43,17550.9,0.521751,0.98304,0.0199988,37799.2,-0.000914125,1.62402,13.3281,11.3759,122.917,82.7444,1.39592,12.9943,12.1268,121.643,130.858,1.27483,-48.1134
