cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
168,0.46,0.3,43.1509,168,23481.9,-0.000172122,48.5602,11.0211,117.885,-0.0553264,8.52812,500,0.937376,1.72724,3.02122,-0.433538,-2.75512,180.657,11228.6,768.719,10441.6,17437.4,-0.200175,0.589689,0.74612,-1.57109,-3.89267,1.17239,11162.5,726.843,10375.4,0.483346,0.897706,0.114297,23094.3,-0.00103362,1.2423,11.3458,10.9287,118.173,87.6198,1.10096,10.9562,12.2766,117.294,138.107,0.878818,-50.4871,343.658,330.374,674.032 
169,0.46,0.3,43.2109,169,14370.5,-0.117132,30.6107,10.9582,118.115,0.163693,-107.798,499.351,2.00795,3.2004,0.177392,0.841937,0.140128,96.608,6717.53,459.379,6921.21,11494.1,1.39963,2.59208,-1.03924,0.233622,-0.468187,1.38237,6682.18,436.985,6885.85,0.457655,0.89731,0.104667,14600.9,-0.00106724,0.740596,11.3763,10.9521,118.471,87.5272,0.717199,11.0887,12.4049,117.518,138.175,0.952312,-50.6482,205.863,220.097,425.96 
170,0.46,0.3,43.2409,170,22129.9,0.0128876,46.5721,10.9014,118.012,-0.00343507,-1.09571,0.00712607,2.75948,-0.969627,-1.97214,-4.64391,-1.23942,16.7501,10410.2,667.88,10353.6,16527.4,2.654,-1.0751,-2.18308,-4.74938,-1.34489,0.674092,10404,663.998,10347.5,0.466473,0.899534,0.105712,22303.6,-0.00118769,1.14797,11.3766,10.924,118.337,88.5174,1.13269,10.7749,11.8828,117.435,139.509,0.902642,-50.992,318.29,323.549,641.838 
171,0.46,0.3,43.1909,171,15029.7,-0.277047,31.7037,11.2885,117.812,0.0171524,129.127,236.638,-1.10231,4.06331,4.59621,-0.213497,0.967611,110.036,7110.18,491.321,7086.94,11722.5,-1.79518,3.37045,3.21048,-0.906365,0.274744,0.227159,7069.91,465.815,7046.66,0.465936,0.896618,0.108553,15173.6,-0.001256,0.750097,11.6558,11.3302,118.13,87.2719,0.714347,11.2254,12.791,117.207,138.04,0.923032,-50.7682,221.003,228.828,449.831 
172,0.46,0.3,43.1809,172,16799.1,-0.328044,36.1919,11.1103,117.807,-0.178064,198.584,498.852,-0.597386,2.78988,1.3672,-0.116661,-1.46235,95.7964,7707.91,631.819,8124.22,14240.9,-1.20059,2.18667,0.160787,-0.719865,-2.06555,1.09813,7672.85,609.613,8089.16,0.451999,0.877933,0.121901,16975.4,-0.00130788,0.824319,11.5882,11.3399,117.942,87.2104,0.83472,11.0276,12.5702,117.303,138.06,0.638915,-50.8496,241.67,258.144,499.814 
173,0.46,0.3,43.1609,173,24072.7,-0.334314,50.2337,11.164,117.87,-0.10062,973.95,333.643,-0.716099,-0.248498,-2.89623,-5.11187,-3.27191,168.7,11304.7,835.274,10981.1,21446.3,-1.77836,-1.31076,-5.02075,-6.17413,-4.33417,0.730331,11242.9,796.169,10919.4,0.472387,0.889738,0.11841,23800.2,-0.00119405,1.22587,11.4164,11.1588,118.169,88.2129,1.15264,11.0603,12.1914,117.231,138.97,0.937546,-50.7574,348.408,346.745,695.154 
174,0.46,0.3,43.2009,174,13340.2,-0.294769,29.3062,-11.016,118.051,-0.223743,-321.507,486.046,-1.46949,-2.14189,-0.55537,-3.47327,-1.02211,119.241,6305.69,442.394,6600.37,12851.2,-2.22032,-2.89272,-2.05703,-4.2241,-1.77294,0.843775,6262.05,414.754,6556.73,0.453696,0.896132,0.104364,13802.3,-0.00129527,0.689692,11.3625,11.1247,118.149,87.19,0.679647,11.1057,12.4919,117.541,138.087,0.607961,-50.8968,194.498,210.355,404.853 
175,0.46,0.3,43.2309,175,20860.2,-0.0544142,43.7349,10.8939,117.831,0.0598823,3.23168,3.67276e-12,-3.01641,-3.03106,-2.76962,-3.81822,0.899692,30.6201,9843.48,655.434,9516.01,15516.1,-3.20922,-3.22386,-3.15523,-4.01103,0.706885,0.755265,9832.28,648.336,9504.8,0.473553,0.896544,0.111627,20762.8,-0.000932085,1.10648,11.1713,10.8384,118.165,87.7716,1.02378,10.8416,12.1278,117.182,138.514,0.983152,-50.7427,298.889,300.316,599.206 
176,0.46,0.3,43.1709,176,18615.2,-0.0204472,39.4876,10.8051,117.955,-0.000251823,-22.3665,0.329054,5.15569,0.141116,0.0219787,-0.569256,-0.636122,136.309,8801.2,626.936,8623.35,13889.6,4.29739,-0.717183,-1.69462,-1.42756,-1.49442,-0.635113,8751.31,595.34,8573.46,0.470228,0.893615,0.113409,18610.8,-0.00101541,0.996607,11.066,10.8646,118.238,87.3941,0.905949,10.9573,12.3311,117.321,138.047,0.916963,-50.6533,267.316,273.092,540.408 
177,0.46,0.3,43.2209,177,16286.4,-0.274782,34.64,11.1122,117.572,0.134864,-11.2812,405.112,-0.945577,0.577931,-2.40605,-4.65809,-4.61911,96.48,7702.88,577.011,7539.05,12580.2,-1.55309,-0.0295774,-3.62107,-5.26559,-5.22662,0.769299,7667.57,554.647,7503.74,0.470494,0.887635,0.119843,16296.9,-0.00104867,0.855057,11.3185,10.9641,117.832,86.968,0.788887,11.0248,12.4222,116.962,137.465,0.870205,-50.4969,236.731,241.036,477.766 
