cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
126,0.41,0.35,43.1393,126,22479.9,0.0151111,47.0525,10.9503,117.529,-0.0107789,-46.7942,500,1.13593,-0.696282,0.029028,0.8954,-0.201951,198.383,10789.9,761.784,10148.9,16789.1,-0.113234,-1.94545,-2.46931,-0.353767,-1.45112,0.610081,10717.2,715.799,10076.3,0.480486,0.89535,0.115716,22305,-0.00115204,1.21046,11.2691,10.8019,117.784,86.719,1.07641,10.9305,12.2509,116.93,137.242,0.854079,-50.5231,328.726,321.577,650.303 
127,0.41,0.35,43.1993,127,17852.7,-0.135817,37.1437,11.2676,117.468,-0.0507816,149.32,500,-0.514265,1.20892,-1.32258,-2.69168,-3.03896,114.307,8625.52,639.759,7973.34,13871,-1.23403,0.489156,-2.7621,-3.41144,-3.75872,0.741307,8583.69,613.263,7931.5,0.484819,0.888866,0.124674,17704.9,-0.00109674,0.932587,11.4467,11.1513,117.676,86.7901,0.819155,11.258,12.4671,116.746,137.309,0.930121,-50.519,265.579,256.501,522.08 
128,0.41,0.35,43.2293,128,21626.4,0.0350224,45.4878,10.8661,117.963,-0.0513306,-37.3828,5.07763e-11,-0.157667,0.477962,-2.81792,-0.673478,-1.99916,100.98,10264.8,738.742,9738.83,16152.7,-0.793509,-0.157881,-4.0896,-1.30932,-2.635,0.544857,10227.8,715.335,9701.88,0.478272,0.890952,0.11958,21385,-0.000981384,1.15407,11.2629,10.7905,118.252,86.773,1.03059,10.8512,12.3757,117.366,137.197,0.885179,-50.4239,312.913,308.768,621.682 
129,0.41,0.35,43.1793,129,13842.3,-0.030875,29.2007,11.2193,117.98,-0.0450398,30.2028,0.417592,1.22507,-1.93113,-4.77003,-5.09785,-5.15169,35.3764,6198.24,505.866,6951.19,10709.1,1.00231,-2.15389,-5.21554,-5.32061,-5.37444,0.694321,6185.29,497.666,6938.24,0.436683,0.876575,0.11671,14164.3,-0.00123708,0.653328,11.6741,11.4348,118.175,86.6078,0.69157,11.3701,12.6666,117.4,137.488,0.774665,-50.8798,194.572,222.206,416.779 
130,0.41,0.35,43.1693,130,14270.8,-0.0113722,30.3817,11.0575,117.923,-0.0168509,8.57815,500,1.713,-1.1346,-1.24087,-0.963515,2.86945,58.2513,6625.51,481.51,7212.13,10940.9,1.34621,-1.50139,-1.97445,-1.33031,2.50266,-1.06255,6604.19,468.008,7190.81,0.44402,0.889668,0.107057,14873.6,-0.00143214,0.712456,11.6623,11.1333,118.3,87.7678,0.734782,11.2527,12.3686,117.424,138.637,0.875559,-50.8692,206.38,228.156,434.536 
131,0.41,0.35,43.1493,131,19496.8,-0.0584559,40.8843,-10.9823,117.673,-0.0212333,29.9213,0.00012148,2.75952,0.643885,2.59043,3.33133,-0.9096,186.314,9639.24,669.307,8526.75,14637.2,1.58635,-0.529286,0.244087,2.15816,-2.08277,0.822681,9571.05,626.12,8458.55,0.495951,0.897278,0.119994,19298.4,-0.00100581,1.05596,11.3851,11.034,117.861,87.0827,0.907488,10.8018,12.2669,117.019,137.621,0.841719,-50.5384,295.945,268.269,564.214 
132,0.41,0.35,43.1893,132,12927,-0.285133,28.4004,11.027,117.998,0.0197924,128.604,16.6335,-1.26865,0.0622395,4.4588,-0.432765,-4.52871,107.296,6242.55,415.999,6320.6,10277.6,-1.94426,-0.613376,3.10756,-1.10838,-5.20433,1.53925,6203.28,391.128,6281.33,0.462007,0.900625,0.102901,13426.8,-0.00129487,0.66975,11.5284,11.1603,118.276,87.3146,0.65859,10.9955,12.4599,117.424,138.149,0.85198,-50.8342,192.246,201.299,393.545 
133,0.41,0.35,43.2193,133,22494.2,-0.0479307,47.2193,10.9479,117.554,-0.153741,80.3122,500,1.48868,0.858169,5.10484,-2.80333,-4.74908,85.8615,10517.5,792.067,10311,17230.5,0.948037,0.317522,4.02355,-3.34398,-5.28973,2.203,10486.1,772.164,10279.6,0.470068,0.885845,0.121553,22307.6,-0.00106137,1.15903,11.2597,11.0881,117.957,87.7246,1.10888,10.9044,12.0495,116.903,138.405,1.05438,-50.6803,322.832,325.054,647.885 
134,0.41,0.35,43.1593,134,17761.9,-0.0186957,37.1404,11.039,117.737,0.00319895,-25.7277,500,-0.702485,-1.51737,-3.75708,-2.07506,-4.41602,150.114,8384.77,647.622,8160.85,13349.3,-1.64772,-2.4626,-5.64754,-3.02029,-5.36125,0.688659,8329.83,612.826,8105.9,0.471902,0.885938,0.122243,17651.6,-0.00104707,0.904849,11.452,11.2094,118.121,87.203,0.851988,11.0796,12.2943,117.084,137.84,1.03645,-50.6374,259.142,258.917,518.059 
135,0.41,0.35,43.2093,135,20803.5,0.0238188,43.8067,10.8562,117.859,-0.0129843,-38.3783,6.82859e-06,-1.25818,1.20927,-4.87021,-1.9334,-1.31856,102.116,9706.4,651.389,9801.84,15497.8,-1.90117,0.566277,-6.1562,-2.5764,-1.96155,0.488222,9669.03,627.719,9764.46,0.462674,0.89798,0.105883,20898.2,-0.0011063,1.0843,11.3151,10.8107,118.091,87.225,1.05708,10.7966,12.0628,117.323,137.948,0.767451,-50.7232,295.911,307.143,603.054 
136,0.41,0.35,43.2793,136,20949.9,-0.0666722,44.0398,10.9905,117.936,0.0987432,45.605,500,0.898874,1.68102,-1.4222,-0.177142,-0.677074,61.5038,10209.1,665.76,9516.49,15903,0.511601,1.29374,-2.19674,-0.564416,-1.06435,-0.0874104,10186.6,651.504,9493.98,0.48267,0.899342,0.112224,21104.7,-0.00124752,1.12953,11.3422,10.8982,118.313,87.1376,1.00616,10.9213,12.2347,117.323,137.71,0.990079,-50.5721,311.495,299.936,611.43 
137,0.41,0.35,43.0393,137,20156,-0.280574,43.9004,10.6978,117.735,0.206805,83.4998,466.224,-2.60033,-0.542432,1.37694,1.37295,-3.5478,100.585,10109.6,626.531,9041.46,15850.3,-3.23369,-1.17579,0.11022,0.739597,-4.18116,1.01424,10072.8,603.215,9004.65,0.493084,0.905141,0.109846,20428.1,-0.00112433,1.17809,11.0122,10.5316,118.115,86.867,1.01759,10.5214,11.768,117.117,137.354,0.998074,-50.4871,304.818,281.089,585.907 
