cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
336,0.37,0.39,43.1065,336,20344.4,-0.064337,41.8701,-10.8622,117.314,0.0112743,4.80895,500,4.43755,2.14297,7.21018,-8.35734,-0.939514,54.0714,10622.9,923.514,7721.8,14807.1,4.09708,1.8025,6.52923,-8.69781,-1.27999,-1.66389,10603.2,910.98,7702.01,0.544856,0.869298,0.178902,19460.5,-0.000842609,1.15828,11.2203,11.2806,117.666,83.5592,0.767872,11.2564,13.237,116.496,133.264,1.17051,-49.7052,327.082,255.258,582.34 
337,0.37,0.39,43.2265,337,16683.6,-0.0785707,33.658,-11.0337,117.433,0.00106586,19.0167,21.0878,1.20643,1.36138,-2.39115,-5.61014,-6.08616,58.4654,8361.37,764.043,6617.09,12090,0.838287,0.993236,-3.12743,-5.97829,-6.4543,0.772194,8339.97,750.491,6595.7,0.523702,0.863948,0.173283,15925,-0.000696498,0.900042,11.4193,11.2689,117.76,84.1484,0.64146,11.5829,13.2312,116.51,133.877,1.24931,-49.7281,258.398,219.323,477.721 
338,0.37,0.39,43.0065,338,19649.3,-0.0193181,40.1784,10.8919,116.976,-0.066505,54.0807,500,0.917683,-1.2891,2.58695,-6.76006,-2.21188,65.9056,10322.6,911.681,7318.65,14363,0.502693,-1.70409,1.75697,-7.17505,-2.62687,1.19002,10298.5,896.405,7294.53,0.551099,0.867812,0.184586,18687.2,-0.000679145,1.12166,11.3434,11.2295,117.29,83.8977,0.734537,11.0934,13.1746,116.078,133.685,1.21131,-49.7869,318.765,239.504,558.269 
339,0.37,0.39,43.0565,339,18715.4,-0.0259635,38.7576,10.7578,117.451,0.0259414,5.66105,7.54622e-11,1.04147,4.50164,-1.35303,-9.09892,-4.47361,57.3153,9627.57,873.189,7253.37,13577.8,0.680575,4.14074,-2.07483,-9.45982,-4.83451,0.820327,9606.6,859.903,7232.39,0.535967,0.864569,0.179668,17923.8,-0.000754612,1.05344,11.2046,11.2735,117.812,83.8048,0.731858,11.0852,13.1606,116.651,133.592,1.16121,-49.7872,296.872,238.201,535.073 
340,0.37,0.39,43.2365,340,18496.2,-0.00545028,37.4087,10.9557,117.172,-0.010748,-21.6356,495.891,-2.84861,3.71745,-6.66131,-4.12645,-2.78406,76.3581,9572.66,847.301,7054.42,13349.2,-3.32942,3.23665,-7.62293,-4.60726,-3.26487,0.510969,9544.72,829.601,7026.47,0.541539,0.867976,0.17864,17625.2,-0.000638668,1.0367,11.2712,11.3144,117.456,84.2708,0.693404,11.4216,13.0472,116.304,133.701,1.15225,-49.4297,294.959,230.531,525.489 
341,0.37,0.39,43.1765,341,14427.3,-0.100678,29.2197,11.1158,117.28,-0.058525,186.892,30.504,1.19833,1.88451,0.567839,-6.15847,-4.53135,-1.38504,7089.46,740.441,5765.22,10929.3,1.20705,1.89323,0.585282,-6.14975,-4.52263,1.08377,7089.97,740.762,5765.73,0.516741,0.845423,0.191375,13720.6,-0.00078547,0.747193,11.5401,11.5053,117.72,83.4559,0.538675,11.8155,13.9056,116.223,133.191,1.49747,-49.7346,221.34,197.455,418.796 
342,0.37,0.39,43.2165,342,21174.9,-0.0950474,42.7202,11.0189,117.228,0.11421,-6.56901,4.74615,0.473657,-2.73226,-5.34846,-6.90929,-8.07053,43.9096,10396.6,982.534,8341.82,15348.2,0.197171,-3.00875,-5.90143,-7.18578,-8.34702,0.7566,10380.5,972.355,8325.75,0.520194,0.859163,0.177048,19955.2,-0.000725403,1.0783,11.5893,11.6521,117.574,84.0833,0.815506,11.2752,13.481,116.504,134.012,1.07019,-49.9282,324.872,276.548,601.42 
343,0.37,0.39,43.2065,343,16450,-0.0313278,33.3118,11.0531,117.471,0.0123485,11.6832,2.9899e-06,2.90869,-2.57522,0.838892,-6.01277,-3.40501,15.079,8305.4,808.818,6449.63,11990.8,2.81374,-2.67016,0.648995,-6.10772,-3.49996,1.07362,8299.88,805.323,6444.11,0.528298,0.854847,0.18713,15710.6,-0.000858899,0.867073,11.5366,11.6301,117.836,83.5107,0.610996,11.6311,13.6753,116.56,133.147,1.27681,-49.6366,259.554,216.82,476.374 
344,0.37,0.39,43.3965,344,16794.6,-0.0031121,34.0477,-10.9446,117.265,0.00140588,2.23587,0.532654,0.977894,0.743028,-3.33759,-6.66845,-4.15014,74.3269,8811.87,799.661,6330.85,12130.7,0.509877,0.275011,-4.27362,-7.13647,-4.61816,0.71964,8784.67,782.432,6303.65,0.547882,0.86515,0.186098,16033.9,-0.000733261,0.947267,11.3395,11.3731,117.669,83.6454,0.627046,11.2081,13.3515,116.352,133.172,1.31679,-49.5269,272.555,209.344,481.899 
345,0.37,0.39,43.2465,345,27268.3,-0.054641,54.1746,11.0477,117.07,-0.040762,27.3212,327.151,3.07028,1.02362,5.34408,-3.89796,-1.95685,8.93285,13156.3,1256.97,10770,19519.6,3.01404,0.967369,5.23158,-3.95421,-2.0131,-0.611861,13153,1254.89,10766.7,0.515103,0.856925,0.176754,25534.7,-0.000394572,1.42101,11.4163,11.1998,117.461,83.3707,1.0586,11.2354,13.2808,116.321,132.976,1.14007,-49.6052,405.362,352.408,757.771 
