cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
252,0.18,0.58,43.1709,252,14453.2,-0.0619943,31.4614,10.7771,117.911,-0.104777,175.11,496.594,2.36861,1.70238,-6.23752,-4.42362,0.687054,6.54942,6955.5,462.651,6957.55,11634.9,2.32737,1.66114,-6.32,-4.46486,0.645814,-0.027552,6953.1,461.133,6955.15,0.465043,0.896009,0.10884,14951.5,-0.00124465,0.765992,11.1848,11.14,118.37,87.684,0.736012,10.8788,12.3598,117.47,138.462,0.899435,-50.7783,212.93,220.787,433.717 
253,0.18,0.58,43.1809,253,13321.4,-0.0577914,28.6861,11.044,118.049,-0.0218298,-6.86099,498.967,-0.714453,-1.1904,-1.25846,-2.57493,-2.14349,37.7646,6116.18,457.987,6617.43,10318.1,-0.952247,-1.42819,-1.73405,-2.81272,-2.38128,0.813713,6102.36,449.234,6603.61,0.445541,0.885874,0.111361,13696.5,-0.00112744,0.664897,11.4683,11.1446,118.384,87.6605,0.683634,11.0151,12.4732,117.519,138.693,0.864647,-51.0323,189.591,209.55,399.141 
254,0.18,0.58,43.2109,254,16326.5,-0.284719,35.4837,10.9043,118.004,0.175177,52.2879,89.9182,1.39724,-1.46273,-9.37515,-1.29867,-2.79422,34.7539,7720.36,488.414,7979.19,12893.8,1.1784,-1.68157,-9.81282,-1.51751,-3.01305,0.33905,7707.64,480.358,7966.47,0.456909,0.901661,0.0999702,16869.1,-0.00126931,0.867863,11.0712,10.9868,118.355,88.3617,0.863404,10.8359,11.9862,117.399,139.433,0.955452,-51.0708,235.515,250.181,485.696 
255,0.18,0.58,43.2209,255,17831.3,-0.0305594,38.0876,-10.8078,118.057,-0.00796862,-10.9199,500,-1.67451,-0.080882,1.65996,-2.05984,-0.326099,44.5117,8645.37,536.121,8081.72,13403.2,-1.95479,-0.361161,1.09941,-2.34011,-0.606378,1.26409,8629.08,525.803,8065.43,0.481955,0.903641,0.107215,17904.3,-0.00102877,0.963554,11.2234,10.9471,118.425,88.8184,0.875676,10.7377,12.1689,117.361,139.752,1.06416,-50.9336,264.117,255.272,519.389 
256,0.18,0.58,43.3409,256,17899.4,-0.29137,38.7788,-10.8782,118.006,-0.0175621,238.608,100.504,-0.485324,-0.562342,0.367455,-0.767141,-3.23794,3.36588,8790.44,521.491,8343.95,13868.8,-0.506518,-0.583536,0.325067,-0.788335,-3.25913,1.06755,8789.21,520.711,8342.72,0.478107,0.906062,0.103119,18383.3,-0.00121152,0.999789,11.2456,10.6271,118.383,88.3383,0.915742,10.6412,11.9754,117.426,139.226,0.957112,-50.8876,266.563,260.347,526.91 
257,0.18,0.58,43.1909,257,13005.6,-0.0169637,27.7566,11.1191,118.187,-0.00212929,8.6069,2.40493e-06,-2.77746,-0.159252,-2.40269,-4.36821,-2.76496,38.0979,5921.33,479.259,6662.08,10047.5,-3.01735,-0.399144,-2.88248,-4.6081,-3.00485,0.792805,5907.38,470.428,6648.14,0.435881,0.877686,0.115317,13552.7,-0.00128537,0.633307,11.5936,11.2858,118.409,88.5173,0.684139,11.1991,12.3164,117.535,139.462,0.873314,-50.9451,184.869,210.529,395.398 
258,0.18,0.58,43.1509,258,17537.5,-0.160862,37.547,-10.8371,117.971,-0.0111357,102.313,1.17638e-08,-0.278771,-2.04187,-1.12527,-2.14869,-3.04924,74.1282,8725.29,489.4,7909.19,13283.1,-0.745537,-2.50864,-2.0588,-2.61545,-3.516,0.820105,8698.16,472.217,7882.06,0.489691,0.913237,0.0993921,17762.5,-0.000985997,0.994813,11.1184,10.6904,118.377,88.124,0.869938,10.6552,11.9067,117.251,138.962,1.12616,-50.8378,263.801,246.229,510.03 
259,0.18,0.58,43.0509,259,20239.3,-0.259163,42.7761,10.9645,117.759,0.111704,73.567,412.495,-1.47253,-1.36159,-1.15296,-0.366021,-2.73895,61.1085,9825.74,607.055,9162.69,15535.6,-1.85731,-1.74637,-1.92252,-0.750805,-3.12374,0.795493,9803.37,592.89,9140.32,0.482574,0.904293,0.106735,20314.7,-0.00101197,1.11682,11.2807,10.6298,118.066,88.6055,1.00852,10.72,11.8546,117.07,139.472,0.99636,-50.8666,298.773,285.931,584.704 
260,0.18,0.58,43.1009,260,15756.7,-0.206632,34.3431,10.6478,118.139,-0.592313,-194.034,244.458,-1.10475,-2.9671,-0.6496,-3.45618,0.465999,60.6165,7789.74,400.464,7348.06,15645.3,-1.48643,-3.34878,-1.41297,-3.83787,0.0843135,0.858727,7767.55,386.413,7325.87,0.479706,0.919915,0.0885594,16192.3,-0.0010075,0.912069,10.9066,10.5717,118.436,88.3199,0.816294,10.6584,11.715,117.563,139.03,0.873164,-50.71,234.616,227.393,462.009 
261,0.18,0.58,43.2009,261,12906.7,-0.141424,27.8961,10.9614,117.63,0.0322927,14.8255,1.84634e-11,1.48321,-0.303563,-5.21862,-0.554628,0.121536,125.069,5830.3,461.013,6472.96,9969.76,0.695686,-1.09109,-6.79367,-1.34215,-0.66599,0.261334,5784.52,432.023,6427.19,0.439027,0.884408,0.11018,13175.8,-0.000986281,0.642964,11.3188,11.087,117.775,87.3793,0.681538,10.8663,12.3118,117.083,138.297,0.692427,-50.9179,180.012,203.419,383.43 
