cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0.21,0.55,43.2893,0,19671.7,-0.0862864,40.5825,11.089,117.693,-0.0370465,-20.9791,1.78762e-05,0.10202,-2.54117,2.06164,-4.32678,-2.54587,6.25769,10739.3,78.872,9455.35,14675,0.0626173,-2.58057,1.98283,-4.36618,-2.58527,1.26485,10730.5,78.3844,9446.58,0.496919,0.987378,0.015055,21594,-0.000718179,1.07716,11.3043,10.8306,117.985,85.126,0.882632,10.9788,12.2979,117.054,134.865,0.930938,-49.7392 
1,0.21,0.55,43.1993,1,15023.4,-0.295704,32.1543,11.1918,118.149,0.0736308,-41.1679,0.56664,2.0941,-3.06758,1.40551,-3.92623,-1.81073,-121.936,8500.3,41.4899,7372.15,11813.4,2.8619,-2.29978,2.9411,-3.15843,-1.04293,5.21274,8671.33,50.9914,7543.18,0.499904,0.989814,0.0122993,17346,-0.00104833,0.827297,11.4505,11.1285,118.323,85.7794,0.683671,10.9406,12.4667,117.493,135.69,0.830214,-49.9103 
2,0.21,0.55,43.2393,2,22664.3,-0.233341,47.2812,10.9719,117.987,-0.0508262,-4.02067,43.7395,3.23814,-0.575643,4.21591,-1.68159,-0.470404,-84.0023,12411.4,92.6805,10861.7,16894.1,3.76708,-0.0467029,5.27379,-1.15265,0.0585365,0.332436,12529.2,99.2262,10979.5,0.498068,0.98633,0.0163753,25155.6,-0.000682827,1.24523,11.1369,10.9009,118.292,85.6039,1.01609,10.8355,12.3577,117.345,135.797,0.947337,-50.1934 
3,0.21,0.55,43.2093,3,24402.3,-0.0576593,49.8086,11.1793,117.856,0.0049556,-31.1278,500,1.33335,0.224914,5.3719,-1.73539,1.22569,13.0472,12851,103.503,12113,18131.5,1.2512,0.142759,5.20759,-1.81755,1.14353,0.121457,12832.7,102.486,12094.7,0.479877,0.986217,0.0153694,26741.6,-0.000767938,1.23015,11.4015,11.2435,118.201,86.1787,1.0907,11.1367,12.515,117.112,136.361,1.08932,-50.1824 
4,0.21,0.55,43.3393,4,24019,-0.136553,49.5581,11.1395,117.911,0.115846,-64.0276,1.24517e-10,1.7337,1.57125,1.87395,1.60696,-1.01217,-29.2731,13364.5,86.0767,11202.9,18212.6,1.91803,1.75557,2.2426,1.79129,-0.827842,0.674024,13405.6,88.3577,11244,0.509018,0.988597,0.0142692,26336.1,-0.000744815,1.31332,11.2602,11.0593,118.177,86.7472,1.02004,11.0267,12.5489,117.166,136.876,1.01063,-50.129 
5,0.21,0.55,43.1893,5,14600.6,-0.254827,30.4395,11.3679,118.286,-0.108357,249.649,283.805,1.4671,0.23256,0.346202,-1.77772,-1.7742,-58.8212,7533.84,35.516,7718.74,12145.1,1.83748,0.602942,1.08696,-1.40734,-1.40382,-0.517635,7616.34,40.0995,7801.24,0.459154,0.99087,0.00937987,16587.8,-0.00093924,0.7105,11.6393,11.3297,118.329,84.9089,0.655114,11.3829,13.179,117.725,135.166,0.604149,-50.2571 
6,0.21,0.55,43.2193,6,20206.5,-0.220733,41.5915,11.1548,117.832,0.115474,71.0129,126.6,0.825316,0.443024,0.257189,0.0733378,-1.38612,-42.2495,11166.6,66.7076,9590.1,15369.9,1.09135,0.709058,0.789257,0.339372,-1.12009,0.563693,11225.8,69.9998,9649.36,0.502891,0.989205,0.013187,22322.6,-0.000792931,1.12678,11.3458,10.7666,118.245,85.8954,0.892449,11.0864,12.2292,117.076,135.857,1.16874,-49.9618 
7,0.21,0.55,43.0393,7,20927.4,-0.283937,44.6007,10.9144,117.763,0.141953,147.164,490.412,1.69735,-0.179529,4.31732,2.00134,1.16514,-62.6082,11149.1,55.5974,10394.5,16526.7,2.09158,0.214698,5.10577,2.39556,1.55937,0.550824,11237,60.476,10482.3,0.482446,0.99067,0.0105159,23291.6,-0.000870492,1.15955,11.0247,10.7679,117.93,85.8101,1.00213,10.8367,12.0534,117.049,136.02,0.881047,-50.21 
8,0.21,0.55,43.0893,8,24952.3,-0.0450063,50.1098,11.2561,117.58,0.0039582,32.9798,500,1.90134,2.35937,2.81161,-1.49401,-0.632145,-5.46901,13624.7,126.268,11744.9,18365.7,1.93578,2.39381,2.88048,-1.45957,-0.597708,0.440986,13632.4,126.695,11752.6,0.502153,0.983996,0.0194715,27147.9,-0.000611958,1.30522,11.5359,11.1093,117.961,86.0441,1.07444,11.0914,12.3368,116.784,136.339,1.17714,-50.295 
9,0.21,0.55,43.2293,9,22093.8,-0.242554,45.6358,11.1188,118.012,0.511673,-153.844,124.224,-0.232349,0.29743,3.68838,-3.78006,-0.682971,-49.9693,12145,73.2804,10530.1,19080.6,0.0822944,0.612073,4.31767,-3.46541,-0.368327,-2.66433,12215.1,77.1741,10600.2,0.50051,0.989065,0.0132339,24405.4,-0.000721329,1.21501,11.2118,10.9256,118.326,85.846,0.95687,11.1407,12.3771,117.339,136.088,0.986457,-50.2424 
