cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
42,0.31,0.45,43.1736,42,26652.6,-0.297839,54.3314,11.2808,117.876,0.671616,-373.25,0.940151,5.01874,-0.696524,-0.206239,0.586376,-4.63743,157.662,12361.5,1015.61,11785.3,28112.5,4.02599,-1.68928,-2.19174,-0.406377,-5.63018,0.627988,12303.8,979.062,11727.6,0.477066,0.877767,0.133288,25790.5,-0.00087266,1.33269,11.4787,11.1537,118.204,86.4599,1.21641,11.2086,12.3308,117.147,136.648,1.05669,-50.1878,380.661,375.074,755.736 
43,0.31,0.45,43.2336,43,19344.3,-0.298278,39.7705,11.4174,117.74,-0.0230438,-12.5292,274.967,1.9377,1.23763,1.10341,2.57388,-3.94066,203.213,8752.24,749.172,9150.92,14791,0.658129,-0.0419416,-1.45574,1.2943,-5.22024,0.694524,8677.86,702.068,9076.54,0.453961,0.875978,0.124716,19115.9,-0.00114373,0.929483,11.7276,11.1164,118.018,86.1323,0.925278,11.368,12.5272,117.03,136.254,0.98791,-50.1215,270.345,293.974,564.319 
44,0.31,0.45,43.2636,44,25384.8,-0.255624,51.4795,11.2733,118.115,0.320826,-254.823,458.769,2.82293,-0.565687,-1.7192,-1.91015,-1.16883,122.67,12105.9,890.831,11125.2,21553.5,2.05051,-1.33811,-3.26405,-2.68257,-1.94125,0.54511,12061.1,862.396,11080.3,0.486265,0.888787,0.125395,24803.5,-0.001001,1.31443,11.5326,10.9924,118.443,86.3924,1.14266,11.2797,12.2864,117.391,136.484,1.05211,-50.0914,371.755,353.293,725.048 
45,0.31,0.45,43.2136,45,16912.9,-0.242759,35.1808,11.2249,117.995,0.961149,-1490.49,42.526,-0.202015,1.74132,0.589781,-1.39805,-4.95595,93.9235,8064.02,612.228,7743.09,59490.6,-0.793426,1.14991,-0.593041,-1.98946,-5.54737,0.923709,8029.64,590.456,7708.72,0.475277,0.885986,0.123651,16894.7,-0.00109791,0.864023,11.5988,11.1528,118.098,85.5729,0.789451,11.2297,12.4916,117.393,135.857,0.705176,-50.2844,249.357,247.063,496.42 
46,0.31,0.45,43.2036,46,19881.5,-0.0769005,40.452,11.3413,117.806,0.081445,-15.0092,0.00383565,2.47275,0.964563,-0.731419,0.0650263,0.146324,125.181,9186.2,788.624,9066.56,14974.5,1.68452,0.176331,-2.30788,-0.723206,-0.641908,-0.27356,9140.38,759.607,9020.74,0.468396,0.873032,0.134287,19514.2,-0.00104743,0.969663,11.7094,11.2612,118.155,85.8879,0.926666,11.2097,12.5466,117.141,136.1,1.01438,-50.2124,285.259,290.764,576.022 
47,0.31,0.45,43.1836,47,25093,-0.089068,50.8343,11.3424,117.837,0.0722636,-83.9347,499.995,0.145757,2.38528,1.05609,-0.0696532,-1.17878,110.024,12431.8,928.772,10523.5,18967.2,-0.547037,1.69249,-0.329494,-0.762447,-1.87157,0.818766,12391.6,903.269,10483.2,0.506869,0.886867,0.13698,24447.3,-0.00116014,1.31172,11.7337,11.2189,118.019,86.6115,1.08046,11.2136,12.4588,117.137,136.951,0.881628,-50.3393,385.233,336.766,721.999 
48,0.31,0.45,43.2236,48,17076.9,-0.0325711,35.3872,11.2133,118.097,-0.0232556,18.1348,499.999,1.58964,-1.23609,-1.51491,-1.8402,-4.67738,97.2725,7832.54,629.099,7987.9,12931.1,0.977146,-1.84859,-2.73991,-2.4527,-5.28987,0.758682,7796.94,606.552,7952.3,0.460211,0.880174,0.123195,16942.1,-0.00119058,0.816578,11.7946,11.3855,118.266,85.6008,0.801419,11.25,12.8829,117.582,136.144,0.684241,-50.5436,244.644,259.134,503.778 
49,0.31,0.45,43.2536,49,23764.2,-0.279736,49.3808,11.1138,117.983,-0.328074,715.163,116.929,5.21284,3.15537,-8.38419,-3.34,-3.01139,90.1086,11317.2,796.321,10594.6,25503.4,4.64545,2.58798,-9.51897,-3.90739,-3.57878,0.0258651,11284.2,775.434,10561.6,0.481613,0.892652,0.119135,23430.1,-0.00101264,1.2611,11.374,10.7857,118.146,85.5084,1.10877,11.0458,12.2954,117.491,135.869,0.65441,-50.3601,345.149,335.952,681.101 
50,0.31,0.45,43.1936,50,21746.3,0.0344508,44.5324,11.1228,117.907,-0.0465451,-39.2569,5.98305e-12,0.18092,-1.48177,-3.00535,-3.69506,-3.47285,190.809,10781.7,754.98,9152.71,16184,-1.02055,-2.68324,-5.4083,-4.89653,-4.67432,0.710522,10711.8,710.751,9082.88,0.506299,0.895964,0.125987,21157.2,-0.00083939,1.18095,11.4542,10.9591,118.11,86.1416,0.956397,11.1411,12.1925,117.102,136.328,1.00779,-50.1867,330.724,289.837,620.562 
51,0.31,0.45,43.2436,51,22542.9,-0.272669,45.9618,11.3265,117.832,0.0740759,263.316,498.75,-0.0762862,1.09155,-4.25044,-2.71698,-1.8789,78.0546,10584.9,855.405,9989.3,17581.8,-0.567775,0.600062,-5.23342,-3.20847,-2.37039,0.514525,10556.3,837.312,9960.73,0.479589,0.878111,0.134087,22011.1,-0.00098736,1.13277,11.5824,11.1797,118.037,85.8211,1.02093,11.1918,12.541,117.31,135.929,0.727136,-50.108,327.242,319.686,646.928 
52,0.31,0.45,43.3136,52,24857.8,-0.00888847,51.1906,11.0911,117.851,0.0295247,-155.431,500,1.98686,1.23082,0.773182,3.33839,-0.952999,99.6848,11868.7,855.859,11137,18631.8,1.35917,0.603128,-0.482195,2.71071,-1.58069,1.18474,11832.2,832.752,11100.5,0.481026,0.890341,0.121415,24597.8,-0.0010411,1.33182,11.3442,10.734,118.228,86.9995,1.17994,11.009,12.0796,117.084,137.19,1.14425,-50.1904,361.808,350.072,711.881 
53,0.31,0.45,43.0736,53,26670.9,-0.0842264,55.1121,11.0758,118.126,0.0971066,-95.2155,1.07715e-15,-3.34183,0.0311906,1.54123,-0.795945,-4.45529,105.986,12684.2,902.058,11825.2,20171.9,-4.0092,-0.636172,0.206505,-1.46331,-5.12266,1.01873,12645.4,877.491,11786.4,0.482653,0.891713,0.120604,26199.7,-0.00102504,1.41495,11.2482,10.8875,118.379,86.1783,1.22504,11.0805,12.3619,117.58,136.719,0.799158,-50.5404,386.592,374.364,760.956 
54,0.31,0.45,43.1236,54,23929.7,-0.265369,49.3427,11.1442,117.843,0.00591023,475.945,61.6189,-1.01562,3.72129,-4.72008,-0.946835,-2.32066,145.285,11796,832.954,10247.5,17992.1,-1.93044,2.80647,-6.54972,-1.86166,-3.23548,0.391902,11742.8,799.277,10194.4,0.500412,0.893564,0.126201,23466.3,-0.000904463,1.30146,11.3533,10.9109,118.233,86.0208,1.07265,10.9923,12.2637,117.078,136.169,1.15426,-50.1484,359.674,322.601,682.275 
55,0.31,0.45,43.3636,55,24525,0.00117667,50.459,11.1649,117.581,-0.0521539,5.19866,500,2.22264,1.4043,0.914383,0.0665708,-2.95495,312.462,12338.6,864.798,10254.4,18348.3,0.255157,-0.563189,-3.02059,-1.90092,-4.92243,0.702463,12224.2,792.37,10140.1,0.511789,0.898122,0.125833,23885.3,-0.00102782,1.36552,11.4439,10.8203,117.891,86.4585,1.0745,10.9985,12.332,116.779,136.588,1.11222,-50.1294,377.234,325.138,702.372 
56,0.31,0.45,43.1736,56,24112,-0.00188172,50.4035,10.9411,117.943,-0.0289335,3.04859,16.4073,-0.394363,-1.86687,-2.4008,-0.123906,0.00209908,99.7858,11557.4,775.327,10723.5,17955,-1.02269,-2.4952,-3.65745,-0.75223,-0.626225,0.572418,11520.9,752.197,10687,0.483848,0.897459,0.114774,23810.9,-0.000949916,1.30276,11.2089,10.7484,118.165,86.3435,1.13581,10.9316,12.2203,117.318,136.764,0.846925,-50.4202,350.163,338.504,688.666 
57,0.31,0.45,43.2336,57,17430.7,-0.330629,36.82,11.2727,117.884,0.792309,-281.764,363.635,2.23566,0.604242,1.74555,3.46534,-3.1104,102.621,8386.19,595.634,7934.25,20778.9,1.58949,-0.0419364,0.45319,2.81916,-3.75658,0.573796,8348.63,571.846,7896.69,0.478986,0.892963,0.117697,17429.8,-0.00105775,0.913795,11.5457,10.9354,118.121,86.209,0.816116,11.1838,12.3725,117.218,136.655,0.902514,-50.4457,257.396,251.938,509.334 
58,0.31,0.45,43.2636,58,24643.3,-0.309151,51.4366,11.0884,117.811,-0.477231,552.469,3.72317,5.00298,7.73892,4.38091,-1.69075,-2.97632,166.175,12153.4,879.695,10721.6,27149.6,3.95662,6.69256,2.28819,-2.73711,-4.02269,0.629598,12092.6,841.176,10660.8,0.496565,0.891478,0.126904,24352.4,-0.00114588,1.34719,11.2641,10.9282,118.107,86.5347,1.12058,11.0444,12.2882,117.078,136.735,1.02949,-50.2007,369.976,339.288,709.263 
59,0.31,0.45,43.2136,59,16713.5,-0.26744,34.7773,11.3119,117.822,0.421828,-35.5979,211.227,3.12657,0.260253,-3.14146,0.324814,0.385487,112.151,7945.08,616.953,7577.82,13295.3,2.42039,-0.445929,-4.55383,-0.381369,-0.320695,-0.387755,7904.04,590.956,7536.77,0.476971,0.884297,0.126209,16571.3,-0.00106428,0.849173,11.6484,11.1469,117.902,85.7505,0.767754,11.2319,12.6797,117.221,135.977,0.68122,-50.2265,245.99,243.939,489.929 
60,0.31,0.45,43.2036,60,16329.3,-0.0451148,34.7938,-10.9869,118.081,0.0395298,-24.4816,500,-1.4027,1.93978,-3.39794,-1.04637,-4.7146,40.7015,7905.14,554.699,7623.65,12475.9,-1.65898,1.6835,-3.91051,-1.30265,-4.97089,0.61509,7890.24,545.264,7608.75,0.474165,0.892112,0.116616,16640.3,-0.00134931,0.85446,11.4673,11.1334,118.407,86.1292,0.781036,11.1301,12.6263,117.378,136.892,1.02822,-50.7632,243.378,244.874,488.252 
