cyc,time,charge,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0.21,0.55,43.2893,0,19576.4,-0.23814,40.6519,11.1245,117.69,-0.727351,2022.61,331.926,1.3223,-2.48131,4.14837,-3.41226,-1.46445,-7.44255,4937.58,2864.33,4118.98,62612.4,1.36916,-2.43444,4.2421,-3.3654,-1.41758,3.64113,4938.28,2866.02,4119.68,0.510368,0.49612,0.561698,9675.92,-0.000791561,1.07829,11.2993,10.8247,117.988,85.1204,0.881511,10.9743,12.3023,117.062,134.866,0.926366,-49.7454 
1,0.21,0.55,43.1993,1,15146.3,-0.274195,32.0906,-11.2212,118.141,0.291007,-78.1119,258.626,2.35671,-3.10898,0.755157,-4.39116,-1.54899,-127.323,3838.88,2254.78,3167.82,12462.2,3.15843,-2.30726,2.3586,-3.58944,-0.747269,3.09291,3850.91,2283.64,3179.85,0.512926,0.490731,0.569509,7507.73,-0.000982844,0.827516,11.4623,11.1401,118.336,85.7718,0.681979,10.991,12.4868,117.486,135.686,0.850044,-49.9144 
2,0.21,0.55,43.2393,2,22738.2,-0.0124687,47.0907,10.9197,117.984,-0.0404637,-45.3472,500,3.70048,-0.546512,4.06368,-1.76826,-0.322844,-85.6569,5694.3,3240.46,4699.21,16799.2,4.23984,-0.0071532,5.1424,-1.2289,0.216515,0.385079,5702.39,3259.88,4707.3,0.512999,0.499895,0.560572,11115.8,-0.000649433,1.24549,11.1425,10.9087,118.298,85.6015,1.01501,10.8535,12.3711,117.343,135.794,0.954718,-50.1927 
3,0.21,0.55,43.2093,3,24521.2,-0.257325,49.9314,11.2518,117.848,-0.155267,1088.55,32.6651,0.714056,0.350015,3.98954,-1.74121,0.986723,-1.98472,5735.65,3514.49,5104.41,23791,0.726553,0.362512,4.01453,-1.72871,0.99922,0.0822056,5735.84,3514.94,5104.59,0.494208,0.482531,0.559169,11606.1,-0.000685457,1.23064,11.4034,11.2475,118.201,86.1702,1.08979,11.1511,12.523,117.107,136.364,1.09384,-50.1934 
4,0.21,0.55,43.3393,4,24042.3,-0.0270364,49.4286,11.0998,117.909,-0.00703184,-44.1992,499.995,2.43681,0.978495,2.48199,1.97836,-0.813761,-42.629,6077.35,3437.59,4754.89,17870.4,2.70524,1.24692,3.01884,2.24679,-0.545338,0.651904,6081.37,3447.25,4758.92,0.526338,0.502009,0.571621,11554.1,-0.000739424,1.31357,11.261,11.067,118.182,86.7446,1.01986,11.0273,12.5555,117.172,136.884,1.00979,-50.1396 
5,0.21,0.55,43.1893,5,14678.5,-0.799075,30.5052,11.7295,118.273,0.116388,452.356,3.21813e-12,0.493362,-0.0111353,0.274665,-1.78555,-1.73252,-61.5115,3327.37,2195.16,3125.2,13361.8,0.880684,0.376186,1.04931,-1.39823,-1.34519,3.39979,3333.18,2209.1,3131.01,0.480712,0.462999,0.565162,6933.84,-0.000877533,0.711146,11.6311,11.3338,118.329,84.9045,0.654753,11.3818,13.1937,117.731,135.171,0.598183,-50.2666 
6,0.21,0.55,43.2193,6,20186.6,-0.0565409,41.4879,11.0846,117.839,0.020181,6.64019,500,1.80195,-0.0480111,0.892217,0.564582,-1.02438,-54.8091,5173.04,2820.55,4130.04,14974.9,2.14707,0.297107,1.58245,0.9097,-0.679259,0.628277,5178.22,2832.97,4135.22,0.521277,0.510878,0.557913,9933.72,-0.000811074,1.12695,11.3392,10.7753,118.248,85.8959,0.892336,11.0778,12.2359,117.097,135.87,1.15135,-49.9741 
7,0.21,0.55,43.0393,7,21004.6,-0.268667,44.5864,10.9162,117.771,0.383052,213.165,309.881,1.97444,-0.205853,3.98448,2.45065,1.58274,-74.4049,5289.19,2931.72,4662.24,18502.2,2.44295,0.262655,4.9215,2.91916,2.05125,0.609328,5296.22,2948.58,4669.26,0.496557,0.506512,0.537736,10665.9,-0.000811542,1.15884,11.025,10.7776,117.928,85.8096,1.00152,10.8417,12.063,117.062,136.02,0.865655,-50.2108 
8,0.21,0.55,43.0893,8,24939,-0.231152,50.245,11.3031,117.587,0.204205,49.7621,159.222,2.42539,2.44461,3.05,-0.825989,-0.0508288,-24.1646,6082.58,3439.14,5051.21,18818.7,2.57755,2.59677,3.35432,-0.67383,0.10133,0.578398,6084.87,3444.62,5053.49,0.511489,0.502344,0.556666,11896.4,-0.000609247,1.30464,11.5304,11.113,117.957,86.0432,1.0732,11.0903,12.3436,116.799,136.334,1.15725,-50.2912 
9,0.21,0.55,43.2293,9,22052.9,-0.168623,45.556,11.0796,118.019,-0.0420922,212.075,500,0.295721,0.334128,4.25192,-2.82807,0.0559844,-65.6177,5590.53,3088.99,4471.38,16721.6,0.708898,0.747306,5.07827,-2.41489,0.469162,-0.10668,5596.72,3103.87,4477.58,0.520822,0.507479,0.560816,10745.9,-0.000732655,1.21442,11.2029,10.9281,118.319,85.8424,0.956256,11.1312,12.3779,117.355,136.078,0.964087,-50.2358 
10,0.21,0.55,43.3893,10,19033.3,-0.29216,40.324,11.0744,118.073,1.05598,-2355.78,205.135,2.61659,1.89071,-2.40523,-3.58608,-0.507299,-67.9938,4958.29,2781.4,3920.77,95518.7,3.04473,2.31885,-1.54895,-3.15794,-0.0791607,3.68203,4964.71,2796.81,3927.19,0.52365,0.503565,0.567453,9480.98,-0.000967557,1.08437,11.1672,10.8252,118.297,85.5647,0.847889,10.9592,12.4407,117.43,135.407,0.866636,-49.8427 
11,0.21,0.55,43.1693,11,12765.1,-0.0275031,26.5796,-11.1811,118.019,0.0615959,-0.330594,500,1.60164,-1.60656,-2.19015,2.34509,-1.79936,-62.5176,3088.44,1855.81,2661.41,9675.14,1.9953,-1.2129,-1.40284,2.73874,-1.4057,2.96861,3094.35,1869.98,2667.32,0.502186,0.486012,0.563595,6161.76,-0.000825206,0.665261,11.5836,11.2649,118.22,85.5122,0.565396,11.2233,12.7781,117.242,135.888,0.977157,-50.3755 
12,0.21,0.55,43.1593,12,14274.1,-0.0212382,30.1917,11.0356,117.747,-0.00340386,-3.95539,500,-0.816315,1.64312,-0.878067,-0.92411,1.24767,-66.0423,3577.04,2119.03,3028.86,10846.7,-0.400464,2.05897,-0.0463656,-0.508259,1.66352,1.01675,3583.28,2134,3035.1,0.506567,0.489668,0.564307,7073.65,-0.00092376,0.782766,11.2357,10.9785,117.93,85.106,0.642509,11.2331,12.6361,116.986,135.106,0.944461,-50.0002 
