cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
12,43.87,12,27289.5,-0.0786625,43.5112,13.8284,123.651,-0.191962,-14.4947,2.01117,-0.600696,-5.0369,2.19401,2.85324,-1.58114,-36.4431,13446.5,79.7782,13247.1,19677.6,-0.371224,-4.80743,2.65296,3.08272,-1.35167,4.33853,13485.9,81.3845,13286.5,0.482187,0.989549,0.0111577,27968.1,0.000341341,1.02975,13.5307,11.7724,123.77,84.1835,0.819408,14.3293,14.1095,122.848,134.246,0.921755,-50.0627 
13,43.92,13,31277.2,-0.0411141,49.4468,13.8341,123.373,0.00357338,-1.38891,305.571,-2.02145,2.26422,0.920852,1.5457,-1.32929,-61.7828,14983,101.838,15487.5,22268.3,-1.63242,2.65325,1.69891,1.93473,-0.940263,0.542591,15049.8,104.561,15554.2,0.470249,0.987988,0.0122319,32003.8,0.00041817,1.13144,13.6577,11.8591,123.653,83.7732,0.957549,14.2765,14.2088,122.495,133.736,1.15805,-49.9624 
14,43.86,14,27270.3,-0.0122973,44.9413,13.3244,123.299,-0.0277401,6.87776,500,2.30855,-2.21836,-0.166835,1.34792,1.77916,-25.9765,13498.8,66.4301,13290.2,19499.7,2.47212,-2.0548,0.160299,1.51149,1.94273,0.960242,13526.8,67.575,13318.2,0.482349,0.991333,0.00926008,28043.7,0.000311851,1.09591,13.0545,11.4803,123.495,83.4844,0.887466,13.7543,13.5687,122.333,133.628,1.16235,-50.1441 
15,43.82,15,34313.7,-0.0927759,55.5303,13.6119,123.256,-0.0242638,335.991,141.833,1.12376,2.76779,-2.50735,0.380199,6.10449,-56.6304,16656,96.0024,17086.8,24871.6,1.48035,3.12438,-1.79418,0.736785,6.46107,1.17927,16717.1,98.4985,17148,0.472124,0.989794,0.0104703,35408.4,0.000251571,1.29884,13.3036,11.7557,123.484,83.4352,1.08801,14.1205,13.9225,122.351,133.495,1.13259,-50.0602 
16,43.94,16,30914.9,-0.0338766,49.6186,13.6801,123.4,0.00168415,8.36161,2.49216e-10,1.38364,2.10082,4.92456,0.411397,0.228634,-34.1672,14947.5,90.792,15281.9,22097.2,1.59878,2.31596,5.35485,0.626539,0.443776,0.482118,14984.4,92.298,15318.8,0.472964,0.989336,0.0109771,31681.9,0.000389592,1.18124,13.2794,11.6025,123.653,83.6476,0.958623,14.2639,14.0017,122.393,133.734,1.26018,-50.0865 
17,43.83,17,32133.4,-0.0833172,52.9873,13.2737,123.516,0.0170502,-81.7031,7.24013e-12,-1.51233,0.670696,-1.23267,4.90623,-0.91005,-18.2973,15372.5,82.8694,16184.2,22941.4,-1.39711,0.78591,-1.00224,5.02145,-0.794837,1.38353,15392.3,83.6759,16203.9,0.465663,0.990576,0.00942287,33054.5,0.000257933,1.25628,13.0795,11.4381,123.79,83.7836,1.07962,13.6835,13.6919,122.554,133.867,1.2363,-50.0831 
18,43.8,18,31862.6,-0.0603873,50.0996,13.9568,123.455,0.00943705,33.463,0.0485622,6.40296,3.44722,1.16528,3.06291,-1.10144,25.3569,15561.9,89.9118,15375.1,22772.5,6.2433,3.28755,0.845952,2.90324,-1.26111,0.929615,15534.5,88.7942,15347.8,0.481487,0.990096,0.0105451,32263.5,0.000586791,1.18348,13.5241,11.8546,123.708,83.4914,0.942541,14.4691,14.122,122.474,133.689,1.23393,-50.1976 
19,43.99,19,27181.1,-0.0150983,43.3343,13.6642,123.025,0.01538,-25.4405,14.8506,-1.47745,-2.95486,1.42044,0.204715,-3.01366,-12.0658,12942,80.712,13531.1,19288.4,-1.40147,-2.87889,1.57239,0.28069,-2.93769,1.29308,12955,81.2438,13544.1,0.467385,0.989145,0.010929,27718.1,0.000634389,1.00752,13.405,11.5989,123.25,83.5661,0.855577,13.8814,14.1156,122.073,133.685,1.17679,-50.1189 
20,43.88,20,29027.4,-0.000859633,46.8797,13.6678,123.274,-0.0253178,2.79302,491.925,-4.02193,1.24972,-1.43832,1.95239,-0.561638,-31.0628,14354.9,80.104,14223.6,20860.6,-3.82634,1.44531,-1.04713,2.14799,-0.366044,0.363916,14388.4,81.4732,14257.1,0.480756,0.990188,0.0104171,29928.7,0.000158305,1.109,13.4987,11.7213,123.497,83.8382,0.904785,14.0192,14.0381,122.292,134.041,1.20524,-50.2032 
21,43.88,21,33289.2,-0.0744465,53.682,13.6272,123.442,0.0710973,-62.41,498.489,1.84894,2.69971,-0.00196862,-0.740939,-2.80179,-54.9131,15746.3,97.7457,16835.3,23958.3,2.19471,3.04549,0.689578,-0.395165,-2.45602,0.776009,15805.6,100.166,16894.6,0.461871,0.989031,0.0108036,34220.7,0.000461886,1.2365,13.3353,11.6128,123.707,84.646,1.08502,14.0102,13.8187,122.449,134.861,1.25753,-50.2152 
