cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,44.22,0,13013.6,-0.0207336,19.9104,14.3154,118.463,-0.000231661,11.1813,141.113,1.02022,0.114803,-0.870545,0.158672,-1.44224,-7.44761,4233.78,19.9362,8539.92,9278.61,1.06711,0.161699,-0.776753,0.205568,-1.39534,-0.0529173,4241.83,20.2645,8547.96,0.395019,0.991709,0.00434805,10738.3 
1,44.42,1,10182.4,0.0270453,14.4741,15.0091,117.064,-0.0064094,14.5351,500,-0.89588,-4.38625,-0.53386,1.18843,0.0711822,-41.1825,4689.37,20.0431,5152.61,7075.01,-0.636564,-4.12693,-0.015229,1.44774,0.330497,0.994924,4733.84,21.8583,5197.08,0.545146,0.991984,0.0076881,8683.62 
2,44.28,2,10856.2,0.0156905,15.2811,15.3152,117.6,-0.00316469,23.4861,110.429,1.72917,-1.55318,0.00464855,-3.6935,0.339113,-28.074,3073.8,24.1713,7479.33,7620.97,1.90595,-1.37641,0.358197,-3.51673,0.515887,1.16951,3104.12,25.4087,7509.64,0.352282,0.985878,0.00619411,8811.44 
3,44.34,3,11420.7,-0.0130744,16.1203,15.4809,118.743,0.00412284,3.60463,20.6078,-1.89274,-1.88859,1.3063,-1.95237,-0.0926139,0.858604,3463.55,21.024,7582.82,8124.38,-1.89815,-1.89399,1.29549,-1.95778,-0.0980203,1.28457,3462.62,20.9861,7581.89,0.375357,0.989505,0.00507295,9224.85 
4,44.48,4,9570.7,-0.00297872,12.6383,16.4759,119.037,-0.000635751,-12.484,222.521,-1.53677,1.9366,-4.61516,-2.60416,-2.38708,-12.2175,5828.52,20.8963,3346.28,6778.76,-1.45984,2.01353,-4.4613,-2.52723,-2.31015,0.489844,5841.71,21.4348,3359.47,0.695864,0.99362,0.0116168,8394.91 
5,44.5,5,7856.26,-0.000120607,10.1811,16.7189,118.15,0.00228484,1.05024,4.91821e-10,-2.79069,-1.82322,-0.790504,-1.01526,-4.2283,-77.1528,5039.44,33.1694,2438.06,5541.19,-2.30488,-1.33741,0.181117,-0.529446,-3.74249,1.02342,5122.76,36.57,2521.37,0.727768,0.987661,0.0260226,7039 
6,44.46,6,8737.93,-0.0142291,11.4516,16.7151,118.238,-0.0269007,47.3558,468.016,0.0927177,-2.7233,0.458425,-0.46069,-1.06081,-23.5551,4954.52,13.1627,3434.12,6272.65,0.241038,-2.57498,0.755066,-0.31237,-0.912489,1.26931,4979.95,14.201,3459.55,0.654464,0.995034,0.00750482,7609.21 
7,44.24,7,14587.4,-0.0038684,21.0202,15.1685,117.966,0.00295797,-9.44484,2.01609e-10,-1.67591,-1.66156,2.01512,-0.0157706,-4.70936,-36.8323,4910.04,24.6901,9253.77,10380.3,-1.44399,-1.42963,2.47897,0.216153,-4.47743,1.53243,4949.82,26.3136,9293.54,0.412042,0.990783,0.00518864,12012.9 
8,44.4,8,12108.1,-0.0404696,17.0751,15.6736,118.744,0.0102168,-5.99802,8.47595e-10,-0.589747,-1.43948,1.30208,-0.838872,-0.895687,-44.9833,4688.41,32.532,7054.29,8714.18,-0.306499,-1.15623,1.86858,-0.555624,-0.612439,3.45151,4736.98,34.5147,7102.87,0.467381,0.98741,0.00887187,10135.2 
9,44.32,9,11332.8,0.0250012,16.0006,15.2077,116.871,0.0056671,-3.40957,4.82445,1.36289,2.90387,-0.0625447,1.05024,0.0288199,47.7328,3213.92,11.4452,7739.96,7921.86,1.06233,2.60331,-0.663666,0.74968,-0.271741,1.19071,3162.38,9.34123,7688.41,0.351158,0.994857,0.00223311,9005.57 
10,44.2,10,15478.4,-0.0167064,23.3565,14.476,117.157,0.00654128,-4.15477,31.7312,-2.06089,-2.06996,-3.28121,-0.645639,-0.0844667,-11.8039,5449.25,36.7864,9723.94,11007.4,-1.98656,-1.99563,-3.13256,-0.571313,-0.0101405,0.592974,5462,37.3067,9736.69,0.424666,0.988188,0.00700867,12861.9 
11,44.26,11,12522.5,0.0244006,18.822,-14.2952,117.299,0.0123396,-24.4831,500,1.17137,1.48728,0.154537,1.08624,1.43356,13.1293,4046.53,21.4875,8167.97,8768.78,1.08869,1.4046,-0.010807,1.00357,1.35088,1.00223,4032.35,20.9088,8153.79,0.394199,0.991007,0.0047015,10229.2 
12,44.44,12,12285.2,0.00559714,16.162,16.4719,117.107,-0.00551106,-7.90169,437.218,-5.01248,0.524018,-0.570051,1.45678,0.109845,41.9525,6913.67,32.236,4875.39,8667.72,-5.27664,0.259854,-1.09838,1.19261,-0.154319,0.78365,6868.36,30.3869,4830.09,0.651695,0.992317,0.0114562,10539.2 
13,44.38,13,14541.7,-0.013926,20.5838,15.4562,117.729,-0.0155127,-5.26663,500,0.222433,-3.95342,2.61299,0.275042,-0.275269,-18.1793,4879.05,32.0171,9194.51,10359.4,0.336903,-3.83895,2.84193,0.389512,-0.160799,7.5876,4898.68,32.8184,9214.15,0.411604,0.988412,0.00651834,11901.4 
14,44.36,14,13628,0.00198187,20.3494,14.5245,117.376,-0.00502893,3.35816,5.3794e-10,-0.0769472,-1.63581,-1.58469,-0.722017,-2.1748,0.745414,4234.72,16.9088,9073.01,9622.13,-0.0816408,-1.64051,-1.59408,-0.726711,-2.17949,0.743817,4233.91,16.876,9072.21,0.380447,0.993073,0.00341495,11128.8 
15,44.3,15,12330.6,0.0242746,18.6834,14.1883,118.461,-0.0148003,-3.39624,231.398,0.242336,-4.72,-2.69314,-0.247849,0.667763,35.281,3714.98,8.84243,8271.85,8631.04,0.0201809,-4.94216,-3.13745,-0.470004,0.445608,0.611885,3676.88,7.28735,8233.75,0.370111,0.996544,0.00162772,9934.53 
16,44.23,16,14179.1,0.00382234,21.1058,14.5722,118.445,-0.0305531,-0.119567,388.486,-2.63671,-3.8809,-2.24851,-1.6066,-0.634307,19.0601,4677.66,24.1729,9091.74,10012.2,-2.75673,-4.00092,-2.48855,-1.72661,-0.754323,0.787796,4657.08,23.3328,9071.16,0.40317,0.991308,0.00471591,11551.2 
17,44.25,17,15429.6,-0.0264732,22.7507,-14.8635,117.81,0.00608568,1.59793,499.567,-1.94825,-1.01292,-2.796,0.775617,0.723621,-1.72721,4993.82,35.1566,10120.2,11008.4,-1.93737,-1.00205,-2.77425,0.786493,0.734496,0.338312,4995.69,35.2328,10122.1,0.393719,0.987808,0.00637112,12688.5 
18,44.27,18,17396.5,0.00150027,25.0979,14.9369,117.15,-0.00108803,3.56551,1.29334e-11,-0.82499,-2.27748,-2.78079,0.974512,0.123857,-35.8595,5315.61,30.0098,11676.5,12203.9,-0.599192,-2.05168,-2.3292,1.20031,0.349655,0.320955,5354.33,31.5904,11715.2,0.375535,0.989781,0.00494275,14257.9 
19,44.29,19,14119.7,0.00113883,20.7196,14.7374,117.787,-0.00867608,-2.56795,3.65889e-10,-0.640996,-3.94261,-1.53776,-3.12468,-2.19955,-5.46781,4049.35,27.4793,9704.6,9941.01,-0.606567,-3.90818,-1.46891,-3.09025,-2.16512,0.869303,4055.26,27.7203,9710.5,0.354628,0.988179,0.00523109,11435.2 
