cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,44.31,0,7254.97,-0.22154,11.5118,15.8717,118.233,-0.115024,965.923,489.298,-2.91004,-0.796214,-2.30414,-4.24544,-0.410215,12.3354,3054.08,38.9445,4762.45,9564.69,-2.98772,-0.873887,-2.45949,-4.32311,-0.487887,0.779063,3038.48,38.3328,4746.85,0.51617,0.978399,0.0146577,5886.59 
1,43.82,1,8645.57,-0.213761,14.4781,14.6453,119.316,-0.0964654,253.613,264.816,-5.70582,-1.51847,-6.43291,-2.89994,-0.731305,-14.0035,4118.01,34.4676,5179.68,7698.88,-5.61764,-1.43029,-6.25656,-2.81177,-0.643129,0.626683,4135.72,35.162,5197.38,0.570117,0.98534,0.0123091,7254.15 
2,43.935,2,6920.32,-0.220644,11.5519,15.1786,117.758,-0.416863,1591.96,380.694,-3.143,-3.1409,-6.84482,-5.06263,-3.94025,-51.878,3693.85,31.5826,3873.56,27311.3,-2.81633,-2.81423,-6.19149,-4.73597,-3.61359,0.693059,3759.44,34.1551,3939.16,0.613993,0.98435,0.0157211,6122.94 
3,44.13,3,6100.76,-0.0479791,10.1733,15.1225,120.052,0.08776,-93.5972,2.51832e-12,-2.69154,1.7191,-4.48144,-2.38437,-0.377775,-23.4682,3127.38,35.8014,3614.79,5275.57,-2.54377,1.86687,-4.18589,-2.23659,-0.230002,0.428889,3157.06,36.9651,3644.47,0.590796,0.979921,0.0183414,5343.74 
4,43.84,4,7984.05,-0.0735346,12.3486,15.9558,118.563,0.0671366,131.935,0.0396877,-4.78981,-2.38995,0.833229,-1.99243,-4.00506,-12.3944,4094.26,42.1633,4470.35,6702.36,-4.71177,-2.31191,0.989318,-1.91439,-3.92702,1.08331,4109.93,42.7779,4486.02,0.604264,0.982111,0.0172627,6801.55 
5,44.27,5,5480.13,-0.0155536,8.54744,16.0504,119.882,-0.024914,59.6328,0.00308735,-0.539403,1.91885,-1.36127,-0.517856,0.742459,-29.9883,2288.7,25.3551,3711.78,4514.35,-0.350575,2.10768,-0.983609,-0.329028,0.931288,1.71496,2326.62,26.8421,3749.7,0.508391,0.98021,0.013015,4576.44 
6,44.21,6,6516.6,-0.208932,9.95296,16.6024,119.151,-1.14653,1608.48,377.202,-4.75247,-2.53701,-4.06091,-4.8491,-1.39139,-29.592,3122.49,34.4234,3823.96,65413.2,-4.56614,-2.35068,-3.68824,-4.66277,-1.20505,0.776102,3159.91,35.8908,3861.38,0.576969,0.980511,0.0168338,5476.74 
7,43.91,7,8165.26,-0.191263,12.2622,16.2329,120.554,0.0146714,463.379,350.221,-1.97785,-4.96287,-4.29843,-0.913954,1.98429,-70.641,4180.91,40.9772,4373.25,6701.09,-1.53305,-4.51806,-3.40882,-0.469147,2.42909,0.54549,4270.23,44.4801,4462.57,0.614618,0.982098,0.0180299,6947.77 
8,43.99,8,8399.71,-0.240109,12.5786,16.6699,120.358,0.61708,-538.702,428.58,-5.99348,-1.06844,-5.09771,-4.13757,-2.73172,-72.0932,4157.33,47.0338,4690.17,17647.3,-5.53953,-0.614493,-4.1898,-3.68361,-2.27777,0.743039,4248.49,50.6087,4781.33,0.596925,0.979579,0.0191251,7117.29 
9,44.1,9,8289.83,-0.29053,12.3319,17.2734,120.162,0.279713,124.41,295.937,-4.47844,-3.16347,-3.79275,-1.62814,-4.6363,-56.2081,4169.84,34.3911,4695.43,8067.14,-4.12452,-2.80954,-3.08489,-1.27422,-4.28237,0.80194,4240.92,37.1783,4766.5,0.597243,0.98489,0.0141647,7100.82 
10,44.29,10,7829,-0.0462834,11.4649,16.5371,120.169,0.0868762,-94.6768,1.39401e-11,-6.63449,-2.02945,-0.909596,1.73327,0.0305409,-53.9598,3017.71,33.099,5290.22,6439.78,-6.29472,-1.68968,-0.230055,2.07304,0.370312,0.960137,3085.94,35.7747,5358.45,0.489753,0.980116,0.0121491,6301 
11,43.92,11,6650.64,-0.240033,10.4278,16.4639,119.25,-0.187259,906.346,498.546,-3.50426,-0.135368,-6.84498,-1.38843,-2.26609,-40.7671,3535.93,39.0287,3618.02,11113.8,-3.24756,0.121331,-6.33158,-1.13173,-2.00939,0.497451,3587.48,41.0502,3669.57,0.619682,0.980368,0.0201909,5789.22 
12,43.94,12,8946.05,-0.0205176,13.032,16.7364,119.628,-0.00285324,29.2368,500,-2.06938,-1.68511,-2.99826,0.15337,0.385654,-52.7698,4673.5,46.9918,4790.1,7102.88,-1.7371,-1.35283,-2.3337,0.485648,0.717931,0.446997,4740.23,49.6085,4856.83,0.619287,0.982015,0.0184681,7654.32 
13,44.19,13,2953.31,0.00380714,-4.59654,17.5416,119.743,-0.00790221,15.3016,0.330749,-2.3063,-7.49158,1.54163,-0.611784,-1.51655,-90.511,1780.59,26.6606,1828.72,2628.73,-1.73637,-6.92165,2.68148,-0.0418606,-0.946628,1.38499,1895.04,31.1487,1943.17,0.619103,0.972039,0.0286818,3060.94 
14,43.96,14,7701.39,-0.193251,12.3406,15.3315,118.973,0.0540979,1173.38,44.7702,-4.34629,-3.16815,-1.65854,-0.162093,0.145184,-22.6717,3841.39,32.6714,4456.76,8225.51,-4.20353,-3.02539,-1.37302,-0.0193346,0.287942,0.835238,3870.06,33.7957,4485.43,0.58983,0.984948,0.0136894,6561.31 
15,44.17,15,3444.82,-0.00484311,-5.30247,17.3725,120.553,0.00223106,9.46809,1.90743e-06,-4.33182,-0.966487,-1.79471,-2.02674,1.01304,-107.204,2035.11,30.0779,2077.76,2999.4,-3.65679,-0.291453,-0.444642,-1.3517,1.68807,0.890388,2170.66,35.3938,2213.32,0.620428,0.972257,0.0286147,3498.65 
16,43.95,16,8558.49,-0.264111,13.4008,16.1347,119.618,0.0926308,562.881,363.242,-3.53927,-2.86544,-3.15293,-1.37831,-5.4479,-60.3114,3943.42,45.0318,5151.57,8735.93,-3.15951,-2.48568,-2.3934,-0.998544,-5.06814,0.830319,4019.68,48.0225,5227.83,0.561692,0.979521,0.0166399,7156.38 
17,43.97,17,9425.89,-0.0568076,13.8744,15.9794,119.697,0.0486036,56.8101,4.4907e-06,-0.0178701,-2.00518,-5.56582,-1.81884,-1.72637,-88.0286,4392.09,54.7581,5320.11,7307.12,0.536422,-1.45089,-4.45723,-1.26455,-1.17208,0.42917,4503.4,59.1231,5431.42,0.580167,0.977541,0.0196579,7762.25 
18,43.945,18,8583.26,-0.0626142,13.3952,15.4677,119.043,-0.344428,473.043,4.3251e-05,-4.46909,-2.9753,-0.683947,-3.26183,0.30591,-23.9551,4193.47,46.9303,4963.49,12048.7,-4.31825,-2.82446,-0.382269,-3.111,0.456749,0.962446,4223.76,48.1182,4993.78,0.585006,0.980453,0.0174403,7220.03 
19,43.86,19,8439.75,-0.036736,12.3546,16.334,120.446,0.0460949,19.8096,499.893,-5.48832,0.49041,-5.8492,-3.97359,-0.169279,-75.1162,4061.49,32.303,4777.47,6598.95,-5.01533,0.963396,-4.90322,-3.5006,0.303707,0.596511,4156.47,36.0278,4872.45,0.587077,0.985058,0.0134378,7079.94 
20,44.25,20,5286.21,-0.112033,7.52767,18.0382,119.421,-0.0916823,182.744,500,1.12816,-1.48113,-5.78384,-4.377,-5.30045,-109.951,2332.88,17.3575,3291.67,4965.69,1.82049,-0.788802,-4.39918,-3.68467,-4.60812,0.622721,2471.91,22.8096,3430.69,0.545636,0.984108,0.0120994,4530.32 
21,44.02,21,8897.5,-0.0226047,13.6434,15.658,119.353,0.00536413,2.30765,500,0.725152,-0.803546,-1.59888,-1.91849,-2.22261,14.9224,4334.04,43.0517,5062.73,6954.71,0.631189,-0.897508,-1.78681,-2.01245,-2.31657,0.72003,4315.17,42.3118,5043.86,0.587779,0.98313,0.0152178,7341.49 
22,43.93,22,7950.57,-0.166042,11.3237,17.2168,120.57,0.476847,981.576,1.05754e-10,-3.2129,-3.69136,-3.30673,-1.14301,-0.450961,-16.6054,3982.8,45.3202,4317.93,21583.5,-3.10834,-3.5868,-3.09761,-1.03845,-0.346402,0.722873,4003.8,46.1436,4338.93,0.605979,0.98023,0.019214,6607.15 
23,43.88,23,8727.22,-0.00878674,13.4149,15.441,119.368,-0.0197223,35.172,499.924,-3.39353,-1.27543,-6.1281,-4.83533,-4.31207,-70.9506,4214.94,51.4184,4903.3,6765.69,-2.94677,-0.828675,-5.23459,-4.38858,-3.86532,0.69679,4304.65,54.9366,4993.02,0.589641,0.978154,0.0198655,7300.46 
24,43.955,24,7158.9,-0.024906,10.5693,16.0156,120.065,0.0135917,19.4236,500,1.06076,-4.2253,-7.31132,0.384076,3.60163,-53.3852,3424.06,48.8988,4113.66,5519.03,1.39692,-3.88915,-6.63901,0.720228,3.93779,-0.484165,3491.57,51.546,4181.16,0.581902,0.974815,0.0222055,6000.27 
25,44.23,25,5027.17,0.00394069,8.16189,15.4523,118.994,0.00217466,5.7547,5.68845,-3.53706,-1.83324,-8.56043,-3.04328,-2.54461,-35.9309,2802.67,21.8408,2896.74,4106.03,-3.31081,-1.60699,-8.10793,-2.81704,-2.31836,0.553556,2848.1,23.6224,2942.18,0.617353,0.985693,0.0145745,4613.41 
26,44.06,26,7828.03,-0.00571604,12.0453,15.6051,119.094,-0.00425593,-6.34748,500,-1.57184,-3.618,-7.80437,0.17826,-2.12904,-30.223,3744.75,43.3905,4583.11,6119.87,-1.38153,-3.4277,-7.42376,0.368567,-1.93874,0.462169,3782.96,44.8892,4621.32,0.577045,0.979657,0.0175787,6555.76 
27,43.9,27,7991.81,-0.213716,11.7638,16.8169,118.795,-0.0120381,270.2,35.6756,-3.07784,-0.387035,-10.193,-3.0131,-2.30651,-45.207,3918.32,37.849,4567.15,6545.9,-2.79318,-0.102378,-9.62369,-2.72844,-2.02186,0.442736,3975.48,40.0906,4624.32,0.588954,0.982658,0.0157191,6750.07 
28,43.925,28,6008.43,-0.0295545,9.92152,14.8025,118.873,-0.00214956,17.5539,1.43592e-12,-2.69556,-1.2066,-6.69073,-1.95646,-2.01455,-80.5937,3140.74,25.634,3515.87,4782.11,-2.18808,-0.699123,-5.67578,-1.44898,-1.50707,0.50727,3242.65,29.6304,3617.78,0.599013,0.984261,0.014863,5413.31 
29,44.31,29,6956.8,-0.194583,10.9405,15.8291,119.336,0.31638,171.878,248.315,-3.87919,-4.62063,-9.06966,-1.37123,-0.976426,-38.1425,2847.22,24.4662,4570.33,7407.74,-3.63902,-4.38046,-8.58932,-1.13106,-0.736253,0.535112,2895.45,26.3576,4618.56,0.510969,0.984319,0.0104033,5666.59 
30,43.82,30,7391.82,-0.0919864,11.159,16.1029,118.656,-0.0995173,442.737,0.0559629,-3.35211,-5.26265,-4.93063,-0.190566,-3.58997,-39.4072,3672.31,46.6907,4205.56,7283.86,-3.10397,-5.01451,-4.43436,0.0575709,-3.34183,0.720002,3722.13,48.6447,4255.39,0.593134,0.977641,0.0206234,6275.37 
31,43.935,31,6820.07,-0.141935,10.733,15.4833,119.175,0.0459605,113.173,154.989,-3.62697,-4.18478,-6.65557,-1.26001,-2.41951,-25.5474,3389.19,28.7807,3834.27,5579.09,-3.4661,-4.02392,-6.33384,-1.09914,-2.25864,0.63136,3421.49,30.0475,3866.57,0.59593,0.984864,0.0141132,5741.44 
32,44.13,32,7420.03,-0.194334,11.8369,15.478,117.623,-0.130305,363.002,427.984,-2.16903,-3.20348,-4.07824,-3.64721,-0.347206,-41.88,3521.99,50.4252,4332.48,7503.96,-1.90532,-2.93977,-3.55083,-3.3835,-0.0834986,0.700678,3574.95,52.5019,4385.43,0.576028,0.974943,0.0215776,6206.21 
33,43.84,33,8733.99,-0.0144544,13.1647,15.6715,119.7,-0.0285091,11.8643,500,-2.66061,-3.26436,-2.15791,-2.71084,-3.76643,-29.3837,4112.13,37.7603,5049.4,6727.11,-2.47559,-3.07934,-1.78786,-2.52582,-3.5814,0.867073,4149.28,39.2173,5086.56,0.576192,0.983729,0.0140037,7201.22 
34,44.27,34,5485.62,-0.183279,8.42637,16.6074,117.86,0.159584,-90.0166,255.422,-2.73833,-4.10186,-4.61633,-4.88485,-5.81079,-44.9636,2105.89,21.5954,3839.21,5023.15,-2.45521,-3.81874,-4.05008,-4.60172,-5.52767,0.801985,2162.75,23.825,3896.06,0.480569,0.981086,0.0111393,4500.39 
35,44.21,35,5934.31,-0.244686,9.46493,16.5439,118.853,0.646835,312.512,66.2025,0.826503,-2.47784,-3.57579,-0.298074,-3.54224,-47.8699,2795.45,36.5487,3717.8,11677.9,1.12793,-2.17641,-2.97294,0.00334981,-3.24082,0.590441,2855.98,38.9224,3778.33,0.557485,0.976706,0.018623,5122.98 
36,43.91,36,7966.88,-0.0890795,11.8198,16.3265,119.163,0.103693,250.786,1.26822,-0.621373,-1.1087,-0.899198,1.23112,-0.542119,-48.6299,3886.72,43.3852,4598.26,7128.55,-0.315163,-0.802495,-0.28678,1.53733,-0.23591,-1.78388,3948.21,45.7966,4659.75,0.585435,0.980105,0.0177825,6744.06 
37,43.99,37,9532.5,-0.181615,15.0281,15.1486,117.64,0.0923689,258.815,134.595,-3.39818,-1.98599,-5.38051,-1.8682,1.8379,-7.97847,4492.37,54.8868,5391.52,8189.18,-3.34794,-1.93575,-5.28003,-1.81796,1.88814,0.496831,4502.46,55.2824,5401.6,0.581456,0.978965,0.0185041,7743.42 
38,44.1,38,8233.38,-0.18404,12.4912,16.1639,118.447,-0.60988,-1715.9,4.5341e-08,-1.91875,-4.21117,-9.60621,0.0242276,-0.870461,-11.4705,3919.97,47.8028,4704.42,40639.5,-1.84652,-4.13895,-9.46176,0.0964543,-0.798234,0.414097,3934.47,48.3716,4718.92,0.581521,0.978938,0.0185326,6765.83 
39,44.29,39,5943.48,-0.164165,9.24395,16.2685,118.937,0.220531,53.7091,500,-3.30846,-4.54658,-3.29793,-2.18385,0.570957,-46.372,2518.19,27.4503,3979.96,5281.13,-3.01647,-4.25459,-2.71394,-1.89186,0.862949,0.75359,2576.83,29.7497,4038.59,0.515367,0.980196,0.013388,4999.98 
40,43.92,40,7057.39,-0.228276,10.9795,16.3199,119.418,0.333382,271.844,347.734,-1.77859,0.0289117,-6.31495,0.647294,-0.501027,-78.6083,3571.89,35.8825,4164.29,8783.28,-1.28362,0.523887,-5.325,1.14227,-0.00605173,-0.076081,3671.29,39.7804,4263.69,0.589339,0.981391,0.0168965,6229.5 
41,43.94,41,7407.93,-0.0686035,11.1613,16.0335,119.205,-0.333895,264.886,1.76775e-08,-3.77439,-4.77287,-7.93614,-4.53491,-1.09484,-59.8652,3609.66,51.7874,4228.28,8704.69,-3.39744,-4.39592,-7.18223,-4.15796,-0.71789,0.638201,3685.35,54.756,4303.98,0.587987,0.974658,0.0228989,6267.74 
42,44.19,42,2826.48,-0.00928147,-4.34507,17.6868,120.528,0.0339665,-0.879395,500,-2.82672,-1.77246,-5.84472,-0.723926,-1.19517,-24.4769,1583.24,24.3735,1779.11,2502.71,-2.67259,-1.61834,-5.53648,-0.569802,-1.04105,0.515969,1614.19,25.5872,1810.06,0.597798,0.973009,0.0253793,2700.22 
43,43.96,43,7537.57,-0.00787233,10.7867,16.4979,120.315,-0.00685324,28.0202,5.01345e-12,-0.857508,-0.744534,-0.395177,-3.37444,0.0501532,52.3254,3503.72,38.915,4455.92,5799.36,-1.18699,-1.07401,-1.05413,-3.70392,-0.279326,0.855566,3437.55,36.3203,4389.76,0.566187,0.981846,0.0150125,6071.41 
44,44.17,44,3434.76,-0.00579431,-5.58413,15.414,118.871,-0.00157704,-2.29052,500,-1.9823,-1.91351,-2.93308,-4.33806,-3.95023,-82.0444,1969.19,24.6528,1987.56,2802.1,-1.46569,-1.3969,-1.89986,-3.82144,-3.43362,0.841909,2072.93,28.7211,2091.3,0.62293,0.976327,0.0246745,3327.71 
45,43.95,45,8224.2,-0.043008,11.8132,16.882,119.838,0.0195498,37.406,500,-3.75226,-3.7414,-0.181645,0.764641,-3.61406,-97.1706,3938.59,41.3652,4809.75,6515.92,-3.1404,-3.12954,1.04207,1.3765,-3.0022,1.15205,4061.46,46.1836,4932.62,0.57847,0.980489,0.016955,7021.03 
46,43.97,46,8906.72,-0.204196,13.4236,16.0756,117.692,0.867252,-1718.3,490.011,0.564677,-5.40467,-4.17444,-0.924806,-1.60894,-25.6222,3983.3,47.6149,5301.07,55535.7,0.726013,-5.24333,-3.85177,-0.763469,-1.4476,0.635944,4015.7,48.8854,5333.47,0.556516,0.979141,0.016604,7215.78 
47,43.945,47,6920.33,-0.219905,10.5364,16.6336,119.517,1.26889,144.87,437.988,-1.56976,-0.651628,0.150787,1.52197,-2.09674,-56.2499,3488.84,42.704,4028.64,11689.3,-1.21557,-0.297438,0.859168,1.87616,-1.74255,2.65153,3559.96,45.4933,4099.76,0.591374,0.978126,0.0200316,6019.82 
48,43.86,48,7221.6,-0.150229,11.498,15.9334,120.226,-0.0275022,376.625,347.547,-5.16091,-2.73468,-3.72137,-2.68524,-1.23531,-7.90049,3596.3,22.6403,4240.78,6301.04,-5.11116,-2.68493,-3.62187,-2.63549,-1.18556,0.762329,3606.29,23.032,4250.77,0.585746,0.988947,0.00988248,6156.75 
49,44.25,49,4376.21,-0.0912113,7.03474,16.3277,119.723,-0.129336,71.1681,499.937,-0.875664,-4.89554,-6.23306,-2.36074,-2.28631,-39.2998,2191.88,26.2574,2807.34,4038.74,-0.628203,-4.64808,-5.73814,-2.11328,-2.03885,0.621659,2241.57,28.2061,2857.04,0.566655,0.978454,0.0178614,3955.79 
50,44.02,50,8071.97,-0.249555,12.8946,15.7923,117.909,0.167875,-99.2375,329.473,-6.30511,-3.65296,-5.64148,-3.09883,-5.04746,-58.7032,3846.42,45.085,4950.84,7171.33,-5.93548,-3.28332,-4.9022,-2.72919,-4.67782,0.772287,3920.65,47.9959,5025.07,0.565286,0.979026,0.0172903,6935.69 
51,43.93,51,7150.87,-0.0311306,11.0258,15.6253,120.241,0.0183789,27.7058,499.996,0.378643,-0.505081,-3.46107,-1.00718,-1.84273,-11.6691,3585.77,37.1976,4162.44,5624.88,0.45212,-0.431604,-3.31411,-0.933705,-1.76926,0.447331,3600.52,37.7762,4177.2,0.589588,0.98197,0.016386,6106.84 
52,43.88,52,6845.1,-0.211917,11.1552,15.4832,121.359,0.17456,321.724,61.3856,-6.26346,-0.179074,-5.37669,-5.03276,-1.32322,-136.586,3416.96,32.1635,4065.96,7450.73,-5.40341,0.680972,-3.6566,-4.17271,-0.463175,0.719046,3589.66,38.9364,4238.67,0.585316,0.981372,0.01664,6132.87 
53,43.955,53,7489.98,-0.0298146,12.3056,14.7077,118.584,0.0195668,21.9395,500,0.599347,0.861139,-3.4192,-1.38396,-2.34579,-36.4893,3644.3,26.9316,4496.47,5905.68,0.82911,1.0909,-2.95967,-1.15419,-2.11603,0.313283,3690.44,28.741,4542.61,0.575193,0.986554,0.0115207,6416.01 
54,44.23,54,4698.58,-0.16665,8.39217,14.7389,118.295,-0.28823,259.215,499.993,-2.94207,-2.54653,-0.974402,-2.08233,-3.98652,-20.9945,2629.01,21.2771,2753.98,6458.73,-2.80987,-2.41433,-0.710009,-1.95013,-3.85432,0.939515,2655.55,22.3181,2780.52,0.614161,0.985506,0.0145704,4323.87 
55,44.06,55,8094.17,-0.264415,12.5386,16.4135,120.874,-0.114528,927.161,16.5494,-0.981382,-2.54022,-5.2598,-0.900204,-5.67638,-75.7892,3759.1,32.8034,4948.93,10156.3,-0.504158,-2.06299,-4.30535,-0.422979,-5.19916,0.655424,3854.93,36.5616,5044.76,0.560164,0.983673,0.0131746,6881.79 
56,43.9,56,8005.74,-0.127214,12.7862,15.3802,117.304,0.125179,316.152,1.60056e-09,-2.38906,-2.88667,-4.025,-1.85863,-2.87583,-12.8943,3819.07,30.4524,4803.94,7690.08,-2.30786,-2.80548,-3.86262,-1.77744,-2.79463,0.714895,3835.38,31.0917,4820.25,0.570102,0.986012,0.0117425,6727.53 
57,43.925,57,7349.48,-0.0215827,11.4386,15.4624,117.5,0.00498769,23.9772,500,-1.20549,-3.39393,-7.57281,-3.48572,-4.17097,28.0323,3748.9,40.4026,4131.23,5761.54,-1.382,-3.57044,-7.92584,-3.66223,-4.34748,0.620555,3713.45,39.0125,4095.79,0.601766,0.981947,0.0172436,6170.93 
58,44.31,58,6651.18,-0.106858,10.6848,15.7861,120.36,-0.959676,266.68,5.83069e-05,-6.07317,-1.8002,-2.85584,-2.71458,-2.99122,-30.7262,2716.34,26.0428,4574.1,13822,-5.8797,-1.60673,-2.46889,-2.5211,-2.79775,0.838362,2755.2,27.5664,4612.96,0.498861,0.982792,0.0108883,5522.97 
