cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,44.28,0,19514.9,0.000348422,28.1704,15.0461,122.511,-0.00025441,-7.33594,308.385,1.57476,0.0426451,-2.41817,4.36466,0.946926,-15.7926,6685.81,57.5889,11771.8,13797.9,1.6742,0.142087,-2.21928,4.4641,1.04637,1.43452,6702.86,58.285,11788.9,0.342809,0.985011,0.00902529,19552.8 
1,44.26,1,24374.5,-0.0471378,36.105,14.8123,122.562,-0.018724,28.5185,0.546433,1.49494,0.423167,0.289592,2.54881,-1.97638,-62.4419,8723.26,62.6208,14457.2,17426.8,1.88812,0.816348,1.07595,2.94199,-1.5832,0.790639,8790.69,65.373,14524.6,0.357018,0.987153,0.00822284,24622.6 
2,44.22,2,24254.2,0.0275824,36.6964,14.2713,122.318,-0.0429861,-36.8281,499.93,1.10678,1.76037,3.70888,-1.21626,3.7397,-56.5239,9200.9,69.2428,13937.1,17099.9,1.4627,2.11629,4.42071,-0.860342,4.09561,0.606522,9261.94,71.7342,13998.2,0.377731,0.986627,0.00935166,24519.9 
3,44.21,3,27784.3,-0.292207,43.1168,14.2974,122.504,0.557282,-128.487,8.2625,4.16946,2.37912,0.346024,0.201992,3.97311,-45.4314,10331.5,87.4508,16303.4,22398.7,4.45553,2.66519,0.918163,0.488062,4.25918,0.928191,10380.6,89.4533,16352.4,0.368044,0.985144,0.0099764,28204.7 
4,44.27,4,24985.5,-0.0272449,38.615,14.1347,122.623,-0.00721529,26.8891,13.6861,-4.10451,-1.04187,-0.949053,4.5575,-0.255794,11.6814,9280.05,58.5464,14646.5,17774.3,-4.17807,-1.11542,-1.09616,4.48395,-0.329349,0.509559,9267.44,58.0315,14633.9,0.367487,0.989161,0.00725199,25218.4 
5,44.29,5,24376,0.0278952,37.0598,14.2116,122.469,0.0297013,-25.8325,3.31868e-10,-2.05819,0.878318,4.10597,4.07698,3.39601,-31.6622,8611.5,64.7794,14735.6,17170.1,-1.85882,1.07769,4.5047,4.27635,3.59538,0.611506,8645.69,66.175,14769.8,0.349395,0.986782,0.00818586,24744.8 
6,44.25,6,25588.8,-0.0389718,39.5276,14.1327,122.497,0.000876662,25.3838,2.04294e-10,0.989062,-2.13566,4.3629,5.19377,3.1801,24.5852,9886.22,77.9898,14528.2,18186,0.834256,-2.29047,4.05329,5.03896,3.02529,0.619814,9859.67,76.9061,14501.7,0.384145,0.986534,0.00967464,25666.5 
7,44.23,7,25996.9,0.0239702,39.0876,14.3773,122.335,-0.0163087,-15.1327,458.355,2.41826,0.478842,2.8527,5.15793,0.997256,-8.23381,9641.54,74.378,15063.4,18302.1,2.47011,0.530688,2.9564,5.20977,1.0491,0.757991,9650.43,74.7409,15072.3,0.370043,0.986628,0.009052,26079.2 
8,44.3,8,25288.7,-0.00691227,38.0371,14.5092,122.75,-0.0695605,-25.1438,500,-0.953243,2.13124,-0.258762,3.50647,2.74756,-2.70668,8977.42,77.564,15087.4,18022.7,-0.9362,2.14829,-0.224676,3.52352,2.7646,1.03088,8980.34,77.6833,15090.3,0.353157,0.985088,0.0093939,25428.8 
9,44.2,9,26287.6,0.037066,40.0167,14.1641,122.714,-0.0699431,4.36078,283.04,3.01476,3.11359,7.7317,4.72928,0.410966,-53.9646,9673.68,76.9592,15322.4,18461.2,3.35456,3.45339,8.41131,5.06908,0.750766,0.600206,9731.96,79.3378,15380.7,0.367286,0.985934,0.00941262,26496.9 
