cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,44.31,0,7371.92,-0.214441,12.4231,14.8509,118.436,0.348097,303.715,462.019,-6.52973,-2.00896,-3.16307,-2.95034,0.577827,-4.72733,2999.76,26.3869,4990.36,9447.5,-6.49996,-1.97919,-3.10353,-2.92057,0.607593,0.776655,3005.73,26.6213,4996.33,0.500661,0.984737,0.00971965,6003.53 
1,43.82,1,7622.16,-0.170974,12.6541,15.0045,118.988,0.0168057,72.6165,491.455,-4.68833,-3.35245,-6.42688,-4.29365,-2.20186,3.20638,3629.22,34.7634,4608.28,6220.61,-4.70852,-3.37264,-6.46726,-4.31384,-2.22205,0.693267,3625.17,34.6044,4604.23,0.567523,0.98357,0.0136558,6387.71 
2,43.935,2,7300.56,-0.248112,12.2876,15.1954,118.162,-0.0751677,328.91,327.633,0.808377,-2.2448,-5.23468,-3.03858,-2.21943,-50.424,3393.99,34.3566,4603.07,6883.04,1.12588,-1.92729,-4.59967,-2.72108,-1.90192,0.541138,3457.75,36.857,4666.83,0.552546,0.981688,0.0143397,6257.85 
3,44.13,3,7161.58,-0.0170737,11.3011,15.4677,118.901,0.00568316,19.6755,500,-1.30242,-1.2657,0.0140255,-2.78025,-2.60491,2.28678,3071.79,38.8165,4654.88,5694.01,-1.31682,-1.2801,-0.014773,-2.79465,-2.61931,0.998159,3068.9,38.7031,4651.99,0.523695,0.978407,0.0150944,5860.1 
4,43.84,4,7907.92,-0.234494,13.2257,14.9984,119.575,3.36007,-26685.7,203.033,-4.50703,-3.55923,-7.76695,-2.3886,-3.73208,-92.8321,3574.44,41.964,4919.49,2.92537e+06,-3.92249,-2.97469,-6.59787,-1.80406,-3.14754,0.642327,3691.83,46.5672,5036.87,0.549874,0.978403,0.0167456,6713.95 
5,44.27,5,6444.63,-0.257164,9.44133,17.9157,119.625,-0.562792,1182.36,81.0669,-3.10414,0.786412,-1.58648,-2.10446,1.30517,4.26245,2434.78,30.5204,4552.89,27168,-3.13098,0.759573,-1.64016,-2.1313,1.27834,0.662833,2429.39,30.309,4547.5,0.471004,0.978633,0.0121287,5157.89 
6,44.21,6,6324.95,-0.0644324,9.77093,16.2975,119.72,-0.182096,327.243,7.19801,-3.94837,-4.61062,-3.80646,-1.19842,-2.44659,-106.836,2936.17,26.5427,3989.41,7123.69,-3.27565,-3.9379,-2.46102,-0.525702,-1.77387,0.794472,3071.26,31.8404,4124.5,0.553784,0.982181,0.0140213,5545.96 
7,43.91,7,8412.13,-0.251341,13.1362,16.0797,120.743,1.47746,-266.996,374.052,-4.08476,-3.12137,-6.77232,-2.74401,-1.41518,-33.5553,3837.9,40.0192,5118.56,19717.7,-3.87347,-2.91008,-6.34974,-2.53272,-1.2039,0.623605,3880.33,41.6831,5160.99,0.556166,0.981548,0.0146598,6976.92 
8,43.99,8,9386.07,-0.0108238,15.0886,14.8919,118.346,-0.00653933,-5.91146,500,-3.43009,-2.04288,-5.03137,-3.03176,-3.26962,-65.7219,4083.46,46.0966,5872.33,7315.96,-3.01626,-1.62904,-4.20371,-2.61793,-2.85578,0.706501,4166.56,49.3555,5955.43,0.538328,0.979691,0.0150368,7739.82 
9,44.1,9,8772.68,-0.0103897,13.5349,15.6146,119.435,-0.0119338,28.7239,500,-0.105685,-1.84032,-4.04519,-0.463881,-2.55036,-38.7861,3928.84,51.2289,5403.87,6891.02,0.13854,-1.59609,-3.55674,-0.219655,-2.30613,0.528289,3977.89,53.1522,5452.92,0.548702,0.977151,0.0176392,7249.64 
10,44.29,10,6885.36,-0.0119885,10.2306,16.3787,118.867,0.00206069,2.17662,500,-2.16994,-5.55503,-5.80197,-3.88253,-1.17296,-52.7112,2457.98,29.6144,4969.63,5454.92,-1.83803,-5.22312,-5.13816,-3.55062,-0.841047,0.690304,2524.64,32.2282,5036.28,0.455184,0.978149,0.0116507,5546.4 
11,43.92,11,7971.7,-0.198618,12.0908,16.1843,120.109,-0.525999,-253.366,181.157,-4.23097,-3.47917,-1.71022,-2.12302,-3.55475,-31.5295,3704.21,44.6934,4735.17,10708.5,-4.03244,-3.28064,-1.31316,-1.92449,-3.35622,0.905575,3744.08,46.2569,4775.04,0.566504,0.978837,0.017532,6609.11 
12,43.94,12,8237.73,-0.12041,13.2774,14.8972,120.127,0.349654,16.9456,0.0254631,-1.74717,-6.02112,-3.85542,-1.57147,-1.3891,-63.0355,3899.8,44.3803,4900.67,6631.81,-1.35025,-5.6242,-3.06159,-1.17455,-0.992182,0.749107,3979.51,47.506,4980.37,0.571134,0.979537,0.0172678,6967.73 
13,44.19,13,2848.6,-0.229277,-4.98579,17.6254,120.649,0.304234,-331.989,134.531,-2.0633,-3.84456,-1.09012,-4.59691,-1.14601,-20.122,1459.21,25.9341,2047.28,6148.63,-1.9366,-3.71786,-0.836719,-4.47021,-1.0193,0.930161,1484.65,26.9319,2072.72,0.54417,0.969231,0.0233758,2728.29 
14,43.96,14,7331.3,-0.264811,10.8414,17.456,119.332,0.0998915,155.775,499.859,-2.03969,-1.70508,-4.37653,-1.23361,0.819283,-64.6181,3635.86,38.6137,4349.38,6667.21,-1.6328,-1.2982,-3.56276,-0.826725,1.22617,0.415397,3717.57,41.8179,4431.08,0.583036,0.980695,0.0170876,6376.22 
15,44.17,15,3747.17,-0.09986,6.57722,16.0366,118.629,0.119043,-31.4296,499.998,-2.75969,-2.26139,-5.33486,-3.02227,-1.91235,-59.2721,2048.71,17.5485,2396.45,3555.41,-2.38647,-1.88817,-4.58842,-2.64905,-1.53912,0.64843,2123.65,20.4877,2471.4,0.588842,0.983397,0.0150412,3606.5 
16,43.95,16,8706.62,-0.0867371,13.1447,16.1517,118.984,0.139312,37.2095,0.00247989,-1.43253,-1.65291,-2.26951,-0.60325,0.485463,-39.669,4040.83,35.9133,5225.18,7080.13,-1.18275,-1.40312,-1.76994,-0.353465,0.735248,0.554622,4090.99,37.8803,5275.34,0.563793,0.984054,0.0130548,7256.19 
17,43.97,17,7259.72,-0.01591,11.0208,16.2822,119.448,0.00121791,12.0398,500,-4.61226,-2.34978,-3.17516,1.36244,0.237092,-32.6775,3361.9,39.5535,4532.77,5841.94,-4.4065,-2.14402,-2.76364,1.56821,0.442853,0.62158,3403.22,41.1738,4574.09,0.553578,0.979267,0.0163113,6147.67 
18,43.945,18,7466.15,-0.215496,11.9199,15.6556,120.181,0.12604,-170.386,326.449,-1.19346,-3.53578,-2.30943,0.744462,-2.76307,-38.6597,3348.68,44.3828,4651.69,6773.99,-0.950032,-3.29235,-1.82257,0.987891,-2.51964,0.760084,3397.56,46.2998,4700.57,0.546416,0.976708,0.0178211,6217.91 
19,43.86,19,8027.39,-0.0941074,12.7863,15.4707,120.921,0.172963,56.9835,1.49122e-05,-5.03123,-5.41745,-5.16485,-2.68672,-2.49574,-64.7049,3811.33,48.6002,4870.14,6760.33,-4.6238,-5.01002,-4.35,-2.27929,-2.08831,0.762961,3893.15,51.8087,4951.96,0.567157,0.977242,0.0189082,6864.32 
20,44.25,20,5019.89,-0.110373,7.9424,16.349,120.382,0.75178,-411.296,500,-3.40414,-1.70209,-2.65949,-1.12811,-0.0761982,14.8902,2355.46,25.9954,3219.55,14292.7,-3.4979,-1.79585,-2.84701,-1.22187,-0.169958,0.701339,2336.64,25.2571,3200.72,0.548884,0.981435,0.0143279,4257.07 
