cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,43.9498,0,23343.8,-0.0664814,45.3165,11.3297,123.054,0.0315228,-33.215,2.00768e-10,0.0304625,-3.74206,1.3463,4.23018,-0.684988,28.7365,12204.6,60.8699,9786.19,16747.7,-0.150484,-3.923,0.984404,4.04923,-0.865934,-9.44859,12173.5,59.6032,9755.15,0.609358,0.991505,0.0111299,19977.7 
1,43.9798,1,21650.4,-0.0248519,43.5655,10.8176,123.187,0.0256944,1.3862,1.10667e-10,-2.4491,0.864901,-3.97922,3.18519,1.17414,-6.90962,11375.3,44.8468,9045.22,15342.7,-2.40559,0.908409,-3.89221,3.2287,1.21765,-3.12731,11382.7,45.1514,9052.69,0.611157,0.993106,0.00910408,18624.9 
2,43.9998,2,20470.8,-0.0557961,41.1457,-10.9251,123.121,0.0402792,-45.4114,1.50765e-11,0.148943,1.40574,-3.14227,1.60028,0.0995097,4.96811,10712.1,45.9688,8560.44,14693,0.11766,1.37446,-3.20484,1.569,0.0682269,-41.4516,10706.7,45.7498,8555.07,0.610042,0.992578,0.0097549,17550.8 
3,44.0398,3,15834,0.035636,30.2971,-11.2188,123.048,-0.0406751,-8.91766,88.6772,-4.22537,-1.06531,1.10422,-2.68646,-5.4648,-22.4367,8278.51,15.3422,6309.32,11076.6,-4.0841,-0.924035,1.38677,-2.54518,-5.32352,1.12069,8302.74,16.3311,6333.55,0.621017,0.99657,0.00472744,13369.6 
4,44.0498,4,18639.5,-0.0210817,35.9871,-11.2677,122.843,0.0442007,-61.7086,1.82602e-09,-1.53436,-0.729145,0.185618,3.28393,-1.73304,21.6019,9780.78,37.6334,7514.99,13288.9,-1.67039,-0.865166,-0.0864252,3.1479,-1.86906,0.935654,9757.45,36.6813,7491.66,0.61949,0.993464,0.00893884,15750.8 
5,44.0898,5,20567.3,0.0315834,41.3363,10.8731,123.267,-0.128425,38.5548,499.099,-3.39776,-1.17415,0.699589,-1.47077,0.0519531,37.9907,10715.1,54.6308,8684.26,14792.4,-3.63698,-1.41337,0.221155,-1.70999,-0.187264,1.03288,10674.1,52.9563,8643.23,0.606873,0.991393,0.0111604,17588.7 
6,44.0298,6,17623.6,-0.0129524,33.6458,-11.4213,123.103,-0.0235128,17.9215,302.947,0.412438,0.906522,-0.690578,3.347,-2.58923,-17.9247,9164.16,43.9086,7266.66,12523.3,0.525305,1.01939,-0.464844,3.45986,-2.47637,1.22529,9183.52,44.6987,7286.02,0.611732,0.991554,0.0111748,15012.3 
7,44.0098,7,19886.6,-0.0320881,39.805,10.9435,122.987,-0.0243735,5.22394,285.353,1.58688,-0.248018,3.19586,2.66786,-3.7826,15.3299,10417.2,35.1096,8288.64,14184.6,1.49035,-0.344546,3.0028,2.57133,-3.87913,-0.0570225,10400.7,34.4339,8272.08,0.611145,0.99424,0.00760972,17018.3 
8,43.9698,8,18761.1,-0.0227041,38.5409,-10.5887,123.177,0.00288022,-11.3839,2.50693e-10,-3.12375,-2.22327,-0.365481,0.450455,-4.13649,-19.5265,9472.23,41.1519,8270.57,13286,-3.00079,-2.10032,-0.119575,0.573408,-4.01354,0.986194,9493.32,42.0125,8291.65,0.588673,0.992315,0.00924735,16126.6 
9,44.0598,9,23000.2,-0.0541223,45.3173,11.1599,122.906,0.0695004,-16.1963,122.965,-4.25355,-1.94303,2.17904,1.40991,0.0604677,9.43028,12138.6,48.147,9625.89,16500,-4.31293,-2.00241,2.06028,1.35053,0.00108775,1.7096,12128.4,47.7313,9615.7,0.611898,0.99316,0.00906115,19821 
10,43.9598,10,20464.6,-0.021321,41.1977,-10.8396,123.114,0.0312175,-27.4207,4.9426,-0.451044,6.2745,2.94032,-2.07868,1.76988,22.6459,10899.7,57.1546,8383.71,14565,-0.593639,6.1319,2.65513,-2.22127,1.62729,0.650613,10875.2,56.1564,8359.25,0.619225,0.991044,0.0122238,17562.6 
11,44.0198,11,19718.5,-0.0256186,39.7284,11.0415,122.917,-0.0996899,172.828,500,-1.65286,-1.15667,-1.70112,-0.435578,4.71739,56.2829,10380.9,31.4678,8488.05,14840.8,-2.00726,-1.51107,-2.40991,-0.789976,4.363,-0.0232206,10320.2,28.987,8427.27,0.604863,0.995109,0.00629633,17062 
12,43.9898,12,20879,-0.0133439,41.4297,-10.983,123.251,-0.068145,60.4169,495.127,1.71255,-8.61541,2.63495,1.61159,2.84782,15.1943,10965,45.4076,8621.67,14946.5,1.61688,-8.71108,2.4436,1.51592,2.75215,7.38784,10948.6,44.7379,8605.26,0.613958,0.9929,0.00948608,17832.8 
13,44.0798,13,21482.2,2.22015e-06,42.5123,10.9763,122.874,-0.215837,244.204,53.9098,1.35512,0.510083,-0.052387,6.33131,-3.56979,14.477,11084,45.9687,9029.3,16906.1,1.26396,0.418925,-0.234703,6.24016,-3.66095,1.05828,11068.3,45.3306,9013.67,0.605513,0.992884,0.00917909,18279.3 
14,44.0998,14,22823.4,-0.0244185,44.6336,11.1693,123.062,-0.0120798,-10.1677,277.313,-0.245231,-3.90006,2.21077,4.78894,-1.53793,4.70296,11438.8,51.6592,9970.76,16232.7,-0.274844,-3.92967,2.15154,4.75933,-1.56755,-0.889295,11433.7,51.4519,9965.68,0.589177,0.992187,0.00942101,19406.3 
15,44.0698,15,21167.7,-0.0475232,42.6396,10.9097,123.003,0.0462459,-5.02754,10.369,3.38487,0.0288482,-2.45793,0.694661,5.22056,33.5881,11520.2,45.9885,8540.1,15150.9,3.17338,-0.182647,-2.88092,0.483166,5.00906,1.51426,11483.9,44.508,8503.82,0.627984,0.993263,0.00954929,18287 
