cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
0,44.42,0,12397.8,-0.218561,18.3553,16.0165,117.908,-0.32992,615.334,153.707,-0.335709,-1.54102,1.14518,-3.36201,-1.71853,-36.6535,4924.12,42.5794,7449.76,16179,-0.104911,-1.31022,1.60677,-3.13122,-1.48773,1.36292,4963.7,44.195,7489.34,0.421403,0.984658,0.0107535,11779 
1,44.565,1,14653.1,-0.116002,22.8436,14.7693,118.482,0.056591,23.5801,500,-5.8047,-2.63327,-5.50506,-0.317886,0.548995,-144.997,7385.62,51.8977,7309.72,11026.4,-4.89169,-1.72026,-3.67904,0.595121,1.462,0.553182,7542.2,58.2887,7466.3,0.526083,0.986656,0.0141773,14336.5 
2,44.445,2,12049.6,-0.102721,18.4804,15.3704,117.683,0.0291553,29.0053,499.866,-5.50781,-4.82495,-3.90426,-1.70934,-4.9693,-21.7979,4536.1,39.0352,7623.56,9274.3,-5.37055,-4.68769,-3.62975,-1.57208,-4.83204,0.819345,4559.64,39.996,7647.1,0.395854,0.984882,0.00954267,11518.5 
3,44.515,3,11347.5,-0.234873,17.0552,16.0138,118.552,0.0161565,-115.034,443.889,-2.42738,-0.023647,-5.75837,-2.7943,-2.57238,-51.2476,5930.66,46.4324,5620.24,8951.44,-2.10468,0.299045,-5.11298,-2.47161,-2.24969,0.560737,5986,48.6913,5675.58,0.536824,0.985965,0.0155577,11150.8 
4,44.6,4,12393.6,-0.0909284,19.5903,14.863,118.574,0.0280535,20.2876,499.736,-1.80297,-2.51681,-7.87758,1.0054,-2.3511,0.702385,5607.05,54.4227,6952.25,9497.1,-1.80739,-2.52123,-7.88643,1.00098,-2.35552,0.418816,5606.29,54.3917,6951.49,0.469848,0.983305,0.0142087,11932.2 
5,44.545,5,11628.1,-0.237044,18.0908,15.4478,118.753,-0.13947,-14.3535,404.93,-2.93897,-2.74602,-8.87506,-3.35982,-2.18186,-88.4519,5545.01,45.3813,6231.32,9162.57,-2.38202,-2.18906,-7.76114,-2.80286,-1.6249,0.536924,5640.53,49.28,6326.83,0.494872,0.984941,0.0141453,11397.9 
6,44.525,6,12381.3,-0.229985,18.511,15.9376,119.272,0.154157,-153.288,341.804,-6.25603,-4.27886,-6.94305,0.714716,-5.84952,-39.4043,6471.56,53.2769,6038.32,10373.2,-6.00791,-4.03074,-6.44681,0.962834,-5.6014,0.694812,6514.11,55.0137,6080.87,0.540693,0.985436,0.0163924,12047.7 
7,44.49,7,11573.8,-0.192896,17.651,15.4822,118.886,0.0300728,35.8574,486.216,-4.20721,-3.27226,-5.74832,-1.62645,-3.88626,-20.712,6146.51,51.1952,5529.62,8931.13,-4.07679,-3.14184,-5.48748,-1.49603,-3.75584,0.694427,6168.88,52.1081,5551.99,0.549753,0.985433,0.0169952,11221.2 
8,44.48,8,12091.4,-0.210736,18.1813,15.7602,118.317,-0.0867733,253.765,180.166,-3.14565,-2.32306,-2.92902,-1.72974,-1.49453,3.48477,4918.93,45.7223,7291.39,10044.7,-3.16759,-2.345,-2.97291,-1.75169,-1.51648,0.747066,4915.16,45.5687,7287.62,0.425669,0.984035,0.0113873,11546.9 
9,44.43,9,10984.6,-0.227078,16.8354,15.7021,117.941,-0.104336,-142.236,57.1739,-3.40533,-0.952632,0.309744,0.721493,0.148285,-18.4563,4433.47,35.7552,6685.75,9088.64,-3.28911,-0.836417,0.542174,0.837708,0.2645,1.21852,4453.4,36.5687,6705.68,0.421901,0.985834,0.00994581,10555.6 
