cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
29,44.0798,29,16403.5,0.114894,30.8716,11.1191,123.373,0.150258,-52.6681,46.3501,0.792022,0.528416,1.72421,3.60456,1.75517,69.0979,8119.38,44.8981,6765.41,11432.1,0.356931,0.0933248,0.854025,3.16947,1.32008,0.852597,8044.76,41.8525,6690.79,0.600472,0.990978,0.0113915,13397.4 
30,44.0998,30,15869.8,0.100283,29.5423,-11.1933,123.086,-0.0714742,-4.66899,6.64691e-13,0.846682,-3.18461,-4.8776,3.11512,1.68629,15.4665,7859.04,41.2926,6410.04,10775.5,0.749294,-3.282,-5.07238,3.01774,1.5889,-0.691669,7842.33,40.6109,6393.33,0.605258,0.991019,0.0115658,12957 
31,44.0698,31,15375.9,0.103377,29.6072,-10.8847,123.331,0.000950535,-50.8536,13.1069,-1.34341,1.57855,12.2764,2.2676,-0.351848,3.30847,7661.94,40.781,6185.59,10492.4,-1.36425,1.55772,12.2348,2.24677,-0.372681,0.144561,7658.37,40.6352,6182.01,0.607615,0.9908,0.0119635,12604 
32,43.9498,32,16964.5,0.0784585,32.117,11.1849,123.453,-0.154583,-0.610961,500,-1.14096,0.754175,2.07505,1.8042,2.18735,8.68537,8446.55,41.7067,7005.95,11697.1,-1.19565,0.699486,1.96567,1.74951,2.13266,0.6327,8437.17,41.3238,6996.57,0.601177,0.991502,0.0107629,14034.4 
33,43.9798,33,16646.3,-0.0141944,31.3355,11.3551,123.11,-0.00206301,-57.4162,1.02233e-11,0.509835,0.602855,4.45671,5.87966,0.195067,68.2418,8087.46,40.8468,7122.25,11586.8,0.0801346,0.173154,3.5973,5.44996,-0.234634,0.603206,8013.77,37.8389,7048.56,0.586977,0.991805,0.00979216,13652.6 
34,43.9998,34,13677,0.0544589,25.0912,11.4948,123.025,0.0229797,-43.9835,184.171,1.05794,0.776497,-0.816692,-1.77759,-3.18326,42.5304,6816.3,42.8246,5413.67,9421.89,0.790133,0.508694,-1.3523,-2.04539,-3.45106,0.756339,6770.37,40.95,5367.74,0.611897,0.989526,0.0138585,11064.6 
35,44.0398,35,12973.8,0.103947,23.4218,11.5287,123.248,-0.0248922,-20.8621,472.597,-4.81457,-1.55353,-0.552381,0.412742,2.93453,33.7705,6316.69,18.9267,5206.6,8807.05,-5.02722,-1.76618,-0.977668,0.200099,2.72189,0.798381,6280.22,17.4382,5170.13,0.602921,0.995164,0.00617481,10416.3 
36,44.0498,36,14509.5,0.0225123,26.9058,11.1368,123.242,-0.0256703,0.520971,500,-1.49697,3.54408,3.91119,5.65184,4.71997,48.3173,7180.9,37.0475,5646.93,9754.83,-1.80121,3.23984,3.3027,5.3476,4.41572,0.7723,7128.72,34.9178,5594.75,0.614305,0.991501,0.0113662,11604.5 
37,44.0898,37,16030.5,0.0250297,29.9263,11.2907,123.272,-0.00782237,1.67909,500,6.09241,5.62036,5.67984,0.595995,-0.101529,26.8133,7879.83,35.2356,6635.32,10999.9,5.92357,5.45153,5.34217,0.427158,-0.270365,0.683409,7850.87,34.0537,6606.36,0.597663,0.992466,0.00940616,13136 
38,44.0298,38,15057.7,-0.0276182,27.4744,11.5882,123.107,-0.198123,179.084,500,-1.41273,0.759884,-2.83422,0.88424,0.025255,12.6643,7504.72,46.2035,6060.29,11519.3,-1.49248,0.68014,-2.99371,0.804496,-0.0544887,0.020395,7491.04,45.6453,6046.61,0.607628,0.989449,0.0137152,12328.3 
39,44.0098,39,12816.7,0.0305769,24.6118,10.989,123.222,-0.00876777,-49.1378,500,-5.55582,4.4028,-2.78604,-0.800737,5.24843,67.2537,6246.04,34.1569,5308.54,8818.42,-5.9793,3.97932,-3.633,-1.22422,4.82495,-0.78768,6173.41,31.1926,5235.92,0.595766,0.991235,0.0108551,10362.1 
40,43.9698,40,15911.9,0.049346,30.4744,-11.158,123.283,-0.0272115,24.4136,311.771,-1.49351,-4.48965,-1.54543,-3.78916,-0.491208,25.5147,7856.4,46.483,6814.9,11090.9,-1.65417,-4.65031,-1.86674,-3.94982,-0.651867,0.853851,7828.85,45.3583,6787.34,0.590468,0.989963,0.0121607,13258.7 
41,44.0598,41,14365,0.111695,27.332,10.967,123.633,-0.100153,-48.7528,110.144,2.4959,0.468574,-2.559,-0.927033,2.59886,19.1611,7218.89,33.9755,5840.93,9916.77,2.37525,0.347922,-2.8003,-1.04769,2.47821,3.0691,7198.19,33.1309,5820.24,0.607218,0.99201,0.0103771,11854.4 
42,43.9598,42,14426.4,0.0494432,27.4443,11.2139,123.188,-0.0309879,52.4231,110.693,2.08876,-5.17724,0.537707,2.48743,0.813866,34.2702,7581.64,52.1955,5695.24,10071.4,1.87297,-5.39303,0.106126,2.27164,0.598075,1.195,7544.64,50.685,5658.23,0.62501,0.98838,0.0162333,12071.2 
43,44.0198,43,13944.6,0.00932317,26.5495,-11.2016,123.318,-0.0121604,4.94562,8.3858e-11,-0.565753,-0.198205,5.41398,3.32123,-1.34611,37.2283,7075.22,33.6785,5640.96,9683.19,-0.80017,-0.432622,4.94515,3.08682,-1.58053,0.052408,7035.02,32.0376,5600.76,0.61091,0.992093,0.0104274,11515.6 
44,43.9898,44,12788.6,0.0923269,24.3536,10.9766,123.171,-0.00461457,59.5721,84.3041,1.35159,0.694521,-1.56137,1.03518,2.43485,57.0352,6152.82,26.5187,5253.45,8711.05,0.992454,0.335386,-2.27965,0.676045,2.07571,2.2665,6091.23,24.0048,5191.86,0.594573,0.993151,0.00844513,10244.7 
45,44.0798,45,14961.4,0.0514428,28.3649,11.2516,123.226,-0.0500626,10.658,38.5278,0.0290673,1.26112,-3.89121,1.73561,2.73059,19.0131,7372.36,40.5386,6353.3,10406.8,-0.0906533,1.1414,-4.13066,1.61589,2.61087,4.60172,7351.82,39.7006,6332.77,0.592028,0.990638,0.0114164,12418 
46,44.0998,46,17212.2,0.0772369,33.107,-11.0619,123.444,0.0308501,-221.606,1.11628e-09,-1.91841,-1.33203,3.09529,1.27435,-2.34914,54.5888,8682.87,50.4821,7167.68,12144.4,-2.26214,-1.67576,2.40783,0.93062,-2.69287,1.73135,8623.92,48.076,7108.73,0.602612,0.990338,0.0123048,14310.9 
47,44.0698,47,16501.4,0.00097433,31.1188,11.3445,123.109,0.042618,36.7061,1.48766e-10,-3.07045,1.577,-4.95486,3.65706,3.54746,22.063,8027.19,42.014,7082.28,11543.1,-3.20937,1.43808,-5.23271,3.51814,3.40853,-66.6625,8003.37,41.0416,7058.45,0.586322,0.991106,0.0105975,13650.1 
48,44.0048,48,12031.8,0.0910521,22.9612,10.9325,123.14,-0.022851,-56.9938,411.784,-1.77565,-2.12516,2.05025,3.58338,-8.06227,65.1463,6068.43,35.6799,4694.58,8214.03,-2.18586,-2.53537,1.22983,3.17317,-8.47248,1.1399,5998.07,32.8085,4624.23,0.61852,0.990519,0.012901,9697.46 
49,44.0548,49,16227.8,0.0798349,30.3966,11.2986,123.444,-0.0873128,38.4299,126.777,-1.43422,-0.522757,-0.0655936,2.15797,-4.94805,26.6426,8138.03,43.0615,6614.24,11289.3,-1.60198,-0.690519,-0.401116,1.99021,-5.11581,0.93107,8109.26,41.8871,6585.47,0.606181,0.991042,0.0115811,13377.6 
50,44.0648,50,15171.8,0.0349984,28.3825,11.3442,123.196,-0.00412115,-11.9349,0.113935,-0.132726,3.39362,4.17235,-2.1946,2.15472,32.0649,7825.78,36.6355,6032.7,10483.1,-0.33463,3.19171,3.76855,-2.39651,1.95282,0.390394,7791.16,35.2221,5998.08,0.618856,0.992151,0.0107015,12589.6 
51,44.0348,51,14315.7,0.0348911,26.41,11.6245,123.071,-0.000769057,-21.2147,225.626,1.91651,-0.872849,-3.14589,0.691541,1.90155,41.5181,7073.12,40.9142,6011.99,9994.49,1.65509,-1.13428,-3.66875,0.430112,1.64012,-2.40423,7028.28,39.0842,5967.15,0.595516,0.990362,0.0119217,11802 
52,44.0448,52,14001.6,0.0503548,25.816,11.5597,123.299,-0.0233763,-74.1771,346.494,-0.0707081,-2.61494,-3.14692,-0.827355,1.97126,54.4959,7299.22,31.2053,5477.2,9771.17,-0.413854,-2.95809,-3.83322,-1.1705,1.62811,0.43191,7240.37,28.8032,5418.35,0.625515,0.993086,0.00969744,11575 
53,44.0148,53,14587.3,-0.0104439,27.4817,11.2178,123.545,0.0157896,-18.1212,6.98176e-11,-2.36005,-3.66233,3.47577,-0.998654,-2.39861,-13.573,7308.84,38.5238,5929.34,10045,-2.27458,-3.57687,3.64671,-0.913189,-2.31314,1.67145,7323.5,39.1221,5944,0.606315,0.990738,0.0119791,12078.7 
54,44.0248,54,14636.7,0.0639047,27.2953,11.3823,123.492,-0.174819,39.2703,87.2481,3.87376,2.31793,4.09959,3.7973,-4.85838,45.9925,7492.32,39.9797,5813.09,10337.3,3.58416,2.02833,3.52039,3.5077,-5.14798,0.530151,7442.66,37.9525,5763.43,0.617474,0.991155,0.011985,12053.4 
55,44.0048,55,10691.5,0.0354245,21.1505,10.7902,123.127,-0.019229,128.555,19.851,-1.78337,-0.271596,-2.93579,4.02699,3.41921,25.3307,5542.93,18.3738,4123.57,7509.7,-1.94287,-0.431097,-3.25479,3.86749,3.25971,3.17212,5515.58,17.2573,4096.21,0.627301,0.994554,0.00770098,8792.55 
56,44.0548,56,14824.1,0.0085306,29.0509,11.1242,123.13,-0.00477279,-20.223,3.65374e-10,-0.240999,-0.470895,3.15325,-1.51149,-0.812389,15.2041,7583.3,39.4716,6286.13,10523.3,-0.336736,-0.566632,2.96177,-1.60723,-0.908125,7.48166,7566.88,38.8015,6269.71,0.601374,0.991106,0.0112718,12582.7 
57,44.0648,57,13852.3,-0.0109212,26.5148,11.3948,122.906,0.00234649,8.30133,15.0487,-3.41629,-2.11144,-0.79099,-1.11672,2.11818,22.859,7267.12,30.0409,5555.16,9835.98,-3.56022,-2.25538,-1.07886,-1.26066,1.97425,0.825451,7242.43,29.0334,5530.48,0.620772,0.993033,0.00957788,11666.8 
58,44.0348,58,13141.4,-0.000903239,24.7784,-11.4931,123.074,0.0438973,-44.4545,500,0.304013,-2.04519,-4.59911,1.17292,2.04451,9.45306,6690.8,31.1931,5377.31,9334.02,0.24449,-2.10471,-4.71816,1.1134,1.98499,-0.355796,6680.59,30.7764,5367.1,0.60875,0.992003,0.0104527,10974.3 
59,44.0448,59,13254.3,0.0196146,24.6945,-11.5607,123.356,-0.0207841,32.7151,2.32681e-10,-2.52768,3.9136,2.22057,2.69508,-0.340002,16.0292,6868.38,31.6385,5268.83,9315.65,-2.62861,3.81267,2.01871,2.59414,-0.440933,0.623092,6851.07,30.932,5251.52,0.619878,0.992161,0.0107337,11052.3 
60,44.0148,60,13800.9,0.00340944,26.5409,11.2579,123.335,-0.00981906,-2.37615,500,-4.21791,-3.4268,1.81945,0.650171,-2.35413,56.2781,7165.32,37.3461,5451.61,9727.56,-4.57228,-3.78117,1.11071,0.295802,-2.7085,1.11503,7104.54,34.8655,5390.84,0.622266,0.991485,0.0117736,11417.2 
61,44.0248,61,13547.7,0.0137159,25.0744,-11.4844,123.259,-0.00958532,-8.02829,1.29162e-11,-5.66309,-2.92697,-0.809147,-1.67628,-0.0728104,-0.449986,6981.49,29.7364,5275.22,9376.75,-5.66026,-2.92414,-0.80348,-1.67345,-0.069977,0.927818,6981.98,29.7563,5275.7,0.623249,0.992597,0.0102831,11202.5 
63,44.0548,63,15182.2,0.00406561,29.0583,11.3331,123.296,0.0298625,-40.5731,14.6963,-5.30149,-1.53427,-0.964803,1.15559,4.15593,44.4029,8236.84,40.2061,5909.45,10759.9,-5.58108,-1.81386,-1.52399,0.875994,3.87633,0.634238,8188.89,38.249,5861.5,0.635877,0.991892,0.0118778,12878.1 
64,44.0648,64,16385.1,0.0621298,30.9635,11.2669,123.144,-0.20191,53.9367,129.532,-2.27914,-1.60373,0.25294,0.221245,-1.85349,47.4533,8405.96,40.5287,6592.15,11711.2,-2.57794,-1.90253,-0.344661,-0.0775559,-2.15229,0.951146,8354.72,38.4371,6540.91,0.614885,0.992013,0.0107091,13587.4 
65,44.0348,65,15715.2,0.037143,28.7857,-11.5353,123.045,-0.0439318,-4.59386,1.46063e-12,-0.70376,-0.451649,-1.8402,-0.639637,-1.46445,-12.8063,7771.45,43.2953,6463.98,10816,-0.623122,-0.371011,-1.67892,-0.558999,-1.38381,0.636271,7785.28,43.8598,6477.81,0.600367,0.990237,0.0123188,12967.5 
66,44.0448,66,13681.4,0.0655426,25.2342,11.4824,123.308,-0.0146027,-43.8575,101.739,-2.74795,-4.33418,-0.0154729,0.652533,4.17536,-16.7419,7006.12,39.2492,5316.65,9453.11,-2.64253,-4.22876,0.195366,0.757953,4.28078,1.11933,7024.2,39.9871,5334.73,0.622052,0.990136,0.0136197,11292 
67,44.0148,67,14887.9,0.0371258,28.4976,11.2002,123.079,0.0220609,-60.2995,416.53,-2.81102,2.6883,0.580919,4.51214,0.775877,43.6669,7843.4,23.2116,5847.03,10433.6,-3.08598,2.41334,0.0310015,4.23718,0.500918,0.992432,7796.24,21.2869,5799.88,0.626902,0.995245,0.00671555,12436.1 
68,44.0248,68,13185,0.0432484,25.238,11.1535,123.505,-0.0803577,49.1875,107.063,2.15021,-3.81909,-0.797554,-3.46299,-4.16662,48.8109,6774.5,29.2715,5268.24,9292.19,1.84286,-4.12644,-1.41225,-3.77034,-4.47397,0.881722,6721.79,27.12,5215.53,0.617006,0.992989,0.00948781,10894.2 
