cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
372,45.84,9740,372,14634.6,-0.175814,22.2218,15.2023,115.395,0.0100856,-71.6328,158.693,-3.63975,-2.91254,1.39787,0.263562,0.353479,-248.3,82.0191,63.641,14316.1,11020.8,-2.07627,-1.34906,4.52482,1.82704,1.91696,0.0657918,279.799,81.621,14513.9,0.016774,0.662033,0.0102531,16680.5,-0.000413038,-0.0151648,13.5691,-8.26374,112.337,74.9364,0.886546,15.2048,13.8568,114.723,139.847,-2.3862,-64.9105 
373,45.944,9740,373,19659.7,-0.144893,29.6543,14.9546,115.386,0.113464,-46.5245,434.325,-0.87233,-2.33278,-1.86506,-1.90412,0.659337,-205.364,169.555,65.8078,18983.2,14608.2,0.420791,-1.03966,0.721184,-0.611002,1.95246,0.500486,333.135,80.6787,19146.8,0.0151638,0.702338,0.00770227,21969,-0.000329105,0.191469,-2.91745,0.0617457,115.935,76.3196,1.22296,15.005,13.3783,114.657,140.365,1.27788,-64.0456 
374,45.828,9740,374,17175.3,-0.18218,26.4137,14.9064,115.667,-0.142022,-292.491,22.8641,1.30427,-1.65025,-2.17208,0.387786,0.305221,-234.848,-26.5819,35.664,16978,14169.6,2.78304,-0.171474,0.785463,1.86656,1.78399,0.888549,160.483,52.6699,17165.1,0.00820588,0.635185,0.0056206,19557.1,0.000142835,-0.00977669,27.225,-49.1184,103,98,1.1151,15.0114,13.2347,114.954,139.475,-11.9537,-41.4752 
375,45.852,9740,375,19476,-0.0264448,30.3716,14.4201,115.373,0.0531268,-51.5097,500,-1.05024,-0.642834,-0.150276,-0.0406466,-0.568521,-231.611,47.3238,52.6816,19170.8,14346.2,0.408148,0.815557,2.7665,1.41774,0.889869,0.56072,231.81,69.4531,19355.3,0.0104876,0.65603,0.00656666,22103.3,-0.303193,0.303196,-2802.06,2504.13,138.167,79.7255,1.31594,14.4197,12.8832,114.592,140.325,23.5753,-60.5994 
376,45.912,9740,376,15927.7,-0.128219,24.0966,14.9612,115.514,0.103562,17.9828,0.096215,-2.14689,-0.536649,-0.510425,-0.15346,0.257169,-243.776,642.559,50.038,15011.3,11796.6,-0.611901,0.998343,2.55956,1.38153,1.79216,0.58175,836.736,67.6904,15205.5,0.0464365,0.875985,0.00813383,18018.9,-0.000572808,0.0510851,14.5775,11.4177,115.76,92.3866,0.955592,15.0813,13.5062,114.78,139.228,0.97985,-46.8411 
377,45.844,9740,377,18142.9,-0.0803584,27.3916,14.84,115.882,-0.00140791,35.9548,498.295,-0.505056,-1.44663,-5.79598,-0.756904,1.58856,-249.825,99.6646,60.2516,17520.3,13234.3,1.06802,0.126452,-2.64982,0.816176,3.16164,2.05049,298.659,78.342,17719.3,0.0146967,0.685379,0.00807865,20321.5,-0.000174514,-0.0170722,-15.4886,7.60955,113.958,76.4463,1.11068,14.9795,13.6306,115.117,138.617,-1.15875,-62.1703 
378,45.884,9740,378,16997.3,-0.149167,25.476,15.1564,115.68,-0.231282,238.371,262.015,-0.28577,-1.60119,-0.0191124,-0.833174,-1.13702,-239.041,31.2462,49.5796,16551.8,14364.3,1.21941,-0.0960097,2.99124,0.672004,0.368159,0.419717,221.651,66.8892,16742.2,0.0115803,0.654403,0.0073059,19140.3,0.000102771,-0.00733637,-22.3507,-61.387,103,98,1.06714,15.3333,13.2493,114.99,139.87,-11.99,-41.8704 
379,45.948,9740,379,22195.9,-0.0822327,34.3867,14.4518,115.624,0.0127367,-38.8428,2.62552,-2.07592,-0.478881,-0.0822804,-1.09139,1.54106,-314.507,124.654,59.0051,21644.7,16193.4,-0.0955572,1.50149,3.87845,0.888974,3.52143,0.599944,375.17,81.7793,21895.3,0.014937,0.72387,0.0068333,25116.8,-0.000151167,-0.0207544,-15.5129,-7.58928,114.692,75.9393,1.48176,14.5212,12.8529,114.841,140.407,-0.148958,-64.4679 
380,45.864,9740,380,18327.5,-0.137587,27.7984,14.8822,115.366,-0.0292429,-186.508,99.1738,-2.9241,-4.00044,-0.359913,-1.05492,0.81663,-253.345,73.0744,70.6638,17857,13645,-1.32886,-2.4052,2.83057,0.540322,2.41187,-0.381635,274.873,89.0091,18058.8,0.0132909,0.638291,0.00899775,20681.3,-0.124341,0.124321,-1204.53,-2764.2,110.896,90.7025,1.1666,14.9686,13.1684,114.666,139.063,-3.76994,-48.3608 
381,45.876,9740,381,17087,-0.167586,26.1795,14.9032,115.409,0.0299315,-93.4116,116.781,-2.74852,-1.53949,-3.00301,-2.89225,0.0156812,-297.961,116.692,65.0397,16656.9,12792,-0.87234,0.336693,0.749355,-1.01606,1.89186,0.312208,354.029,86.6158,16894.2,0.0182071,0.700206,0.00935601,19444.5,-0.000305846,-0.0144802,16.3231,-6.87632,109.921,76.4328,1.07424,14.9188,13.4324,114.601,139.701,-4.68001,-63.2685 
