cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
31,45.84,5060,31,30612.5,-0.0173236,47.34,14.235,114.24,-0.0352032,40.8227,500,-1.38517,-2.07458,-1.81316,-0.979503,1.8354,-235.696,79.0173,55.2314,29637.4,21983.9,0.0989393,-0.590472,1.15507,0.504609,3.31951,0.742613,266.758,72.2987,29825.2,0.00785292,0.678289,0.00444557,33969.2,0.00141168,-0.0145767,38.0003,43.3974,103,98,2.06696,14.3002,-12.8417,113.526,140.605,-10.5257,-42.6055 
32,45.944,5060,32,29717.9,-0.128672,45.1453,14.6219,114.3,-0.307842,350.352,494.703,-1.51347,-3.23687,-5.98554,0.641279,4.0413,-258.292,132.818,87.5005,28607,24999.7,0.112922,-1.61047,-2.73275,2.26767,5.6677,1.73757,338.557,106.204,28812.8,0.0102914,0.645591,0.00674422,32897,7.2998e-05,-0.0236454,-14.3457,8.21407,116.844,74.6709,1.89822,14.5825,-13.2209,113.586,141.51,3.25772,-66.8387 
33,45.828,5060,33,27831.9,-0.0970391,43.2875,14.3534,114.222,-0.0371961,32.1302,6.05717e-06,-1.4391,-2.84159,-6.09886,-0.794788,2.12925,-230.186,71.9675,76.1013,27158.2,20265.1,0.0103224,-1.39217,-3.20001,0.654635,3.57867,-8.18097,255.32,92.7697,27341.6,0.00819611,0.6113,0.00621142,31151.3,-0.000105604,-0.0252623,14.8987,8.2305,114.973,75.9251,1.88747,14.3803,-12.7346,113.556,141.384,1.41681,-65.4593 
34,45.852,5060,34,27897.2,-0.0126672,42.7555,14.4836,114.364,-0.000937427,-34.5516,1.21154e-05,-3.11537,-1.60804,-3.05934,0.959924,2.2768,-249.644,10.5216,62.0399,27191.7,20159.9,-1.54343,-0.0361056,0.084537,2.53186,3.84874,0.982697,209.372,80.1172,27390.6,0.0067191,0.598929,0.00535927,31160.7,-0.000134609,-0.0269641,-13.6947,8.88945,113.185,77.1187,1.86962,14.5355,-12.7699,113.666,141.481,-0.481063,-64.3627 
35,45.912,5060,35,30055.9,-0.0718636,46.9934,14.1914,114.368,-0.06886,69.9401,500,-3.22867,-1.3835,0.650229,0.363284,4.2202,-247.955,219.663,68.2136,29173.1,21866.7,-1.66737,0.177802,3.77284,1.92459,5.7815,0.622314,417.168,86.1686,29370.6,0.0124135,0.734498,0.00537538,33606,2.78798e-05,-0.0238635,14.2428,7.22441,113.369,74.3649,2.06851,14.2243,-12.5888,113.656,141.063,-0.286995,-66.6977 
36,45.844,5060,36,31389.8,-0.0242788,49.4904,14.0013,114.288,-0.0269088,-45.9558,2.22589e-10,-3.94984,-2.02017,-3.17262,0.883988,0.230433,-224.289,183.213,56.6198,30503.2,22597.4,-2.53755,-0.607885,-0.348045,2.29628,1.64272,1.78121,361.868,72.8611,30681.9,0.0103295,0.739449,0.00435545,35032.4,-0.00226043,0.0110211,22.874,7944.14,135.563,84.7363,2.20087,14.0049,-12.4973,113.557,140.21,22.0057,-55.474 
37,45.884,5060,37,28933,-0.0484109,45.4854,13.9376,114.354,-0.0177958,61.1015,220.198,-2.54755,-0.495364,-2.33002,1.751,1.83201,-168.354,4608.83,62.2921,23488.8,20672.8,-1.48747,0.564718,-0.209851,2.81108,2.89209,1.04591,4742.93,74.4831,23622.9,0.150872,0.973253,0.00577461,31436.8,-0.000108112,0.40844,13.2888,10.6721,113.962,90.723,1.66354,14.1217,12.6916,113.649,140.604,0.312581,-49.8806 
38,45.948,5060,38,29031.7,-0.124033,45.0598,14.3072,114.321,-0.0173445,-114.613,27.1854,-2.65653,-2.07979,-0.38395,-1.27468,-1.19237,-234.363,19.1718,49.3389,28206.8,21051.1,-1.18081,-0.604069,2.5675,0.201046,0.283348,-1.02643,205.851,66.3097,28393.5,0.00637497,0.639501,0.0042836,32290.5,0.00104275,-0.0133458,35.0341,44.0606,103,98,1.97429,14.3896,-12.7384,113.652,140.639,-10.6518,-42.6385 
39,45.864,5060,39,29200.5,0.0426328,45.2364,14.2453,114.266,0.00344578,-61.7077,8.62724e-09,-3.70815,-2.77779,-2.34181,0.989373,0.338744,-248.513,208.771,59.2431,28157.8,20984.5,-2.14333,-1.21297,0.787825,2.55419,1.90356,0.583001,406.72,77.2385,28355.7,0.0125342,0.750562,0.00499268,32448.7,7.53767e-05,-0.0293138,-13.3486,7.00907,115.545,73.7383,1.96448,14.3484,-12.7558,113.564,140.879,1.9809,-67.1407 
40,45.876,5060,40,29422,-0.0931487,45.7095,14.2127,114.351,-0.026933,-32.7355,15.7958,-1.27523,-3.66125,-1.90571,1.47238,0.957396,-315.121,924.504,75.2106,27781.4,21177.1,0.709007,-1.67702,2.06276,3.45661,2.94163,0.724708,1175.51,98.0293,28032.4,0.0357819,0.872648,0.00640061,32852.1,-0.000414596,0.0913213,-12.437,-10.9599,115.333,93.3113,1.95581,14.388,-12.5755,113.651,140.118,1.68166,-46.807 
