cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
227,45.9,1420,227,15965.9,-0.00422662,24.3078,-14.9415,115.831,-0.00814634,-1.4078,500,-2.26358,-0.691125,-5.05756,-0.385166,-0.0958718,-229.737,841.585,70.5466,14906.7,11823.6,-0.816984,0.755467,-2.16438,1.06143,1.35072,12.6209,1024.58,87.1824,15089.7,0.0566817,0.870391,0.0105309,18076,-0.000595761,0.065062,15.2149,11.1117,115.639,92.4676,0.944434,15.0325,13.5897,115.024,140.301,0.614989,-47.8333 
228,45.872,1420,228,18943.4,-0.183519,28.7766,14.9066,115.955,0.218212,-227.068,58.4114,-2.55959,-3.94959,-0.447759,2.24661,-1.38396,-320.327,102.221,65.1503,18533.8,15577.1,-0.542583,-1.93258,3.58626,4.26362,0.63305,0.403063,357.373,88.3459,18789,0.0165535,0.698024,0.00858722,21588.9,-0.000368107,-0.0188666,13.9855,-6.74824,111.713,78.3186,1.20296,14.9286,13.3108,115.2,140.296,-3.48714,-61.9771 
229,45.836,1420,229,15657.5,-0.15621,23.5109,15.2193,115.982,-0.0355183,94.0227,20.5307,-2.48682,-0.1399,1.76629,1.28366,1.39991,-274.892,41.0622,42.8254,15303.8,11756.9,-0.755897,1.59102,5.22813,3.01458,3.13083,0.571769,260.024,62.731,15522.7,0.0146075,0.703141,0.00738937,17800.7,0.000171352,-0.00798385,22.6473,63.3866,103,98,0.97399,15.3103,13.4624,115.122,139.906,-12.1222,-41.9063 
230,45.916,1420,230,16689.2,-0.154851,25.4895,14.911,115.791,0.0612321,61.6968,403.436,4.1577,-1.62483,-1.12415,0.0851101,0.828058,-266.24,243.097,58.7146,16166,12495.7,5.83415,0.0516105,2.22874,1.76155,2.5045,0.819981,455.168,77.9937,16378.1,0.0240037,0.769311,0.00869597,18962.4,-0.000577702,0.0239801,-14.5966,-9.83407,118.634,97.9993,1.04971,14.976,13.3014,115.1,139.179,3.53409,-41.1798 
231,45.848,1420,231,17882,-0.16918,27.2859,14.9384,115.608,0.100085,-119.252,103.209,-0.554487,-2.0942,1.70047,-0.549232,2.83782,-252.463,110.996,47.3226,17424.9,13657.5,1.0352,-0.504506,4.87985,1.04046,4.42751,0.551423,312.092,65.604,17626,0.0154275,0.731067,0.00680962,20229.5,-0.000290939,-0.0165855,13.1374,6.60182,114.057,74.8454,1.15216,14.9118,13.074,114.882,141.124,-0.824666,-66.2781 
232,45.928,1420,232,16048.8,-0.158139,24.6182,14.8889,115.46,-0.104315,87.1101,351.789,-2.41735,-1.21481,-1.96787,-2.17641,0.0147473,-301.64,64.3465,37.427,15730.8,12227.8,-0.518007,0.684536,1.83082,-0.277064,1.91409,0.496249,304.614,59.2695,15971.1,0.0165984,0.745989,0.00678971,18352,0.000122228,-0.00738395,-23.5954,-58.4574,103,98,1.02769,14.9715,13.3273,114.684,139.947,-11.6838,-41.9472 
233,45.868,1420,233,17688.4,-0.13905,26.7052,15.2007,115.473,0.0117286,27.8324,0.0135552,-0.546069,1.74692,2.98038,0.253816,2.55687,-248.293,161.67,67.7773,17218.2,13225.3,1.01737,3.31036,6.10725,1.81725,4.12031,0.626982,359.445,85.7568,17416,0.0179368,0.705459,0.00898903,20039.5,-0.000743372,0.00196879,-83.6371,-19.1295,103.171,69.7988,1.07868,15.2604,13.6208,114.742,140.197,-11.5715,-70.3985 
234,45.856,1420,234,15894.7,-0.161185,24.334,14.9395,115.528,0.00680106,76.6707,497.018,0.654268,0.249603,-1.42011,-0.886794,-0.985181,-250.092,40.2853,31.4412,15606.7,11851.3,2.22903,1.82436,1.72941,0.687967,0.589579,0.755053,239.493,49.551,15805.9,0.0132315,0.734174,0.00574178,18100.2,-0.000434821,-0.0123593,-14.6102,-9.2663,115.727,76.2273,1.00156,15.0377,13.4452,114.871,139.713,0.856106,-63.4856 
235,45.904,1420,235,16099.3,-0.164059,24.5886,14.9787,115.831,0.056388,80.3984,241.013,0.800254,1.6201,0.55167,-0.301362,2.17101,-235.538,171.177,45.1014,15641.7,12137.2,2.28337,3.10322,3.51791,1.18176,3.65413,0.743973,358.792,62.1573,15829.3,0.0196642,0.767359,0.00718149,18245.9,-0.0017342,0.00865783,22.612,-150.089,136.183,97.9998,1.00457,14.9806,13.3615,114.955,139.929,21.2282,-41.9289 
236,45.832,1420,236,20173.5,-0.143743,30.4213,14.9402,115.568,0.19539,18.308,5.58928,0.965754,-2.7424,-2.1349,0.0953518,0.409636,-295.92,26.5452,46.0562,19676,14911.9,2.82908,-0.879075,1.59176,1.95868,2.27296,0.79523,262.256,67.4845,19911.7,0.0115214,0.689505,0.0062045,22762.5,-0.000326886,-0.0204403,16.6586,8.31542,114.851,76.1286,1.27477,15.035,13.2836,114.821,140.454,0.0301728,-64.3254 
237,45.892,1420,237,15654.4,-0.159451,24.0224,-14.9077,115.833,0.225748,-10.6011,291.926,-0.214865,-0.475981,1.6489,-0.224056,0.175665,-267.079,2468.31,58.4328,13055.2,11735.9,1.46686,1.20574,5.01235,1.45767,1.85739,0.544332,2681.04,77.7726,13267.9,0.151696,0.951688,0.0106825,17673.8,-0.000664342,0.185226,14.9994,11.3148,115.222,90.2113,0.823969,15.1898,13.5534,115.003,140.356,0.21888,-50.1451 
238,45.88,1420,238,17763.4,-0.0443989,27.752,14.5307,115.649,0.0137159,2.99679,500,1.341,0.494691,4.75266,1.74698,1.58815,-322.031,1408.76,31.0966,16278.4,13128.7,3.36874,2.52243,8.80814,3.77472,3.61589,0.60126,1665.27,54.4156,16534.9,0.0818328,0.945909,0.00602576,20349.7,-0.00079915,0.11085,13.8686,11.7699,115.529,90.7401,1.07033,14.8133,13.2886,114.861,139.944,0.668641,-49.2035 
239,45.908,1420,239,16299.4,-0.177067,24.7725,15.1025,115.638,0.0378871,357.237,422.269,-2.695,-0.61505,-1.9046,-1.13218,0.754992,-304.243,11.4601,48.7247,16099.9,12619.7,-0.779265,1.30069,1.92687,0.783559,2.67073,0.673555,253.801,70.7557,16342.3,0.0135573,0.672101,0.00791249,18720.6,-0.000527817,-0.0169783,15.3249,7.50739,113.087,76.7423,1.01148,15.2297,13.5695,114.873,140.232,-1.78624,-63.4896 
240,45.86,1420,240,17113.6,-0.029544,25.583,15.1005,115.765,0.0875268,-167.605,54.6965,-1.33237,0.161996,-0.256963,0.527362,-0.432064,-280.507,59.4014,59.1789,16704.7,13053.4,0.433906,1.92828,3.2756,2.29364,1.33422,0.646479,282.836,79.4912,16928.1,0.0145705,0.670314,0.00857599,19411.6,-0.000389041,-0.0179727,-13.0252,-6.70343,110.515,77.5417,1.0592,15.2082,13.4524,114.961,140.153,-4.44538,-62.6113 
241,45.888,1420,241,15478.3,-0.146618,23.7552,14.8498,115.666,-0.011364,30.3765,481.29,-2.24339,1.23646,3.31337,1.63575,1.46765,-263.669,3170.19,50.1588,12081.8,11494.7,-0.583137,2.89671,6.63387,3.296,3.12791,0.568426,3380.21,69.2518,12291.8,0.195728,0.965388,0.0102718,17269.9,-0.000613933,0.232171,14.9837,11.7735,115.226,90.4025,0.76613,15.0443,13.6435,114.899,140.812,0.326309,-50.4092 
242,45.94,1420,242,19310.5,-0.169294,29.2718,14.9854,115.418,0.153938,-61.4927,491.168,-0.352002,-0.442874,-1.70934,1.72504,1.31173,-318.825,43.4633,54.8328,18943.1,14587.7,1.65555,1.56468,2.30577,3.73259,3.31929,0.816681,297.419,77.9197,19197.1,0.0135251,0.685647,0.00742149,21990.1,-0.051896,0.0514736,1139.83,1548.57,120.12,93.5876,1.20044,15.1166,13.545,114.674,140.481,5.44608,-46.8931 
243,45.932,1420,243,17769,-0.183499,27.2958,14.9026,115.691,0.237022,-30.1443,452.395,-1.21589,-2.86228,-4.42977,0.0165526,2.17779,-332.435,87.2562,42.1218,17545.9,13474.6,0.877369,-0.769026,-0.243251,2.10981,4.27105,1.03895,352.053,66.1943,17810.7,0.0171916,0.752422,0.00679971,20478.2,-0.00054524,-0.0155422,12.4281,9.03876,113.307,73.3015,1.13466,15.0367,13.3093,114.804,140.307,-1.49689,-67.0055 
244,45.936,1420,244,18188.4,-0.178842,27.2941,15.1664,115.665,0.719705,-866.541,6.22937,1.26831,0.698953,0.434506,0.943913,0.704179,-368.205,86.7718,47.5994,17700.7,33777.5,3.5868,3.01744,5.07148,3.2624,3.02267,0.717636,380.061,74.262,17994,0.0183486,0.745189,0.00754507,20713.3,-0.312915,0.312931,1878.38,2558.82,118.347,93.408,1.10643,15.2358,13.6415,114.929,139.664,3.41832,-46.2558 
245,45.924,1420,245,17777.9,-0.158792,26.8664,15.0437,115.499,0.0225266,81.6594,487.866,-1.95329,0.136307,0.475581,1.24607,2.32392,-303.776,13.6713,51.7949,17453.6,13216.9,-0.0404918,2.0491,4.30117,3.15886,4.23671,0.686169,255.64,73.7921,17695.6,0.0126231,0.664386,0.00762316,20251.7,-0.00040937,-0.0163175,15.502,8.44687,114.491,76.0235,1.11636,15.1198,13.3709,114.734,140.078,-0.242698,-64.0547 
246,45.896,1420,246,15071.7,-0.178907,23.1407,14.9727,115.629,-0.150389,-528.44,295.463,-2.57102,1.51989,4.84659,3.1542,0.219794,-260.82,1083.26,46.7206,13883.7,13866.1,-0.928702,3.16221,8.13123,4.79652,1.86211,0.522349,1291.02,65.6072,14091.5,0.0749965,0.918331,0.00850356,17214.4,-0.000759876,0.0824275,15.0262,11.55,115.465,92.3504,0.871213,15.2034,13.6613,114.853,141.167,0.612187,-48.8171 
247,45.92,1420,247,16780.2,-0.168984,25.4623,15.0675,115.576,-0.268129,470.512,19.3687,0.555278,-2.24408,0.504107,1.04463,0.000429346,-330.259,1.06471,35.3328,16570.9,16596.1,2.63483,-0.164525,4.66322,3.12418,2.07998,0.622035,264.128,59.2477,16834,0.0136949,0.718107,0.00644157,19286.6,9.65052e-05,-0.00947857,-23.7579,61.8859,103,98,1.06041,15.3778,13.3696,114.777,139.934,-11.7765,-41.9339 
