cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
103,45.9,5180,103,18242.8,-0.134836,26.8768,15.3355,114.686,-0.0318283,-172.309,500,-0.359232,0.253626,2.27616,1.2426,0.260886,-230.989,132.36,80.7554,17597.1,13596,1.09524,1.7081,5.18511,2.69708,1.71536,0.581876,316.351,97.4819,17781.1,0.0155006,0.649666,0.00999808,20409,-3.33101e-05,-0.00722572,13.7009,85.5982,103,98,1.07877,15.6117,-13.7665,113.899,141.257,-10.8992,-43.2571 
104,45.872,5180,104,16692.6,-0.14121,24.3191,15.5614,114.756,0.0096033,117.195,6.68421,0.506066,-0.91967,3.82158,-1.56892,-0.137913,-271.514,52.6999,79.4883,16161.7,12356.1,2.21572,0.78998,7.24088,0.140727,1.57174,0.394526,268.971,99.1493,16378,0.0143252,0.607868,0.0110288,18776.1,2.8795e-05,-0.00661496,29.9556,47.5051,103,98,0.977761,15.9029,13.7347,114.078,140.039,-11.0781,-42.0388 
105,45.836,5180,105,15522.8,-0.165903,22.9717,15.497,114.648,-0.0314562,68.1019,428.549,-0.718711,-2.93883,2.66124,-0.788389,-0.0763555,-265.569,-17.2698,44.4394,15198.9,11658.5,0.953506,-1.26661,6.00567,0.883827,1.59586,0.265115,194.266,63.6699,15410.4,0.0110328,0.635503,0.00755337,17608.1,-0.000631967,-0.0141006,-13.9669,8.491,113.044,76.9003,0.905155,15.7857,14.0449,113.931,140.852,-0.886884,-63.9517 
106,45.916,5180,106,16115.7,-0.115298,23.946,15.1646,114.797,-0.0638173,70.7107,440.177,1.45963,0.644429,4.09072,2.81635,1.17124,-224.825,2957.26,75.4552,12801.1,11968,2.8753,2.06009,6.92205,4.23201,2.58691,0.629368,3136.34,91.7354,12980.1,0.17616,0.951306,0.0128515,17803.9,-0.000541534,0.205644,15.3004,12.0441,114.169,89.9428,0.790828,15.4639,13.6656,114.1,140.426,0.0681876,-50.4832 
107,45.848,5180,107,18432.8,-0.117618,27.0129,15.3159,114.842,0.12523,-27.9742,112.143,-2.26218,-1.84096,-1.82808,-0.41897,-0.460848,-301.388,-7.56501,63.2303,17935,13582.2,-0.364419,0.0568058,1.96745,1.47879,1.43691,0.570008,232.502,85.0546,18175,0.011194,0.609685,0.00854691,20770.3,-0.000463115,-0.0178709,14.1919,9.82368,113.48,76.422,1.09772,15.6111,13.7026,114.057,140.583,-0.576971,-64.1609 
108,45.928,5180,108,16030.2,-0.138935,23.6619,15.4064,114.839,0.134,197.868,7.07266e-10,-3.22023,-1.3908,-2.46474,-0.744448,2.36659,-237.264,41.5315,79.1855,15619.1,12730.3,-1.72624,0.103185,0.523232,0.749539,3.86058,0.850943,230.521,96.3664,15808.1,0.0127404,0.577512,0.0111048,18093.6,-0.000480229,-0.0153605,-15.4015,9.00484,116.546,75.3101,0.935405,15.7431,13.9376,114.108,141.194,2.43759,-65.884 
109,45.868,5180,109,17187,-0.138811,25.4233,15.3036,114.625,0.0885758,-46.117,27.4876,0.0293782,-2.41864,-0.494337,0.712098,-0.828086,-221.07,-1.29642,67.7141,16709,12798.5,1.4214,-1.02662,2.2897,2.10412,0.563931,0.572221,174.794,83.7223,16885.1,0.00907786,0.544007,0.00905114,19255,-0.000426939,-0.0191124,15.2898,-8.35551,112.497,76.3521,1.01611,15.6022,13.8138,113.91,140.395,-1.41341,-64.0428 
110,45.856,5180,110,14245.1,-0.00463595,20.8779,15.3268,114.707,0.00376413,-8.9552,500,-0.79124,-0.163822,-1.72332,-1.33538,2.2385,-133.697,81.6777,49.6602,13782.3,10417.9,0.0506163,0.678035,-0.0396038,-0.493527,3.08035,1.01209,188.173,59.3415,13888.8,0.0118478,0.644382,0.00780914,15882.5,-0.00035633,-0.0151564,14.4307,7.10998,111.203,77.3945,0.829478,15.7125,13.8935,114.01,140.542,-2.80671,-63.1471 
111,45.904,5180,111,14262.4,-0.126085,21.4073,15.184,114.92,0.102081,-116.068,7.62134e-09,0.242181,0.207929,0.141151,0.90059,-0.830272,-179.594,606.102,59.8023,13413.3,10967.1,1.37304,1.33878,2.40286,2.03144,0.300583,0.677326,749.155,72.8071,13556.4,0.0466245,0.854646,0.00979646,16067.9,3.14874e-05,-0.0126792,15.1661,5.15659,114.061,70.8894,0.815667,15.5517,13.8225,114.186,140.72,-0.125389,-69.8307 
112,45.832,5180,112,15385.3,-0.0454074,22.2258,-15.5065,114.857,-0.01622,29.1927,500,0.621845,-2.25408,0.817525,1.27988,1.96604,-247.781,39.5845,51.789,14935.1,11234.8,2.18206,-0.693867,3.93795,2.84009,3.52626,0.666063,236.951,69.7314,15132.5,0.0136677,0.660066,0.0084171,17336.6,-0.000404587,-0.0190098,14.2972,-7.9803,114.372,75.9109,0.900312,15.896,13.7188,114.032,140.674,0.34,-64.7635 
113,45.892,5180,113,16201.1,-0.112014,23.9353,15.2367,114.908,0.0261942,21.6222,500,-1.99191,-0.243417,-1.35138,-0.101329,0.904318,-234.706,74.8795,58.7402,15670.8,11890.5,-0.514031,1.23446,1.60438,1.37655,2.3822,0.736276,261.831,75.7358,15857.8,0.0144013,0.663925,0.00872107,18181.1,-0.000299039,-0.0170182,-13.6693,7.43271,110.519,75.2703,0.973393,15.4995,13.5497,114.19,140.169,-3.67104,-64.8986 
114,45.88,5180,114,16357.6,-0.110865,24.1943,15.2054,114.965,-0.173582,1.41907,352.203,-1.70855,-1.77162,-0.00635751,-1.69567,-1.43613,-184.955,-10.2597,63.807,15912.4,11983.8,-0.543938,-0.607002,2.32287,-0.531057,-0.271519,-5.28902,137.064,77.2,16059.7,0.00749615,0.503608,0.00877737,18284.6,-0.000406762,-0.0180599,-13.9332,9.59509,114.093,74.4605,0.972643,15.5544,13.7833,114.284,140.385,-0.191417,-65.9244 
115,45.908,5180,115,17068.4,-0.036419,25.2612,15.1985,114.676,-0.108441,-42.6321,499.999,-1.9702,0.312054,-1.91879,1.98024,1.01543,-209.72,1966.9,54.5848,14711.3,12648.8,-0.649653,1.6326,0.72231,3.30079,2.33597,0.90162,2133.95,69.7711,14878.4,0.11263,0.945879,0.00856444,18946.5,-0.000639896,0.138145,14.9596,12.0783,114.763,90.8242,0.893767,15.6319,13.821,113.854,140.815,0.90903,-49.9911 
116,45.86,5180,116,18390.8,-0.0309702,26.5016,15.4861,114.792,-0.0267302,22.9309,500,-0.524734,-0.769208,0.0902056,2.90037,-2.15155,-176.007,73.9961,75.9567,17612.4,13380,0.583537,0.339063,2.30675,4.00864,-1.04328,0.627626,214.192,88.7018,17752.6,0.0105645,0.579806,0.00912023,20274.6,-0.000717542,0.00153773,167.296,-17.7473,147.953,74.1891,1.04363,15.9367,13.9938,114.125,140.419,33.828,-66.2303 
117,45.888,5180,117,14474.2,-0.0276518,21.4245,15.1075,114.829,0.00712369,-26.3255,500,-1.09027,-1.10106,-0.392091,-1.66342,-2.00557,-198.836,111.374,57.5204,13948.2,10542.6,0.161745,0.150955,2.11195,-0.411403,-0.753555,-0.676563,269.754,71.9187,14106.6,0.016641,0.681866,0.00930411,16210.2,-0.000292544,-0.0113437,-12.1022,-7.55736,114.023,73.2858,0.84797,15.5274,13.8592,114.195,139.549,-0.172404,-66.2629 
118,45.94,5180,118,15714.1,-0.138496,23.1979,15.3911,114.563,-0.000351621,83.7263,134.352,-2.14942,1.22291,0.0693687,-0.769411,-2.81412,-191.015,98.5571,76.4002,15207.1,11623.8,-0.946652,2.42568,2.47491,0.433361,-1.61134,0.108447,250.708,90.232,15359.2,0.0142394,0.613557,0.0107061,17606.6,-0.000411301,-0.0146989,16.0825,6.31458,113.847,75.4748,0.920382,15.7244,13.8042,113.907,140.039,-0.0602565,-64.5639 
119,45.932,5180,119,15571.7,-0.023989,23.2868,14.9883,114.575,-0.0116117,24.6711,499.988,-2.26313,-0.582942,0.297108,0.0101634,0.778751,-290.022,102.259,68.4787,15114,11371.4,-0.43694,1.24325,3.94949,1.83635,2.60494,0.570572,333.273,89.4799,15345,0.0188576,0.680339,0.0106275,17673.1,-0.000389085,-0.0132958,-16.4967,6.78553,115.429,74.4542,0.92833,15.5292,13.7154,113.925,140.572,1.50393,-66.1181 
121,45.924,5180,121,14845.4,-0.0871296,21.7013,15.545,114.837,0.0992926,-50.9505,500,-1.55896,-1.20388,-1.54489,0.537931,1.79148,-215.705,469.964,75.8894,14058.6,11146.4,-0.200725,0.154358,1.17158,1.89617,3.14971,0.81015,641.781,91.5091,14230.5,0.038379,0.800304,0.011707,16722.2,-0.000117441,-0.014884,-10.2216,-5.99725,114.159,70.1213,0.839267,15.7772,13.9317,114.048,140.283,0.110697,-70.1616 
122,45.896,5180,122,14627.5,-0.114256,21.2974,15.5271,114.713,0.174207,-91.4325,130.871,-4.09646,-1.22485,-1.48264,-1.64458,0.510453,-254.273,-10.4354,56.0006,14220.4,11283.5,-2.49537,0.37624,1.71954,-0.0434868,2.11154,-0.0306123,192.103,74.4131,14423,0.0116496,0.595989,0.00941459,16490.1,-0.000368313,-0.0192257,14.7182,-7.75013,110.218,78.8627,0.857785,15.8087,13.7581,113.977,140.146,-3.75907,-61.283 
123,45.92,5180,123,15623.3,-0.0953741,22.8198,15.3453,114.635,0.242213,79.7743,182.84,-0.255604,-2.79639,-1.61459,-0.440501,-2.58786,-248.79,1037.71,63.2606,14061.7,12028.4,1.31096,-1.22982,1.51854,1.12606,-1.02129,0.109069,1235.88,81.2761,14259.9,0.0712341,0.896791,0.0103902,17349.5,0.000564529,0.00693326,4.69562,-0.164989,118.64,76.0382,0.8529,15.5337,13.8585,113.912,140.209,4.72748,-64.1706 
