cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
248,45.84,5480,248,13459.2,-0.0638665,20.1007,15.2093,114.901,0.0533311,-15.7683,500,-0.687109,-1.52935,-0.961065,0.234179,-1.47242,-317.431,16.0163,47.6242,13222.3,9979.47,1.31167,0.469426,3.03649,2.23296,0.526354,0.599243,268.862,70.6102,13475.2,0.0173506,0.685121,0.00956039,15495.8,-0.000457348,-0.0187624,-12.7665,-7.07436,113.948,75.3479,0.812387,15.4646,13.7694,114.194,139.777,-0.245924,-64.4288 
249,45.944,5480,249,11707.5,-0.157477,17.7162,15.3624,114.822,0.0281752,69.7454,92.1403,-2.33378,-2.04967,-2.28553,1.12731,1.05293,-234.014,118.415,54.2332,11522.9,8923.78,-0.860252,-0.576142,0.661519,2.60084,2.52646,0.848011,304.817,71.1787,11709.3,0.0225185,0.7099,0.0110738,13536.3,-0.000529687,-0.0125754,15.4095,6.17389,114.747,75.9662,0.681195,15.7007,14.2145,114.076,140.497,0.671329,-64.5308 
250,45.828,5480,250,11015.3,-0.172156,16.5329,15.6531,115.018,-0.184598,97.4097,478.349,-3.12514,-1.41487,-1.56793,0.167736,0.865042,-286.776,60.1482,48.4928,10936.3,9009.89,-1.31939,0.390886,2.04357,1.97349,2.67079,0.645173,288.576,69.2589,11164.7,0.0223621,0.704223,0.0112982,12904.7,-0.000516264,-0.0155524,13.1569,7.57316,113.195,76.4585,0.6473,15.6829,14.1565,114.241,140.395,-1.04612,-63.9369 
251,45.852,5480,251,15755.7,-0.0175309,23.4624,15.1619,114.846,-0.0185704,-3.08425,500,0.515811,-2.16785,2.46368,0.248894,-1.66411,-347.403,155.764,70.7597,15248.4,11582.2,2.70332,0.019653,6.83869,2.4364,0.523398,0.453842,432.484,95.916,15525.1,0.0240592,0.720402,0.0112527,17975.8,-0.000438751,-0.0130552,12.945,-7.98013,114.137,73.0385,0.910768,15.5226,14.1841,114.124,139.798,0.0131895,-66.7594 
252,45.912,5480,252,11644,-0.160023,17.3261,15.6453,115.056,0.0817304,-23.7511,28.392,-3.18402,0.476443,-1.65072,-2.32626,1.27101,-301.239,66.6191,43.3577,11539,8887.48,-1.2872,2.37326,2.14292,-0.429444,3.16783,0.640894,306.567,65.1711,11778.9,0.022514,0.728852,0.0100893,13616.7,-0.000516358,-0.0120488,-15.1423,-8.29293,116.168,75.3175,0.699797,15.8494,13.6484,114.302,140.151,1.86581,-64.8335 
253,45.844,5480,253,14364.7,-0.0951183,21.7597,15.1104,114.946,0.0320633,31.6688,2.875e-05,-3.09984,-2.42332,1.66872,-0.336753,1.71042,-333.403,42.3386,48.1171,14204.7,10736.5,-1.00049,-0.323969,5.86742,1.7626,3.80977,0.419947,307.906,72.2597,14470.3,0.0184825,0.708872,0.00911501,16659.3,-0.000675513,-0.0137043,12.1443,0.00550836,118.676,73.8109,0.885119,15.4002,13.6026,114.229,139.896,4.4463,-66.0854 
254,45.884,5480,254,11895.8,-0.0566931,17.9005,15.086,115.068,-0.00254313,44.7427,500,-1.11981,-1.42298,-0.622084,-3.55099,2.13715,-204.219,2176.75,56.7541,9547.89,8794.63,0.166101,-0.137063,1.94974,-2.26508,3.42307,0.378424,2339.42,71.5421,9710.56,0.175733,0.949202,0.0133899,13312.3,-0.000603342,0.147577,16.2671,11.8845,114.652,89.622,0.574711,15.4287,14.1682,114.257,139.426,0.394547,-49.8039 
255,45.948,5480,255,10613.9,-0.15125,16.3015,15.195,114.956,0.00627647,64.3576,33.0957,-2.43041,-1.21603,-1.74605,-0.335898,-0.102868,-301.427,24.3138,33.4448,10712.7,8076.67,-0.532402,0.681977,2.04996,1.56211,1.79514,0.631089,264.411,55.2719,10952.8,0.0209168,0.732163,0.00921029,12641.1,-0.000684381,-0.0136406,15.3203,7.5768,116.023,75.5279,0.65211,15.6592,13.8235,114.09,139.985,1.93335,-64.4569 
256,45.864,5480,256,12634.9,-0.152588,19.07,15.2991,114.98,0.450362,-213.649,116.266,-1.42061,-2.94014,1.60415,0.849559,-0.115287,-264.945,55.1157,68.6915,12562.6,12629.8,0.247672,-1.27185,4.94072,2.51784,1.553,0.381434,266.154,87.8768,12773.6,0.0181052,0.633793,0.0125142,14700.4,-0.000610991,-0.0142628,-10.8032,-8.38743,113.875,73.8181,0.756835,15.6234,13.9219,114.13,140.009,-0.255319,-66.1914 
257,45.876,5480,257,14291.7,-0.156692,21.5735,15.2134,114.904,0.0407941,-40.8112,311.286,-4.18364,-1.3002,-2.16295,-0.332678,-0.642905,-280.012,1943.6,56.9089,12229.1,10738.4,-2.42048,0.462964,1.36337,1.43048,1.12026,0.303192,2166.64,77.1853,12452.2,0.133434,0.941316,0.0112895,16237.6,-0.000687753,0.133667,15.7909,-11.9984,115.075,89.9153,0.764642,15.3239,13.6011,114.066,139.399,1.00888,-49.484 
258,45.9,5480,258,12237.7,-0.0537872,18.3706,15.2081,114.89,0.0133856,35.3544,500,-2.77824,-0.413586,1.78321,-1.23085,-1.50376,-294.035,106.436,57.8303,12035.2,9110.23,-0.926784,1.43787,5.48613,0.620612,0.347693,0.212388,340.646,79.1221,12269.4,0.0239805,0.710998,0.0117398,14205.1,-0.000480535,-0.0138363,-14.3464,-5.66913,114.712,74.8468,0.732397,15.5353,13.8663,114.21,139.065,0.501945,-64.2186 
259,45.872,5480,259,11053.2,-0.181834,17.1759,15.1789,115.122,0.0297006,-137.363,499.476,-3.4676,-1.67152,-0.421431,1.15518,-3.48099,-287.158,710.258,43.3977,10473.7,8619.84,-1.65944,0.136634,3.19489,2.96334,-1.67283,-0.0784103,938.99,64.1915,10702.4,0.0720489,0.893149,0.010928,13032.7,-7.99256e-05,-0.0137318,11.9573,-2.51787,115.825,69.9579,0.628432,15.5151,14.049,114.293,140.214,1.53248,-70.2561 
260,45.836,5480,260,11203.7,-0.169752,16.9241,15.5171,114.942,0.0270393,45.0221,91.6612,-0.814028,-1.86457,-1.12249,-0.590773,-1.70641,-318.356,64.8096,51.3014,11131.4,8588.52,1.19057,0.140036,2.88672,1.41383,0.298195,0.513148,318.392,74.3543,11385,0.0241509,0.709885,0.0118876,13183.4,-0.000631289,-0.0107833,-14.2977,7.93294,114.819,74.0904,0.654204,15.7908,14.2584,114.217,139.886,0.601541,-65.7954 
261,45.916,5480,261,13226.2,-0.120947,19.6435,15.3236,115.011,0.20167,-129.518,405.793,0.891663,1.04529,1.43557,0.834427,-0.151947,-318.366,20.8937,38.0611,13071.1,10649.1,2.89633,3.04995,5.44491,2.8391,1.85272,0.66145,274.484,61.1148,13324.7,0.0179034,0.719609,0.00837816,15331.4,-0.000562421,-0.0168974,12.653,-8.40174,109.6,75.084,0.79181,15.7836,13.738,114.108,139.631,-4.50781,-64.5468 
262,45.848,5480,262,11692.7,-0.166754,17.7574,15.3679,114.967,0.136169,-129.875,326.53,-0.998598,2.89227,0.625911,0.155517,0.52622,-340.289,73.3017,58.5651,11621.2,9459.29,1.14411,5.03498,4.91133,2.29823,2.66893,0.694143,344.355,83.2062,11892.3,0.0249847,0.702814,0.0127246,13782.6,-0.000577033,-0.0175427,13.5589,7.41268,114.714,74.3278,0.690258,15.6807,14.1421,114.12,140.371,0.593836,-66.0429 
263,45.928,5480,263,12188.7,-0.121826,18.2895,15.1929,114.786,0.0174871,88.8417,21.7,-0.202631,0.145307,1.43345,1.03543,-1.25995,-280.08,60.2395,65.0986,11987.8,9096.17,1.56096,1.90889,4.96063,2.79901,0.503636,0.577212,283.333,85.3798,12210.9,0.0201208,0.65473,0.0127164,14081.6,-0.000141883,-0.00548965,19.1151,-91.9303,103,75.8588,0.716346,15.6308,14.2591,113.959,139.589,-10.9594,-63.7302 
264,45.868,5480,264,10890.9,-0.153416,16.4876,15.4034,114.958,-0.0142408,55.3273,210.724,-4.34587,-1.73889,3.00367,-0.887322,0.666068,-283.674,120.551,40.1891,10755,8293.05,-2.55965,0.0473301,6.57611,0.898897,2.45229,0.113131,346.508,60.7307,10981,0.0271664,0.765279,0.0100851,12755,-0.00051835,-0.0132217,11.4905,-6.87669,113.42,73.2123,0.642135,15.6954,14.0606,114.228,139.544,-0.807885,-66.3318 
