cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
279,45.84,9560,279,14273.3,-0.0353879,21.968,14.8535,115.754,-0.0265305,24.5501,500,-2.62916,-1.66249,1.32799,1.65427,2.2784,-382.32,11.9487,43.8307,14372.6,10643.4,-0.221793,0.744878,6.14272,4.06164,4.68577,0.601464,316.48,71.5154,14677.1,0.0187248,0.716615,0.00889594,16901.6,-0.000848573,-0.000297102,66.2353,0.0693314,122.309,83.5488,0.923726,15.1694,13.3241,115.033,140.542,7.27664,-56.9928 
280,45.944,9560,280,18279.4,-0.0318584,27.9299,-14.7618,115.605,0.00837789,-3.05351,500,-1.75208,0.58423,1.56515,-0.0176568,1.36966,-355.266,42.4033,52.5583,17991.8,13422.4,0.484939,2.82125,6.03918,2.21936,3.60668,0.601937,325.386,78.284,18274.8,0.0155124,0.703715,0.00782928,20975.9,-0.000412869,-0.0153243,-16.116,-10.1412,117.836,73.6568,1.16169,14.9264,13.3941,114.807,140.036,3.02874,-66.3793 
281,45.828,9560,281,16344.9,-0.168147,25.2119,14.8384,115.586,0.063897,-39.2821,422.884,-0.542914,-2.69658,3.61788,-0.745421,0.0864906,-303.462,-20.5309,46.4938,16218.6,12260,1.36791,-0.78576,7.43952,1.1654,1.99731,0.334829,221.188,68.4682,16460.3,0.011752,0.648631,0.00760414,18821.3,-0.000550157,-0.0158339,15.4484,8.75834,114.716,76.9868,1.04253,14.9221,13.5046,114.788,140.713,-0.0721296,-63.726 
282,45.852,9560,282,14749.3,-0.0453109,22.7531,14.6435,115.738,-0.012213,25.4036,0.000903113,-1.33385,-0.14687,0.381222,-0.730411,2.78155,-341.345,20.7868,34.2524,14629,10856.4,0.815512,2.00249,4.67994,1.41895,4.93091,0.662044,292.681,58.97,14900.9,0.0170852,0.73932,0.00723735,17130.7,-0.000460879,-0.0141483,14.3395,-8.64235,113.718,75.4656,0.945107,14.9228,13.3941,114.894,140.574,-1.17628,-65.1084 
283,45.912,9560,283,15535.8,-0.148202,23.6816,14.9596,115.743,0.246412,6.23503,260.158,-0.767303,-1.51009,-1.63841,0.206337,1.399,-299.531,167.665,47.7769,15112.4,11582.6,1.11876,0.375979,2.13372,2.0924,3.28506,0.763076,406.253,69.4666,15351,0.0228837,0.769681,0.008267,17752.9,-0.000667536,0.0242206,13.8089,-9.54147,116.873,97.9944,0.959148,15.1357,13.5333,114.989,140.28,1.8841,-42.2852 
284,45.844,9560,284,18135.5,-0.152728,27.7934,14.7967,115.61,0.0385202,-20.8323,72.6272,-0.140298,-2.22626,0.0156441,0.271429,2.31619,-301.523,88.9108,43.7664,17738.6,13413.7,1.75831,-0.327648,3.81286,2.17004,4.2148,0.672107,329.085,65.6005,17978.8,0.0159401,0.741373,0.00667654,20645.1,-0.000585796,0.00162502,1928.48,9.74671,136.437,63.78,1.16851,14.894,13.1345,114.883,139.172,21.5541,-75.3922 
285,45.884,9560,285,16487.2,-0.00650314,25.1064,14.7353,115.559,-0.00470556,13.3721,1.50652e-11,-2.24276,-0.507972,1.01925,0.174862,1.65635,-282.833,2335.34,25.1229,13934.8,12045.2,-0.461842,1.27295,4.58109,1.95578,3.43727,0.575245,2560.63,45.6035,14160.1,0.137954,0.969775,0.00589764,18561.5,-0.000580201,0.173213,14.8322,-11.6459,115.377,90.6431,0.905825,15.0262,13.2383,114.782,140.701,0.594814,-50.0576 
286,45.948,9560,286,14585,-0.186837,22.7696,14.8442,115.587,0.609045,-346.369,36.9523,0.108593,-1.65325,2.22944,1.39406,2.15616,-272.826,12.0106,39.4229,14571.2,17870.2,1.8265,0.0646619,5.66526,3.11197,3.87407,0.610433,229.326,59.1789,14788.5,0.0135373,0.688896,0.00731756,16940.4,-0.000724366,-0.0020068,122.471,-0.152772,106.176,80.1639,0.953212,15.0042,13.2029,114.814,139.876,-8.63826,-59.7121 
287,45.864,9560,287,17768.9,-0.171916,26.7001,15.1859,115.787,-0.0214856,129.261,283.803,-3.6476,-0.376399,-0.592846,0.858573,1.69738,-326.115,139.899,67.0862,17277.1,13289.6,-1.59413,1.67706,3.51408,2.91203,3.75084,0.657493,399.662,90.701,17536.9,0.0197693,0.715741,0.00943749,20216.3,-0.00037078,-0.0160948,15.7795,7.59824,116.57,74.5065,1.07803,15.3506,13.5867,114.97,140.323,1.5998,-65.8167 
288,45.876,9560,288,15542.9,-0.145444,23.7084,-15.0114,115.581,0.226918,-47.7321,496.316,-2.46953,-2.34033,-1.07002,-1.07501,2.60711,-266.753,453.865,53.8424,14834.3,11938.2,-0.789853,-0.660655,2.28933,0.604661,4.28679,0.600485,666.344,73.1586,15046.8,0.0377121,0.838832,0.00887695,17669.2,-0.000623584,0.0396014,15.3176,-10.5164,116.449,94.2452,0.942785,15.0647,13.5717,114.77,140.249,1.67886,-46.004 
