cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
41,45.9,1060,41,19140.9,-0.145218,28.4716,15.1813,116.086,0.138283,-65.588,499.96,-1.27198,-2.97374,-0.821065,-0.356548,2.80953,-247.75,268.693,71.3436,18346.1,14366,0.28804,-1.41373,2.29897,1.20347,4.36954,0.659225,466.035,89.2838,18543.5,0.0217568,0.748913,0.00879146,21420.2,-0.000619263,0.0293208,13.5107,-10.7041,117.997,97.7271,1.15395,15.2641,13.5648,115.329,141.424,2.66826,-43.6966 
42,45.872,1060,42,17569.8,-0.0456031,26.4329,15.1719,115.966,0.062655,-50.2044,0.00058191,-3.30114,-1.23492,1.01551,0.81046,2.24286,-315.228,55.5,46.6597,17326.9,13157.5,-1.31624,0.749984,4.98532,2.79537,4.22777,0.564304,306.591,69.4861,17578,0.0152005,0.716013,0.00722922,20169.8,-0.000656341,-0.0170865,17.0795,-7.08918,112.861,77.8477,1.07333,15.494,13.6199,115.127,141.119,-2.2655,-63.2713 
43,45.836,1060,43,19632.7,-0.0198825,29.1948,15.1482,115.794,0.000174477,-2.85538,3.97307e-12,-1.54725,-1.22874,5.6929,-1.29939,1.8035,-315.617,55.1556,60.0949,19219.8,14396.7,0.440103,0.758621,9.66762,0.687966,3.79086,0.369989,306.556,82.9495,19471.2,0.0137414,0.678646,0.00778646,22309,-0.000532341,-0.0193,17.5934,7.7756,116.336,76.4584,1.20182,15.3599,13.5772,114.946,141.274,1.38942,-64.8152 
44,45.916,1060,44,17348.9,-0.0376208,25.758,15.228,115.927,0.00486721,23.0684,499.392,-2.13949,-1.33574,-0.475518,0.469249,-1.41156,-318.558,115.567,37.443,16854.9,12772.5,-0.133615,0.67014,3.53623,2.47512,0.594316,0.504882,369.311,60.5105,17108.6,0.0187448,0.777162,0.00647307,19702,-0.000395874,-0.0164819,-14.6152,-6.65815,117.956,74.1302,1.05793,15.3776,13.5054,115.153,140.866,2.80393,-66.7355 
45,45.848,1060,45,19563.9,-0.156145,28.6153,15.4691,116.09,0.0202686,189.797,498.918,-2.88134,-1.09554,-1.10166,0.412465,0.682677,-285.255,106.898,84.1394,18828.9,14535,-1.08516,0.700637,2.49068,2.20864,2.47885,0.63338,334.113,104.795,19056.1,0.015279,0.645623,0.0100287,21867.5,-0.000329606,-0.0170654,17.1688,-6.96824,113.481,78.1718,1.14815,15.5522,13.7976,115.266,141.276,-1.78492,-63.1042 
46,45.928,1060,46,18442.2,-0.222677,27.7432,15.3495,116.043,0.16868,74.2163,393.806,-0.431004,0.797581,-2.93815,-0.245247,-0.953368,-370.561,5.94156,35.501,18203.5,14270.2,1.90232,3.13091,1.7285,2.08808,1.37996,0.831032,301.107,62.3342,18498.6,0.0142001,0.734064,0.00616898,21204.6,-0.000723095,-0.016008,16.3812,-8.44906,113.896,75.6132,1.13567,15.527,13.5119,115.256,141.949,-1.36061,-66.336 
47,45.868,1060,47,17488.9,-0.19466,26.372,15.242,115.902,0.15432,29.7188,499.355,-2.22243,-1.39775,3.08249,-0.142407,1.24363,-312.04,203.776,59.4665,16967,13234.5,-0.257595,0.567084,7.01215,1.82242,3.20846,0.43233,452.327,82.062,17215.6,0.0227233,0.75902,0.0087044,19905.9,-0.000388502,-0.0180334,10.8475,6.8592,110.889,72.2851,1.05998,15.2737,13.6544,115.141,140.797,-4.2516,-68.5116 
48,45.856,1060,48,18497.8,-0.188886,27.9007,15.1688,115.832,0.18342,-162.325,438.093,-1.62034,0.73562,-3.5537,0.858535,1.03151,-240.677,54.3821,67.8208,18017.2,14746.5,-0.104859,2.2511,-0.522744,2.37401,2.54699,1.07988,246.09,85.2488,18208.9,0.0118187,0.622579,0.00855045,20822.2,-0.000352925,-0.0163644,16.5247,6.85787,111.723,76.5481,1.13917,15.1245,13.5492,115.13,141.343,-3.40652,-64.7947 
49,45.904,1060,49,18536.3,-0.00491288,27.1554,15.2892,115.789,-0.0307352,49.9736,2.99965e-11,-1.68828,0.186202,-1.18626,-0.864195,-0.449648,-324.423,86.5926,55.0422,17970.4,13565.6,0.354524,2.22901,2.89936,1.17861,1.59316,0.648761,345.008,78.5345,18228.8,0.0164732,0.715126,0.0078738,20943.5,-0.000425467,-0.0182378,14.6147,-7.58684,112.404,76.6597,1.11668,15.5215,13.5636,115.053,140.924,-2.64867,-64.2642 
50,45.832,1060,50,20300.1,-0.0467328,30.3632,-15.0956,115.79,0.0776147,13.4244,499.998,0.125898,-1.69369,-2.754,-0.25259,-1.94676,-267.255,-10.3695,57.1294,19823.7,14954.8,1.80873,-0.0108582,0.611669,1.43025,-0.263925,0.828945,202.509,76.4821,20036.6,0.00886492,0.602074,0.00698243,22843.9,0.000376539,-0.0107072,32.3991,47.1195,103,98,1.26933,15.3248,13.3593,115.13,140.71,-12.1297,-42.7102 
51,45.892,1060,51,17302.8,-0.156297,26.2921,14.9691,115.965,0.0105666,125.126,391.883,-0.461544,-0.129707,-0.292953,1.81884,1.77617,-222.155,1693.35,59.1929,15285.2,12855,0.937308,1.26914,2.50475,3.21769,3.17502,0.774426,1870.3,75.2797,15462.2,0.0966936,0.934198,0.00888881,19342.6,-0.000613043,0.12825,14.4627,11.8243,116.412,91.3333,0.974892,15.1565,13.4425,115.115,140.767,1.29652,-49.4337 
52,45.88,1060,52,17978,-0.0164398,26.6956,-15.2247,116.118,0.0109317,-3.80052,500,-1.01356,-0.868743,0.649541,0.329869,-1.95653,-276.952,1302,60.2017,16367.3,13232,0.730333,0.87515,4.13733,2.07376,-0.212641,0.455896,1522.6,80.2565,16587.9,0.0751276,0.915548,0.00883385,20266.9,-0.000756014,0.101239,15.2703,11.1589,116.342,92.949,1.01264,15.4401,13.6592,115.335,141.03,1.00676,-48.0815 
53,45.908,1060,53,18499,-0.0688214,27.2972,15.3504,115.979,0.0289914,-21.6958,499.936,-0.861157,-0.2824,-2.68597,3.07817,1.58153,-249.93,124.347,58.4226,17961.1,13661.1,0.712588,1.29135,0.461523,4.65192,3.15527,0.955073,323.425,76.5206,18160.1,0.0155162,0.707193,0.00770222,20844.4,-0.000411281,-0.0175063,-13.3943,-7.68171,113.507,75.1486,1.12339,15.3661,13.5683,115.174,140.957,-1.66695,-65.8082 
54,45.86,1060,54,19320.3,-0.213037,28.9978,15.3054,115.931,0.12893,-139.942,29.1047,-3.41277,0.200023,-3.47255,0.935571,-0.144781,-287.047,123.87,64.0514,18811.8,15035.3,-1.60531,2.00748,0.142372,2.74303,1.66268,0.971239,352.514,84.8372,19040.5,0.0161199,0.70365,0.00814091,21868.2,-0.00102391,0.00180621,-3572.82,-22.9531,146.045,66.4553,1.16962,15.411,13.6567,115.169,141.149,30.876,-74.6942 
55,45.888,1060,55,17178.8,-0.157138,26.2556,14.8909,115.955,0.0539743,-129.597,331.628,-1.04981,-1.51815,-2.21921,0.224555,1.29704,-169.256,2644.02,40.4978,14284.2,12955.1,0.0159522,-0.452392,-0.0876896,1.29032,2.3628,1.02802,2778.84,52.7541,14419,0.1457,0.967846,0.00669451,19072.3,-0.000612754,0.202132,14.9876,11.3299,116.083,90.8834,0.928973,14.9698,13.2823,115.171,140.973,0.91204,-50.0895 
56,45.94,1060,56,20018.9,-0.227233,30.0665,15.3117,115.747,0.198598,18.9143,468.461,-3.17144,-2.69956,0.340005,0.229985,3.15093,-202.188,89.0152,56.277,19525.7,15108.9,-1.89832,-1.42644,2.88625,1.50311,4.42405,0.474143,250.065,70.918,19686.7,0.011116,0.668317,0.00659212,22496.1,-0.00202,0.00897491,19.3745,-5320.99,133.965,90.3203,1.23032,15.2381,13.4459,114.909,140.449,19.0559,-50.1282 
57,45.932,1060,57,18672.9,-0.19783,28.0095,15.2817,116.017,0.77914,-3057.47,148.565,-2.58857,-1.75276,-1.22473,1.66795,-0.900064,-240.702,74.7924,54.9934,18261.7,91482.2,-1.07293,-0.237127,1.80654,3.18359,0.615574,0.579449,266.521,72.4232,18453.4,0.01262,0.677719,0.00717773,21118.9,-0.000498569,-0.0175428,14.3219,-7.61781,116.128,75.3687,1.15269,15.2758,13.4981,115.231,140.744,0.897356,-65.3755 
58,45.936,1060,58,18655.6,-0.17665,27.4768,15.477,115.785,0.322738,-181.315,17.2823,-1.77877,1.06756,-1.64799,-1.27293,0.22487,-239.957,100.332,69.4818,18052.2,15748.5,-0.267824,2.57851,1.3739,0.238019,1.73582,0.757194,291.466,86.8576,18243.4,0.0139414,0.657245,0.00869411,20906.5,0.000176521,-0.00838769,21.3412,66.4816,103,98,1.11699,15.6043,-13.6424,115.028,141.239,-12.0285,-43.2391 
59,45.924,1060,59,17196.9,0.00982746,25.2797,15.365,115.866,-0.00532606,2.894,7.66479e-12,-0.295302,-1.88437,-3.30951,-1.99177,-0.197361,-279.304,123.314,63.8175,16613.5,12644.9,1.4634,-0.12567,0.20789,-0.233074,1.56134,0.927662,345.79,84.0426,16835.9,0.0178514,0.701592,0.00911173,19370.4,-0.000356004,-0.0173784,16.2264,-6.39098,118.094,74.437,1.00229,15.5183,13.9834,115.147,140.681,2.94778,-66.2441 
60,45.896,1060,60,18781.1,-0.0452607,27.9748,15.0843,115.873,0.000339198,-59.7476,470.567,-5.01177,-2.95661,-3.39493,0.847788,1.45385,-245.048,1228.35,53.8914,17062.8,13737.5,-3.46878,-1.41361,-0.308928,2.39079,2.99685,2.57352,1423.54,71.6359,17258,0.0680302,0.919063,0.00758834,20925.1,-0.000562981,0.103642,13.9268,10.9891,115.794,92.6983,1.08979,15.3074,13.315,115.174,140.97,0.619495,-48.2712 
61,45.92,1060,61,20076.9,-0.18578,29.51,15.4917,115.638,0.181359,48.2041,235.184,-0.476711,1.55748,-0.606177,-1.15638,-0.938161,-196.952,84.1681,55.3788,19306.6,15166.6,0.763441,2.79763,1.87413,0.0837697,0.301991,0.678038,241.047,69.6406,19463.5,0.010841,0.664192,0.00654793,22234.7,-0.0019574,0.00918596,20.111,-9495.35,135.877,86.0758,1.1855,15.347,13.7739,114.769,140.672,21.1078,-54.5958 
