cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
186,45.84,1360,186,17689.4,-0.0877353,26.6804,15.1319,115.634,0.219255,-3.13204,163.966,-1.84932,-0.246132,1.43392,-0.389212,2.28905,-266.291,52.4629,34.1768,17309.7,13165,-0.172554,1.43063,4.78744,1.28755,3.96582,0.576291,264.574,53.4596,17521.8,0.0131863,0.738768,0.00558891,20064.2,0.000251437,-0.0103332,26.8492,52.3681,103,98,1.10583,15.2729,13.4851,114.754,139.867,-11.7536,-41.8672 
187,45.944,1360,187,17911.9,-0.170551,26.9464,15.1566,115.704,0.0812241,105.23,371.594,-1.89218,-1.74665,0.448695,-0.901642,0.592497,-295.013,111.177,66.5658,17402.3,13573.5,-0.0345658,0.110967,4.16393,0.955976,2.45012,0.455441,346.166,87.9284,17637.3,0.0170724,0.692276,0.00909999,20276.3,-0.000292415,-0.017331,16.2583,6.95607,115.485,74.9586,1.09719,15.0726,13.6375,114.811,140.184,0.673453,-65.2257 
188,45.828,1360,188,18783,-0.176267,28.2828,15.1323,115.654,0.103515,-55.3812,8.91636,-1.24344,0.240724,-1.41091,-0.366788,1.76494,-240.161,36.8575,65.0634,18254,14118.9,0.268787,1.75296,1.61356,1.14544,3.27717,0.799755,228.155,82.4541,18445.3,0.0108277,0.612579,0.00816731,21071.4,-0.00176323,0.00798451,-19.7623,-5177.93,134.269,89.8381,1.1532,15.1021,13.5137,114.812,139.659,19.4569,-49.8208 
189,45.852,1360,189,15925.3,-0.17405,24.3867,14.9942,115.673,-0.0460367,89.6837,494.112,-0.690551,-1.85411,-0.744362,-0.655085,0.464157,-360.984,47.5447,48.4167,15703.6,12037.8,1.58247,0.418911,3.80168,1.61793,2.73718,0.625752,335.082,74.5564,15991.1,0.018206,0.719746,0.00851544,18405,0.000141473,-0.0091237,21.2033,71.6216,103,98,1.00195,15.1586,13.5996,114.758,139.463,-11.7581,-41.4628 
190,45.912,1360,190,19433.4,-0.179928,30.1311,14.6867,115.749,0.266977,-164.489,192.578,-0.594537,1.02969,1.92116,0.35758,-0.474356,-263.81,1324.85,38.2001,17821,15835.3,1.0666,2.69083,5.24345,2.01872,1.18679,0.570434,1534.98,57.3032,18031.1,0.070058,0.938676,0.00582017,21910.1,-0.000623217,0.107412,13.6961,-11.6448,115.985,92.2647,1.19248,14.7778,13.0334,114.882,140.667,1.10304,-48.4026 
191,45.844,1360,191,19623.7,-0.184012,30.1055,14.8519,115.654,-0.253629,186.286,4.16657,-0.570397,0.432719,2.86703,0.781286,0.682141,-261.159,34.8508,58.0984,19259.1,16093.4,1.07405,2.07717,6.15593,2.42574,2.32659,0.562151,242.874,77.0095,19467.1,0.0109202,0.643135,0.00723444,22240.7,-0.000730351,0.00957872,34.6927,-4.63411,103,61.5867,1.25679,14.9275,13.2774,114.849,140.503,-11.8483,-78.9163 
192,45.884,1360,192,16862.9,-0.0472687,25.4954,15.1249,115.897,0.0501352,-22.8849,4.84935,-1.37879,-0.379753,1.32285,0.726904,0.642238,-279.095,93.0199,59.8136,16497.1,12590.4,0.3786,1.37764,4.83763,2.48429,2.39963,0.578522,315.33,80.0236,16719.4,0.0164164,0.692468,0.00873977,19208.2,-0.000514951,-0.027294,-23.1234,0.170082,118.223,78.1619,1.05685,15.1059,13.4015,115.067,139.868,3.15599,-61.7066 
193,45.948,1360,193,18622,-0.0170323,28.5239,14.6956,115.645,-0.00683317,-33.6264,5.26676e-11,0.687316,-1.6496,1.05991,-0.0206569,0.54003,-327.934,23.96,35.0761,18385.9,13653,2.75223,0.415315,5.18973,2.04425,2.60494,0.600988,285.171,58.8226,18647.1,0.0133529,0.734767,0.00577737,21356.4,0.000201376,-0.0112249,-23.345,-60.7971,103,98,1.19323,15.1118,13.3718,114.838,139.558,-11.8384,-41.5585 
194,45.864,1360,194,18598.7,-0.0161851,28.0427,14.9332,115.847,-0.00752565,-36.3094,500,-0.837789,-0.781317,-3.00985,-0.249823,-0.529837,-238.026,91.2636,44.1556,18128.2,13641.2,0.660998,0.71747,-0.0122751,1.24896,0.96895,1.00342,280.86,61.3916,18317.8,0.0133871,0.723316,0.00613588,20980,-0.000545691,-0.0533011,38.3865,-0.12965,123.934,76.8208,1.15695,15.1964,13.4049,115.151,139.812,8.7825,-62.9916 
195,45.876,1360,195,17093,-0.101145,25.3303,15.3767,115.727,-0.0896445,-108.544,500,-1.27176,0.136562,3.06547,2.76764,1.7053,-300.777,250.803,53.2542,16513.5,12996.1,0.622147,2.03047,6.85329,4.66155,3.59921,0.614261,490.383,75.0341,16753.1,0.0252497,0.788787,0.00818297,19421.3,-0.000357041,-0.0112568,-12.3472,7.26142,113.215,73.7708,1.02484,15.3866,13.6624,114.852,140.91,-1.63644,-67.1388 
