cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
403,45.84,9800,403,16961.7,-0.122042,25.7739,15.0402,115.537,-0.0460512,464.818,0.000214244,0.329016,-2.32768,0.687584,2.0163,0.293546,-228.585,-10.0464,63.1748,16754.8,13315.9,1.76835,-0.888345,3.56626,3.45564,1.73288,0.629856,172.03,79.7272,16936.9,0.00890851,0.55217,0.00859682,19310.7,-0.000579523,-0.0171517,-15.3668,-7.62168,113.568,77.2495,1.05981,15.2826,13.4549,114.748,140.159,-1.17981,-62.909 
404,45.944,9800,404,18249.4,-0.025853,27.5299,14.8745,115.785,0.00400853,-33.4876,500,-1.61698,-2.60436,-1.66003,0.978149,1.5558,-253.959,190.069,78.4656,17641,13334.7,-0.017871,-1.00525,1.53819,2.57726,3.15491,0.753781,392.356,96.8554,17843.3,0.0190879,0.698325,0.00990017,20555.2,-0.000609766,0.026372,14.9971,9.08509,117.215,97.9983,1.11281,15.0442,13.65,115.011,140.089,2.20402,-42.0908 
405,45.828,9800,405,21068.1,0.0151663,32.6441,14.4043,115.508,-0.0348472,-22.1022,1.19439e-10,-2.10244,-0.945579,-1.70764,1.6236,0.1871,-282.192,41.1551,54.1279,20624,15332.1,-0.325547,0.831311,1.84614,3.4005,1.96399,0.760751,265.932,74.5621,20848.7,0.0111619,0.670841,0.00654487,23825,0.000527207,-0.0113345,27.1078,55.4165,103,98,1.39274,14.6246,13.1466,114.749,138.759,-11.7492,-40.7589 
406,45.852,9800,406,18177,-0.0912598,28.2691,-14.5028,115.486,0.0356755,-38.7274,500,-1.45375,-0.331465,-1.61255,-0.914275,-0.197226,-280.87,-0.000361832,65.5526,17912.9,13391.2,0.31481,1.4371,1.92458,0.854289,1.57134,0.684605,223.723,85.8911,18136.6,0.0107984,0.598138,0.00864836,20718.1,0.000293025,-0.0092757,24.7947,-59.3594,103,98,1.19843,14.674,13.2025,114.774,139.304,-11.7744,-41.3044 
407,45.912,9800,407,20344.1,0.0261953,30.8835,14.6183,115.622,-0.0297798,-15.1021,7.39902e-12,-1.86602,-0.32753,-0.482228,0.186241,0.70608,-250.634,2924.1,74.0926,16823.7,14711.3,-0.287839,1.25065,2.67413,1.76442,2.28426,0.652061,3123.74,92.2416,17023.3,0.139701,0.950863,0.00988287,22360.1,-0.000378158,0.214347,14.5387,11.9607,115.255,89.4883,1.0938,14.8227,13.4024,114.877,138.736,0.377638,-49.248 
408,45.844,9800,408,18008.2,-0.189644,28.3579,14.5523,115.427,-0.0354067,230.394,302.442,2.09549,-0.503845,-2.3086,2.00266,1.52538,-298.523,-3.44986,45.1917,17900.2,13699.4,3.97521,1.37587,1.45083,3.88238,3.4051,0.897027,234.334,66.8084,18138,0.011304,0.667146,0.00673937,20730.3,-0.000421793,-0.0214175,-14.8018,-7.8235,113.44,77.0591,1.22901,14.5077,12.845,114.736,139.771,-1.29569,-62.7122 
409,45.884,9800,409,19621,-0.179418,30.6126,14.5869,115.199,0.139586,-56.4209,437.169,-0.817088,-0.538667,-2.52458,-2.31928,0.187192,-315.743,72.5978,55.955,19297.9,14792.8,1.17106,1.44948,1.45172,-0.331131,2.17534,0.754631,324.099,78.8187,19549.4,0.0144591,0.701465,0.00737221,22414.9,-0.000538972,0.011864,12.5615,3.83805,148,75.0743,1.30302,14.5785,13.0219,114.412,139.954,33.5879,-64.8793 
410,45.948,9800,410,18124.1,-0.049171,27.4564,14.9329,115.572,0.020613,-6.0423,500,-1.6657,0.171914,2.33561,0.260684,2.32469,-286.471,84.6287,67.3746,17765.3,13351,0.138131,1.97574,5.94327,2.06451,4.12852,0.582934,312.813,88.1187,17993.5,0.0151516,0.669806,0.00894058,20645.5,0.000208468,-0.00852508,-27.7257,54.3039,103,98,1.1365,15.1015,13.5158,114.823,139.413,-11.8227,-41.4135 
411,45.864,9800,411,19524,-0.182186,30.1748,14.7392,115.437,-0.166879,75.8113,60.5625,-0.24195,-3.32206,2.31268,0.548499,-0.904613,-284.222,37.4844,49.956,19157.9,14890,1.54772,-1.53239,5.89202,2.33817,0.885055,0.354693,263.877,70.5372,19384.3,0.0119034,0.681295,0.00665857,22168.2,-0.0001719,-0.00779712,18.9517,-33.5081,116.831,55.001,1.26432,14.7713,13.2018,114.736,139.846,2.09528,-84.8454 
412,45.876,9800,412,17007.7,-0.0261427,25.9309,14.8715,115.604,0.142356,-222.236,0.01616,0.332336,0.122128,0.918861,-2.45094,-1.04307,-272.33,67.7449,58.5254,16725.7,13583.4,2.04712,1.83692,4.34844,-0.736153,0.671717,0.467628,284.666,78.2454,16942.7,0.0146509,0.675211,0.00843554,19429.9,-0.000707715,0.00751308,47.2901,-3.67628,103,63.6169,1.07081,15.0668,13.4472,114.788,139.34,-11.7885,-75.7232 
