cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
310,45.84,9620,310,18191.2,-0.170953,27.6239,15.0061,115.649,0.381222,62.6341,103.265,-0.513366,0.264414,2.61459,0.340571,2.63282,-248.47,-0.692743,67.6905,17836.6,14271.5,1.05118,1.82896,5.74368,1.90512,4.19736,0.609971,197.222,85.6828,18034.5,0.00958499,0.56809,0.00867601,20576.2,-0.000414501,-0.0199204,16.3997,-8.25817,115.007,75.0077,1.12876,15.0555,13.6158,114.799,140.451,0.208755,-65.4437 
311,45.944,9620,311,15701.8,-0.0791018,23.533,15.1549,115.497,0.0410668,-4.1631,500,0.187571,-0.491176,-0.68626,-0.594586,1.09571,-263.187,47.4944,37.2061,15338.4,11615.4,1.84479,1.16604,2.62817,1.06263,2.75293,0.722021,257.132,56.2641,15548,0.0144243,0.723106,0.00662195,17826.4,0.00020263,-0.00868739,21.5395,65.0785,103,98,0.984524,15.3101,13.3698,114.652,139.726,-11.652,-41.7258 
312,45.828,9620,312,15522.7,-0.153119,23.7524,14.9721,115.342,0.271698,-124.885,306.392,0.886872,1.18438,4.47002,-0.631734,2.82971,-219.236,56.2666,47.3144,15121.9,12681.3,2.26734,2.56485,7.23096,0.748737,4.21019,0.575201,230.896,63.1899,15296.6,0.013182,0.676166,0.00755223,17516,-0.000359973,-0.0152111,15.4119,-7.60835,114.283,75.373,0.954136,15.0889,13.6848,114.581,139.921,-0.297292,-64.5477 
313,45.852,9620,313,17030,-0.149266,25.8921,14.9451,115.638,0.296886,-182.688,429.508,-1.14115,0.646533,2.20614,-1.11535,-0.438315,-271.749,9.82926,51.3979,16617.5,14362.4,0.569976,2.35766,5.6284,0.595782,1.27282,0.460087,226.287,71.0759,16834,0.011756,0.6453,0.00771767,19248.7,-0.000384863,-0.0149639,-13.5451,8.94185,112.198,75.5678,1.06217,15.0691,13.4861,114.806,139.83,-2.60816,-64.2623 
314,45.912,9620,314,17323.3,-0.0420758,26.693,14.6844,115.569,0.0111806,-6.79402,496.536,0.635284,-3.31589,1.04712,3.27331,2.03278,-283.068,112.864,34.1021,17039.9,12762.4,2.41769,-1.53349,4.61193,5.05571,3.81519,0.678992,338.338,54.5997,17265.4,0.0170463,0.779783,0.0057917,19848.2,-0.00177771,0.00864412,20.2326,185.136,134.73,98,1.12165,14.7716,13.1477,114.679,139.777,20.0515,-41.7771 
315,45.844,9620,315,18327.5,-0.0102084,27.7135,14.8384,115.582,-0.00471009,-25.5429,500,-1.20401,-3.06532,1.56599,-0.806329,1.6516,-300.184,57.8948,53.0292,17838.6,13390.6,0.686175,-1.17514,5.34635,1.08385,3.54178,0.436218,297.003,74.7662,18077.7,0.0143308,0.694185,0.00756102,20724.8,-0.000542398,0.00128547,35.1576,0.0149855,122.95,78.0516,1.13446,15.1022,13.5492,114.786,139.993,8.16393,-61.9417 
316,45.884,9620,316,16901.3,-0.200524,25.5269,-15.2725,115.398,0.283602,-187.86,95.1155,-2.47987,-1.75838,0.112777,1.1289,2.65375,-261.514,83.4224,40.5875,16489.4,14425.6,-0.83319,-0.111698,3.40614,2.77558,4.30043,0.64286,291.728,59.5243,16697.7,0.0152258,0.736881,0.00652394,19160.1,-0.000653478,0.0078155,41.2897,-4.97534,103,62.0732,1.03798,15.3213,13.4938,114.623,139.899,-11.6231,-77.8256 
317,45.948,9620,317,15096.7,-0.176534,23.2962,-14.9355,115.492,-0.0668034,60.5722,6.72868,0.823034,1.71336,2.97596,0.234891,1.12172,-299.569,73.3342,45.4972,14929.7,11458.4,2.70934,3.59967,6.74858,2.1212,3.00802,0.62893,311.952,67.1897,15168.3,0.0178747,0.726257,0.00809378,17452.1,-0.000470068,-0.012531,-12.8833,9.36931,113.082,74.5,0.95855,15.0058,13.4213,114.722,140.581,-1.64015,-66.0811 
318,45.864,9620,318,17201.8,0.00423628,26.4337,14.6453,115.395,0.00123316,-3.8353,7.62549e-12,-1.42323,-1.03595,-0.421738,2.77701,1.33164,-261.837,13.6816,56.5887,16944.8,12602.5,0.225488,0.61277,2.87569,4.42573,2.98036,0.741395,222.244,75.549,17153.4,0.0113358,0.627003,0.00804793,19605.5,0.000190408,-0.00974262,22.8717,61.6628,103,98,1.08778,14.9187,13.6607,114.61,140.365,-11.6097,-42.3653 
319,45.876,9620,319,16658.9,-0.181193,25.147,15.2053,115.802,-0.160282,-156.895,153.531,-0.431567,-0.625807,0.884533,1.96732,0.804898,-264.283,179.719,43.2787,16178.4,13265.9,1.23255,1.03831,4.21277,3.63144,2.46902,0.66523,390.23,62.416,16388.9,0.0206365,0.781307,0.00696665,18909.7,-0.0016762,0.0082469,-17.8603,-5192.23,131.915,87.2563,1.00193,15.2756,13.6816,114.821,139.83,17.0939,-52.5736 
