cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
75,45.916,1120,75,19196.5,-0.0637853,28.583,15.2014,115.692,0.0424989,53.9619,2.66494e-12,-1.10555,-2.12617,-0.187825,-2.24992,0.209315,-292.986,164.692,58.8788,18543.8,14219.2,0.739307,-0.281315,3.50188,-0.405067,2.05417,0.375665,398.067,80.0947,18777.1,0.0184152,0.739581,0.00779631,21616.2,-0.0021883,0.0102989,22.0085,201.252,136.854,98,1.15227,15.3058,-13.6319,114.755,140.966,22.0996,-42.9664 
76,45.848,1120,76,18719,-0.157965,28.122,15.1798,115.754,3.54038,-5919.62,497.674,-0.905988,-0.186301,1.98357,-0.552582,0.181224,-254.017,-3.92674,55.6594,18340.6,696139,0.693489,1.41318,5.18253,1.04689,1.7807,0.48773,198.407,74.0534,18543,0.00938008,0.604899,0.00730293,21152,0.000246494,-0.0116222,24.7115,56.2284,103,98,1.14741,15.4429,13.6571,114.866,140.309,-11.8659,-42.3094 
77,45.928,1120,77,18802.8,-0.0412645,28.4524,14.9304,115.841,0.0104454,-9.32869,500,-1.81321,3.21853,-1.161,2.20126,1.40676,-300.497,50.0434,45.83,18433.8,13832,0.0789343,5.11068,2.6233,4.09341,3.29891,0.827474,289.4,67.5897,18673.1,0.0135297,0.709867,0.00662356,21390,-0.000730734,0.00114531,2434.36,1.43506,132.913,82.7389,1.16701,15.1718,13.5769,114.997,139.751,17.9161,-57.0119 
78,45.868,1120,78,18805.2,-0.0128117,28.2354,15.0448,115.795,-0.0735361,131.99,500,-0.0586191,0.834547,3.2628,1.5816,1.63883,-290.116,49.4137,79.9448,18428.7,14144.5,1.76816,2.66133,6.91636,3.40838,3.46561,0.620394,280.501,100.953,18659.8,0.0131284,0.613562,0.00986777,21366.1,-0.000548053,-0.0162808,17.5905,-8.20451,115.187,75.2593,1.14156,15.3524,13.7179,114.961,141.054,0.225231,-65.7944 
79,45.856,1120,79,17836.2,-0.163093,27.0764,15.0554,115.605,-0.116003,-44.3194,1.3911e-05,-1.38803,3.63217,5.00802,1.04703,0.151996,-295.416,32.6339,58.5669,17519.5,13437.6,0.472121,5.49232,8.72833,2.90719,2.01215,0.554952,267.943,79.9586,17754.8,0.0131791,0.656932,0.00822765,20330.9,-0.000553505,-0.0156036,-16.3093,-8.34912,114.229,75.2509,1.09603,15.2474,13.6667,114.852,140.492,-0.622252,-65.2412 
80,45.904,1120,80,17879.2,-0.161257,27.1516,14.977,115.897,-0.147062,174.228,469.488,-1.77019,-1.35656,0.862931,-0.634544,1.88471,-279.015,2656.7,57.9061,15004.6,14071.9,-0.0133065,0.40032,4.37669,1.12234,3.6416,0.540632,2878.95,78.1102,15226.8,0.143336,0.954672,0.00936113,20085.3,-0.000734015,0.197875,14.811,11.7295,116.073,90.6008,0.948274,15.2235,13.5027,115.005,140.425,1.0679,-49.8244 
81,45.832,1120,81,18187.1,-0.0582465,27.2681,15.1131,115.779,-0.27867,233.459,3.81962e-06,-3.26562,-0.601283,2.5336,-3.32478,0.747778,-228.51,-55.6931,58.4391,17875.4,15533.2,-1.82675,0.837585,5.41134,-1.88591,2.18665,-0.145764,126.324,74.9861,18057.4,0.00615276,0.490483,0.00759154,20531.2,-0.000463644,-0.0197568,16.7091,-8.24717,114.255,76.8641,1.14131,15.2148,13.3629,114.897,140.756,-0.641642,-63.892 
82,45.892,1120,82,20475.4,-0.019067,30.7218,14.9165,115.972,0.00534478,1.85801,6.91253e-11,-2.11962,-0.861529,-1.66554,1.44009,0.177712,-245.722,1672.95,58.441,18354.1,14918.2,-0.572377,0.685715,1.42895,2.98733,1.72496,0.771536,1868.68,76.2343,18549.8,0.0818518,0.933365,0.00751362,22830,-0.000690045,0.129838,14.3721,11.6733,115.757,91.5154,1.15644,15.2295,13.5546,115.162,140.644,0.595061,-49.1287 
83,45.88,1120,83,19770.9,-0.0153568,30.0138,14.8705,115.733,0.00103358,-4.34118,1.55634e-11,-2.31599,0.865428,-0.185821,-1.1236,3.5134,-279.831,122.886,41.4699,19341.5,14529.3,-0.553968,2.62745,3.33822,0.638424,5.27543,0.705249,345.782,61.7331,19564.4,0.0153999,0.761945,0.00577896,22453.5,0.000322042,-0.0118862,18.9224,71.3423,103,98,1.23999,15.0641,13.5601,114.8,140.616,-11.7997,-42.6159 
84,45.908,1120,84,21211,-0.0124115,31.478,15.1234,115.936,-0.1104,43.6619,500,-2.07424,1.62272,0.191301,-0.914043,2.71036,-263.855,1306.16,66.6588,19332.9,15654.1,-0.412813,3.28414,3.51416,0.747384,4.37179,0.694545,1516.33,85.7652,19543.1,0.0642513,0.909933,0.00801929,23600,-0.000611418,0.0995624,13.8835,11.935,116,92.6636,1.20682,15.3513,13.5986,115.14,140.946,0.859939,-48.2823 
85,45.86,1120,85,18814.5,-0.206723,28.5903,15.1143,115.608,0.822543,-1196.21,286.778,-0.40737,1.13202,-0.457048,-0.554512,-1.41381,-304.876,120.194,53.4999,18437.5,46097.3,1.51235,3.05175,3.38239,1.36521,0.505914,0.655477,363.038,75.5767,18680.4,0.0169076,0.73297,0.00739763,21471.9,0.000131143,-0.0102279,21.4451,66.0353,103,97.9997,1.16331,15.3484,13.6038,114.803,140.261,-11.8027,-42.2613 
86,45.888,1120,86,19384.3,-0.036584,28.7713,15.1924,115.816,0.047743,13.5011,500,-3.32172,-1.44031,-0.946214,-0.560396,-0.795764,-301.207,138.687,71.8419,18770,14250.2,-1.4251,0.456311,2.84702,1.33622,1.10085,0.340251,378.609,93.653,19009.9,0.0173199,0.697894,0.00899359,21859.8,0.000297551,-0.0101941,-22.2175,67.5999,103,98,1.14422,15.5513,13.9553,114.959,140.036,-11.9591,-42.0363 
87,45.94,1120,87,19511.8,-0.203225,29.2413,15.2822,115.925,-0.00297761,-11.0474,3.60522,-1.19374,-1.26897,-2.58054,0.720038,2.27698,-310.185,54.1223,74.9937,19167.3,14548.2,0.759415,0.684187,1.32576,2.67319,4.23013,0.862938,301.196,97.455,19414.4,0.0135433,0.638476,0.00916214,22239.5,-0.000605961,-0.0182301,16.7219,-7.04237,115.04,75.3044,1.18931,15.4378,13.5987,115.101,140.403,-0.0610296,-65.0981 
88,45.932,1120,88,20192.3,-0.19387,30.3495,15.1763,115.658,0.0822505,9.40603,3.02948,-0.493372,-0.520253,-0.535898,0.811189,0.264412,-285.537,11.6595,87.2505,19755.2,15019,1.30458,1.2777,3.06001,2.60914,2.06236,0.703309,239.101,107.927,19982.6,0.0104779,0.558682,0.00985126,22819.5,0.000309237,-0.0123656,21.5219,-65.4482,103,98,1.23589,15.3524,13.7131,114.784,141.056,-11.7842,-43.0558 
89,45.936,1120,89,18298.8,-0.223348,27.8034,15.207,115.91,0.374567,-255.964,125.371,-1.11135,0.428266,-0.896647,1.90945,1.01721,-273.121,47.3279,72.4956,18047.9,16884.8,0.608417,2.14804,2.5429,3.62922,2.73698,0.782017,264.879,92.273,18265.4,0.0126707,0.621261,0.00922013,20904.8,-0.000636105,-0.0147798,16.3848,-8.36525,113.724,76.2564,1.13064,15.3658,13.5329,115.072,140.453,-1.34775,-64.1965 
90,45.924,1120,90,19161.3,-0.180491,28.3602,15.3976,115.782,0.369739,-148.951,116.418,-1.03019,-1.32895,-1.65225,-0.558871,0.911521,-250.079,207.909,52.548,18411.8,16008.2,0.544491,0.245729,1.4971,1.01581,2.4862,0.741403,407.106,70.6568,18611,0.0189904,0.767031,0.006945,21437.5,0.000202928,-0.00777351,-21.3908,-68.3734,103,98,1.14016,15.5554,13.7041,114.97,139.945,-11.9703,-41.9451 
91,45.896,1120,91,17629.3,-0.161031,26.9104,14.9086,116.296,-0.274938,94.023,488.531,1.67521,3.7125,0.04769,2.86599,2.48898,-243.515,2500.06,64.5403,14892.2,13901.8,3.20856,5.24585,3.11439,4.39934,4.02233,0.844206,2694.02,82.1738,15086.1,0.136466,0.949326,0.00993423,19741.4,-0.000683028,0.187188,14.7264,11.6851,116.138,90.8201,0.946493,15.0949,13.531,115.466,140.433,0.67151,-49.6128 
92,45.92,1120,92,19418.3,0.00634415,29.4077,14.7729,115.925,-0.0180056,24.0839,5.15791e-11,0.505184,-0.526048,-3.37777,-0.735913,-0.233619,-308.781,77.6393,70.022,18949.4,14156.5,2.44949,1.41826,0.510851,1.2084,1.71069,0.929998,323.594,92.3816,19195.4,0.0146992,0.666844,0.00878759,22014.4,0.000403076,-0.0116167,18.5381,-73.9245,103,98,1.23484,15.095,13.2847,115.011,140.034,-12.0114,-42.0345 
