cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,45.9,1000,10,25503.6,-0.204361,39.1965,14.7246,115.642,0.0520901,1.85908,451.168,-2.87733,-1.14532,-6.48393,0.433991,-0.0173068,-270.509,82.9326,48.0512,24900,18791.3,-1.17401,0.558003,-3.07728,2.13731,1.68602,24.6629,298.403,67.6394,25115.4,0.010405,0.715986,0.00493656,28678.8,-0.00240602,0.0141173,17.2744,-10355.1,134.676,93.3547,1.68268,14.4596,12.9915,114.673,141.505,20.0032,-48.1501 
11,45.872,1000,11,23721.6,-0.215392,35.4648,15.2177,116.001,0.360063,-571.673,453.493,0.276113,-1.44274,-1.58239,2.5302,-0.350384,-275.474,967.786,68.3682,22252.1,24269.5,2.0107,0.291846,1.88678,4.26479,1.38421,0.808221,1187.21,88.316,22471.5,0.0446656,0.884814,0.00718769,26580,-0.000761107,0.0796326,14.4479,-11.0916,116.634,94.3747,1.41621,15.2044,13.3989,115.13,141.268,1.50372,-46.8934 
12,45.836,1000,12,23169.5,-0.151886,35.0679,14.8427,115.563,-0.00938281,-1.80224,456.891,-2.26887,-2.81262,-1.80405,-2.12297,1.90437,-260.518,80.8954,67.7708,22441.9,16944.6,-0.628452,-1.1722,1.47678,-0.482556,3.54478,0.460706,288.408,86.6356,22649.4,0.0111431,0.655442,0.00699688,25882.2,-0.000282513,-0.000907031,1837.14,3.14076,108.085,81.2064,1.49459,14.7709,13.0542,114.801,141.072,-6.71615,-59.866 
13,45.916,1000,13,22238,-0.160945,32.8832,15.2447,115.935,0.0428596,-24.3636,497.507,-3.02991,-3.77382,0.300749,-0.516542,1.47089,-245.22,78.4897,46.1797,21457.5,16352.8,-1.48582,-2.22973,3.38892,1.02754,3.01498,0.087992,273.816,63.9367,21652.8,0.0110671,0.70991,0.00540997,24741.5,-0.000243331,-0.0214475,17.2029,-7.31718,114.756,76.9306,1.35832,15.2957,13.4098,115.141,140.775,-0.384766,-63.8443 
14,45.848,1000,14,23768.8,-0.183035,34.9957,15.3462,115.709,-0.0287785,249.452,447.742,-1.06539,0.339372,-2.25495,-0.608992,1.13404,-285.201,64.3362,65.6331,22929.2,17716.5,0.73045,2.13521,1.33672,1.18684,2.92987,0.839319,291.51,86.2852,23156.3,0.0110178,0.658766,0.00681727,26458.2,-0.000541108,-0.0262478,-0.0229736,-0.239534,114.193,87.3756,1.44568,15.3078,13.5019,114.923,141.56,-0.729868,-54.1839 
15,45.928,1000,15,22955.2,-0.191746,34.512,15.0778,115.74,0.000620658,34.6917,497.973,-1.60062,-1.93114,-0.60087,0.608248,1.66074,-257.318,10.8885,58.4437,22474.2,16940.3,0.0196364,-0.31088,2.63965,2.22851,3.281,0.664078,215.851,77.0767,22679.1,0.00835233,0.615425,0.00622158,25843.3,0.000454449,-0.0145278,20.2149,-68.512,103,98,1.45791,15.2208,13.2734,114.84,141.242,-11.8404,-43.2419 
16,45.868,1000,16,20411,-0.19382,30.6908,15.1621,115.92,0.0190534,-219.299,188.36,-0.964834,-0.8137,-3.58112,0.881275,1.5543,-261.873,229.389,51.7849,19726.2,15284.3,0.68411,0.835244,-0.283233,2.53022,3.20324,1.04064,437.981,70.7478,19934.8,0.0190722,0.779617,0.00649509,22964.3,-0.000395503,-0.00779357,5.6243,-7.12935,148,91.7901,1.26404,15.1454,13.3689,115.088,141.952,32.9119,-50.1622 
17,45.856,1000,17,25330.8,-0.161201,38.3785,14.813,115.715,0.376779,-191.347,450.368,-2.28066,0.463276,-3.33498,0.784174,2.31097,-225.824,192.079,52.9757,24447.6,20853.6,-0.858704,1.88523,-0.491071,2.20613,3.73292,1.07585,371.956,69.3282,24627.5,0.0131894,0.754046,0.0051589,28201.1,-0.00230512,0.0132662,19.7976,-10347.9,135.265,94.0699,1.6545,14.6348,12.8144,114.769,141.011,20.496,-46.9411 
18,45.904,1000,18,21926.5,-0.207199,32.7054,15.2811,115.759,0.0288888,-163.312,293.489,2.52387,-0.281569,0.431307,-0.547043,0.766299,-206.454,170.24,74.2771,21296.6,16422.9,3.82385,1.01841,3.03127,0.75294,2.06628,0.716512,334.688,89.2269,21461,0.0136131,0.681874,0.00760058,24585.6,-0.000942744,0.0252976,-14.4531,-9.68723,119.111,97.9997,1.31815,15.3699,-13.7344,114.966,141.137,4.14535,-43.1374 
19,45.832,1000,19,20100.3,-0.165159,30.2375,15.0587,115.656,0.156119,-45.9876,0.370872,-1.77425,-2.03218,-0.163375,1.60155,0.2194,-270.37,-34.7346,74.0813,19805.7,15056.5,-0.0718079,-0.329738,3.24152,3.30399,1.92185,0.598116,180.625,93.6594,20021.1,0.0079206,0.524266,0.00854382,22804.4,0.000395218,-0.0134996,-22.6353,-64.0394,103,98,1.27337,15.2671,13.3752,114.769,141.033,-11.7694,-43.0328 
20,45.892,1000,20,19832.2,-0.00961902,29.9401,14.9735,115.727,0.0040609,8.55524,8.90962e-06,-0.0561879,-1.52503,-2.30169,1.67771,1.172,-266.992,396.419,56.9781,19145.1,14595,1.62499,0.156145,1.06066,3.35888,2.85317,0.88285,609.088,76.3116,19357.8,0.0270905,0.820173,0.00720952,22483.4,-0.000366609,-0.00101341,0.184176,25.7384,112.765,59.6739,1.22741,15.1211,13.3696,114.985,141.277,-2.21935,-81.6034 
21,45.88,1000,21,21987.3,-0.144474,32.9891,14.9741,116.039,0.00595455,19.7994,16.1698,0.196658,1.24118,-1.37017,-2.80323,2.0489,-214.126,3686.52,64.8133,17685.7,16084.6,1.54495,2.58948,1.32642,-1.45494,3.39719,0.820829,3857.08,80.3186,17856.3,0.16048,0.96484,0.00821781,24034.7,-0.000535058,0.27667,14.7633,11.5178,116.028,91.4645,1.13247,15.1106,13.4313,115.169,141.945,0.859504,-50.4809 
22,45.908,1000,22,19335.4,-0.194172,29.0967,15.1912,115.924,-0.0100409,50.5029,50.5999,-1.03495,-4.67137,-4.99563,0.423573,0.728872,-245.58,133.856,48.6161,18842.6,14405.5,0.5114,-3.12501,-1.90292,1.96993,2.27523,-6.01195,329.47,66.3992,19038.2,0.0150838,0.739271,0.00638365,21842.7,-0.000385897,-0.0184176,15.897,-6.15799,112.404,76.7478,1.2166,15.1783,13.2201,115.113,141.739,-2.70944,-64.9915 
23,45.86,1000,23,24023.4,-0.161859,35.8232,15.079,116.121,0.088593,53.4834,435.589,-3.06092,-3.10384,-8.54579,1.86594,-0.698232,-321.752,192.175,44.2726,23145.2,17738.8,-1.03493,-1.07785,-4.49381,3.89193,1.32775,-2.24015,448.462,67.5715,23401.4,0.0166763,0.79134,0.00529092,26892.1,-0.00218868,0.0111663,20.4046,10038.6,135.968,92.4185,1.48989,15.0183,13.2688,115.207,140.691,20.7612,-48.2725 
24,45.888,1000,24,20229.8,-0.144411,30.2931,15.0463,115.873,0.0129182,32.7685,54.9814,0.601568,-0.161582,-2.82925,0.196515,-0.658893,-273.377,1855.52,65.5017,17889.1,14851.5,2.32295,1.5598,0.613512,1.9179,1.06249,0.917943,2073.27,85.2976,18106.8,0.0920065,0.932838,0.00860312,22534,-0.000544135,0.139425,14.665,-11.5655,115.902,92.0462,1.14066,15.044,13.5095,115.015,141.145,0.886881,-49.0983 
25,45.94,1000,25,19536.5,-0.0817523,29.505,-15.0032,115.664,-0.02535,-26.8796,499.985,-0.215781,-1.13019,-3.17894,-1.41173,2.38231,-228.311,86.6098,68.8864,19118.6,14432.5,1.22183,0.307426,-0.303712,0.0258892,3.81993,1.05989,268.468,85.419,19300.5,0.01216,0.642343,0.00808675,22078,0.000219776,-0.010423,20.3064,70.3477,103,98,1.21469,15.253,13.5349,114.822,141.091,-11.8218,-43.0907 
26,45.932,1000,26,20935.5,0.0228224,30.4012,15.5146,115.814,-0.0123824,-31.241,2.29731e-11,-3.65346,-3.21387,-2.40834,-1.22931,2.63077,-264.793,11.044,78.2758,20401.7,15366.7,-1.98612,-1.54653,0.926326,0.438022,4.2981,0.565063,221.962,97.4502,20612.7,0.00943945,0.565508,0.0086337,23514.3,-0.000661285,-0.0198284,16.1607,7.92382,114.174,76.3821,1.2187,15.7589,-13.9693,115.072,141.545,-0.89845,-65.163 
27,45.936,1000,27,20172.9,-0.199521,30.1812,15.2682,115.795,0.184229,-106.133,431.896,0.0933339,-3.21894,0.24164,1.19005,1.14687,-329.784,98.2508,57.9258,19752.5,15637.4,2.16989,-1.14238,4.39476,3.26661,3.22343,0.631074,360.936,81.8063,20015.1,0.0157078,0.716005,0.00747282,22978.1,0.000295169,-0.012153,-20.3001,73.1531,103,98,1.23864,15.3816,13.6699,114.877,141.221,-11.8773,-43.2211 
28,45.924,1000,28,22722.6,-0.171105,33.2165,15.4433,116.174,-0.105933,75.6038,13.1127,-1.5579,-4.67727,-3.23876,-2.06572,1.61907,-257.105,105.438,52.4654,21777.3,16959.7,0.0610196,-3.05835,-0.000917807,-0.446797,3.23799,0.995567,310.232,71.083,21982.1,0.0123353,0.713788,0.00592151,25150,0.000600449,-0.0132957,18.3697,-68.7093,103,98,1.37012,15.4709,13.5123,115.302,140.956,-12.3025,-42.956 
29,45.896,1000,29,21922.9,-0.0379336,32.6298,15.0086,115.882,-0.0243155,-21.8094,500,-2.63985,-3.23661,-4.8884,-0.429548,1.63093,-304.756,169.139,63.3334,21271.8,15959.5,-0.720881,-1.31765,-1.05047,1.48942,3.54989,1.53861,411.889,85.4015,21514.5,0.0166599,0.733758,0.00725912,24723.3,-0.000410388,-0.0168991,13.1941,8.40307,118.024,71.7668,1.35422,15.1912,13.4276,115.074,140.836,2.95051,-69.069 
30,45.92,1000,30,18310,-0.161606,27.572,15.1523,116.129,-0.366077,593.492,500,1.35106,-2.12847,-1.18328,-0.287926,0.970546,-303.316,130.138,60.2682,17947.5,20672.8,3.26096,-0.218569,2.63652,1.62198,2.88045,0.741043,371.74,82.232,18189.1,0.017765,0.720921,0.0082593,20925.4,-0.000565677,-0.0162023,13.3632,6.89547,115.232,74.8477,1.12743,15.2512,13.5936,115.362,141.541,-0.129774,-66.6931 
