cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
93,45.84,1180,93,21437.5,-0.0102202,31.6517,15.2067,115.695,-0.00959924,9.38358,7.36696e-11,-0.213382,-1.39635,-0.864532,-0.249988,-0.576734,-260.553,32.7212,61.465,20762.2,15671.4,1.42725,0.244282,2.41674,1.39065,1.0639,0.630628,240.262,80.3323,20969.7,0.0100377,0.630868,0.00700742,23936,0.00039298,-0.0118379,25.3076,56.6654,103,98,1.28704,15.5483,13.6966,114.874,140.456,-11.874,-42.4561 
94,45.944,1180,94,18531,-0.0148743,27.503,15.2725,116.049,-0.0419758,31.9108,500,0.82646,-2.46684,1.70783,0.175312,2.05702,-243.913,104.862,66.0924,17976.5,13717.3,2.36232,-0.930984,4.77954,1.71117,3.59288,0.584926,299.148,83.7547,18170.8,0.0143599,0.671158,0.00841935,20832.1,0.000289445,-0.00971036,-24.8157,58.4321,103,98,1.11908,15.4512,13.7067,115.248,139.889,-12.2484,-41.8895 
95,45.828,1180,95,20299.9,-0.179151,30.5188,15.114,116.066,0.0120498,-79.4595,188.218,-2.56772,-3.49111,0.422138,-1.86235,1.65106,-273.463,9.27146,49.6581,19905.7,15046.7,-0.845796,-1.76918,3.86599,-0.140426,3.37298,0.137742,227.095,69.4603,20123.5,0.00988802,0.651354,0.00631821,22966.7,0.000325877,-0.0129431,20.8749,67.0682,103,97.9999,1.26205,15.3055,13.5584,115.226,140.595,-12.2256,-42.595 
96,45.852,1180,96,19903.4,-0.231386,29.9675,15.3022,115.631,0.0187387,-0.219083,478.728,2.93717,0.848772,1.65733,1.44366,0.904442,-259.015,54.406,56.5969,19495.8,14928.1,4.56812,2.47972,4.91923,3.07461,2.53539,0.720134,260.721,75.3528,19702.1,0.0115752,0.664108,0.00699603,22524.1,-0.0994921,0.0991305,-1065.59,-3507.53,121.274,75.2426,1.22372,15.366,13.5141,114.842,140.81,6.43263,-65.5675 
97,45.912,1180,97,17026.7,-0.00591639,26.2483,14.5397,116.02,-0.00725349,-2.05332,1.75405e-11,-1.72931,-0.0139248,1.73717,2.49608,-0.282315,-226.276,3038.66,40.2582,13738.5,12424.2,-0.304509,1.41087,4.58677,3.92088,1.14249,0.573582,3218.9,56.6434,13918.7,0.16989,0.970125,0.00744084,18947,-0.000578682,0.235211,14.4539,11.4688,116.034,89.8837,0.894226,14.9372,13.3041,115.218,139.851,0.815503,-49.9676 
98,45.844,1180,98,18432.2,-0.0999816,27.7124,15.184,115.883,0.153555,-889.823,499.999,-1.79089,-3.64603,-3.08171,4.28755,0.317675,-283.26,36.6534,41.9281,18070.7,18146,-0.00727537,-1.86242,0.485515,6.07116,2.10129,0.928477,262.281,62.4397,18296.3,0.0125271,0.705909,0.00624726,20937.1,0.000163039,-0.0103227,23.6143,58.5536,103,98,1.15182,15.348,13.448,115.055,139.998,-12.0547,-41.9975 
99,45.884,1180,99,19706,-0.00157486,29.626,-14.9664,115.639,-0.0293538,4.29876,2.851e-12,-3.40242,-0.855258,-1.40508,0.960047,0.664178,-255.002,125.831,73.2587,19112.8,14438.1,-1.79674,0.75042,1.80628,2.56573,2.26986,0.677194,328.949,91.724,19315.9,0.014847,0.672057,0.0086716,22156,-0.000291465,-0.00603458,-16.0829,27.8593,113.614,55.0002,1.21446,15.2311,13.4202,114.944,139.443,-1.33002,-84.4425 
100,45.948,1180,100,19583.4,-0.195078,29.6278,15.1042,115.928,0.0757041,153.734,140.923,-1.58911,-1.92826,-1.39418,0.775168,-0.0236758,-270.396,45.5744,65.3295,19180,14946.6,0.113504,-0.225652,2.01104,2.47778,1.67894,0.667904,260.955,84.9095,19395.3,0.0117665,0.63718,0.00799991,22177.7,-0.000480259,-0.0170779,16.683,8.45707,114.02,76.2493,1.2201,15.1813,13.4467,115.192,140.42,-1.17158,-64.1711 
101,45.864,1180,101,18692.4,-0.211153,27.9386,15.3899,116.012,-0.474598,1544.27,0.529183,-1.48715,0.252536,3.07214,-1.69985,-0.0888468,-255.261,54.9425,80.6463,18255.4,37855.6,0.120163,1.85984,6.28676,-0.0925465,1.51846,0.351391,258.267,99.1303,18458.7,0.0122305,0.598193,0.00979591,21116.6,-0.000499431,-0.0151535,14.2905,-8.61398,113.38,75.5676,1.13144,15.3362,13.7088,115.247,140.204,-1.86768,-64.6363 
102,45.876,1180,102,18981.7,-0.211498,28.4749,15.3221,115.604,0.56159,-597.161,160.313,-0.828205,2.80825,2.97323,2.68734,-0.600703,-280.716,120.571,59.5006,18569.9,25119.9,0.939386,4.57584,6.50842,4.45493,1.16689,0.631156,344.171,79.8279,18793.5,0.015948,0.711289,0.00776386,21580.8,-0.000561568,-0.0165814,-14.8003,-7.59886,114.264,74.6625,1.15117,15.3833,13.6815,114.804,141.079,-0.539554,-66.417 
