xs,ys
-4041555.6855685627,1.9934633400950975e-05
-4041543.6843684427,2.0096141406354686e-05
-4041531.683168323,2.0258301406907037e-05
-4041519.681968203,2.042111312740373e-05
-4041507.680768083,2.0584576288052213e-05
-4041495.679567963,2.0748690604468775e-05
-4041483.678367843,2.091345578767745e-05
-4041471.6771677225,2.1078871544113663e-05
-4041459.6759676025,2.124493757559737e-05
-4041447.6747674826,2.1411653579368962e-05
-4041435.6735673626,2.157901924806249e-05
-4041423.6723672426,2.1747034269709422e-05
-4041411.6711671227,2.1915698327737703e-05
-4041399.6699670027,2.2085011100969105e-05
-4041387.6687668827,2.2254972263618215e-05
-4041375.667566763,2.2425581485290396e-05
-4041363.666366643,2.259683843097981e-05
-4041351.6651665224,2.276874276107504e-05
-4041339.6639664024,2.2941294131330402e-05
-4041327.6627662824,2.3114492192904088e-05
-4041315.6615661625,2.32883365923307e-05
-4041303.6603660425,2.3462826971525414e-05
-4041291.6591659226,2.363796296778342e-05
-4041279.6579658026,2.381374421377748e-05
-4041267.6567656826,2.399017033755741e-05
-4041255.6555655627,2.416724096254771e-05
-4041243.6543654427,2.4344955707547077e-05
-4041231.6531653223,2.4523314186733076e-05
-4041219.6519652023,2.4702316009633942e-05
-4041207.6507650823,2.4881960781167933e-05
-4041195.6495649624,2.5062248101615304e-05
-4041183.6483648424,2.524317756662298e-05
-4041171.6471647224,2.542474876720416e-05
-4041159.6459646025,2.560696128973681e-05
-4041147.6447644825,2.5789814715962086e-05
-4041135.6435643625,2.597330862298393e-05
-4041123.642364242,2.6157442583274758e-05
-4041111.641164122,2.6342216164645397e-05
-4041099.639964002,2.652762893028775e-05
-4041087.638763882,2.6713680438744276e-05
-4041075.6375637623,2.6900370243915093e-05
-4041063.6363636423,2.7087697895055978e-05
-4041051.6351635223,2.727566293677853e-05
-4041039.6339634024,2.746426490904814e-05
-4041027.6327632824,2.765350334718425e-05
-4041015.6315631624,2.7843377781858365e-05
-4041003.630363042,2.803388773910178e-05
-4040991.629162922,2.8225032740274083e-05
-4040979.627962802,2.841681230210785e-05
-4040967.626762682,2.8609225936677296e-05
-4040955.625562562,2.8802273151405886e-05
-4040943.624362442,2.899595344906526e-05
-4040931.623162322,2.919026632777424e-05
-4040919.6219622022,2.9385211280998973e-05
-4040907.6207620823,2.958078779755196e-05
-4040895.6195619623,2.9776995361591138e-05
-4040883.618361842,2.9973833452627947e-05
-4040871.617161722,3.017130154549512e-05
-4040859.615961602,3.0369399110393236e-05
-4040847.614761482,3.056812561285864e-05
-4040835.613561362,3.076748051377172e-05
-4040823.612361242,3.0967463269355505e-05
-4040811.611161122,3.116807333117639e-05
-4040799.609961002,3.1369310146142754e-05
-4040787.608760882,3.157117315650577e-05
-4040775.607560762,3.1773661799858034e-05
-4040763.606360642,3.197677550914242e-05
-4040751.605160522,3.218051371261913e-05
-4040739.603960402,3.2384875833914e-05
-4040727.602760282,3.258986129198581e-05
-4040715.601560162,3.2795469501134944e-05
-4040703.600360042,3.3001699871002784e-05
-4040691.599159922,3.3208551806572005e-05
-4040679.597959802,3.341602470816595e-05
-4040667.596759682,3.362411797144971e-05
-4040655.5955595616,3.383283098743711e-05
-4040643.5943594417,3.404216314245947e-05
-4040631.5931593217,3.42521138182133e-05
-4040619.5919592017,3.446268239172913e-05
-4040607.5907590818,3.4673868235378665e-05
-4040595.589558962,3.488567071687609e-05
-4040583.588358842,3.5098089199277245e-05
-4040571.587158722,3.5311123040980976e-05
-4040559.585958602,3.5524771595728324e-05
-4040547.584758482,3.573903421260401e-05
-4040535.5835583615,3.595391023604396e-05
-4040523.5823582415,3.616939900580352e-05
-4040511.5811581216,3.63854998570067e-05
-4040499.5799580016,3.66022121201144e-05
-4040487.5787578817,3.681953512093255e-05
-4040475.5775577617,3.7037468180612976e-05
-4040463.5763576417,3.7256010615653346e-05
-4040451.5751575218,3.7475161737898766e-05
-4040439.573957402,3.7694920854541215e-05
-4040427.572757282,3.7915287268121405e-05
-4040415.5715571614,3.8136260276536816e-05
-4040403.5703570414,3.835783917300922e-05
-4040391.5691569215,3.858002324613578e-05
-4040379.5679568015,3.880281177985665e-05
-4040367.5667566815,3.902620405346319e-05
-4040355.5655565616,3.92501993415999e-05
-4040343.5643564416,3.947479691426422e-05
-4040331.5631563216,3.969999603680849e-05
-4040319.5619562017,3.9925795969939714e-05
-4040307.5607560817,4.015219596972178e-05
-4040295.5595559613,4.0379195287583916e-05
-4040283.5583558413,4.0606793170287625e-05
-4040271.5571557214,4.083498885998006e-05
-4040259.5559556014,4.10637815941595e-05
-4040247.5547554814,4.129317060568607e-05
-4040235.5535553615,4.1523155122782534e-05
-4040223.5523552415,4.175373436903488e-05
-4040211.5511551215,4.19849075633947e-05
-4040199.5499550016,4.2216673920179146e-05
-4040187.548754881,4.2449032649082446e-05
-4040175.547554761,4.2681982955139884e-05
-4040163.546354641,4.291552403878451e-05
-4040151.5451545212,4.31496550958111e-05
-4040139.5439544013,4.338437531738793e-05
-4040127.5427542813,4.361968389005682e-05
-4040115.5415541613,4.385557999573593e-05
-4040103.5403540414,4.4092062811719954e-05
-4040091.5391539214,4.432913151068286e-05
-4040079.5379538015,4.456678526067827e-05
-4040067.536753681,4.4805023225151297e-05
-4040055.535553561,4.5043844562902654e-05
-4040043.534353441,4.528324842814546e-05
-4040031.533153321,4.552323397047075e-05
-4040019.531953201,4.576380033485794e-05
-4040007.530753081,4.600494666167617e-05
-4039995.5295529612,4.624667208668713e-05
-4039983.5283528413,4.6488975741045605e-05
-4039971.5271527213,4.6731856751302515e-05
-4039959.5259526013,4.697531423940562e-05
-4039947.524752481,4.721934732271206e-05
-4039935.523552361,4.74639551139511e-05
-4039923.522352241,4.770913672128433e-05
-4039911.521152121,4.795489124826831e-05
-4039899.519952001,4.820121779386752e-05
-4039887.518751881,4.844811545245491e-05
-4039875.517551761,4.8695583313815524e-05
-4039863.516351641,4.894362046314715e-05
-4039851.515151521,4.919222598106376e-05
-4039839.513951401,4.944139894359648e-05
-4039827.512751281,4.96911384222066e-05
-4039815.511551161,4.994144348374832e-05
-4039803.510351041,5.019231319052962e-05
-4039791.509150921,5.044374660027502e-05
-4039779.507950801,5.0695742766138866e-05
-4039767.506750681,5.094830073670636e-05
-4039755.505550561,5.120141955599718e-05
-4039743.504350441,5.145509826346671e-05
-4039731.503150321,5.170933589400979e-05
-4039719.5019502006,5.19641314779718e-05
-4039707.5007500807,5.221948404111282e-05
-4039695.4995499607,5.247539260466838e-05
-4039683.4983498408,5.273185618531376e-05
-4039671.497149721,5.298887379517509e-05
-4039659.495949601,5.324644444183345e-05
-4039647.494749481,5.350456712832622e-05
-4039635.493549361,5.3763240853151e-05
-4039623.492349241,5.402246461026717e-05
-4039611.491149121,5.42822373890998e-05
-4039599.4899490005,5.4542558174551834e-05
-4039587.4887488806,5.4803425946967e-05
-4039575.4875487606,5.5064839682192484e-05
-4039563.4863486406,5.532679835154267e-05
-4039551.4851485207,5.5589300921810845e-05
-4039539.4839484007,5.585234635527357e-05
-4039527.4827482807,5.6115933609692214e-05
-4039515.481548161,5.638006163831743e-05
-4039503.480348041,5.664472938989088e-05
-4039491.479147921,5.690993580864971e-05
-4039479.4779478004,5.7175679834338496e-05
-4039467.4767476805,5.744196040217266e-05
-4039455.4755475605,5.7708776442902184e-05
-4039443.4743474405,5.797612688277489e-05
-4039431.4731473206,5.8244010643548644e-05
-4039419.4719472006,5.8512426642496165e-05
-4039407.4707470806,5.878137379240668e-05
-4039395.4695469607,5.9050851001590836e-05
-4039383.4683468407,5.9320857173883354e-05
-4039371.4671467207,5.959139120864598e-05
-4039359.4659466003,5.9862452000782564e-05
-4039347.4647464803,6.013403844069979e-05
-4039335.4635463604,6.040614941437352e-05
-4039323.4623462404,6.0678783803311234e-05
-4039311.4611461204,6.095194048456498e-05
-4039299.4599460005,6.12256183307362e-05
-4039287.4587458805,6.149981620997815e-05
-4039275.4575457606,6.177453298600075e-05
-4039263.4563456406,6.204976751807313e-05
-4039251.4551455206,6.232551866102862e-05
-4039239.4539454,6.260178526527797e-05
-4039227.45274528,6.287856617677157e-05
-4039215.4515451603,6.315586023706617e-05
-4039203.4503450403,6.343366628328748e-05
-4039191.4491449203,6.371198314814322e-05
-4039179.4479448004,6.399080965992834e-05
-4039167.4467446804,6.42701446425284e-05
-4039155.4455445604,6.454998691542323e-05
-4039143.4443444405,6.483033529369172e-05
-4039131.44314432,6.511118858802664e-05
-4039119.4419442,6.539254560469417e-05
-4039107.44074408,6.567440514560502e-05
-4039095.43954396,6.595676600827346e-05
-4039083.43834384,6.623962698583376e-05
-4039071.43714372,6.652298686704313e-05
-4039059.4359436003,6.680684443628728e-05
-4039047.4347434803,6.709119847358334e-05
-4039035.4335433603,6.737604775458559e-05
-4039023.4323432404,6.766139105058853e-05
-4039011.43114312,6.79472271285435e-05
-4038999.429943,6.82335547510176e-05
-4038987.42874288,6.852037267626585e-05
-4038975.42754276,6.880767965819013e-05
-4038963.42634264,6.909547444635609e-05
-4038951.42514252,6.938375578599623e-05
-4038939.4239424,6.967252241801584e-05
-4038927.42274228,6.996177307899679e-05
-4038915.42154216,7.025150650120269e-05
-4038903.4203420402,7.05417214125826e-05
-4038891.41914192,7.083241653678857e-05
-4038879.4179418,7.112359059313355e-05
-4038867.41674168,7.141524229666546e-05
-4038855.41554156,7.170737035812542e-05
-4038843.41434144,7.199997348396519e-05
-4038831.41314132,7.229305037635075e-05
-4038819.4119412,7.258659973316859e-05
-4038807.41074108,7.288062024802909e-05
-4038795.40954096,7.317511061027311e-05
-4038783.40834084,7.347006950497546e-05
-4038771.4071407197,7.376549561296286e-05
-4038759.4059405997,7.406138761077159e-05
-4038747.40474048,7.435774417072295e-05
-4038735.40354036,7.465456396088105e-05
-4038723.40234024,7.495184564507074e-05
-4038711.40114012,7.524958788288195e-05
-4038699.39994,7.55477893296754e-05
-4038687.39873988,7.584644863658706e-05
-4038675.39753976,7.614556445053474e-05
-4038663.3963396396,7.644513541423361e-05
-4038651.3951395196,7.674516016615642e-05
-4038639.3939393996,7.704563734060724e-05
-4038627.3927392797,7.734656556768181e-05
-4038615.3915391597,7.764794347328315e-05
-4038603.3903390397,7.794976967912861e-05
-4038591.3891389198,7.825204280275371e-05
-4038579.3879388,7.855476145751936e-05
-4038567.38673868,7.885792425261572e-05
-4038555.38553856,7.916152979306967e-05
-4038543.3843384394,7.946557667976027e-05
-4038531.3831383195,7.97700635093792e-05
-4038519.3819381995,8.007498887450539e-05
-4038507.3807380795,8.03803513635651e-05
-4038495.3795379596,8.068614956084886e-05
-4038483.3783378396,8.099238204651672e-05
-4038471.3771377197,8.12990473966051e-05
-4038459.3759375997,8.160614418303227e-05
-4038447.3747374797,8.191367097360353e-05
-4038435.3735373598,8.222162633201856e-05
-4038423.3723372393,8.253000881788778e-05
-4038411.3711371194,8.283881698669201e-05
-4038399.3699369994,8.31480493898587e-05
-4038387.3687368794,8.345770457472179e-05
-4038375.3675367595,8.376778108453809e-05
-4038363.3663366395,8.407827745849505e-05
-4038351.3651365195,8.43891922317153e-05
-4038339.3639363996,8.47005239352644e-05
-4038327.3627362796,8.501227109615542e-05
-4038315.3615361596,8.532443223735699e-05
-4038303.360336039,8.563700587780984e-05
-4038291.3591359193,8.594999053238615e-05
-4038279.3579357993,8.626338471196797e-05
-4038267.3567356793,8.657718692340459e-05
-4038255.3555355594,8.689139566953229e-05
-4038243.3543354394,8.720600944918001e-05
-4038231.3531353194,8.752102675717526e-05
-4038219.3519351995,8.783644608435227e-05
-4038207.3507350795,8.815226591755659e-05
-4038195.349534959,8.846848473966565e-05
-4038183.348334839,8.878510102954477e-05
-4038171.347134719,8.910211326212887e-05
-4038159.345934599,8.94195199083785e-05
-4038147.344734479,8.973731943530045e-05
-4038135.3435343592,9.005551030595276e-05
-4038123.3423342393,9.03740909794532e-05
-4038111.3411341193,9.069305991098441e-05
-4038099.3399339993,9.101241555180225e-05
-4038087.3387338794,9.133215634924113e-05
-4038075.337533759,9.165228074673467e-05
-4038063.336333639,9.197278718377233e-05
-4038051.335133519,9.229367409598027e-05
-4038039.333933399,9.261493991507992e-05
-4038027.332733279,9.293658306890675e-05
-4038015.331533159,9.325860198141661e-05
-4038003.330333039,9.358099507269443e-05
-4037991.329132919,9.390376075895942e-05
-4037979.3279327992,9.422689745257414e-05
-4037967.3267326793,9.455040356204971e-05
-4037955.325532559,9.487427749206752e-05
-4037943.324332439,9.519851764343428e-05
-4037931.323132319,9.552312241316652e-05
-4037919.321932199,9.584809019444579e-05
-4037907.320732079,9.617341937664042e-05
-4037895.319531959,9.649910834531095e-05
-4037883.318331839,9.682515548221946e-05
-4037871.317131719,9.715155916533497e-05
-4037859.315931599,9.747831776884295e-05
-4037847.314731479,9.780542966315087e-05
-4037835.3135313587,9.813289321490983e-05
-4037823.3123312388,9.846070678697064e-05
-4037811.311131119,9.878886873846794e-05
-4037799.309930999,9.911737742477609e-05
-4037787.308730879,9.944623119753114e-05
-4037775.307530759,9.977542840463655e-05
-4037763.306330639,0.00010010496739027286
-4037751.305130519,0.00010043484649490353
-4037739.303930399,0.0001007650640552844
-4037727.302730279,0.00010109561840446992
-4037715.3015301586,0.00010142650787183542
-4037703.3003300386,0.00010175773078303174
-4037691.2991299187,0.00010208928546007221
-4037679.2979297987,0.00010242117022128711
-4037667.2967296788,0.0001027533833813465
-4037655.295529559,0.00010308592325126619
-4037643.294329439,0.00010341878813841769
-4037631.293129319,0.00010375197634653439
-4037619.291929199,0.00010408548617572117
-4037607.2907290785,0.00010441931592247461
-4037595.2895289585,0.00010475346387963965
-4037583.2883288385,0.00010508792833649472
-4037571.2871287186,0.00010542270757870957
-4037559.2859285986,0.0001057577998883647
-4037547.2847284786,0.00010609320354396139
-4037535.2835283587,0.00010642891682042819
-4037523.2823282387,0.00010676493798913096
-4037511.2811281187,0.00010710126531787958
-4037499.279927999,0.00010743789707093789
-4037487.2787278784,0.00010777483150904366
-4037475.2775277584,0.00010811206688936613
-4037463.2763276384,0.00010844960146559158
-4037451.2751275185,0.00010878743348788098
-4037439.2739273985,0.00010912556120288985
-4037427.2727272785,0.00010946398285377885
-4037415.2715271586,0.00010980269668022018
-4037403.2703270386,0.00011014170091840836
-4037391.2691269186,0.00011048099380106678
-4037379.2679267987,0.00011082057355745819
-4037367.2667266782,0.00011116043841340561
-4037355.2655265583,0.00011150058659124865
-4037343.2643264383,0.00011184101630993066
-4037331.2631263183,0.00011218172578495625
-4037319.2619261984,0.00011252271322841161
-4037307.2607260784,0.00011286397684897512
-4037295.2595259584,0.00011320551485192434
-4037283.2583258385,0.00011354732543914681
-4037271.2571257185,0.00011388940680914733
-4037259.2559255986,0.00011423175715705843
-4037247.254725478,0.00011457437467466128
-4037235.253525358,0.00011491725755034279
-4037223.252325238,0.0001152604039691833
-4037211.251125118,0.00011560381211291381
-4037199.2499249983,0.00011594748015993672
-4037187.2487248783,0.00011629140628533701
-4037175.2475247583,0.00011663558866088925
-4037163.2463246384,0.00011698002545506879
-4037151.2451245184,0.00011732471483305972
-4037139.243924398,0.00011766965495677835
-4037127.242724278,0.00011801484398482772
-4037115.241524158,0.00011836028007258914
-4037103.240324038,0.000118705961372176
-4037091.239123918,0.00011905188603245846
-4037079.237923798,0.00011939805219907099
-4037067.236723678,0.00011974445801442371
-4037055.235523558,0.00012009110161771004
-4037043.2343234383,0.00012043798114491797
-4037031.2331233183,0.00012078509472883795
-4037019.231923198,0.00012113244049908749
-4037007.230723078,0.00012148001658206525
-4036995.229522958,0.00012182782110104333
-4036983.228322838,0.00012217585217612104
-4036971.227122718,0.00012252410792425018
-4036959.225922598,0.0001228725864592426
-4036947.224722478,0.00012322128589178176
-4036935.223522358,0.00012357020432943161
-4036923.222322238,0.00012391933987664666
-4036911.221122118,0.00012426869063478108
-4036899.2199219977,0.00012461825470211382
-4036887.218721878,0.00012496803017380195
-4036875.217521758,0.00012531801514197442
-4036863.216321638,0.0001256682076956854
-4036851.215121518,0.00012601860592094
-4036839.213921398,0.00012636920790070233
-4036827.212721278,0.00012672001171490734
-4036815.211521158,0.00012707101544046906
-4036803.210321038,0.00012742221715129242
-4036791.209120918,0.00012777361491828198
-4036779.2079207976,0.00012812520680936698
-4036767.2067206777,0.00012847699088945546
-4036755.2055205577,0.0001288289652205281
-4036743.2043204377,0.000129181127861592
-4036731.203120318,0.0001295334768687063
-4036719.201920198,0.0001298860102949916
-4036707.200720078,0.00013023872619063984
-4036695.199519958,0.00013059162260292586
-4036683.198319838,0.00013094469757621717
-4036671.1971197175,0.00013129794915199723
-4036659.1959195975,0.00013165137536882287
-4036647.1947194776,0.00013200497426241507
-4036635.1935193576,0.00013235874386561647
-4036623.1923192376,0.00013271268220841373
-4036611.1911191177,0.00013306678731794997
-4036599.1899189977,0.00013342105721853348
-4036587.1887188777,0.00013377548993165017
