cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
418,43.203,0.57,418,13363.4,0,5,101,125,0,5,135,-8.2455,-13.6336,-17.1005,-11.5003,-12.9487,370.455,-47.7911,25687.3,-39.8172,16439.4,-9.67686,-15.0649,-19.9632,-12.9317,-14.3801,0.722798,-69.4404,24063.6,-61.4665,0.484918,-0.0016517,1.00139,-143.2,609.543,643.772,0.922839,35308.6,8.71449e-07,0.71883,111.796,86.8409,26.2152,26.692,0.982134,624.698,659.744,0.736683 
419,43.138,0.57,419,13272.3,0,5,101,125,0,5,135,-0.735096,-6.4947,-13.921,-2.19337,-15.8506,350.47,-41.0634,25807.7,-36.6206,16439.4,-2.08924,-7.84885,-16.6293,-3.54752,-17.2047,0.648575,-61.5449,24271.6,-57.1021,0.473177,-0.00145106,1.00128,-130.067,493.661,557.135,829.813,33723.1,8.58205e-07,0.611088,111.475,87.3781,24.0013,24.8038,0.967645,523.643,569.704,0.636431 
420,43.168,0.57,420,15262.9,0,5,101,125,0,5,135,-6.62745,-6.73462,-20.4772,-10.3733,-14.6004,277.143,-14.9093,27806.8,-44.3499,16439.4,-7.69828,-7.80545,-22.6188,-11.4441,-15.6712,0.653287,-31.1056,26592.1,-60.5461,0.299781,-0.000668865,1.00124,-103.761,571.49,625.313,272.178,37576.2,8.89719e-07,0.671894,110.894,86.7855,25.1286,25.99,0.966859,573.989,625.495,0.673458 
421,43.278,0.57,421,17024.7,0,5,101,125,0,5,135,-7.93332,-10.0191,-19.0799,-5.71076,-4.60274,327.418,-33.7151,28866.7,-25.8816,16439.4,-9.19839,-11.2841,-21.61,-6.97584,-5.86782,0.606634,-52.8494,27431.6,-45.0159,0.494528,-0.00110212,1.00089,-106.868,550.876,606.879,0.789985,38464.8,8.96678e-07,0.644824,111.361,87.2704,25.0813,26.0864,0.961473,571.829,630.143,0.669447 
422,43.253,0.57,422,11906,0,5,101,125,0,5,135,-6.43543,-1.38828,-11.4518,-8.45016,-12.2028,356.617,-35.5492,24151.9,-39.7697,16439.4,-7.81333,-2.76617,-14.2076,-9.82806,-13.5806,0.705211,-56.3899,22588.9,-60.6104,0.436717,-0.00142853,1.00146,-129.122,545.8,588.194,0.646515,33352.2,8.55047e-07,0.662654,110.832,87.4059,25.3026,26.0348,0.971877,581.964,627.654,0.706836 
423,43.188,0.57,423,16082.3,0,5,101,125,0,5,135,-7.56432,-11.4039,-18.7742,-8.69936,-10.025,293.87,-22.6239,27981.5,-18.9203,16439.4,-8.69977,-12.5393,-21.0451,-9.83481,-11.1604,0.667426,-39.7977,26693.4,-36.094,0.478853,-0.000852678,1.00073,-83.1105,558.591,619.309,1.19602,37267,8.87272e-07,0.662894,111.054,87.4656,24.9316,26.0097,0.958549,565.022,626.446,0.67053 
424,43.233,0.57,424,10965.3,0,5,101,125,0,5,135,-3.28665,-8.62865,-21.2499,-12.1413,-13.5686,301.424,-13.1809,22777.5,-44.4794,16439.4,-4.45129,-9.79329,-23.5792,-13.306,-14.7333,0.641996,-30.7962,21456.3,-62.0946,0.292434,-0.000820841,1.00157,-105.31,576.693,639.018,0.81849,31346.5,8.37551e-07,0.724799,111.623,87.0576,25.6245,26.7217,0.958941,596.865,661.21,0.750061 
425,43.308,0.57,425,14981.2,0,5,101,125,0,5,135,-6.59291,-2.16301,-15.2015,-2.57573,-10.3914,341.046,-48.6586,27600.5,-31.8483,16439.4,-7.91065,-3.48075,-17.8369,-3.89347,-11.7091,0.602129,-68.5893,26105.7,-51.779,0.524687,-0.00150361,1.00108,-130.724,569.716,613.691,5.0437e+06,37745.8,8.91055e-07,0.663589,111.487,87.3326,25.035,25.7436,0.972474,569.72,613.694,0.663593 
426,43.128,0.57,426,15408.8,0,5,101,125,0,5,135,-4.33922,-7.47062,-9.14731,-8.67471,-9.73018,284.601,-13.8738,27338,-45.3273,16439.4,-5.43886,-8.57026,-11.3466,-9.77435,-10.8298,0.75312,-30.5059,26090.6,-61.9594,0.290928,-0.000668579,1.00129,-104.857,570.423,641.451,0.917398,36932.2,8.84607e-07,0.683802,111.263,87.0045,25.3603,26.646,0.95175,584.622,657.47,0.70085 
427,43.223,0.57,427,9285.37,0,5,101,125,0,5,135,-10.8688,-2.88889,-18.1234,-4.85445,-11.0618,336.758,-31.0971,21852.7,-30.7264,16439.4,-12.1699,-4.19006,-20.7257,-6.15561,-12.363,0.627264,-50.7773,20376.7,-50.4065,0.456363,-0.00142599,1.00134,-111.265,583.149,621.111,0.648249,30753.5,8.32237e-07,0.723148,111.687,87.0335,26.1571,26.7599,0.977472,621.935,663.105,0.771643 
428,43.198,0.57,428,12826.9,0,5,101,125,0,5,135,-6.12401,-9.10284,-13.0297,-11.5731,-10.7654,296.78,-20.0421,25470.5,-42.5582,16439.4,-7.27071,-10.2495,-15.3231,-12.7198,-11.9121,0.733396,-37.386,24169.7,-59.902,0.342148,-0.000884675,1.00135,-109.268,560.943,604.289,0.707958,34654.7,8.66036e-07,0.672273,110.599,86.9896,25.478,26.2028,0.972337,590.059,635.783,0.707239 
429,43.243,0.57,429,11263.2,0,5,101,125,0,5,135,-6.08277,-6.08089,-21.1612,-6.8018,-8.6862,364.927,-25.3097,23893.5,-30.1915,16439.4,-7.49278,-7.4909,-23.9813,-8.21181,-10.0962,0.581281,-46.6361,22294,-51.5179,0.429994,-0.00119678,1.00126,-108.458,572.299,609.783,0.607451,33315.5,8.54733e-07,0.691144,111.192,87.277,26.0656,26.6685,0.977393,617.589,658.579,0.746145 
430,43.298,0.57,430,13415.3,0,5,101,125,0,5,135,-8.88915,-4.04417,-8.42556,-5.16304,-14.2383,313.091,-34.4883,25622.8,-35.8621,16439.4,-10.0989,-5.25389,-10.845,-6.37276,-15.448,0.774149,-52.7854,24250.6,-54.1591,0.448183,-0.00124536,1.00121,-117.776,549.855,588.592,207.315,34594.7,8.65535e-07,0.657274,111.046,87.4437,24.5453,25.1552,0.975757,547.651,585.959,0.654487 
431,43.213,0.57,431,7607.51,0,5,101,125,0,5,135,-5.99243,-10.8217,-22.751,-9.75993,-15.6037,322.009,-14.9904,19752.4,-42.8794,16439.4,-7.23661,-12.0658,-25.2394,-11.0041,-16.8479,0.65136,-33.8087,18341,-61.6976,0.313491,-0.00105445,1.00183,-107.846,538.246,567.634,0.559148,27883.2,8.05494e-07,0.686218,111.598,86.8267,25.5053,25.9439,0.983091,591.323,623.281,0.753688 
432,43.208,0.57,432,12527.5,0,5,101,125,0,5,135,-6.00051,-11.0902,-18.699,-10.7936,-11.5479,329.49,-14.851,24834.8,-17.9205,16439.4,-7.2736,-12.3633,-21.2452,-12.0667,-12.821,0.676976,-34.1064,23390.6,-37.1759,0.433276,-0.000833909,1.00086,-78.7176,528.314,603.171,827.965,31403,8.38054e-07,0.673588,111.367,86.786,26.1108,26.8641,0.971959,619.735,668.277,0.767908 
433,43.318,0.57,433,15042.1,0,5,101,125,0,5,135,-5.1537,-1.84427,-15.885,-7.73312,-8.87927,321.879,-24.5793,27348.4,-17.5403,16439.4,-6.39738,-3.08794,-18.3723,-8.97679,-10.1229,0.608745,-43.3899,25937.6,-36.3509,0.498672,-0.000956834,1.00076,-87.0111,546.783,586.733,1.08505,37017.7,8.85289e-07,0.639798,110.327,86.8024,24.7114,25.3626,0.974324,555.085,595.661,0.649523 
434,43.183,0.57,434,11882.9,0,5,101,125,0,5,135,-11.9969,-5.01248,-18.3336,-3.28794,-13.442,354.604,-29.7509,24670.5,-47.7943,16439.4,-13.367,-6.3826,-21.0739,-4.65805,-14.8121,0.650479,-50.4739,23116.3,-68.5173,0.380376,-0.00124926,1.00161,-132.695,530.456,588.847,432.059,33845.5,8.59242e-07,0.650445,111.827,87.3185,24.3518,24.8915,0.97832,539.049,573.737,0.647225 
