cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
100,43.138,0.13,100,15359.7,0,5,101,125,0,5,135,-5.44229,-9.96739,-19.7598,-8.89182,-11.2004,361.859,-12.4674,28582.7,-62.6211,16439.4,-6.84044,-11.3655,-22.5561,-10.29,-12.5986,0.645627,-33.6144,26996.7,-83.7681,0.250599,-0.00071201,1.00169,-134.136,503.844,578.502,0.789876,37938.5,8.92569e-07,0.604866,112.699,86.9368,23.994,25.4668,0.942171,523.325,600.564,0.628093 
101,43.168,0.13,101,17986.5,0,5,101,125,0,5,135,-6.29679,-10.8851,-15.0077,-6.46869,-12.7262,307.471,-11.9666,30428,-54.082,16439.4,-7.48479,-12.0731,-17.3837,-7.65669,-13.9142,0.702906,-29.9352,29080.4,-72.0506,0.257185,-0.000588573,1.00135,-116.396,516.812,573.996,0.663318,39594.6,9.05372e-07,0.60158,112.668,87.4902,24.5827,25.6633,0.957894,549.319,609.869,0.639298 
102,43.278,0.13,102,18743,0,5,101,125,0,5,135,-7.48888,-9.08854,-22.7151,-4.47211,-8.92729,334.361,-41.2484,31652.6,-28.8228,16439.4,-8.78078,-10.3804,-25.2989,-5.76401,-10.2192,0.581445,-60.7885,30187.1,-48.3629,0.511585,-0.00115203,1.00087,-118.824,544.391,624.714,602.521,41701.6,9.21155e-07,0.633087,112.457,87.3789,24.5263,25.8686,0.948109,546.8,619.668,0.631919 
103,43.253,0.13,103,16430.4,0,5,101,125,0,5,135,-1.95408,-8.9232,-15.7422,-10.4388,-12.8057,313.621,-20.3311,29501.6,-41.7803,16439.4,-3.16585,-10.135,-18.1657,-11.6505,-14.0174,0.682053,-38.6591,28127,-60.1083,0.348944,-0.000786016,1.00116,-110.789,569.349,629.585,0.897364,39348.5,9.03492e-07,0.662662,112.062,87.3872,25.3568,26.4189,0.959798,584.459,646.311,0.680257 
104,43.188,0.13,104,17611.4,0,5,101,125,0,5,135,-8.40479,-5.3625,-18.4126,-6.65112,-5.79731,330.769,-22.4712,30312.2,-57.79,16439.4,-9.68282,-6.64052,-20.9686,-7.92915,-7.07533,0.599043,-41.8013,28862.5,-77.1201,0.311148,-0.000828282,1.00145,-134.345,563.931,617.932,0.971628,40105,9.09246e-07,0.649235,111.952,87.4637,25.1711,26.1044,0.964248,575.932,631.016,0.663017 
105,43.233,0.13,105,13105.7,0,5,101,125,0,5,135,-5.77463,-8.15348,-21.4838,-6.03185,-9.61688,345.54,-42.137,25926.5,-43.3113,16439.4,-7.10972,-9.48858,-24.154,-7.36694,-10.952,0.591104,-62.3303,24412,-63.5046,0.449922,-0.00146114,1.00141,-138.536,544.201,604.437,0.605776,35181,8.70398e-07,0.658927,112.818,87.0531,25.4334,26.55,0.957944,587.995,652.74,0.711769 
106,43.308,0.13,106,20234,0,5,101,125,0,5,135,-6.70995,-4.72924,-22.4494,-3.02374,-12.0041,396.968,-34.0159,32530.6,-41.8432,16439.4,-8.24376,-6.26304,-25.517,-4.55755,-13.5379,0.560954,-57.2147,30790.7,-65.042,0.422982,-0.00106295,1.00115,-135.265,551.641,617.305,0.903213,42504.6,9.2703e-07,0.629483,112.156,86.8961,24.9584,26.1538,0.954295,566.239,633.405,0.646021 
107,43.128,0.13,107,17191.4,0,5,101,125,0,5,135,-12.0284,-12.7976,-17.8848,-7.83615,-11.1358,392.613,-37.4682,30918.2,-50.6122,16439.4,-13.5453,-14.3146,-20.9187,-9.35313,-12.6528,0.704473,-60.4126,29197.4,-73.5565,0.406325,-0.00118375,1.00137,-148.68,533.017,598.204,789.687,40973.7,9.15764e-07,0.616612,112.692,87.5105,24.2875,25.4745,0.953405,536.207,600.93,0.619862 
108,43.223,0.13,108,9040.77,0,5,101,125,0,5,135,-2.84739,-11.136,-16.8256,-9.39599,-12.1896,309.686,-35.4423,22268.7,-48.5824,16439.4,-4.04395,-12.3326,-19.2187,-10.5926,-13.3861,0.677398,-53.5404,20911.3,-66.6804,0.400881,-0.0014652,1.00173,-133.557,542.264,654.299,847.283,30170.4,8.26943e-07,0.720308,112.398,87.4759,25.2037,26.6798,0.944672,577.423,659.141,0.746037 
109,43.198,0.13,109,13871.9,0,5,101,125,0,5,135,-10.8068,-4.72698,-19.4061,-8.7388,-10.1141,375.031,-35.911,27609,-43.3112,16439.4,-12.2559,-6.17602,-22.3042,-10.1879,-11.5632,0.643059,-57.8279,25965.2,-65.2281,0.424888,-0.00127427,1.00137,-136.102,553.583,629.21,0.852383,37298.9,8.87525e-07,0.66498,112.525,86.6744,25.0575,26.4646,0.946829,570.741,648.549,0.685505 
110,43.243,0.13,110,13064,0,5,101,125,0,5,135,-7.77843,-6.89379,-11.3883,-1.23984,-1.82088,341.802,-32.0198,25959.7,-44.1911,16439.4,-9.09908,-8.21444,-14.0296,-2.56049,-3.14153,0.621284,-51.9947,24461.6,-64.166,0.403079,-0.00121609,1.00143,-128.994,519.153,584.345,0.592546,34980.8,8.68744e-07,0.634002,112.545,87.4979,24.9036,26.1613,0.951922,563.753,633.771,0.688048 
111,43.298,0.13,111,16639.6,0,5,101,125,0,5,135,-11.0716,-3.25455,-14.3122,-12.1335,-4.59036,340.581,-31.3247,29511.3,-34.4303,16439.4,-12.3875,-4.57048,-16.9441,-13.4494,-5.90629,0.681848,-51.2283,28018.5,-54.3339,0.439996,-0.00104588,1.00105,-116.429,546.077,603.081,1.40597,39248.6,9.02728e-07,0.635709,112.451,87.3129,24.5982,25.6103,0.960481,550.011,607.352,0.64025 
112,43.213,0.13,112,9260.83,0,5,101,125,0,5,135,-3.53498,-4.33136,-21.606,-12.485,-6.54394,329.525,-39.9838,22785.6,-51.6715,16439.4,-4.8082,-5.60458,-24.1524,-13.7583,-7.81716,0.569787,-59.2412,21341.3,-70.9289,0.410383,-0.00158875,1.00181,-144.356,578.586,624.507,1.12686,31953.3,8.42922e-07,0.713125,113.135,87.2555,25.4042,26.1473,0.97158,586.647,633.091,0.722994 
113,43.208,0.13,113,10559.6,0,5,101,125,0,5,135,-9.32652,-7.18667,-19.3669,-6.09656,-9.14011,316.51,-44.7661,23967.7,-48.8441,16439.4,-10.5495,-8.4096,-21.8127,-7.31949,-10.363,0.626841,-63.2629,22580.5,-67.341,0.439106,-0.00160352,1.00162,-144.072,555.623,617.242,0.728112,32988.9,8.51931e-07,0.687406,112.493,87.8426,25.3189,26.4329,0.957857,582.713,646.995,0.720731 
114,43.318,0.13,114,15547.1,0,5,101,125,0,5,135,-3.21818,-12.6672,-23.0399,-10.059,-15.1327,335.704,-30.24,29107.4,-50.4154,16439.4,-4.51527,-13.9643,-25.6341,-11.3561,-16.4298,0.643474,-49.8585,27636.1,-70.0339,0.372359,-0.00103198,1.00138,-133.899,515.818,587.825,2.72432e+06,38502.5,8.9697e-07,0.613895,112.274,86.898,23.8214,25.1953,0.945472,515.824,587.828,0.6139 
115,43.183,0.13,115,15071.4,0,5,101,125,0,5,135,-9.9322,-5.50842,-9.91242,-8.58809,-10.0782,331.223,-40.0217,28117.3,-59.6081,16439.4,-11.212,-6.78819,-12.472,-9.86787,-11.358,0.758753,-59.3783,26665.5,-78.9647,0.385233,-0.00127407,1.00161,-154.136,524.237,610.559,664.753,37350.4,8.87933e-07,0.637159,112.417,86.7608,24.131,25.6206,0.941857,529.317,607.844,0.638813 
