cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
290,43.248,0.41,290,16000.3,0,5,101,125,0,5,135,-2.82076,-9.26164,-20.2831,-8.8062,-9.85763,284.655,-27.7531,28787.8,-31.1378,16439.4,-3.92062,-10.3615,-22.4828,-9.90605,-10.9575,0.609867,-44.3883,27540.2,-47.7731,0.436395,-0.000921858,1.00094,-101.716,519.6,575.564,0.552636,38339.4,8.95702e-07,0.610545,111.076,86.8279,25.094,26.1735,0.958756,572.409,634.361,0.672756 
291,43.288,0.41,291,16757.6,0,5,101,125,0,5,135,-5.9168,-6.41422,-13.9366,-15.1439,-10.6748,340.594,-41.4494,29632,-51.2094,16439.4,-7.23278,-7.73021,-16.5686,-16.4599,-11.9908,0.723775,-61.3538,28139.1,-71.1137,0.418254,-0.00124748,1.00137,-146.69,577.726,705.239,555.136,41319.7,9.18335e-07,0.695069,111.48,87.0595,24.8461,26.0978,0.952039,561.156,630.698,0.647816 
292,43.268,0.41,292,17495.2,0,5,101,125,0,5,135,-6.16087,-8.10407,-16.659,-14.7163,-14.9191,333.499,-22.2295,30015.4,-42.5576,16439.4,-7.44944,-9.39265,-19.2362,-16.0049,-16.2077,0.71832,-41.7192,28553.7,-62.0472,0.359104,-0.0008356,1.00118,-116.176,570.344,626.967,0.716603,39699,9.06167e-07,0.659907,111.35,87.623,25.6781,26.6726,0.962714,599.365,658.784,0.69344 
293,43.158,0.41,293,17849.1,0,5,101,125,0,5,135,-3.83408,-6.09108,-9.51448,-15.2904,-11.5516,337.106,-38.0068,30333.6,-37.7544,16439.4,-5.13659,-7.39359,-12.1195,-16.5929,-12.8541,0.775966,-57.7073,28856,-57.4549,0.455632,-0.00114407,1.00108,-126.653,548.363,592.636,0.656154,40069.9,9.08981e-07,0.627153,111.286,87.0611,25.3355,26.1026,0.970611,583.477,630.93,0.667495 
294,43.258,0.41,294,14393.1,0,5,101,125,0,5,135,-4.87154,-6.19814,-13.7318,-8.93109,-7.59525,374.366,-36.2606,27082.3,-25.7043,16439.4,-6.31801,-7.64461,-16.6247,-10.3776,-9.04173,0.66755,-58.1386,25441.5,-47.5822,0.504512,-0.00130753,1.00102,-115.237,595.569,628.014,1.13698e+06,36641.8,8.82282e-07,0.693176,111.595,87.4341,25.5968,26.0423,0.982892,595.574,628.017,0.693181 
295,43.238,0.41,295,12884.4,0,5,101,125,0,5,135,-2.85283,-3.65522,-12.0962,-5.26802,-8.01163,297.729,-40.1682,25526.4,-33.3849,16439.4,-4.0032,-4.80558,-14.397,-6.41839,-9.16199,0.628812,-57.5675,24221.5,-50.7842,0.485766,-0.00135997,1.00114,-118.509,565.738,601.862,0.665177,34926.8,8.68297e-07,0.672029,111.101,86.9732,25.7072,26.2805,0.978187,600.725,639.556,0.713854 
296,43.193,0.41,296,12568.1,0,5,101,125,0,5,135,-10.692,-13.3064,-18.484,-8.81862,-11.9515,334.681,-55.4904,25209.5,-26.6242,16439.4,-11.9851,-14.5996,-21.0703,-10.1118,-13.2446,0.703283,-75.0492,23742.6,-46.183,0.575227,-0.00180952,1.00106,-130.469,561.56,616.206,1.14514,34385.1,8.63784e-07,0.681013,111.861,86.8196,25.0174,25.9637,0.96355,568.916,624.233,0.68991 
297,43.148,0.41,297,17764.8,0,5,101,125,0,5,135,-8.50037,-6.96695,-13.6579,-14.8757,-5.22361,304.989,-21.8442,29877.9,-55.8533,16439.4,-9.67878,-8.14536,-16.0148,-16.0541,-6.40202,0.715521,-39.6678,28541.1,-73.6768,0.309711,-0.00079483,1.0014,-128.08,534.533,576.312,0.715432,39353.2,9.03528e-07,0.614291,111.401,86.7383,24.8547,25.5675,0.972119,561.541,605.326,0.645273 
298,43.178,0.41,298,15780.7,0,5,101,125,0,5,135,-5.11484,-6.82174,-14.1769,-8.83661,-7.97729,361.499,-39.4669,28083.2,-57.5761,16439.4,-6.5116,-8.2185,-16.9704,-10.2334,-9.37405,0.669244,-60.5929,26498.8,-78.7021,0.390833,-0.00130836,1.00161,-155.035,494.688,578.836,1032.23,35263.2,8.71075e-07,0.61431,111.054,87.3243,25.2953,26.113,0.968683,581.626,631.433,0.695713 
299,43.228,0.41,299,10654,0,5,101,125,0,5,135,-3.1375,-5.65727,-24.0226,-10.2491,-8.52615,350.227,-48.0443,23415.3,-54.977,16439.4,-4.49071,-7.01047,-26.729,-11.6023,-9.87936,0.552367,-68.5116,21880.2,-75.4443,0.430769,-0.00179247,1.00188,-159.045,574.583,595.023,0.641351,32400.3,8.46833e-07,0.690471,111.66,87.4917,25.9993,26.2099,0.991967,614.455,636.124,0.738274 
300,43.118,0.41,300,18473.9,0,5,101,125,0,5,135,-6.22074,-6.27263,-13.0724,-6.09216,-7.84885,353.224,-22.582,31143.6,-45.6319,16439.4,-7.58553,-7.63741,-15.802,-7.45695,-9.21364,0.668691,-43.2244,29595.4,-66.2743,0.352124,-0.000835276,1.00122,-122.754,559.834,621.24,185.604,41163,9.17172e-07,0.642996,111.626,87.6357,24.9009,25.8732,0.96242,563.632,619.888,0.644471 
301,43.218,0.41,301,10976.1,0,5,101,125,0,5,135,-1.8562,-6.32507,-15.4855,-8.60699,-11.6547,263.255,-40.7006,23349.8,-36.6024,16439.4,-2.87336,-7.34224,-17.5198,-9.62415,-12.6719,0.649824,-56.0852,22195.9,-51.987,0.473414,-0.00144599,1.00127,-118.47,578.959,642.519,0.670577,32391.2,8.46755e-07,0.720293,111.645,87.1921,25.9928,27.1328,0.957987,614.147,681.711,0.76415 
302,43.203,0.41,302,8259.94,0,5,101,125,0,5,135,-4.39487,-2.84416,-15.2387,-6.86514,-5.78796,335.799,-33.6861,21089.1,-32.8758,16439.4,-5.69233,-4.14162,-17.8336,-8.1626,-7.08542,0.584449,-53.3102,19617.3,-52.4999,0.458346,-0.00155528,1.00145,-116.31,576.963,581.047,1112.6,28645.1,8.12766e-07,0.712384,111.737,86.9833,26.0364,25.8661,1.00658,616.209,619.547,0.760214 
303,43.138,0.41,303,14526.9,0,5,101,125,0,5,135,-2.9817,-8.48901,-22.0198,-4.65328,-6.32268,303.22,-53.6972,27117.8,-44.7197,16439.4,-4.15328,-9.66059,-24.3629,-5.82486,-7.49426,0.526896,-71.4174,25788.8,-62.4399,0.488006,-0.00158498,1.00132,-146.345,502.733,567.933,0.646398,36315.9,8.79659e-07,0.60744,112.002,87.0411,24.2926,25.584,0.949524,536.432,606.108,0.648214 
304,43.168,0.41,304,15433.8,0,5,101,125,0,5,135,-7.41611,-4.99291,-19.7859,-11.3803,-16.2478,312.906,-40.8432,27844.2,-51.9826,16439.4,-8.62511,-6.20192,-22.204,-12.5893,-17.4568,0.668979,-59.1295,26472.8,-70.2688,0.41219,-0.00127797,1.00144,-143.452,522.471,566.638,508.106,35119.8,8.69893e-07,0.625487,111.025,87.4468,25.2104,25.9227,0.972523,577.731,622.26,0.68926 
