cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
215,43.203,0.29,215,14268.1,0,5,101,125,0,5,135,-7.15755,-9.18921,-14.1868,-2.69327,-13.5693,357.16,-56.3465,27431.4,-79.8269,16439.4,-8.53754,-10.5692,-16.9468,-4.07327,-14.9493,0.692302,-77.2189,25865.9,-100.699,0.38988,-0.00170883,1.00212,-198.058,578.038,635.456,18.2329,36930.3,8.84591e-07,0.685139,111.851,86.2692,25.2313,26.21,0.962659,578.688,636.131,0.685887 
217,43.168,0.29,217,14977.6,0,5,101,125,0,5,135,-5.75274,-8.03026,-11.7598,-12.0522,-9.96077,310.134,-32.0009,27565.7,-58.6851,16439.4,-6.95104,-9.22856,-14.1564,-13.2505,-11.1591,0.741415,-50.1251,26206.4,-76.8093,0.352259,-0.00109417,1.00159,-142.296,466.188,559.14,851.172,34601,8.65588e-07,0.589834,111.397,86.9378,24.4389,25.21,0.969412,542.912,588.517,0.653029 
218,43.278,0.29,218,12118.2,0,5,101,125,0,5,135,-7.79988,-11.8217,-21.2113,-9.28302,-6.64221,309.138,-35.8323,25390.7,-49.7724,16439.4,-8.99432,-13.0161,-23.6002,-10.4775,-7.83665,0.630813,-53.8983,24035.8,-67.8384,0.398349,-0.00128303,1.00153,-135.304,538.794,574.767,7.38731,34627.5,8.6581e-07,0.642739,112.045,87.226,24.3508,24.9178,0.977247,539.003,574.95,0.642967 
219,43.253,0.29,219,12327.3,0,5,101,125,0,5,135,-4.87393,-3.06207,-18.6025,-10.26,-6.97359,297.394,-34.1351,25348.8,-49.753,16439.4,-6.023,-4.21114,-20.9006,-11.4091,-8.12266,0.587486,-51.5148,24045.3,-67.1327,0.390045,-0.00122573,1.00152,-132.074,560.921,620.05,0.802922,34666.7,8.66136e-07,0.680892,112.343,87.2861,25.2946,26.3506,0.959924,581.596,642.976,0.706028 
220,43.188,0.29,220,13788.8,0,5,101,125,0,5,135,-7.55259,-9.33599,-15.2578,-3.02837,-9.76317,330.339,-47.2172,26978.7,-39.4149,16439.4,-8.82896,-10.6124,-17.8105,-4.30473,-11.0395,0.661372,-66.5223,25530.8,-58.72,0.485613,-0.00149112,1.00125,-136.986,528.548,591.063,0.743458,36611.4,8.82038e-07,0.633683,110.978,87.0069,24.6537,25.8296,0.954473,552.495,617.8,0.662371 
221,43.233,0.29,221,9908.6,0,5,101,125,0,5,135,-8.20802,-11.1482,-19.122,-14.4556,-9.77158,346.349,-43.3645,22710.4,-46.9679,16439.4,-9.54624,-12.4864,-21.7984,-15.7939,-11.1098,0.691828,-63.6051,21192.3,-67.2085,0.440921,-0.00171799,1.00172,-144.255,605.089,660.022,411026,31743.7,8.41075e-07,0.751371,112.287,86.8097,25.8004,26.6977,0.96639,605.089,660.026,0.751373 
223,43.128,0.29,223,15596,0,5,101,125,0,5,135,-5.32504,-8.83554,-20.8033,-10.034,-6.65937,294.304,-43.9969,28455.4,-47.9644,16439.4,-6.46217,-9.97267,-23.0775,-11.1711,-7.7965,0.605378,-61.196,27165.5,-65.1635,0.43902,-0.00128892,1.0013,-139.392,518.38,558.952,0.637612,37865,8.91992e-07,0.603462,111.766,86.7054,24.6936,25.4034,0.972061,554.288,597.58,0.645215 
224,43.223,0.29,224,7167.82,0,5,101,125,0,5,135,-5.98802,-10.2359,-6.35244,-7.25786,-0.809008,330.951,-38.0856,20218.2,-53.1153,16439.4,-7.26675,-11.5147,-8.90989,-8.53659,-2.08773,0.767461,-57.4263,18767.7,-72.456,0.397762,-0.00175155,1.0021,-144.374,509,576.066,780.969,27109.3,7.97973e-07,0.678589,112.645,87.1516,24.9029,25.8734,0.962489,563.722,619.899,0.740807 
225,43.198,0.29,225,14636,0,5,101,125,0,5,135,-6.88617,-12.4928,-15.144,-6.65103,-16.2817,317.557,-30.0624,27052.9,-43.6687,16439.4,-8.11315,-13.7198,-17.5979,-7.87801,-17.5087,0.728501,-48.6204,25661.1,-62.2268,0.39435,-0.00108387,1.00132,-123.293,538.507,579.889,0.662458,36310.4,8.79614e-07,0.635295,111.777,87.3686,25.0903,25.7924,0.972781,572.24,616.02,0.674985 
226,43.243,0.29,226,9786.55,0,5,101,125,0,5,135,-9.95519,-7.09859,-11.4275,-6.76261,-8.94252,275.266,-34.0771,22089.9,-41.5149,16439.4,-11.0188,-8.16217,-13.5547,-7.82618,-10.0061,0.731951,-50.1636,20883.5,-57.6014,0.420535,-0.0013745,1.0015,-119.285,622.425,690.738,498.49,31570.9,8.39546e-07,0.781009,111.78,87.3844,25.886,26.521,0.976055,609.108,651.316,0.750237 
227,43.298,0.29,227,15010.6,0,5,101,125,0,5,135,-5.17332,-6.47067,-7.35784,-15.2061,-9.57819,355.971,-25.0342,27985.6,-61.6749,16439.4,-6.54872,-7.84607,-10.1086,-16.5815,-10.9536,0.805747,-45.8372,26425.4,-82.4778,0.316532,-0.000992176,1.0017,-144.811,545.461,592.947,1.70507,37345.3,8.87892e-07,0.640515,111.567,87.3857,24.5453,25.3556,0.968045,547.65,595.332,0.643088 
228,43.213,0.29,228,11112.8,0,5,101,125,0,5,135,-6.92828,-6.83975,-15.8471,-6.71976,-7.88612,342.444,-2.81386,24063.7,-66.3631,16439.4,-8.25142,-8.16288,-18.4933,-8.0429,-9.20925,0.645448,-22.8263,22562.7,-86.3756,0.180478,-0.000578438,1.00208,-126.477,565.889,602.836,365.65,32805.4,8.50348e-07,0.68686,111.45,86.7577,25.0864,25.6102,0.979548,572.063,607.35,0.693177 
229,43.208,0.29,229,12012.3,0,5,101,125,0,5,135,-2.90762,-5.78861,-10.4924,-7.62494,-8.27876,247.683,-24.4731,24724.5,-55.2925,16439.4,-3.86461,-6.74561,-12.4064,-8.58194,-9.23575,0.696178,-38.9476,23639,-69.767,0.317504,-0.000942375,1.0016,-122.668,512.298,609.457,813.758,32063.1,8.43886e-07,0.662139,111.69,86.5063,25.2472,26.414,0.955827,579.42,646.073,0.725026 
230,43.318,0.29,230,17496.2,0,5,101,125,0,5,135,-3.79939,-9.41542,-21.7214,-10.8335,-13.5674,316.578,-21.1231,29582.4,-32.0081,16439.4,-5.02258,-10.6386,-24.1678,-12.0567,-14.7906,0.637535,-39.6239,28194.8,-50.5089,0.395311,-0.000803708,1.00097,-100.235,565.808,653.019,973.57,39341.6,9.0344e-07,0.672819,111.73,86.8521,25.3924,26.1494,0.971048,586.1,633.195,0.674303 
231,43.183,0.29,231,15964.7,0,5,101,125,0,5,135,-2.50704,-8.67906,-20.2407,-3.44788,-14.8493,333.867,-12.6579,28438.9,-36.2546,16439.4,-3.79704,-9.96905,-22.8207,-4.73788,-16.1393,0.602869,-32.1691,26975.6,-55.7658,0.324652,-0.000681909,1.00112,-99.0881,557.852,598.02,0.99161,37987.1,8.9295e-07,0.64683,111.314,86.8701,25.0175,25.664,0.974807,568.922,609.906,0.659676 
