cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
142,1,2,7,142,22317.5,-0.261001,41.2726,12.4627,118.446,0.0270484,179.62,454.741,-9.23716,-6.58634,-6.79161,-6.32787,-3.2786,-199.185,12109.9,27.4369,11039.6,16902.5,-7.98294,-5.33212,-4.28318,-5.07365,-2.02438,0.826566,12268.6,41.8604,11198.3,0.522804,0.994064,0.00683891,23466.8,-0.00114318,1.20103,12.5546,10.0824,118.023,87.383,1.00006,12.4004,11.0754,117.815,136.605,0.20806,-49.2221 
143,9,10,7,143,20988.9,-0.28977,38.3683,12.7389,118.38,0.388878,-220.357,84.4041,-4.40387,-3.82588,-7.53059,-4.10785,-3.31784,-179.217,11166.5,24.9588,10734.7,18700.7,-3.27539,-2.6974,-5.27363,-2.97937,-2.18935,0.678734,11309.2,37.9363,10877.5,0.50973,0.994164,0.00638351,22186.7,-0.00134605,1.04507,13.0183,10.3889,117.891,87.4574,0.920335,12.7054,11.5081,117.696,136.826,0.195521,-49.3685 
144,30,31,7,144,14924.7,-0.272991,27.353,12.9837,118.354,0.630867,-383.28,463.358,-2.20006,-2.93858,-4.93951,0.227545,-3.97219,-184.755,7415.73,4.56854,8579.89,19432.5,-1.0367,-1.77523,-2.61281,1.3909,-2.80883,0.61816,7562.89,17.9471,8727.05,0.464268,0.995864,0.00377398,16289.9,-0.00142134,0.684823,13.1404,10.5052,117.856,87.8262,0.710519,13.1135,11.6021,117.704,137.31,0.151977,-49.4837 
145,25,26,7,145,15882,-0.301616,29.1585,13.0043,118.6,0.0677439,118.286,451.065,-7.70518,-2.8383,-9.10341,-4.57094,-5.82156,-207.047,8321.93,9.2134,8618.66,12604.6,-6.40146,-1.53458,-6.49597,-3.26722,-4.51784,0.707614,8486.85,24.2062,8783.58,0.491409,0.995033,0.00505091,17270.4,-0.001548,0.749421,13.2839,10.6587,117.913,87.9435,0.703392,13.1734,11.8731,118.041,137.462,-0.12765,-49.5189 
146,20,21,7,146,17230.8,-0.0410094,31.1059,12.841,118.613,0.0197169,-7.9985,500,-5.83862,-0.550561,-9.79993,-4.1672,-1.55526,-194.032,8930.14,44.1528,9261.22,13007.9,-4.61686,0.671205,-7.3564,-2.94544,-0.33349,0.49548,9084.69,58.2032,9415.77,0.491052,0.988913,0.0112587,18500.5,-0.00133142,0.802613,13.3193,10.5534,118.028,87.4326,0.771248,12.8893,11.7526,118.019,136.976,0.00912439,-49.5432 
147,6,7,7,147,21388.9,-0.101792,39.4579,12.4376,118.583,0.0571488,49.91,9.59832e-12,-8.41416,-3.26004,-3.39798,-1.94811,-5.14062,-178.617,11337.8,31.7253,10989.7,16068.8,-7.28946,-2.13534,-1.14858,-0.823412,-4.01591,0.925478,11480.1,44.6594,11132,0.507697,0.993238,0.00733594,22612.1,-0.00121968,1.09654,12.6463,10.2429,118.161,88.0764,0.96951,12.4276,11.3718,117.908,137.609,0.252916,-49.5324 
148,8,9,7,148,20468.5,-0.0347828,37.3405,12.6084,118.57,-0.00787093,14.64,500,-4.52679,-4.25824,-3.10107,-6.31569,-3.1792,-212.448,11037.4,37.6291,10342.1,15329.9,-3.18906,-2.92051,-0.425611,-4.97796,-1.84147,0.96813,11206.6,53.0129,10511.3,0.516008,0.99179,0.009205,21717.9,-0.0013134,1.03106,12.9219,10.447,118.187,87.5413,0.885183,12.6742,11.5776,117.836,136.927,0.35123,-49.3853 
149,10,11,7,149,19506.7,-0.265861,36.1751,12.5757,118.556,0.255891,-485.717,475.023,-4.51529,-3.4294,-5.47485,-2.1732,-1.99781,-146.46,10361.4,28.7052,9971.02,18855.5,-3.59307,-2.50718,-3.63042,-1.25099,-1.0756,0.698902,10478.1,39.3107,10087.7,0.509491,0.993477,0.00712735,20565.7,-0.00112988,1.00961,12.6613,10.1795,118.163,87.9158,0.879237,12.5494,11.2942,117.918,137.346,0.244619,-49.4306 
150,18,19,7,150,18513.3,-0.28412,33.3322,-13.0311,118.494,-0.35471,734.254,45.6997,-6.06992,-3.5881,-11.5305,-3.37172,-1.10681,-170.589,9368.64,37.1802,10044.2,22618.2,-4.99577,-2.51394,-9.38218,-2.29757,-0.0326514,0.511907,9504.52,49.533,10180.1,0.48284,0.990962,0.00888346,19684.6,-0.00136107,0.843757,13.0954,10.7159,117.961,87.757,0.806054,13.1677,12.0008,117.945,137.133,0.0166587,-49.3755 
151,12,13,7,151,19576.6,-0.0327378,35.6069,-12.5604,118.559,-0.0325232,762.779,5.5632,-6.10324,-5.83347,-12.6264,-4.1263,-5.96419,-187.14,10359.6,28.4682,10129.2,15366.6,-4.92487,-4.6551,-10.2697,-2.94794,-4.78582,0.627687,10508.6,42.0194,10278.3,0.50554,0.993051,0.00747454,20786.9,-0.00127597,0.998295,12.8736,10.2024,118.111,86.8351,0.913323,12.593,10.9994,117.943,136.348,0.168274,-49.5126 
152,40,41,7,152,16631.1,-0.30601,30.0573,-13.1734,118.559,0.0112663,142.335,450.481,-4.38488,-3.07437,-8.84674,-2.17044,-5.13859,-178.379,8555.16,33.9936,9140.48,12941.9,-3.26167,-1.95116,-6.60033,-1.04723,-4.01538,0.608887,8697.25,46.9105,9282.57,0.483723,0.990649,0.00922342,17979.8,-0.00148763,0.756153,13.5197,10.6614,118.086,87.2598,0.755142,13.086,11.6859,117.919,136.862,0.166952,-49.6023 
153,60,61,7,153,17366.4,-0.287257,31.5248,-12.9993,118.233,0.190055,-92.8559,499.502,-7.79634,-2.98182,-1.08436,0.529223,-2.03134,-184.698,8839.44,41.6688,9463.13,13914.8,-6.63335,-1.81883,1.24162,1.69222,-0.868344,1.19441,8986.55,55.0433,9610.25,0.483231,0.989395,0.0104406,18596.8,-0.00131684,0.793013,13.0623,10.7725,117.736,87.4614,0.770109,13.0432,11.8989,117.516,136.891,0.219541,-49.4292 
154,50,51,7,154,17382.3,-0.025907,31.6292,12.876,118.235,-0.0241056,45.3771,499.999,-3.50257,-9.56477,-8.66523,0.120061,-6.0166,-205.346,9430.99,26.8274,9107.64,13293.2,-2.20956,-8.27176,-6.07921,1.41307,-4.72359,0.694067,9594.56,41.697,9271.21,0.50857,0.992452,0.00821674,18865.8,-0.0015591,0.839991,13.307,10.7004,117.731,86.8533,0.764247,13.0001,11.581,117.622,136.193,0.108426,-49.3398 
155,3,4,7,155,21422.6,-0.276156,39.1296,12.6924,118.459,0.310254,306.212,273.241,-6.49547,-4.207,-10.5957,-2.49438,-3.46915,-204.911,11591.8,29.1776,10706,19260.2,-5.20519,-2.91672,-8.01513,-1.20411,-2.17888,0.58939,11755,44.0157,10869.2,0.519576,0.99349,0.00740451,22624.2,-0.00127205,1.09862,12.795,10.3917,117.914,87.2436,0.908416,12.7857,11.5475,117.888,136.586,0.025834,-49.3425 
156,5,6,7,156,21660.2,-0.111565,39.8032,12.3683,118.478,0.117568,-4.93273,7.08401,-9.21759,-6.66744,-6.33643,-2.44338,-4.2548,-133.902,11727.3,12.7652,10784.7,16044.9,-8.37444,-5.8243,-4.65014,-1.60023,-3.41166,0.805114,11834,22.4613,10891.4,0.520739,0.996689,0.00378461,22725.3,-0.00119968,1.15982,12.5018,10.1955,117.946,87.342,0.975672,12.322,11.1684,117.931,136.59,0.0154135,-49.2481 
157,16,17,7,157,18163.1,-0.242914,33.0862,12.782,118.395,-0.340271,415.944,0.00189172,-5.29178,-5.08325,-8.07713,-0.260512,-3.78539,-189.93,9334.05,20.4459,9689.76,18374.5,-4.09584,-3.88732,-5.68526,0.935426,-2.58945,0.628959,9485.34,34.1992,9841.04,0.490797,0.99373,0.00636089,19326.4,-0.0012469,0.871964,13.0268,10.3871,117.947,87.504,0.828217,12.7952,11.5045,117.687,136.772,0.259473,-49.2679 
158,14,15,7,158,19715.9,-0.299388,35.2542,-13.1108,118.438,0.222394,155.973,437.004,-10.0871,-4.45005,-10.2451,-5.08877,-6.24064,-170.865,10277.9,45.6637,10323.1,16175.7,-9.01124,-3.37415,-8.09333,-4.01288,-5.16475,0.727096,10414,58.0364,10459.2,0.498919,0.990342,0.0101181,20873.2,-0.00134847,0.916924,13.2771,10.6923,117.888,87.4712,0.838499,13.082,11.867,117.807,136.927,0.08018,-49.4558 
159,4,5,7,159,21259.6,-0.12678,38.5869,12.7244,118.47,-0.0841209,-63.1856,499.995,-7.10538,-4.65601,-7.33325,-5.47325,-4.3704,-187.819,11546.1,26.8338,10646.9,16156.6,-5.92274,-3.47337,-4.96796,-4.2906,-3.18775,0.772554,11695.7,40.4342,10796.5,0.519989,0.993986,0.00685163,22492.2,-0.00128357,1.07813,12.9507,10.4222,117.932,87.3133,0.924525,12.6972,11.3161,117.813,136.486,0.119299,-49.1722 
160,7,8,5,160,21741.9,-0.293129,40.0174,12.6322,118.518,-0.368368,1085.56,211.562,-6.9121,-3.15707,-13.0626,-5.39142,-1.59796,-236.172,11708.1,14.4971,11011.4,29473.5,-5.42498,-1.66996,-10.0884,-3.90431,-0.110847,0.524099,11896.2,31.5989,11199.6,0.515082,0.995373,0.00517052,23095.8,-0.00126133,1.12925,12.7399,10.2197,117.993,87.2709,0.989492,12.5239,11.0499,117.897,136.375,0.0958445,-49.1039 
161,2,3,5,161,22945.7,-0.281211,41.8741,12.6646,118.594,-0.0456005,-97.7517,1.92429,-6.9643,-5.1858,-5.84666,-2.30594,-7.55312,-194.422,12040.6,14.5043,11724.2,17408.7,-5.74008,-3.96158,-3.39821,-1.08171,-6.3289,0.834318,12195.4,28.5829,11879,0.506571,0.995915,0.00441285,24074.5,-0.00124691,1.15205,12.7722,10.2982,118.048,87.5766,1.01461,12.7012,11.4058,118.041,136.594,0.00722022,-49.017 
162,1,2,5,162,22430.1,-0.201574,41.2665,12.6336,118.791,0.0617543,55.6259,0.0162847,-6.74873,-2.96048,-6.94613,-3.60489,-3.36049,-192.12,11793.3,22.3235,11642.7,17083.4,-5.539,-1.75075,-4.52667,-2.39516,-2.15076,0.723348,11946.3,36.2354,11795.7,0.503171,0.99472,0.00562694,23742,-0.00143507,1.12704,12.7321,10.3609,118.418,87.5402,0.998069,12.7983,11.4401,118.127,136.837,0.29158,-49.297 
163,9,10,5,163,21049.5,-0.169062,38.1765,12.7039,118.448,0.0814904,49.8666,500,-7.48465,-6.66971,-8.08789,-4.41314,-3.89839,-211.026,11624.3,28.0738,10235.7,15920.4,-6.15588,-5.34094,-5.43034,-3.08437,-2.56962,0.759519,11792.4,43.3547,10403.8,0.53128,0.993607,0.00761797,22196.1,-0.00113233,1.09037,12.9528,10.3385,117.865,87.5488,0.898545,12.4999,11.3668,117.857,136.806,0.00797216,-49.2567 
164,30,31,5,164,16410.5,-0.18236,30.6396,12.682,118.596,0.151007,-58.419,1.25399e-09,-5.5654,-5.6482,-5.29557,-2.87974,-5.60636,-213.424,8284.58,30.7416,9333.95,12936.5,-4.22153,-4.30432,-2.60782,-1.53586,-4.26248,0.845983,8454.58,46.1962,9503.95,0.470784,0.990528,0.00887453,17958.5,-0.00149974,0.777114,12.917,10.4578,117.984,87.2785,0.791732,12.8509,11.4952,118.006,136.66,-0.0220464,-49.382 
165,25,26,5,165,17987.4,-0.0270979,32.5815,-12.7788,118.79,-0.00414864,10.0822,499.999,-8.71607,-6.34889,-9.59742,-3.21663,-4.10457,-186.404,9082.43,8.1608,9833.42,13555,-7.54234,-5.17516,-7.24995,-2.0429,-2.93083,0.709318,9230.9,21.6587,9981.9,0.480456,0.995911,0.00398109,19212.8,-0.00134925,0.843964,12.9374,10.5039,118.231,87.872,0.81958,13.0415,11.6462,118.2,137.318,0.0309764,-49.4456 
166,20,21,5,166,19165.6,-0.0293797,34.9445,12.67,118.569,0.0383741,-144.724,495.117,-4.96585,-5.27,-9.51976,-3.32755,-3.29387,-185.775,9996.22,10.5627,10106.9,14593.7,-3.79607,-4.10022,-7.18021,-2.15777,-2.12409,0.62909,10144.2,24.0151,10254.9,0.497287,0.995874,0.00429534,20399.1,-0.00134289,0.938133,13.0194,10.3679,118.153,87.046,0.860952,12.8427,11.4757,117.913,136.231,0.239403,-49.1847 
167,6,7,5,167,21822.5,-0.278406,39.6263,-12.759,118.615,0.172011,44.4195,446.49,-3.65245,-4.25915,-1.15228,-1.91233,-3.35409,-213.612,12057.1,51.9151,10680.5,16707.4,-2.3074,-2.91409,1.53783,-0.567274,-2.00903,1.24566,12227.3,67.3833,10850.7,0.529825,0.990448,0.0113102,23077.9,-0.0012337,1.129,12.9131,10.3917,118.059,87.4514,0.925391,12.6694,11.3497,118.013,136.666,0.0458009,-49.2144 
168,8,9,5,168,22132.7,-0.313333,40.8818,-12.6228,118.587,-0.360246,781.821,205.862,-7.05607,-3.65855,-7.94352,-4.30938,-4.58308,-151.508,11737.9,19.1287,11376.8,25967.4,-6.10206,-2.70454,-6.03551,-3.35537,-3.62907,0.723479,11858.6,30.0997,11497.5,0.507731,0.995578,0.00479939,23356.1,-0.0013589,1.12905,12.7659,10.2491,118.085,88.0547,0.994114,12.5738,11.3906,117.973,137.293,0.112412,-49.2387 
169,10,11,5,169,20107,-0.0741161,37.4385,12.446,118.379,-0.145267,92.746,1.55149e-10,-8.58365,-6.51521,-8.78385,-9.05415,-4.65254,-198.946,10944.1,31.4686,10263.1,15607.1,-7.33095,-5.2625,-6.27843,-7.80144,-3.39983,0.791228,11102.6,45.8748,10421.6,0.515821,0.992821,0.00804355,21524.2,-0.00134159,1.0523,12.7335,10.2943,117.883,87.0112,0.913656,12.4054,11.2138,117.794,136.048,0.0887502,-49.0363 
170,18,19,5,170,18990.5,-0.173463,34.591,12.6478,118.57,0.0650635,11.8471,2.17769e-11,-8.40301,-3.96558,-7.53901,-2.6346,-1.79359,-193.546,9927.38,23.6251,9814.37,14267.2,-7.1843,-2.74687,-5.1016,-1.41589,-0.574887,0.700321,10081.5,37.6402,9968.54,0.502818,0.993509,0.00690756,20050.1,-0.00111337,0.941239,12.9637,10.2578,118.051,86.8972,0.861996,12.6215,11.3075,117.98,136.194,0.0710502,-49.297 
171,12,13,5,171,20898.7,-0.293196,38.9033,12.557,118.399,-0.0730343,-37.4039,65.7343,-7.10983,-4.59366,-5.54574,-6.96293,-3.28529,-170.945,11092.5,21.4155,10762.7,15991.5,-6.03344,-3.51727,-3.39295,-5.88654,-2.20889,0.838731,11228.7,33.794,10898.9,0.507451,0.994761,0.00567934,22127.6,-0.00136164,1.05865,12.741,10.3744,117.859,87.9465,0.936975,12.5293,11.5069,117.886,137.198,-0.0270447,-49.2511 
172,40,41,5,172,15382.7,-0.168139,27.4374,13.1122,118.538,-0.197125,-169.555,465.27,-0.345004,-3.19918,-8.77319,-3.59972,-1.8254,-177.144,7903.82,1.05784,8538.1,12799.6,0.770425,-2.08375,-6.54233,-2.48429,-0.709967,0.407929,8044.92,13.8853,8679.2,0.481037,0.996989,0.0029384,16724.1,-0.00145459,0.691698,13.6427,10.6736,118.068,87.749,0.693581,13.1073,11.8786,117.862,137.359,0.205885,-49.6103 
173,60,61,5,173,15558.3,-0.284435,28.3897,13.0401,118.609,0.141521,43.0009,420.117,-3.54097,-4.91451,-7.74104,-8.87367,-4.17573,-216.691,8180.93,14.1408,8426.6,12249.5,-2.17653,-3.55007,-5.01215,-7.50922,-2.81129,0.761998,8353.53,29.8319,8599.21,0.492754,0.993789,0.00634996,16952.7,-0.00140285,0.730027,13.2473,10.7438,117.961,87.4751,0.693184,13.0655,11.7308,117.953,136.915,0.00818485,-49.4399 
174,50,51,5,174,15399.9,-0.00540512,27.8463,12.8552,118.609,0.00613176,-8.66484,0.0267163,-7.51341,-4.0457,-6.80732,-9.30518,-5.45631,-154.131,7898.43,22.7299,8476.94,11654.9,-6.54288,-3.07518,-4.86627,-8.33466,-4.48578,0.821779,8021.2,33.8909,8599.71,0.482597,0.99266,0.0072073,16620.9,-0.00139429,0.708456,13.2491,10.7115,118.087,86.8785,0.697817,13.1606,11.7102,117.882,136.229,0.205021,-49.3501 
175,3,4,5,175,22564.7,-0.206846,40.6801,12.7612,118.655,-0.0667925,-224.651,500,-6.29369,-4.88472,-7.85991,-3.15142,-2.64949,-188.787,12458.9,33.0047,10959.8,17387.8,-5.10495,-3.69598,-5.48243,-1.96268,-1.46075,0.690377,12609.3,46.6752,11110.2,0.531601,0.993564,0.00767949,23719.4,-0.00122688,1.16525,12.9669,10.3753,118.209,87.1708,0.939126,12.7481,11.4264,117.91,136.361,0.299199,-49.1907 
176,5,6,5,176,21844.9,-0.31379,40.2075,-12.6864,118.358,0.277358,109.274,118.236,-4.00529,-6.0505,-8.11722,-0.0817416,-7.29794,-203.963,11896.2,31.6886,11019.9,17591.7,-2.72099,-4.7662,-5.54863,1.20256,-6.01365,0.689099,12058.7,46.458,11182.4,0.518852,0.993303,0.00759503,23241.1,-0.00146077,1.11681,12.8781,10.4265,117.883,87.0234,0.938854,12.8169,11.471,117.636,136.157,0.246869,-49.1339 
177,16,17,5,177,19147.8,-0.289367,35.2651,12.7246,118.283,0.0428668,624.501,311.98,-4.16027,-2.38539,-1.68666,-2.23717,0.72156,-185.727,10416,45.469,9752.51,15479.2,-2.99079,-1.21592,0.652292,-1.0677,1.89104,1.23884,10563.9,58.918,9900.45,0.51621,0.990334,0.0108436,20464.4,-0.001338,0.97408,12.9515,10.4125,117.793,86.7121,0.828743,12.7451,11.5381,117.633,135.855,0.160662,-49.1433 
178,14,15,5,178,20470.4,-0.0427333,38.0455,-12.3232,118.525,-0.0444372,28.994,482.077,-7.23871,-6.46629,-10.8235,-6.48779,-7.0343,-191.905,11159.3,31.7843,10407.2,15304.3,-6.03033,-5.25792,-8.40679,-5.27942,-5.82593,0.727056,11312.1,45.6806,10560.1,0.517192,0.992983,0.00790555,21872.2,-0.00129523,1.09454,12.5327,10.1906,118.015,86.3256,0.937061,12.4779,11.0375,117.871,135.221,0.143755,-48.8956 
180,7,8,5,180,20470.7,-0.0852745,37.5232,12.6367,118.23,-0.0400129,87.0362,5.91658e-12,-4.13967,-2.51034,-2.99381,-4.98384,-4.7661,-163.902,11481.1,41.2249,10086,15549.2,-3.10762,-1.47829,-0.929714,-3.95179,-3.73405,0.929575,11611.7,53.0934,10216.5,0.531957,0.992062,0.00948229,21828.2,-0.00139807,1.08223,12.8621,10.3944,117.738,87.3197,0.865572,12.6765,11.4462,117.6,136.578,0.138579,-49.258 
181,2,3,5,181,21063.5,-0.0903027,39.3107,12.358,118.447,0.0370532,-137.959,499.75,-4.50982,-4.60749,-7.39704,-2.06393,-2.25273,-191.448,11423,30.0291,10716,15980.9,-3.30432,-3.40199,-4.98605,-0.858428,-1.04723,0.633325,11575.5,43.8923,10868.5,0.515752,0.993408,0.00738442,22444,-0.00136174,1.12012,12.5438,10.2532,118.066,87.7111,0.965203,12.3604,11.1461,117.773,136.772,0.293771,-49.0606 
182,1,2,5,182,21608.4,-0.144992,39.5662,12.6923,118.36,0.137361,-29.9808,359.126,-3.1364,-6.07089,-5.93515,-5.58363,-3.43983,-139.491,11628.1,25.8587,10999,16481.9,-2.25806,-5.19256,-4.17847,-4.70529,-2.5615,0.778869,11739.2,35.9596,11110.1,0.513768,0.994668,0.00592694,22849.3,-0.00129053,1.12118,12.7069,10.2743,117.955,87.0542,0.980195,12.5258,11.1057,117.601,136.23,0.353465,-49.1763 
183,9,10,5,183,19739.6,-0.189332,36.5755,12.5522,118.418,0.199533,15.97,3.99065e-12,-6.90276,1.64246,-6.22108,-2.64528,-7.04184,-186.09,10849.8,21.7129,9956.03,15049,-5.731,2.81422,-3.87755,-1.47352,-5.87008,0.725734,10998,35.1882,10104.3,0.521177,0.994432,0.00637426,21102.3,-0.00137194,1.03698,12.8078,10.2906,117.901,87.2616,0.881331,12.5387,11.2466,117.823,136.421,0.0780603,-49.1599 
184,30,31,5,184,14859.6,-0.262621,28.067,12.5612,118.541,0.493141,-274.134,10.6988,-7.01102,-3.41416,-6.9096,-3.5945,-7.9328,-191.226,7188.46,9.47426,8730.5,15877.6,-5.80693,-2.21006,-4.5014,-2.39041,-6.7287,0.791963,7340.78,23.3214,8882.81,0.452475,0.994471,0.00481308,16223.6,-0.00131959,0.698378,12.6679,10.2913,118.035,87.6669,0.763838,12.6709,11.3012,117.845,137.225,0.190254,-49.5584 
185,25,26,5,185,15506.4,-0.0450785,28.7605,12.5493,118.543,-0.00508429,34.5171,500,-5.665,-2.60822,-13.5176,-2.85614,-3.24283,-195.539,8362.95,4.96027,8138.75,11755,-4.43374,-1.37696,-11.0551,-1.62488,-2.01157,0.460787,8518.7,19.1198,8294.51,0.506667,0.996088,0.0042283,16813.2,-0.00126556,0.780817,12.866,10.4702,118.199,87.741,0.706821,12.6479,11.4565,117.815,136.988,0.384057,-49.2473 
186,20,21,5,186,17992.6,-0.257318,33.3578,12.5893,118.568,0.796145,-233.917,431.14,-4.20301,-0.452906,-8.18401,-7.35291,-3.59715,-168.447,9201.24,14.5625,9712.3,19733.2,-3.14235,0.607763,-6.06267,-6.29224,-2.53648,0.65209,9335.42,26.7602,9846.48,0.486678,0.995009,0.00498144,19181.9,-0.00117678,0.889511,12.7851,10.1784,118.004,86.9435,0.862821,12.4965,11.2301,117.921,136.228,0.083095,-49.2847 
187,6,7,5,187,22398.5,-0.295762,40.754,12.7612,118.345,0.194242,114.386,496.361,-8.90212,-6.37249,-5.26577,-2.74853,-8.24869,-184.401,11789.8,45.0937,11592.8,17653.3,-7.74099,-5.21137,-2.94353,-1.58741,-7.08756,0.880202,11936.7,58.4466,11739.7,0.504161,0.991504,0.00908766,23676.4,-0.00135538,1.11198,12.9194,10.3326,117.749,87.2818,1.00185,12.6552,11.4267,117.696,136.54,0.0533881,-49.2587 
188,8,9,5,188,19248.2,-0.28501,36.7317,12.2625,118.452,0.238288,669.374,394.678,-4.32975,-5.73205,-8.054,-1.01605,-1.91236,-190.912,10380.2,18.5783,9934.36,19855.1,-3.12763,-4.52992,-5.64976,0.18607,-0.710237,0.591529,10532.3,32.4028,10086.4,0.510812,0.994645,0.00588297,20618.7,-0.00131717,1.0485,12.4484,9.98923,117.952,87.1633,0.910619,12.2682,11.0811,117.766,136.516,0.186097,-49.3531 
189,10,11,5,189,19480.8,-0.0316811,36.6185,12.2626,118.606,0.00824741,-39.8207,500,-6.68995,-1.84525,-8.59901,-1.90403,-3.6481,-168.776,10448.8,20.3129,10093.9,14628.4,-5.62722,-0.782514,-6.47354,-0.841298,-2.58536,0.603092,10583.3,32.5343,10228.3,0.508528,0.994649,0.00582526,20811.6,-0.00128921,1.03929,12.5001,10.1011,118.147,87.0598,0.924207,12.3575,10.9809,117.877,136.198,0.270017,-49.1383 
190,18,19,5,190,18749.8,-0.00164929,34.6986,12.4758,118.622,0.00737013,-25.0999,0.000120903,-3.1269,-1.33783,-12.049,-4.17987,-6.11822,-170.09,10105.5,7.74803,9725.13,14098.1,-2.05589,-0.266814,-9.90694,-3.10886,-5.0472,0.514025,10241,20.0647,9860.61,0.509461,0.996583,0.00373438,20101.6,-0.00139978,0.961214,12.9761,10.2589,118.061,87.0196,0.858731,12.5032,11.2933,118.064,136.252,-0.00345916,-49.2326 
191,12,13,5,191,21619.8,0.00936671,39.0546,-12.6393,118.307,0.00486139,-28.5119,481.382,-6.50648,-5.12456,-10.0856,-4.92359,-2.8008,-177.441,11613.4,48.8289,10733.4,16073.6,-5.38918,-4.00726,-7.85101,-3.80629,-1.6835,0.654707,11754.7,61.6778,10874.7,0.519443,0.990901,0.0103398,22629.5,-0.00112876,1.08609,12.9129,10.4336,117.983,86.8326,0.93894,12.5936,11.3574,117.697,136.031,0.285863,-49.1984 
192,40,41,5,192,15004.4,-0.303403,27.7363,12.991,118.515,-0.0402819,421.281,40.8524,-5.33497,-5.04768,-12.1198,-3.55118,-2.78657,-202.962,8007.8,19.471,8183.22,12282.2,-4.05698,-3.76968,-9.56376,-2.27318,-1.50857,0.548286,8169.46,34.168,8344.89,0.494689,0.992734,0.00748601,16514.4,-0.00153947,0.727048,13.1964,10.6122,117.9,87.0498,0.665611,13.1946,11.7774,117.858,136.543,0.0412827,-49.4932 
193,60,61,5,193,14851.4,-0.250699,27.222,13.086,118.493,-0.108317,223.688,2.85549e-08,-6.60895,-1.11154,-8.4493,-1.88619,-3.5489,-178.005,7830.56,22.6623,8101.65,12385.1,-5.4881,0.0093075,-6.2076,-0.765345,-2.42805,0.582817,7972.35,35.552,8243.44,0.491641,0.992256,0.00788195,16215.8,-0.00145808,0.691935,13.4096,10.728,117.893,87.87,0.661559,13.009,11.9341,117.791,137.343,0.101567,-49.4733 
194,50,51,5,194,15552.2,-0.264375,28.2338,-13.0268,118.262,0.21589,-19.9272,276.643,-6.0998,-6.9831,-5.48237,-3.07436,-1.93445,-187.85,8058.47,1.27353,8444.35,12113.1,-4.91696,-5.80026,-3.11668,-1.89152,-0.751608,0.810847,8208.1,14.8762,8593.98,0.488517,0.996838,0.00317856,16802.1,-0.00135885,0.73629,13.2581,10.5082,117.725,87.0733,0.697364,13.159,11.6469,117.551,136.404,0.174537,-49.331 
195,3,4,5,195,21412.4,-0.136019,39.6333,12.5022,118.637,-0.275775,184.942,3.43087e-06,-3.14917,-5.18634,-5.78074,-4.39419,-2.71373,-143.378,11408.9,36.4216,10943.8,17790.5,-2.24636,-4.28353,-3.97511,-3.49137,-1.81092,0.748527,11523.1,46.804,11058,0.510298,0.992942,0.00773656,22581.1,-0.00131192,1.09893,12.7209,10.285,118.13,87.9332,0.967745,12.5223,11.2925,117.958,137.252,0.172046,-49.3185 
196,5,6,5,196,21839.7,-0.299818,40.6718,-12.4998,118.313,0.20044,98.1276,94.7602,-5.74724,-9.99915,-4.41329,-1.27447,-3.27464,-186.657,11742.3,30.1812,11148.3,17190.1,-4.57191,-8.82382,-2.06263,-0.0991406,-2.09931,0.883182,11891,43.6975,11297,0.512809,0.99361,0.00707497,23188,-0.00129329,1.14802,12.6489,10.1643,117.9,87.004,1.01127,12.4748,10.9394,117.541,136.023,0.358812,-49.0194 
197,16,17,5,197,20537.8,-0.282904,37.629,12.7081,118.499,0.342633,46.3047,279.556,-3.57059,-4.3571,-4.54882,-3.16194,-1.71118,-164.369,10520,18.5292,10930,16083.3,-2.5356,-3.32212,-2.47885,-2.12696,-0.676198,0.777477,10651,30.4315,11060.9,0.49056,0.995025,0.00504258,21711.9,-0.00132008,1.01027,12.8473,10.2463,117.971,87.8064,0.951961,12.7638,11.2777,117.842,137.074,0.128289,-49.2673 
198,14,15,5,198,19277.6,-0.125506,35.3456,12.8485,118.758,0.129945,-216.856,246.593,-7.8436,-3.12687,-9.82448,-3.68396,-3.72034,-181.27,10548.4,37.7526,9726.47,15701,-6.70219,-1.98546,-7.54167,-2.54255,-2.57893,0.646774,10692.7,50.8788,9870.85,0.519984,0.991742,0.00940573,20563.6,-0.00132936,0.975795,12.9129,10.5418,118.186,87.4712,0.824963,12.7291,11.6058,118.035,136.937,0.151216,-49.466 
199,4,5,5,199,22584.8,-0.136973,41.1193,12.6273,118.612,-0.0827251,-245.536,499.872,-9.19352,-7.34342,-4.69244,-1.83265,-3.36941,-156.075,11951.9,43.3041,11523.7,17563.8,-8.21076,-6.36065,-2.72691,-0.849889,-2.38665,0.867206,12076.2,54.6059,11648.1,0.509024,0.992149,0.00856182,23724.3,-0.00122852,1.1201,12.8745,10.4057,118.092,87.1021,0.98896,12.5899,11.5475,118.05,136.2,0.0418661,-49.0981 
