cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
150,-10,47.2127,1.275,150,7316.88,-0.768509,18.1545,13.555,112.235,-1.81347,1571.58,301.533,3.08474,4.04916,0.449615,-1.70447,-2.73217,51.734,42.0552,35.9188,10434.3,100789,2.75898,3.7234,-0.201895,-2.03023,-3.05793,1.16933,0.847214,32.1726,10393.1,8.31737e-05,0.0148246,0.00567004,10186.1,-0.00378024,0.0130683,-10.3691,-100.314,119.239,97.9999,0.771191,13.5268,12.4941,111.33,138.98,7.90848,-40.9802 
151,-10,47.2127,1.6,151,6079.72,-0.0166947,16.3424,12.315,112.12,-0.0307077,67.9532,500,-3.29278,-0.718676,-0.13663,-7.15385,-1.55814,106.289,899.688,31.2024,8538.42,6619.5,-3.96205,-1.38795,-1.47518,-7.82313,-2.22742,0.912586,815.025,23.5057,8453.76,0.089566,0.951954,0.00509589,9099.71,-0.00331958,0.093459,11.591,11.4906,111.416,87.6071,0.662737,13.3853,12.1912,111.15,138.078,0.266097,-50.4709 
152,-10,47.2127,1.3,152,8604.42,-0.0616329,19.7734,13.0657,112.322,0.0139663,-19.5432,496.165,-2.18631,-2.30374,-5.60339,-2.96578,-0.406469,56.9185,315.32,318.146,11565.8,8419.17,-2.54471,-2.66214,-6.32019,-3.32418,-0.76487,0.595277,269.983,314.024,11520.4,0.0233549,0.329438,0.0478115,11560,-6.50773,6.51035,4303.17,2451.25,110.449,97.8547,0.85111,13.7649,12.5251,111.487,138.227,-1.03805,-40.3723 
153,-10,47.2127,1.25,153,8555.26,-0.0977552,20.3432,12.8942,112.309,-0.0315087,210.199,500,-2.70778,-1.60723,-4.67922,-1.14265,-0.0299552,26.6076,191.965,259.633,11910,8754.67,-2.87532,-1.77477,-5.0143,-1.31019,-0.197496,0.551176,170.771,257.707,11888.8,0.0144455,0.274658,0.0383971,11821.8,-4.34522,4.34674,4124.48,-2116.64,109.306,97.5642,0.874183,13.424,12.8204,111.449,139.335,-2.1426,-41.7711 
154,-10,47.2127,1.2,154,8251.63,-0.041723,19.229,12.9471,112.493,-0.159934,149.607,4.46969e-10,-1.99175,-0.140512,-3.65549,-0.0282537,-1.74714,57.2107,274.49,267.286,11199.4,8883.35,-2.35199,-0.500752,-4.37597,-0.388494,-2.10739,0.55001,228.92,263.143,11153.8,0.0205132,0.332047,0.0416494,11159.6,-2.3071,2.30867,2641.21,-1688.3,111.184,97.7378,0.810889,13.5682,12.7917,111.584,139.114,-0.400382,-41.3764 
155,-10,47.2127,1.225,155,8172.23,-0.141581,19.2548,12.9426,112.066,0.417454,-389.548,2.28457e-10,-1.6218,0.123178,-3.77286,-0.156656,1.53261,79.1614,245.747,310.949,11246.5,13406.3,-2.12026,-0.375281,-4.76978,-0.655115,1.03415,0.307351,182.692,305.217,11183.4,0.0163961,0.254864,0.047868,11142.5,-8.27197,8.27497,4654.47,2690.31,110.386,97.8743,0.871831,13.302,12.1658,111.103,137.722,-0.717132,-39.8473 
156,-10,47.2127,1.325,156,7885.65,-0.838766,19.6874,13.5318,112.077,0.989125,-2805.66,494.132,-1.03158,-0.845306,-5.38511,-3.57611,0.440339,15.6574,307.362,276.61,10923.8,99012.6,-1.13017,-0.943897,-5.58229,-3.6747,0.341749,0.492025,294.89,275.476,10911.3,0.0268376,0.379537,0.0444405,10988,-1.38193,1.38628,1715.44,990.856,106.644,97.9995,0.847671,13.3586,12.1373,111.207,138.346,-4.5631,-40.3461 
157,-10,47.2127,1.65,157,7300.59,-0.0722722,17.9881,12.8022,112.404,0.0588006,-6.53092,500,3.23746,-0.758116,-0.940425,-2.29342,-2.13557,65.8154,1082.44,58.9653,9425.99,7509.07,2.82304,-1.17254,-1.76927,-2.70784,-2.54999,0.670932,1030.01,54.1994,9373.57,0.100822,0.915679,0.0105391,10216.1,-0.00332834,0.0931262,13.7701,11.8523,111.473,88.6223,0.698515,13.5548,12.7246,111.504,138.598,-0.0308036,-49.976 
158,-10,47.2127,0,158,8077.38,-0.785393,19.6488,13.4069,112.155,2.56092,-808.927,499.999,-1.07288,-2.48203,-3.57164,-1.91329,3.51948,9.21413,160.678,265.022,11391.4,76012.8,-1.13089,-2.54005,-3.68768,-1.97131,3.46146,0.371612,153.338,264.355,11384.1,0.0135581,0.248943,0.0410215,11309.7,-5.16331,5.16493,4174.99,2374.05,111.734,97.5833,0.89008,13.1986,12.1092,111.373,138.474,0.36162,-40.8907 
159,-10,47.2127,1.35,159,7190.21,-0.035805,17.7514,12.5989,112.339,0.0151124,6.61217,500,-1.42966,1.59225,-4.94074,-3.32995,-1.57468,84.3602,238.625,230.075,10130,7283.7,-1.96085,1.06106,-6.00313,-3.86115,-2.10587,0.533554,171.429,223.966,10062.8,0.0170866,0.304292,0.0393847,10033,-3.86315,3.86524,3140.07,2115.76,109.607,97.9771,0.774934,13.2177,-12.3309,111.374,139.137,-1.76708,-41.1595 
160,-10,47.2127,1.4,160,7797.53,-0.0168423,18.413,12.729,112.327,0.0240308,-32.6174,500,-0.996737,0.952536,-3.52042,-1.91319,-1.61929,51.8504,438.438,61.9442,10543.5,7655.35,-1.32323,0.626047,-4.1734,-2.23968,-1.94578,0.539158,397.138,58.1896,10502.2,0.037153,0.795916,0.0101035,10689.3,-0.00386015,0.0272218,10.9283,72.7695,117.528,97.9999,0.802932,13.482,11.8566,111.102,137.293,6.42552,-39.293 
161,-10,47.2127,1.5,161,7619.38,-0.805855,18.8158,13.458,112.117,-0.148891,517.011,396.346,-0.222393,-1.75117,-5.92018,-2.42707,1.02406,21.2355,842.418,90.8272,10025.1,10749.1,-0.356107,-1.88488,-6.18761,-2.56078,0.89035,0.387307,825.503,89.2895,10008.1,0.0776324,0.84084,0.0161689,10633.5,-0.00345656,0.0582727,13.4335,17.3054,113.093,90.0132,0.742287,13.5441,12.7138,111.368,139.165,1.72521,-49.152 
162,-10,47.2127,1.45,162,7931.16,-0.815757,19.8066,13.3685,112.331,2.57295,1239.14,479.315,-0.896188,-1.20235,-3.60591,-1.89471,-1.8766,48.1141,452.633,54.2005,10885.8,112407,-1.19915,-1.50531,-4.21183,-2.19767,-2.17957,0.627058,414.308,50.7164,10847.5,0.0375115,0.823573,0.00853907,11044.8,-0.116459,0.121743,470.157,274.702,108.526,98,0.835755,13.1767,12.2207,111.423,138.858,-2.89731,-40.8577 
163,-10,47.2127,1.375,163,8389.41,-0.606678,20.5221,13.2493,112.172,0.669629,1658.07,4.73851e-12,0.136937,-4.06943,-3.09704,-4.40467,-2.77309,15.5547,288.469,90.9852,11488.8,44995,0.0389931,-4.16737,-3.29293,-4.50261,-2.87104,0.777429,276.079,89.8588,11476.4,0.0239591,0.637108,0.0142184,11522.9,-0.00426747,0.022231,11.6552,87.0048,118.209,98,0.849142,13.5105,12.3235,111.081,139.395,7.12737,-41.3948 
164,-10,47.2127,1.275,164,8193.66,-0.146254,19.2375,12.8576,111.995,0.999828,-1179.36,1.25085e-05,3.9498,1.65212,-1.83857,0.59356,-1.892,45.1846,105.427,47.9123,11250.8,46437.4,3.66528,1.36761,-2.4076,0.309045,-2.17652,4.17706,69.4359,44.6404,11214.8,0.00627815,0.470572,0.0072791,11059.9,-0.00309924,0.00352227,-11.1385,-0.112099,135.597,75.908,0.85576,13.5424,12.3766,111.162,137.733,24.4352,-61.8251 
165,-10,47.2127,1.6,165,8170.9,-0.256341,19.7973,12.9085,112.549,0.319975,639.637,1.32074e-09,-2.48841,1.35833,-1.8606,1.62267,-1.38788,60.2478,1219.11,67.2546,10400,14981.7,-2.86777,0.978964,-2.61933,1.2433,-1.76724,0.479473,1171.12,62.8919,10352,0.103491,0.914094,0.0110675,11316.1,-0.00352709,0.107362,12.6665,12.5718,112.489,89.248,0.790366,13.5953,12.2852,111.544,139.235,0.944443,-49.9873 
166,-10,47.2127,1.3,166,8177.63,-0.0782482,19.2231,12.7333,112.288,0.0656043,-11.095,2.61478e-08,-0.551732,-1.71467,-2.6182,-1.87754,2.81166,96.8197,251.747,266.451,10864.1,7991.89,-1.16138,-2.32431,-3.8375,-2.48719,2.20201,0.495622,174.627,259.44,10787,0.0162506,0.277782,0.0424253,10745.8,-5.89622,5.89872,3983.59,2456.81,106.816,97.9302,0.824211,13.3485,12.5365,111.432,139.164,-4.61581,-41.2336 
167,-10,47.2127,1.25,167,9204.92,-0.755647,21.0911,13.5419,112.308,0.590518,951.814,118.897,-1.85751,-2.33215,-2.24504,-1.34341,-0.47157,15.2284,282.213,245.818,11862.6,27594.7,-1.9534,-2.42804,-2.43682,-1.4393,-0.56746,0.723874,270.083,244.716,11850.4,0.0227276,0.386752,0.0366461,11883.5,-2.45069,2.453,2813.25,-1581.35,106.812,97.6753,0.879885,13.4472,12.705,111.586,139.895,-4.77312,-42.2195 
168,-10,47.2127,1.2,168,8696.55,-0.778672,20.7307,13.3718,112.093,0.599974,857.844,416.259,1.55489,1.54768,-5.1552,1.23057,-2.1271,48.4295,194.446,325.887,11655,25778.6,1.24994,1.24273,-5.76509,0.925623,-2.43205,-0.206376,155.87,322.38,11616.4,0.013507,0.216475,0.048636,11540,-2.84205,2.84337,3291.29,1863.12,109.874,97.703,0.884789,13.2755,12.5017,111.289,138.486,-1.41543,-40.7833 
