cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
54,5,47.2277,1.275,54,9893.52,-0.0926263,22.8387,12.925,112.586,0.00060873,-91.4152,500,-0.747024,-3.85411,-9.33639,-3.76723,-1.99509,52.4312,988.649,103.895,12589.3,9611.22,-1.07717,-4.18426,-9.99668,-4.09738,-2.32523,0.538914,946.885,100.098,12547.5,0.0714985,0.843883,0.0144827,13243.4,-0.00383719,0.0798687,12.7178,14.6748,113.103,90.0086,0.960991,13.5525,12.2555,111.614,139.202,1.48824,-49.1932 
55,5,47.2277,1.6,55,6654.55,-0.00284576,18.1609,-12.2703,112.284,-0.00272021,10.6963,1.04962e-07,-2.47106,-1.59176,-1.10754,-0.692738,-2.63277,60.8219,4406.75,68.4754,6003.29,7255.1,-2.85404,-1.97474,-1.8735,-1.07572,-3.01575,0.826427,4358.31,64.0712,5954.84,0.427534,0.974919,0.0194349,10194.1,-0.00376918,0.407972,12.7109,10.8256,111.466,89.6445,0.438278,13.5072,13.1326,111.506,139.327,-0.0395449,-49.6822 
56,5,47.2277,1.3,56,6727.28,-0.136139,18.5713,12.4573,112.324,0.140215,-62.8805,2.44144e-07,-0.93367,-2.98954,-4.97687,-2.19762,-0.380509,61.1191,911.73,59.3167,9771.55,7818.16,-1.31852,-3.37439,-5.74657,-2.58247,-0.76536,0.583199,863.047,54.8909,9722.87,0.0830535,0.899845,0.0102926,10391.5,-0.00393238,0.0843799,12.4086,12.9299,112.057,89.1124,0.762348,13.3177,12.1643,111.382,139.074,0.675196,-49.9618 
57,5,47.2277,1.125,57,7695.93,-0.0726228,19.719,12.7379,112.087,0.284739,-486.908,0.00238355,-0.343992,-4.4613,-6.32248,-0.531362,-0.0626186,76.5357,237.842,330.218,11044.7,12689.9,-0.825916,-4.94322,-7.28633,-1.01329,-0.544543,0.50139,176.878,324.676,10983.7,0.0161666,0.237401,0.0516401,10940.9,-4.39256,4.39494,3195.2,-2055.53,106.841,97.5444,0.844326,13.2751,12.5018,111.261,138.109,-4.41946,-40.5648 
58,5,47.2277,1.175,58,8498.73,-0.140662,20.5059,13.0842,112.403,-0.695918,737.855,2.75146e-07,0.948116,-3.22672,-7.38408,-1.96623,1.66738,26.2638,102.711,204.649,12194.5,25449.9,0.78274,-3.39209,-7.71483,-2.13161,1.50201,0.295693,81.7908,202.747,12173.6,0.00680912,0.187336,0.0297664,12011.9,-6.24985,6.25188,4453.2,2391.1,112.588,97.4689,0.899948,13.7081,12.3919,111.417,140.265,1.17099,-42.7966 
59,5,47.2277,1.25,59,8812.53,-0.255707,21.7862,12.7347,112.435,0.446769,1002.44,0.11571,-1.28922,-2.94277,-3.82968,-2.9224,-0.432249,34.3552,632.923,77.7945,11898.4,23610.8,-1.50555,-3.15909,-4.26233,-3.13873,-0.648575,0.66476,605.557,75.3068,11871,0.049477,0.821268,0.0115508,12239.2,-0.00383051,0.0528986,12.2835,16.4245,112.522,87.8089,0.91342,13.2742,12.413,111.452,139.43,1.07024,-51.6213 
60,5,47.2277,1.2,60,10148.5,-0.867788,23.9663,13.459,112.219,-2.07753,10892.1,499.993,-2.62878,-1.75947,-2.84421,-2.42707,0.322764,3.09041,303.661,324.955,13334.9,747138,-2.64824,-1.77893,-2.88312,-2.44653,0.303305,0.695021,301.2,324.731,13332.5,0.0225331,0.346414,0.0429405,13367,-6.18067,6.18408,3762.23,2219.07,107.693,97.821,1.03807,13.2886,12.2023,111.342,138.683,-3.6491,-40.8621 
61,5,47.2277,1.225,61,8954.59,-0.218209,21.32,13.0479,112.377,-0.493493,3310.14,500,0.139716,-4.21257,-5.94381,-3.43577,-0.669159,39.5652,343.429,83.5006,12245.3,62232.6,-0.109415,-4.4617,-6.44207,-3.6849,-0.918291,0.58748,311.914,80.6356,12213.8,0.0253972,0.688512,0.0120155,12281.4,-0.00458281,0.0239783,-12.5749,-83.3,119.75,98,0.92053,13.4193,12.1438,111.213,139.076,8.53689,-41.076 
62,5,47.2277,1.1,62,7851.44,-0.288306,21.282,12.7448,111.915,0.449921,500.362,490.606,0.176896,-3.95146,-3.34376,-0.363978,-3.248,70.0539,211.146,261.421,11304.4,16158.1,-0.264215,-4.39257,-4.22598,-0.805089,-3.68911,0.684085,155.346,256.348,11248.6,0.0138962,0.257214,0.0402889,11179,-4.43119,4.43293,3613.77,-2161.94,108.126,97.2996,0.882687,13.2365,12.1206,111.255,138.687,-3.12846,-41.3876 
63,5,47.2277,1.325,63,7656.01,-0.129573,19.9812,12.3824,112.416,-0.102197,145.097,2.9668e-06,-0.711095,-1.54989,-6.58464,-2.74198,-1.78977,40.1603,1932.99,86.168,9583.67,8536.9,-0.963974,-1.80277,-7.0904,-2.99485,-2.04265,0.523963,1901,83.2599,9551.68,0.168803,0.92881,0.0158035,11261.7,-0.00380131,0.180324,12.2441,11.4296,111.9,89.0029,0.740999,13.1739,12.4326,111.515,139.034,0.384718,-50.0314 
64,5,47.2277,1.65,64,7147.02,-0.0684641,18.8223,12.4317,112.211,0.0391231,26.7173,500,-3.19799,-2.43622,1.43621,-2.23769,1.80301,131.819,4913.82,61.6745,5808.61,7651.3,-4.02802,-3.26624,-0.22384,-3.06772,0.972986,0.976714,4808.82,52.1292,5703.61,0.46246,0.981383,0.0165575,10398.4,-0.00373127,0.445097,12.9047,10.9796,111.601,87.7905,0.418815,13.65,13.3511,111.211,136.951,0.390209,-49.1602 
65,5,47.2277,0,65,7824.99,-0.966699,20.3099,13.7665,112.202,0.384501,981.259,27.956,-0.388494,-1.0436,-3.76999,-2.03067,-4.95123,86.7806,259.969,286.136,11438.9,21384,-0.934928,-1.59003,-4.86286,-2.5771,-5.49767,0.685508,190.845,279.852,11369.8,0.0168394,0.280413,0.0433743,11333.2,-11.6258,11.629,5304.54,2994.61,110.341,97.9433,0.850337,13.4996,12.4834,111.321,138.754,-0.980092,-40.8106 
66,5,47.2277,1.35,66,6296.53,-0.884059,18.0707,13.1165,112.244,-4.04081,3127.1,289.171,-0.210257,-2.29382,-2.46474,1.67326,-3.18219,58.1041,2239.41,57.6899,7814.42,419061,-0.576123,-2.65969,-3.19647,1.30739,-3.54806,0.631443,2193.13,53.4825,7768.14,0.223654,0.959071,0.0125238,9805.91,-0.00374449,0.215659,12.329,10.9661,111.808,88.5658,0.587916,13.343,12.747,111.379,138.368,0.428554,-49.8026 
67,5,47.2277,1.4,67,6355.92,-0.00538467,18.1202,12.3872,112.42,-0.00134899,2.02469,2.52788e-11,-4.39873,-1.79081,-1.9334,-3.39248,-4.09679,113.448,3407.8,59.6659,7141.62,7306.97,-5.11308,-2.50516,-3.3621,-4.10683,-4.81113,0.831036,3317.43,51.4509,7051.26,0.324359,0.973576,0.013263,10227.7,-0.00425296,0.325586,12.7098,10.6446,111.947,89.0537,0.53151,13.7547,12.7059,111.415,138.726,0.531963,-49.6725 
68,5,47.2277,1.5,68,6413.5,-0.0384078,18.3561,12.3093,112.18,0.0155427,228.4,0.00105793,-3.53594,-1.88032,0.442594,-1.42663,-6.16972,99.2414,4197.31,60.0314,6434.29,7470.99,-4.16084,-2.50522,-0.807199,-2.05152,-6.79462,0.950537,4118.26,52.8451,6355.24,0.398038,0.978037,0.0150864,10346.4,-0.00422466,0.395159,12.5126,10.8491,111.395,89.2832,0.475763,13.5653,12.9548,111.355,138.987,0.0401116,-49.7036 
69,5,47.2277,1.45,69,6496.91,-0.00813589,17.7022,12.3897,112.258,0.00188566,5.13899,8.13736e-13,0.622069,-0.107911,-3.55263,-4.24328,1.29499,77.0064,3790.48,56.9609,6413.92,7140.08,0.13718,-0.592799,-4.52241,-4.72817,0.8101,0.491641,3729.14,51.3846,6352.58,0.374612,0.976454,0.0146816,9954.67,-0.00374044,0.352421,12.725,10.8194,111.585,88.8157,0.473674,13.4797,13.004,111.422,138.479,0.162776,-49.6636 
70,5,47.2277,1.15,70,9688.11,-0.937939,23.2432,13.63,112.318,0.414517,94.9813,495.628,-1.75772,-1.03692,-6.01796,-1.68575,-1.81999,100.113,206.233,103.148,13058.4,11594.7,-2.38811,-1.6673,-7.27873,-2.31613,-2.45038,0.547923,126.489,95.8988,12978.6,0.00984692,0.429779,0.0134285,12845.5,-0.00442922,0.0150065,-9.44488,9693.78,119.483,63.9723,0.971529,13.523,12.3969,111.209,138.467,8.27383,-74.495 
71,5,47.2277,1.375,71,7301.79,-0.926846,19.9026,13.2501,111.986,1.78848,-1083.98,196.71,-0.98607,-2.15209,-6.39633,-0.72961,-1.1109,96.339,2636.43,63.1913,8480.35,71695.4,-1.59269,-2.75871,-7.60957,-1.33623,-1.71752,0.493193,2559.69,56.2152,8403.61,0.237113,0.962989,0.0121726,10795.2,-0.00383582,0.261145,-12.3529,-10.6014,111.494,89.1711,0.639612,13.5215,12.5501,111.038,138.985,0.45664,-49.814 
72,5,47.2277,1.275,72,7564.87,-0.0225556,19.3674,12.6272,112.166,0.096631,-21.8804,500,-0.857741,0.236084,-5.44234,-0.47897,-3.11891,96.5637,1034.79,70.5288,10242.3,8029.92,-1.46578,-0.371952,-6.65841,-1.08701,-3.72695,0.499747,957.875,63.5364,10165.4,0.0877181,0.895994,0.0113826,10919.9,-0.00380519,0.0950969,12.968,12.1386,111.614,88.1622,0.778494,13.4668,12.4543,111.207,138.377,0.407103,-50.2149 
73,5,47.2277,1.6,73,6671.81,-0.0283612,17.7954,-12.4237,112.182,-0.870118,73.7285,500,-1.14184,-1.57589,-9.79594,-2.10513,-1.62021,106.354,4365.41,87.6896,6022.18,9285.4,-1.81152,-2.24558,-11.1353,-2.77481,-2.28989,0.450301,4280.69,79.9882,5937.46,0.423856,0.968335,0.0242155,10099.4,-0.00381513,0.382384,12.8799,11.3162,111.596,88.801,0.426502,13.7532,13.4677,111.425,138.704,0.171027,-49.9031 
74,5,47.2277,1.3,74,7367.97,-0.059377,18.9,12.5317,112.314,0.0833517,-54.998,500,2.0963,-0.608189,-9.29357,-8.72624,-3.3621,0.303048,1473.9,70.3389,9493.86,7859.43,2.0944,-0.610097,-9.29739,-8.72815,-3.36401,0.532918,1473.66,70.317,9493.62,0.136736,0.922932,0.0134604,10777.4,-0.00367516,0.127455,12.7431,12.4683,112.129,88.7961,0.714679,13.411,12.6317,111.495,138.782,0.63336,-49.9859 
75,5,47.2277,1.125,75,7683.44,-0.0154423,19.2621,12.9665,112.107,-0.0321669,31.2331,500,-0.202246,-0.633286,-6.60276,-0.0682679,1.39477,66.2872,281.107,287.367,11163.3,8163.29,-0.619639,-1.05068,-7.43754,-0.485661,0.977373,0.13679,228.307,282.567,11110.5,0.0205375,0.315865,0.0447526,11116.6,-10.1343,10.1358,5747.09,-3252.55,107.273,97.8792,0.824804,13.7635,12.5185,111.26,138.453,-3.98702,-40.5739 
76,5,47.2277,1.175,76,8777.48,-0.233867,21.0271,13.137,112.078,0.0751579,463.892,500,-2.13239,1.7013,-2.79958,-1.92594,-4.45202,10.2335,249.673,255.142,12056.2,10127.3,-2.19683,1.63687,-2.92846,-1.99037,-4.51645,0.707015,241.522,254.401,12048.1,0.0200456,0.351701,0.0374407,12048.6,-7.78827,7.79104,4464.3,-2589.07,106.134,97.8834,0.907871,13.4769,-12.493,111.236,139.585,-5.10128,-41.7016 
