cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
39,1,47.5386,1.12,39,16290.1,0.283432,25.465,12.6332,95.587,0.367768,-396.141,491.74,0.355179,3.52437,-0.0702174,-0.761857,4.92629,-251.339,1035.86,52.978,13805,15215.2,1.93779,5.10698,3.09501,0.820756,6.5089,0.822833,1388.38,79.0911,14157.5,0.105668,0.909346,0.0101861,13139.1,0.00216884,0.11562,10.2383,9.01067,96.2855,76.0871,1.13867,12.2935,11.6457,95.241,128.164,1.04448,-52.0764 
40,1,47.5386,1.18,40,14028.9,0.299957,22.5399,12.0104,95.4211,-0.359384,96.4724,318.257,-2.77649,1.22979,-0.865332,-1.17808,-1.76307,-230.77,3214.24,74.6675,9434.38,9941.22,-1.32339,2.68289,2.04087,0.275025,-0.30997,0.393576,3537.92,98.6436,9758.06,0.30402,0.953477,0.0182813,11637.1,0.00200193,0.383102,10.9004,9.026,96.2513,77.423,0.825836,11.808,11.3091,94.8215,129.151,1.42981,-51.728 
41,1,47.5386,1.24,41,14828.9,0.300182,23.8316,12.0875,95.5036,-1.5923,1902.22,212.076,-1.41772,0.860009,5.0717,0.783694,2.27318,-225.782,4894.34,76.0102,8448.58,107978,0.00397125,2.2817,7.91508,2.20538,3.69487,0.508411,5211.02,99.4681,8765.26,0.417343,0.967676,0.0204762,12486.2,0.00199946,0.52194,11.5283,9.80026,95.7153,77.1192,0.697348,12.0352,11.7765,95.0379,128.935,0.677362,-51.8157 
42,1,47.5386,1.16,42,14969.5,0.238872,23.8022,12.4106,95.6436,-0.939981,-554.879,500,-0.434548,2.52784,4.91214,0.735,1.8377,-235.174,2602.46,96.3162,10960.6,26595.3,1.04628,4.00867,7.87379,2.21583,3.31853,0.573539,2932.32,120.75,11290.5,0.238334,0.932781,0.0193204,12303.4,0.00204862,0.294918,10.9169,9.32762,96.2748,76.8158,0.906057,12.1588,11.7014,95.18,128.889,1.09484,-52.0727 
43,1,47.5386,1.4,43,13497.9,0.0208993,22.6086,11.8081,95.8943,-0.0114034,-491.859,263.625,-2.28455,1.72424,0.73191,3.2179,1.39526,-252.293,4682.17,84.272,7435.94,8873.14,-0.695926,3.31286,3.90915,4.80652,2.98389,0.726948,5036.04,110.484,7789.8,0.437856,0.963027,0.0254617,11501.6,0.00192253,0.534702,11.1899,9.33195,96.1658,76.5387,0.648787,11.752,11.3554,95.2626,127.936,0.903196,-51.3972 
44,1,47.5386,0,44,15881.6,0.200505,25.6608,12.5575,95.3875,-0.0767441,-51.5884,13.9229,-1.37924,0.584135,-1.30453,-3.39437,-0.538292,-214.732,281.562,46.6192,14354.3,10618.7,-0.0271337,1.93624,1.39969,-2.04226,0.813815,0.327187,582.744,68.9289,14655.5,0.0457169,0.828503,0.00858952,12746.8,0.00169965,0.029176,9.5678,7.42032,95.9206,73.0356,1.2017,12.2322,11.7164,95.0984,127.659,0.822199,-54.6234 
45,1,47.5386,1.3,45,14193.7,0.293489,22.8062,12.0593,96.0527,0.0251913,-344.35,0.564771,-2.94247,0.561196,-3.01525,-1.48167,-1.00725,-284.392,4716.07,91.6303,8067.56,9235.41,-1.15173,2.35194,0.56624,0.309068,0.783489,0.801945,5114.96,121.178,8466.45,0.421258,0.960192,0.0256882,12142.1,0.00195227,0.532077,11.1155,9.45239,96.4444,76.2288,0.659847,12.2504,11.7133,95.4723,127.952,0.972127,-51.7231 
46,1,47.5386,1.1,46,15830.1,0.277566,25.0966,12.4469,95.6875,-0.212759,89.7269,478.413,-0.480724,-0.333433,0.224737,0.457451,-0.351291,-226.442,746.681,62.9245,13688.6,10790.3,0.945123,1.09241,3.07643,1.8833,1.07455,0.618868,1064.29,86.451,14006.2,0.0838718,0.875541,0.0112422,12689.5,0.0022218,0.0688137,10.4058,9.02572,96.3475,76.3628,1.17148,12.0246,11.426,95.3461,128.84,1.0014,-52.4775 
47,1,47.5386,1.14,47,15899,0.277239,25.0361,12.5384,95.4826,-0.485244,-1719.85,482.959,-1.45596,-0.768659,-0.719189,3.9623,1.21776,-248.542,1637.78,78.9173,12783.4,37386.1,0.109043,0.796342,2.41081,5.5273,2.78277,0.792641,1986.39,104.74,13132,0.154151,0.91552,0.0144797,12886,0.002133,0.185282,10.4029,9.03663,96.3815,76.3498,1.05953,12.2672,11.6874,95.1278,128.26,1.25372,-51.9104 
48,1,47.5386,0,48,16460.8,-0.00501332,26.1169,12.8036,95.4203,-0.0224439,21.3226,3.62459e-12,2.94072,0.141,1.68315,2.26161,-2.71197,-241.789,246.576,57.6708,14638.3,10901.1,4.46321,1.66348,4.72812,3.7841,-1.18949,0.648452,585.709,82.7917,14977.4,0.0449958,0.801688,0.0100801,13017,0.00217125,0.0232798,9.08708,7.12986,95.7715,73.6797,1.26178,12.204,11.3153,95.1601,127.794,0.611396,-54.1147 
