cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
105,-5,47.2177,2.2,105,14300.7,-0.0018467,26.8096,12.9922,113.577,-0.00808191,-1.5394,5.19956e-12,-0.244683,-0.240306,0.329079,0.337035,1.34259,70.1934,4112.87,129.002,11635.5,11339.3,-0.686672,-0.682295,-0.5549,-0.104954,0.900597,0.508165,4056.96,123.919,11579.6,0.263354,0.949259,0.0193321,15405,-0.0015439,0.361758,12.6284,11.0794,113.045,89.6185,0.877528,13.2736,12.5409,112.808,139.156,0.237254,-49.5377 
106,-5,47.2177,6,106,14583.1,-0.47005,27.8311,13.297,113.238,0.0633926,-113.243,55.1171,2.15818,0.491412,-3.45703,0.643072,0.650518,76.0053,2700.3,91.0518,13370.7,12280.7,1.6796,0.0128269,-4.4142,0.164487,0.171932,-0.850541,2639.76,85.5481,13310.2,0.168312,0.946331,0.0117012,15683.7,-0.00165482,0.251977,11.8738,11.1385,112.815,89.5781,1.01206,13.4249,12.3918,112.471,138.945,0.344346,-49.3671 
107,-5,47.2177,2,107,15229.2,-0.277206,28.3449,-13.4782,113.416,0.12436,632.017,500,0.190019,-0.47856,2.51728,2.64398,-1.03541,50.2433,1904.73,123.258,14763.1,14995.2,-0.12635,-0.794929,1.88454,2.32761,-1.35178,0.0281291,1864.71,119.62,14723.1,0.114446,0.899069,0.0147458,16293.3,-0.00162115,0.178325,11.9556,11.0034,113.039,88.449,1.10422,13.6221,12.3445,112.488,138.175,0.550849,-49.7258 
108,-5,47.2177,3,108,14270.1,-0.0571425,26.7842,13.2094,113.524,0.0247878,30.8473,7.06641e-09,0.613908,-1.8536,-1.2167,2.65731,0.988026,108.246,4342.74,120.933,11541.6,11542.3,-0.0676864,-2.5352,-2.57989,1.97571,0.306432,0.110576,4256.51,113.094,11455.4,0.274919,0.955569,0.0178615,15482.8,-0.00171066,0.393626,12.3747,10.9808,112.967,89.4913,0.867171,13.5545,12.3484,112.657,138.795,0.310513,-49.3034 
109,-5,47.2177,10,109,13466.7,-0.56594,26.2157,13.6062,113.323,-0.0355012,-431.552,12.2512,-0.647775,-2.44523,-1.24582,0.858397,-1.98265,108.195,6325.74,124.671,9021.72,12110.3,-1.32905,-3.1265,-2.60836,0.177124,-2.66393,0.726893,6239.56,116.836,8935.54,0.416071,0.968271,0.0235198,14996.4,-0.00205322,0.533592,13.1947,11.1894,112.844,89.7461,0.648555,13.6764,-12.9383,112.498,139.207,0.345904,-49.4606 
110,-5,47.2177,2.5,110,14452.9,0.00213034,27.1899,13.2731,113.412,-0.0423235,9.48989,9.8798e-05,1.13407,-0.291275,-0.27231,-0.132197,-0.410579,56.0098,2420.25,136.405,13628.6,11761.4,0.781386,-0.643954,-0.977668,-0.484876,-0.763258,0.531851,2375.64,132.349,13584,0.151431,0.911166,0.0176313,15688,-0.00179459,0.211815,12.2125,11.499,113.392,89.4881,0.991432,13.6378,12.7425,112.564,139.365,0.82773,-49.877 
111,-5,47.2177,5,111,13822.3,0.0393366,26.4648,12.9718,113.414,-0.00357746,-7.28425,0.00237429,-2.24747,-0.698172,2.67807,-2.06325,0.682507,56.1512,4107.7,107.618,11411.7,11176.3,-2.60104,-1.05174,1.97093,-2.41682,0.328938,1.52283,4062.97,103.552,11367,0.267254,0.957303,0.0165043,15202.6,-0.00184054,0.36518,12.3348,11.3663,113.03,89.3117,0.860546,13.4334,12.4349,112.505,138.81,0.525486,-49.4982 
112,-5,47.2177,8,112,14349.3,0.0348577,27.125,13.1778,113.339,0.0374517,-177.659,480.018,-0.273584,-0.422348,2.43566,-0.20011,-0.147687,68.6212,2381.03,121.222,13650.5,11852.7,-0.705674,-0.854438,1.57148,-0.6322,-0.579777,2.30891,2326.37,116.253,13595.8,0.148647,0.919582,0.0155069,15650.3,-0.00186655,0.212267,11.9492,11.6538,113.35,89.6761,1.00601,13.6712,12.5211,112.508,139.539,0.842829,-49.8633 
113,-5,47.2177,4,113,13604.7,-0.491052,26.7291,13.1392,113.494,0.154256,726.476,414.194,1.4053,0.172968,3.75366,1.1222,0.761037,87.4637,3388.1,117.093,11826.7,15080.7,0.854561,-0.377767,2.65219,0.571467,0.210302,0.321821,3318.43,110.76,11757.1,0.223609,0.944813,0.0170579,14840.3,-0.00171799,0.323204,11.9858,10.7531,112.961,88.5156,0.900299,13.351,12.3896,112.651,138.243,0.310366,-49.7275 
114,-5,47.2177,1.5,114,14671.5,-0.0826062,27.6232,13.0732,113.384,-0.149758,-24.3516,468.349,1.56469,2.00612,1.57133,1.2159,1.53812,61.5437,1237.41,130.894,14909.5,11874.5,1.17717,1.6186,0.79628,0.828376,1.1506,0.857068,1188.39,126.437,14860.4,0.0754456,0.843036,0.0154313,15751.6,-0.00170273,0.10015,11.4291,14.0201,113.912,88.7836,1.13494,13.5196,12.2128,112.535,138.047,1.37767,-49.263 
