cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
39,8,47.5456,0,39,16308,0.0446609,25.7136,12.8431,95.7908,-0.211486,-65.0038,500,0.323508,0.0177222,3.05755,0.32257,-4.52308,-189.77,11.9334,44.7009,14825.9,11198,1.51844,1.21266,5.44741,1.5175,-3.32815,0.144546,278.105,64.4173,15092,0.0217193,0.711566,0.00780132,12804.5,0.00174793,0.0150215,11.9825,7.76241,118.957,60.5987,1.21594,12.3469,11.8259,95.4981,127.219,23.4587,-66.6201 
40,8,47.5456,1.8,40,12807,0.14152,20.2669,12.4191,96.1816,-0.301022,271.981,1.56805e-06,0.097056,3.18509,1.4672,-1.06859,-1.23528,-253.639,7113.73,56.6429,4579.99,10858.8,1.69415,4.78219,4.66139,0.528506,0.361818,0.612457,7469.48,82.995,4935.74,0.645806,0.980926,0.0300446,11566.1,0.0016672,0.722964,11.958,9.74441,96.3475,76.0222,0.363774,12.2306,11.8586,95.2884,127.104,1.05913,-51.0818 
41,8,47.5456,2.2,41,11188.6,0.0427304,17.9514,12.0506,96.1582,-0.134226,67.6527,500,0.946001,0.302541,3.27523,2.43005,1.95156,-246.062,6777.89,41.8728,3269.32,7337.74,2.49539,1.85193,6.374,3.97943,3.50094,0.649813,7123.01,67.4378,3614.44,0.703646,0.983702,0.0332277,10123,0.00179396,0.733366,11.6847,9.31674,96.3331,75.7452,0.277128,11.3614,11.3757,95.3152,126.627,1.01789,-50.8821 
42,8,47.5456,2.6,42,12457.2,0.117688,20.0759,12.2652,96.3356,0.303613,-218.043,500,0.458102,0.908197,1.55076,0.948709,1.45742,-205.878,7918.9,45.8987,3537.24,10170.8,1.75446,2.20456,4.14348,2.24507,2.75378,0.683736,8207.67,67.2886,3826,0.72103,0.985856,0.0313808,11383.3,0.00152034,0.795079,11.8189,10.0055,96.6168,75.7651,0.277523,12.226,11.9224,95.3154,126.949,1.30132,-51.1839 
43,8,47.5456,4,43,13624.9,0.263362,20.8733,12.7478,96.0284,0.594618,-468.87,471.832,0.12342,1.57216,3.26753,2.08616,2.11529,-234.853,8673.85,51.6938,3832.04,17737.9,1.60223,3.05096,6.22515,3.56497,3.5941,0.654876,9003.25,76.0941,4161.45,0.722732,0.985425,0.0325862,12457.3,0.00164193,0.804272,12.5277,10.2065,96.27,75.1832,0.293006,12.5629,12.087,95.1337,126.193,1.13637,-51.0103 
44,8,47.5456,2,44,12583.8,0.259148,20.2199,12.0649,96.2718,-0.0618625,889.019,1.97317,-0.980791,0.850752,1.2167,3.63584,1.20676,-224.989,7372.51,69.8231,4135.56,9731.76,0.435904,2.26745,4.05009,5.05253,2.62346,0.719318,7688.08,93.1986,4451.13,0.675429,0.979226,0.0371379,11382.5,0.00165047,0.76003,11.575,9.88392,96.4857,75.408,0.315453,12.434,12.1142,95.4823,126.148,1.00339,-50.7403 
45,8,47.5456,0,45,17168.3,0.156537,26.9194,12.8673,96.0131,1.4679,695.71,6.93778e-08,3.09389,-2.71449,-0.0674703,0.0972688,0.955311,-253.293,90.0248,66.4738,15513.4,44520.3,4.6888,-1.11957,3.12236,1.69218,2.55023,0.714436,445.292,92.7899,15868.7,0.0327029,0.732781,0.0106567,13616.3,0.00196535,0.0176161,12.4672,7.35898,118.962,58.2176,1.29193,12.4439,11.524,95.7022,126.931,23.26,-68.7138 
46,8,47.5456,3,46,11628.9,0.00386189,18.6786,12.3072,96.1079,-0.0083242,-0.488576,500,0.788886,-1.41313,-4.66972,0.949257,-1.29001,-226.526,7326.98,65.5534,3252.37,7483.56,2.21526,0.0132439,-1.81698,2.37563,0.136363,1.6215,7644.71,89.0885,3570.09,0.720663,0.980014,0.0439479,10607.9,0.00151024,0.744829,11.7781,9.93274,96.2985,76.5113,0.250678,12.4878,11.9176,95.0378,127.336,1.26074,-50.8242 
47,8,47.5456,1.4,47,13163.6,-0.00338534,21.9242,11.9737,95.9522,0.0138479,-16.7935,4.25831e-11,3.97597,0.235845,0.186305,0.182316,2.0337,-202.342,2551.28,38.3313,9319.59,8553.29,5.25006,1.50994,2.73449,1.45641,3.30779,0.808223,2835.08,59.3538,9603.4,0.262364,0.964658,0.011257,10805.9,0.00173887,0.322655,10.4919,8.86697,96.2927,74.8961,0.830741,11.6891,11.3792,95.4659,126.138,0.826823,-51.2417 
48,8,47.5456,1.2,48,17344,0.133121,27.0313,12.8875,95.7166,-0.043943,-445.495,500,-0.222816,3.10337,-0.775651,2.61917,3.22475,-198.472,90.9868,51.625,15578.2,11977.8,1.02691,4.3531,1.7238,3.86889,4.47448,0.888407,369.364,72.2455,15856.6,0.0272989,0.744995,0.0083231,13530.3,0.00213255,0.0221359,9.80122,6.49641,119.899,61.0621,1.30199,12.3646,11.5307,95.5174,127.562,24.3817,-66.5003 
49,8,47.5456,0,49,15285.4,0.296263,24.6177,12.1224,95.8075,0.0364097,7.49379,0.00951792,1.78174,0.497352,-0.0551106,1.11154,-0.474531,-218.738,74.2009,78.5399,13667,9723.6,3.15907,1.87468,2.69955,2.48888,0.902801,0.757343,381.002,101.266,13973.8,0.0318052,0.682533,0.0131736,11979.2,0.00207441,0.0145232,11.2255,8.66866,119.233,61.0504,1.24554,11.7585,10.9993,95.4629,127.466,23.7704,-66.4159 
50,8,47.5456,2.4,50,11130.4,0.267625,17.9167,11.8001,96.3137,-0.776474,698.047,73.9861,2.28192,-3.09991,-0.0265114,-1.7649,0.116269,-233.26,6840.23,44.9178,3199.03,24526.8,3.7507,-1.63113,2.91105,-0.296121,1.58505,0.539358,7167.4,69.1526,3526.2,0.710055,0.983396,0.0348662,10094.1,0.00150359,0.732261,11.5267,9.69349,96.4748,76.2205,0.261001,12.0348,11.6506,95.3239,127.083,1.15088,-50.8628 
51,8,47.5456,1.6,51,13911.8,0.279718,22.0629,12.2588,96.1295,-0.180064,92.0327,499.623,3.44928,-3.16389,3.58323,-1.66978,1.44472,-228.585,7119.57,69.7471,5590.84,9344,4.88862,-1.72455,6.4619,-0.230445,2.88405,0.473768,7440.18,93.4962,5911.45,0.602605,0.978482,0.0283101,12346.7,0.00186138,0.734507,11.7803,9.64153,96.3321,75.3812,0.451624,12.2149,11.7454,95.4481,126.222,0.884038,-50.8409 
52,8,47.5456,0,52,16751.3,0.00510005,27.123,12.6582,95.9467,0.00641478,-25.004,500,0.0777153,-0.194305,-1.96745,-0.790421,-0.157506,-199.476,-46.4487,40.7038,15300.3,11181.7,1.33376,1.06174,0.544645,0.465628,1.09854,0.879084,233.336,61.4286,15580.1,0.0177243,0.684599,0.00721063,13164.8,0.00171246,0.0157244,-10.9772,-7.97343,122.023,58.8823,1.29467,12.1823,11.6296,95.6861,127.446,26.3368,-68.5637 
53,8,47.5456,1.8,53,13847.2,0.00419395,22.4106,12.3331,96.1104,-0.00866138,-16.7243,500,2.34007,-1.09145,-1.8609,1.84332,2.44756,-224.555,7513.63,64.2908,5228.55,9002.19,3.75404,0.322512,0.967031,3.25729,3.86152,0.92049,7828.59,87.6212,5543.51,0.629829,0.980789,0.0282927,12429.7,0.0016859,0.746247,11.8158,10.0674,96.2386,76.0547,0.398946,12.4064,12.2755,95.4951,127.518,0.743572,-51.4635 
54,8,47.5456,2.2,54,12955.9,0.0110612,20.572,12.574,96.5282,-0.0154331,-13.097,500,-0.0848001,-1.30452,-1.21739,-1.94647,-4.2243,-213.125,7778.86,39.1583,4059.08,8427.22,1.25719,0.0374697,1.46659,-0.604484,-2.88231,3.02135,8077.79,61.3012,4358.01,0.690708,0.986894,0.0252572,11694.9,0.00148167,0.747991,12.2009,10.2391,96.6609,76.6725,0.307398,12.5757,12.3144,95.6,127.954,1.06088,-51.2817 
55,8,47.5456,2.6,55,13456.1,0.194463,21.0104,12.6238,96.2931,-1.31097,440.32,500,2.63411,-2.9114,-1.23292,-1.69417,-2.80099,-222.346,8090.62,58.2062,4210.6,27425.5,4.03416,-1.51135,1.56719,-0.294122,-1.40093,0.345628,8402.48,81.3071,4522.46,0.691214,0.983348,0.0320566,12156.1,0.00163464,0.792916,12.2769,9.96563,96.4569,75.9507,0.330369,12.2233,11.9698,95.338,126.994,1.1189,-51.0434 
56,8,47.5456,4,56,13292.9,0.169821,20.716,12.6933,96.1831,-0.611108,354.54,0.00483883,1.56756,-2.30372,2.44906,-1.3947,-0.975924,-228.182,8309.74,57.6214,3911.95,15613.1,3.00436,-0.866919,5.32266,0.042102,0.460877,0.331583,8629.78,81.3286,4232,0.710718,0.983775,0.0341903,12142.3,0.00154717,0.766021,12.3213,10.5103,96.3138,76.541,0.286271,12.5455,12.5841,95.4282,127.692,0.885586,-51.1508 
57,8,47.5456,2,57,12490,0.30044,20.4395,11.6065,96.43,-0.31624,-247.027,426.215,2.9355,0.411581,-0.591643,3.15924,-0.848569,-237.538,7275.16,49.5753,4060.83,10265.7,4.43122,1.9073,2.39979,4.65495,0.647147,0.82908,7608.33,74.2546,4394.01,0.675974,0.983207,0.0301901,11255.4,0.00184134,0.753948,11.4606,9.90812,96.4778,76.6235,0.327861,11.5979,11.9453,95.7978,127.83,0.679942,-51.2069 
58,8,47.5456,0,58,17612.2,0.231316,27.7956,12.8197,95.7868,0.0268661,-224.563,124.274,2.70916,-0.0907224,1.66845,3.16108,1.86776,-179.917,76.4822,52.5281,16081.1,11796.2,3.84205,1.04217,3.93423,4.29397,3.00065,0.755836,328.833,71.2208,16333.5,0.0236816,0.72515,0.00796835,13885.6,0.00182028,0.0178417,13.045,8.2642,118.867,60.094,1.33278,12.4492,11.5799,95.5293,127.245,23.3374,-67.1505 
