cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
65,-2,47.5356,1.8,65,13973.9,0.160023,23.1461,12.3298,96.4497,-0.0533592,-39.247,447.575,2.24385,0.0301528,-1.44036,1.09614,-0.112421,-189.798,4609.66,61.6006,8549.07,9358.48,3.43896,1.22526,0.949862,2.29125,1.08269,0.894319,4875.87,81.3199,8815.28,0.385953,0.971641,0.0167093,12633.3,4380.06,30402.4,76495.8,0.00117621,0.493017,11.4186,9.86273,96.6579,72.803,0.691349,12.49,11.7725,95.8528,123.219,0.805109,-50.4162 
66,-2,47.5356,1.14,66,16059.6,0.130588,25.7889,12.9525,96.4214,-0.0131285,-431.476,3.00208,1.30604,-1.67781,-0.100726,3.29999,-4.9628,-115.125,47.4596,14.7463,15003.4,11058.2,2.03095,-0.952901,1.3491,4.02491,-4.23789,0.390698,208.934,26.7074,15164.9,0.0154149,0.817196,0.0032337,13554,9225.71,893.995,232269,0.00114837,0.0174705,-12.1301,8.86769,121.089,56.8405,1.19025,12.673,12.0122,96.1857,123.52,24.9037,-66.6799 
67,-2,47.5356,0,67,14806.4,0.129073,24.4619,12.5493,96.426,-0.1731,-36.2394,20.7485,1.81075,-0.51676,0.538358,-1.06309,-1.70951,-116.664,-131.441,-12.8984,13901.5,10197.4,2.54535,0.217842,2.00756,-0.328485,-0.974912,0.421011,32.1911,-0.777519,14065.1,0.00259406,1.04413,-0.000101842,12409.5,8383.24,880.883,209981,0.000957234,0.0171613,-9.50335,-7.20278,122.172,57.4519,1.15565,12.3116,11.8656,96.1735,122.988,25.9981,-65.5358 
68,-2,47.5356,1.2,68,12754.1,0.056199,21.5695,12.1624,96.566,-0.854943,803.506,500,2.39754,2.98735,-0.417022,-4.35549,-1.74002,-143.163,3085.04,46.2635,8720.09,30902.5,3.299,3.88881,1.3859,-3.45403,-0.838559,0.676276,3285.84,61.1376,8920.89,0.295059,0.968466,0.0124671,11136.2,4154.62,15611.1,85763,0.00124337,0.360997,10.9907,9.51806,97.0636,72.3595,0.761713,11.979,11.3608,96.1415,123.006,0.922121,-50.6468 
69,-2,47.5356,1.1,69,14809.4,-0.00729288,24.3686,12.8239,96.3978,-0.00227837,17.1053,1.06508e-11,2.02278,1.55202,-1.11268,1.1186,-1.06598,-136.84,358.931,14.9856,13581.8,10174.2,2.88442,2.41367,0.610612,1.98025,-0.204335,0.920541,550.863,29.2027,13773.7,0.0434717,0.915104,0.00389039,12671.8,7941.76,1209.69,198337,0.00113785,0.0612626,9.45449,8.359,96.6045,72.1893,1.1301,12.4503,11.5873,96.0386,123.86,0.565914,-51.671 
70,-2,47.5356,0,70,16659.6,0.0802305,27.8426,12.587,96.6744,0.200023,-188.886,499.998,1.84242,0.046569,-4.0601,2.30793,-1.34447,-149.346,-105.411,1.71424,15794.9,12638.3,2.78281,0.986963,-2.17931,3.24832,-0.404078,1.49142,104.061,17.2307,16004.3,0.00733453,0.775332,0.00197934,14187.9,10882.1,976.383,274501,0.000995843,0.0175916,9.27481,8.7019,119.694,55.973,1.3384,12.2634,11.6265,96.3898,123.235,23.3043,-67.2617 
71,-2,47.5356,1.3,71,12907.1,0.0908789,22.6726,11.9111,96.6765,0.315381,-360.708,53.6594,-0.764038,-6.09587,-1.83331,-0.660223,-1.79575,-100.692,3502.87,47.8022,8669.7,12494.5,-0.130009,-5.46184,-0.565257,-0.0261951,-1.16172,0.923042,3644.1,58.2637,8810.93,0.319722,0.972782,0.0120346,11397.7,4309.59,20810.2,84927,0.000952733,0.429741,10.7812,9.33849,96.9146,72.3737,0.756621,11.9185,11.4785,96.2205,122.761,0.694104,-50.3876 
72,-2,47.5356,1.16,72,13639.1,0.113412,23.1539,12.2398,96.7236,-0.0580189,-91.7722,432.991,1.09156,3.61862,4.29778,0.871324,-2.04256,-123.746,994.938,20.0477,11778.1,9398.93,1.87075,4.39782,5.85617,1.65052,-1.26337,0.531952,1168.5,32.9045,11951.6,0.0999922,0.953035,0.00504597,11685.9,6397.34,2879.1,156831,0.00108116,0.146822,10.0991,8.53174,97.0581,72.2587,1.02697,12.0206,11.4673,96.3319,122.916,0.726186,-50.6569 
73,-2,47.5356,1.6,73,12680.7,0.108413,21.5832,12.1924,96.5018,0.277012,415.901,176.866,1.19136,-0.195731,-0.0165392,-0.445155,-3.63138,-120.719,4068.93,51.7318,7868.81,12316.9,1.9515,0.564406,1.50374,0.314983,-2.87124,-0.0275744,4238.25,64.274,8038.13,0.374675,0.974147,0.0145159,11311.8,3714.59,24598.6,65676.7,0.000934071,0.447345,11.2651,9.81926,96.8461,72.7291,0.635901,12.2761,12.1368,96.0393,123.519,0.806769,-50.7896 
74,-2,47.5356,0,74,14893.8,0.0986399,24.9729,12.5068,96.5334,0.0880922,-54.4821,499.768,3.47021,3.76271,-0.349484,-2.47524,-0.316945,-121.577,-77.5176,13.2252,14009.8,10323.6,4.23575,4.52825,1.18159,-1.7097,0.448594,0.863942,93.0061,25.8566,14180.3,0.00739806,0.672714,0.00334767,12571.7,8684.8,840.658,218205,0.000918921,0.0165705,11.6312,7.8071,120.101,59.7324,1.19291,12.1928,11.6897,96.2507,123.679,23.8501,-63.9465 
75,-2,47.5356,1.24,75,14281.4,0.12086,23.4103,12.6445,96.2435,-0.30701,-19.4965,498.17,5.86092,1.85052,2.14599,-3.78756,1.10443,-124.933,1459.69,44.2273,11890.2,9831,6.64759,2.63719,3.71933,-3.00089,1.8911,0.687302,1634.93,57.2074,12065.4,0.133436,0.942299,0.00865859,12252.5,6251.02,4361.44,151496,0.00127937,0.18177,10.646,9.14366,96.5229,72.963,0.988492,12.4535,11.5367,95.8861,123.773,0.636846,-50.81 
76,-2,47.5356,1.18,76,14885,0.125971,24.6614,12.5312,96.2847,0.703563,-642.188,78.464,4.08101,3.41364,1.75059,-1.41161,1.00366,-117.758,1070.52,22.0668,12833.4,24768.5,4.8225,4.15513,3.23357,-0.670117,1.74515,0.756623,1235.68,34.3013,12998.6,0.0974944,0.953672,0.00483754,12674.4,7243.81,2995.5,178441,0.00126272,0.143358,10.0453,9.25463,96.8686,72.5116,1.07341,12.3731,11.5937,95.8999,123.483,0.968654,-50.9711 
77,-2,47.5356,2,77,12674.2,0.0859149,21.8905,12.1312,96.48,-0.0449591,-7.69824,333.408,-0.74413,-2.94979,-0.652123,-2.98732,1.11814,-93.3781,3508.78,35.5318,8488.94,8656.11,-0.156153,-2.36182,0.523832,-2.39934,1.70612,1.19492,3639.75,45.2334,8619.91,0.324246,0.978715,0.00957399,11225.3,4010.82,20113,77990.8,0.000759697,0.410472,11.1167,9.62414,96.9334,73.2533,0.702555,12.2059,11.9316,95.9261,124.002,1.0073,-50.7485 
78,-2,47.5356,1.4,78,12242.7,0.0946342,20.8822,12.0919,96.346,-1.02842,200.593,0.0713748,2.82168,0.82047,-0.410318,-1.32781,-3.49609,-151.216,4025.26,43.9579,7411.65,14935.5,3.77385,1.77264,1.49402,-0.375645,-2.54392,0.637458,4237.36,59.6686,7623.75,0.387106,0.97595,0.0142127,10946.3,3589.42,25783.9,61245.4,0.00101894,0.469329,11.1194,9.46545,96.7061,72.7203,0.635253,12.0844,11.5216,95.573,123.243,1.13306,-50.5224 
79,-2,47.5356,1.8,79,12957.6,0.109736,22.6354,11.8847,96.7615,-0.0504806,-119.21,446.328,1.05606,1.21726,-6.43742,-0.808834,-5.1045,-118.251,3866.76,50.3756,8255.92,8953.23,1.80065,1.96185,-4.94823,-0.0642402,-4.35991,0.117943,4032.62,62.6614,8421.78,0.352385,0.973527,0.0135207,11443.8,4296.88,25466.7,79785.2,0.00108627,0.483,10.8505,9.05188,97.2436,73.0462,0.7455,11.7122,11.2652,96.0491,123.49,1.19451,-50.4434 
80,-2,47.5356,1.14,80,14539.6,0.0930757,24.3722,12.5252,96.867,-0.170032,34.7058,102.662,4.58405,1.98051,6.66858,1.43386,0.919799,-136.898,-86.7233,7.6008,13797.2,10129.6,5.44606,2.84252,8.3926,2.29587,1.78181,0.59571,105.289,21.824,13989.2,0.0084803,0.733819,0.00286556,12415.8,8531.4,889.172,214179,0.000840875,0.0170051,10.9907,-7.53782,119.263,55.8558,1.1948,12.2097,11.428,96.5134,123.248,22.75,-67.3924 
81,-2,47.5356,0,81,15670.1,0.0356386,25.0239,13.0463,96.2833,-0.0388159,-81.2934,500,4.18869,2.09137,4.24778,1.02125,0.574162,-128.739,7.29412,10.8225,14610.4,10730.4,4.99933,2.902,5.86905,1.83188,1.3848,0.654499,187.863,24.1979,14791,0.0142278,0.816052,0.00300461,13203.9,8880.24,905.428,222664,0.00119663,0.0135345,12.6835,9.28503,119.147,57.5218,1.17357,12.6168,11.8947,95.9561,123.271,23.1908,-65.7494 
82,-2,47.5356,1.2,82,14117.9,0.129997,23.4079,12.4264,96.5389,0.498325,-586.193,500,-0.66568,2.97201,4.12286,-2.72036,1.2456,-99.2205,1314.61,35.7572,11790.7,18978.3,-0.0409145,3.59678,5.37239,-2.0956,1.87036,0.382698,1453.78,46.0658,11929.9,0.121634,0.947461,0.00706283,11952.1,6310.08,3719.96,153510,0.00137274,0.163645,10.8331,8.83951,96.8765,72.2731,1.00863,12.1209,11.5267,96.1286,123.12,0.747886,-50.8471 
83,-2,47.5356,1.1,83,15778.3,0.0610686,25.8421,12.6927,96.0182,-0.0854975,-80.2694,500,1.40815,0.199039,-5.35611,-1.95293,0.934524,-136.395,-125.8,-3.49597,14826.8,10901.1,2.26699,1.05788,-3.63842,-1.09409,1.79337,10.4325,65.5077,10.6749,15018.1,0.00493227,0.778104,0.00130766,13281.5,9395.34,849.364,236428,0.00101168,0.0188351,8.68814,6.70204,120.699,59.4737,1.21907,12.4111,11.9076,95.7196,123.938,24.9791,-64.4645 
