cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0,47.5376,0,0,16425.9,0.375337,25.5704,12.2889,95.435,-0.974363,346.103,32.9093,-2.83584,-2.19548,3.1361,3.02369,1.68237,-252.469,104.444,55.8296,14363.6,21207.2,-1.24611,-0.605751,6.31555,4.61342,3.2721,0.488586,458.556,82.0601,14717.7,0.0361801,0.761517,0.0101664,12674.3,0.00242757,0.0179007,12.5937,7.5124,120.866,60.5715,1.27149,11.9386,11.2361,95.1962,126.409,25.6701,-65.8372 
1,0,47.5376,1.3,1,15754.3,0.285717,24.828,12.4781,95.6989,-0.854178,559.626,406.924,-1.34328,1.99262,2.50437,2.69956,1.29418,-216.829,639.9,53.8371,13479.8,25646.4,0.0220342,3.35794,5.235,4.06487,2.65949,0.658721,944.025,76.3648,13783.9,0.0762254,0.875992,0.0101024,12384.6,0.00228337,0.0767555,9.51262,8.25939,95.856,75.2563,1.18359,12.046,11.2025,95.3452,127.363,0.51077,-52.1063 
2,0,47.5376,0,2,16972.4,0.196433,26.417,12.6735,95.381,-0.0710487,91.0927,500,-0.821838,2.60127,1.0834,-0.471032,-0.226088,-231.257,77.9814,49.5614,15140.9,11109.4,0.634328,4.05743,3.99573,0.985133,1.23008,0.63351,402.342,73.5881,15465.3,0.0303917,0.757533,0.00868907,13238.5,0.00208594,0.01671,10.0697,9.74924,119.745,58.9272,1.24987,12.3044,11.7953,95.1127,127.256,24.6327,-68.3291 
3,0,47.5376,1.35,3,15246.1,0.43436,24.4887,11.5119,95.824,-0.0849045,61.3397,32.344,-2.0095,0.44073,6.87385,-0.435196,1.39509,-319.503,5348.61,92.9002,8054.42,9346.65,0.00232066,2.45255,10.8975,1.57663,3.40691,0.405674,5796.74,126.095,8502.56,0.450973,0.963329,0.0265925,12853.9,0.00263125,0.625649,10.9326,9.21839,96.148,74.9742,0.713531,11.4743,11.2745,95.1408,125.967,1.00726,-50.9924 
4,0,47.5376,1.325,4,15656.9,0.348556,25.0301,12.0081,95.8092,-0.263422,648.273,203.477,-0.570928,-1.2215,2.00146,4.97034,3.38593,-278.771,4118.56,82.7509,9867.81,15343.5,1.18442,0.533844,5.51215,6.72569,5.14128,0.711366,4509.57,111.714,10258.8,0.34624,0.958449,0.0196653,13024.4,0.00239605,0.477322,10.9607,9.24231,96.2728,75.708,0.826727,11.917,11.658,95.3466,126.979,0.926239,-51.2709 
5,0,47.5376,0,5,15750.6,0.217525,24.3678,12.4873,95.6312,-0.0282809,-185.796,500,-2.44256,-1.09788,1.34963,-1.83483,3.21804,-226.351,114.81,54.3603,13627.4,10076.6,-1.01728,0.327396,4.20018,-0.409558,4.64331,0.457624,432.29,77.8773,13944.9,0.0360045,0.760304,0.0101827,12006.6,0.00251555,0.0158758,11.0497,8.05484,117.852,60.5287,1.22857,11.8649,11.0802,95.3577,126.323,22.4943,-65.7945 
6,0,47.5376,1.2,6,16948.3,0.357767,26.5817,12.3232,95.389,-1.16357,995.973,18.1768,-0.723268,0.0415765,2.63572,0.188339,2.75375,-292.903,756.534,52.9697,14435.3,48389.2,1.12107,1.88591,6.32439,2.03267,4.59809,0.603788,1167.36,83.4012,14846.2,0.0865373,0.888867,0.0102424,13489.7,0.00222663,0.0897785,10.0666,8.939,95.8294,74.6475,1.19613,12.2261,11.8288,95.1542,126.178,0.675208,-51.53 
7,0,47.5376,1.175,7,16830.6,0.349608,26.1122,12.4817,95.3552,-0.223938,-108.326,485.761,2.30338,-2.71659,1.31396,0.457737,1.6531,-265.437,252.886,59.3846,14701,11399.6,3.97476,-1.04521,4.65673,2.12912,3.32448,0.642886,625.187,86.9624,15073.3,0.0475934,0.804232,0.0105159,13136,0.00237338,0.0305548,9.64677,6.95118,96.1745,72.8444,1.22545,12.2148,11.7456,95.1089,126.985,1.06561,-54.141 
8,0,47.5376,1.275,8,16519.2,0.330994,25.8156,12.4455,95.6126,-2.69022,689.123,171.1,-3.00099,-3.76724,-4.85257,0.525818,-3.57961,-279.15,290.173,46.2916,14367.5,70809.2,-1.24325,-2.0095,-1.3371,2.28355,-1.82187,0.676104,681.708,75.2942,14759,0.0527161,0.838022,0.00931014,12931.7,0.00238991,0.0343009,10.4459,7.63748,96.8591,73.2559,1.22034,12.073,11.6141,95.3332,126.178,1.52586,-52.9221 
9,0,47.5376,1.25,9,14153.6,0.24068,22.3841,11.8373,95.556,-0.0781537,-480.006,5.6375e-07,1.16154,-0.113075,1.18302,0.489469,1.45605,-343.186,2561.71,50.8733,9691.97,9846.8,3.32249,2.04787,5.50492,2.65042,3.617,0.678877,3043.07,86.5289,10173.3,0.264916,0.952598,0.0154263,11486.9,0.00254558,0.324595,10.4231,8.80247,96.2225,75.2303,0.862404,11.6483,11.2703,94.9708,126.465,1.25169,-51.2348 
