cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0,47.2227,1.43,0,12648.4,-0.433022,26.5216,13.1198,113.821,-0.977657,1111.42,2.3768e-06,0.830132,1.82377,-0.800815,-1.21606,0.17314,299.423,2496.78,101.054,12796.2,46699.3,-1.05526,-0.0616195,-4.57159,-3.10145,-1.71225,0.5647,2258.28,79.3723,12557.7,0.15505,0.942056,0.0115092,14564.9,-0.00270015,0.232203,12.403,10.9083,113.442,87.8143,0.988641,13.3409,12.2128,112.864,137.251,0.577937,-49.4371 
1,0,47.2227,1.53,1,10309.7,-0.113173,22.5547,12.481,113.848,-0.00401003,110.157,500,2.26944,0.427854,3.19305,0.553257,1.02232,252.92,4961.88,84.0827,7812.08,9178.31,0.67687,-1.16471,0.00791425,-1.03931,-0.570249,1.00379,4760.42,65.7682,7610.62,0.389597,0.976393,0.0156694,12218.8,-0.00244412,0.459928,12.5123,10.8344,113.182,87.4563,0.630154,12.8919,12.0545,112.899,136.527,0.283168,-49.071 
2,0,47.2227,1.3,2,14037.2,-0.651317,27.4549,13.7514,113.456,-0.675813,4005.51,238.242,2.51322,-0.573841,-0.520203,0.418369,-1.67881,172.649,447.196,90.7636,15518.6,100411,1.4261,-1.66097,-2.69445,-0.668756,-2.76594,0.576611,309.674,78.2617,15381,0.0201308,0.693354,0.00928595,15383.1,-0.00231677,0.0286107,12.3909,22.3396,113.587,84.0625,1.15242,13.6792,12.4505,112.642,136.77,0.944391,-52.7076 
3,0,47.2227,1.45,3,11427,-0.630643,24.2171,13.2026,113.65,-0.0295826,606.031,80.803,0.688912,-0.0240941,-0.780704,2.98619,2.49552,200.979,2984.19,88.3042,10764.8,10991.8,-0.576597,-1.2896,-3.31172,1.72068,1.23001,-0.486922,2824.1,73.7509,10604.8,0.213676,0.956296,0.0126489,13216.8,-0.0024387,0.270374,12.2254,11.4587,113.173,87.8001,0.834665,13.3272,12.228,112.827,136.938,0.345428,-49.1379 
4,0,47.2227,1.48,4,10983.9,-0.663102,23.0643,13.446,113.558,-0.0254938,108.199,207.527,-1.77175,-1.24133,0.595285,0.134639,-1.98295,220.078,4205.64,102.095,9065.26,10185.3,-3.15753,-2.62711,-2.17626,-1.25113,-3.36872,0.827017,4030.34,86.1583,8889.96,0.316291,0.963939,0.0175399,12742.5,-0.00237779,0.362198,12.8189,11.4419,113.208,87.8505,0.692288,13.4314,12.3135,112.66,137.12,0.548317,-49.2692 
5,0,47.2227,1.7,5,10580.9,-0.690376,23.2944,13.2273,113.569,0.0478671,1062.56,0.16941,0.281904,2.47026,1.45933,2.07079,1.29807,261.266,6998.49,84.1305,6251.57,11686.2,-1.36322,0.82514,-1.83091,0.425668,-0.347053,0.200606,6790.38,65.2116,6043.47,0.53413,0.983472,0.0194897,12713,-0.00275771,0.627379,12.9096,10.8976,113.076,87.4437,0.482053,13.3352,12.3975,112.693,136.361,0.383569,-48.9176 
6,0,47.2227,0,6,14195.6,-0.642609,27.9002,13.6638,113.626,1.56023,-1158.28,208.652,2.48748,0.929145,2.90548,1.04008,-2.14096,244.083,115.926,122.875,15923.2,71240,0.950556,-0.607783,-0.168376,-0.496844,-3.67789,0.95791,-78.4954,105.2,15728.8,-0.00511847,-0.743291,0.0121708,15335.7,-0.76715,0.768714,1339.3,1254.01,105.165,96.6628,1.18248,13.5469,12.4782,112.803,136.99,-7.63786,-40.3276 
7,0,47.2227,1.38,7,12514.7,0.0292108,25.6335,12.7119,113.678,-0.00486686,-15.6687,2.26559e-13,0.448645,0.546017,2.48791,1.84146,0.221158,165.531,1399.69,96.7479,13301.3,10610,-0.593662,-0.49629,0.403294,0.799153,-0.82115,1.5691,1267.84,84.7614,13169.4,0.0894489,0.895258,0.0117173,14173.9,-0.00232023,0.118309,11.6843,13.4379,113.04,87.2112,1.02915,13.1571,12.3336,112.874,137.137,0.165622,-49.9262 
8,0,47.2227,1.58,8,10849.5,-0.0222089,23.3768,12.498,113.391,0.00218084,4.79178,1.53743e-12,0.235106,1.75041,4.17404,1.81482,2.1026,173.712,6288.47,84.92,7044.95,9511.21,-0.858715,0.656588,1.9864,0.720994,1.00878,0.434725,6150.1,72.3411,6906.58,0.476067,0.979831,0.0189294,12918.6,-0.00255124,0.578566,12.6312,10.8627,113.094,86.9402,0.569088,12.8871,12.135,112.539,135.95,0.554994,-49.0094 
9,0,47.2227,1.5,9,11358.4,-0.650843,24.0268,13.3405,113.631,0.461443,-422.728,3.50639,0.846002,2.10975,0.678841,1.72363,1.71384,220.384,4485.51,81.8643,9315.57,16784.3,-0.541697,0.722046,-2.09656,0.335931,0.326139,-0.671712,4309.96,65.9058,9140.02,0.324859,0.973937,0.0131087,13267.2,-0.00253072,0.397791,12.776,11.1358,113.201,87.2183,0.715301,13.4791,12.2116,112.761,136.269,0.439985,-49.0507 
