cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
46,1.25,46,12028.1,-0.0573431,20.1815,13.2682,98.407,-0.0702758,49.7188,155.577,0.0111941,-2.5445,-0.248738,-5.4856,-1.64925,-39.9766,361.292,17.2071,11556.1,8830.62,0.262916,-2.29278,0.254706,-5.23388,-1.39753,1.0303,417.363,21.3605,11612.1,0.0415062,0.917798,0.00337711,10055.4,0.000182742,0.0609931,9.68015,9.05055,98.4332,71.0404,0.872885,13.0856,12.2458,98.0843,122.563,0.348915,-51.5225 
47,1.425,47,11117.5,-0.0243378,19.1588,12.7486,98.3648,0.0142859,-10.7643,337.141,-0.170653,2.72322,0.464808,-1.83798,0.0912221,-76.2163,3337.49,61.218,7691.71,7956.11,0.309261,3.20313,1.42464,-1.35807,0.571136,0.656722,3444.39,69.1365,7798.62,0.347313,0.966066,0.0160683,9917.24,0.000266497,0.34992,11.5765,10.109,98.2246,71.9772,0.590409,12.8134,12.1751,97.9068,122.252,0.317859,-50.2753 
48,1.325,48,11828.9,-0.0276488,19.6656,13.2312,98.3946,0.000326889,1.39562,500,-1.95501,0.173537,0.560752,2.78478,0.540123,-34.5468,1825.11,30.4734,9865.27,8470.35,-1.73747,0.391069,0.995816,3.00231,0.757656,0.707919,1873.57,34.0626,9913.72,0.185466,0.969165,0.0062895,10102,0.00031003,0.196802,11.3432,9.97341,98.5211,70.8583,0.7275,13.1724,12.4168,97.9537,121.556,0.567472,-50.6972 
49,1.3,49,12747.7,-0.0313427,20.8431,13.4555,98.1353,-0.00728216,88.2054,23.9506,0.889497,0.943713,-1.66131,-0.799952,-1.14245,-43.2899,849.424,19.4127,11640.6,9150.62,1.16208,1.2163,-1.11614,-0.527367,-0.869862,-7.26814,910.143,23.9103,11701.4,0.0856825,0.956046,0.00375001,10622.3,0.000388287,0.111283,10.9828,8.80801,97.9121,70.7248,0.84844,13.2601,12.5163,97.7382,121.72,0.173865,-50.995 
50,1.225,50,11906.4,-0.056219,19.973,13.2679,98.077,0.059546,5.03404,3.98014,-0.671917,4.66236,-0.206846,1.98791,-0.746281,-50.0241,251.111,7.68279,11559.4,8636.39,-0.356929,4.97735,0.42313,2.3029,-0.431292,0.938811,321.275,12.8801,11629.6,0.0322119,0.934441,0.00203604,9973.8,7.28842e-05,0.0600117,9.78074,7.83844,98.1157,70.3074,0.881183,13.1528,12.1174,97.6434,121.387,0.47226,-51.0797 
51,0,51,12500,-0.0362655,20.6703,13.3347,98.2576,0.0542973,-5.48793,45.0887,2.75609,1.24458,3.3318,-1.28741,-0.151085,-65.268,-119.704,8.56999,12462.5,8982.42,3.16707,1.65555,4.15375,-0.876436,0.25989,0.50313,-28.1589,15.3511,12554.1,-0.00270975,21.7519,0.00224746,10391.7,9.44597e-06,0.00810283,17.3779,10.8361,122.722,54.9515,0.930401,13.0659,12.4665,97.8891,122.492,24.8325,-67.5403 
52,1.45,52,10915.9,-0.0795498,19.0487,12.9212,98.4152,-0.0422272,118.173,413.651,0.100575,-2.10646,-2.55038,3.37982,-2.15353,-75.5335,3635.82,39.6708,7363.99,8174.83,0.57619,-1.63084,-1.59915,3.85543,-1.67792,-2.35751,3741.77,47.5185,7469.94,0.376367,0.978259,0.0115825,9941.81,-4.91234e-05,0.367448,12.108,10.1846,98.3619,71.2706,0.561671,12.9122,12.2788,97.9835,121.476,0.37834,-50.2055 
53,0,53,11622,0.00439111,18.7948,13.5149,98.2101,-0.00433653,-1.07597,5.62436e-12,2.4967,0.368979,-1.63544,-0.482114,-0.0288775,-74.4338,-120.887,3.56338,11498.3,8269.01,2.96539,0.837669,-0.698062,-0.0134243,0.439812,1.19767,-16.486,11.2968,11602.7,-0.00171482,-5.02102,0.00179032,9613.78,0.000126153,0.00990101,18.4126,7.8617,118.701,58.3012,0.875674,13.1408,12.1218,97.8141,121.56,20.8867,-63.2585 
54,1.575,54,11179.4,-0.0327479,19.0908,12.9148,98.1753,0.0197208,-12.0683,500,1.67473,-0.694446,-0.983434,0.704078,-2.7488,-93.7665,2966.51,38.8558,8164.84,8033.87,2.26515,-0.104024,0.197412,1.2945,-2.15838,0.867922,3098.03,48.5978,8296.35,0.310299,0.973282,0.0106754,9984,0.000202115,0.315593,11.7527,9.83923,98.5271,71.2631,0.629902,12.8514,12.1173,97.5739,121.395,0.953214,-50.1316 
55,1.4,55,10914.7,-0.060457,18.6769,13.0611,97.699,0.0215319,10.8647,343.696,-0.704224,-0.432824,-1.56976,2.4321,0.649057,-81.3625,2401.25,27.3315,8581.12,7948.69,-0.191907,0.0794942,-0.545124,2.94442,1.16137,1.15809,2515.37,35.7848,8695.24,0.258453,0.975708,0.00752404,9732.41,1.7141e-05,0.265352,11.5316,9.81668,97.8134,70.7612,0.651177,13.0085,12.2205,97.1755,121.051,0.637927,-50.2894 
56,1.375,56,11473.4,-0.0409458,19.7512,12.853,97.9777,0.0406084,-27.1929,472.961,0.767453,0.936381,-0.425898,0.998349,-0.717595,-76.2338,2361.47,21.4352,9035.32,8299.98,1.24748,1.41641,0.53415,1.47837,-0.23757,0.879664,2468.39,29.3556,9142.24,0.245454,0.979612,0.0058802,10056.5,0.000157908,0.260631,11.4469,9.86356,98.2203,70.9381,0.69128,12.8315,12.3212,97.4513,121.502,0.76905,-50.5637 
57,1.6,57,10661.8,-0.0322358,18.1328,12.9752,98.3098,0.0410243,-93.4289,453.086,0.251755,-0.372795,0.375239,0.873351,-2.06755,-72.8193,2746.31,58.6964,7813.51,7783.81,0.710278,0.0857283,1.29229,1.33188,-1.60903,0.28648,2848.44,66.2621,7915.64,0.302433,0.960883,0.0151861,9418.43,0.000198074,0.304841,11.5891,9.66249,98.1862,71.3156,0.605963,12.9994,11.953,97.771,121.652,0.415185,-50.3365 
58,1.125,58,12943.1,-0.029152,20.879,13.6237,98.2665,0.00121709,15.1161,9.55688,0.79115,-1.51741,-0.201874,0.413017,1.71487,-50.4874,-51.2396,30.1903,12709.3,9260.4,1.10906,-1.1995,0.433937,0.730923,2.03278,0.860344,19.5739,35.4357,12780.1,0.00184189,0.239916,0.0050817,10627.1,0.000260129,0.0128706,-12.2646,10.158,119.932,51.6148,0.946293,13.3566,12.1766,97.8781,121.216,22.0542,-69.601 
59,1.2,59,12535.3,-0.0398067,20.612,13.429,98.0915,0.0406715,101.085,38.9316,1.51547,1.43259,-3.34992,1.95849,-1.3421,-58.0228,75.7995,8.95373,12226.7,9144.59,1.88082,1.79795,-2.61921,2.32385,-0.976745,2.08831,157.182,14.9821,12308,0.0151532,0.857042,0.0022373,10372.9,0.000292233,0.0292801,-9.1995,7.80489,97.713,69.2509,0.917634,13.1089,12.3053,97.7069,121.679,0.00616899,-52.4278 
60,1.65,60,11093,-0.0427843,18.9972,12.9392,98.5278,0.0234956,-0.596003,41.6087,0.650561,-1.27143,1.02711,0.241465,-2.54741,-89.0338,3526.81,61.9759,7479.57,8002.31,1.21118,-0.710812,2.14835,0.802087,-1.98679,-0.467435,3651.69,71.2262,7604.44,0.366511,0.966993,0.0169612,9963.38,0.000225108,0.366192,12.0604,9.83114,98.3905,71.4805,0.577198,12.729,12.2269,98.0914,121.688,0.299034,-50.2074 
61,1.5,61,11323.2,-0.0532286,19.314,13.0472,97.9529,0.00177767,-3.53765,498.22,1.08508,-2.39313,3.46906,-2.88591,0.0965085,-67.2002,2790.02,44.0711,8503.16,8203.41,1.50822,-1.96998,4.31534,-2.46276,0.51965,-1.25879,2884.28,51.053,8597.42,0.287848,0.969955,0.0108204,10020.1,7.97455e-05,0.29953,12.0025,9.7447,97.9998,71.9537,0.633945,12.9843,12.4863,97.4703,122.518,0.529528,-50.564 
62,1.175,62,12826.8,-0.034159,21.0257,13.4355,98.6011,0.004992,59.4298,23.8669,1.81135,0.427359,-0.560138,-2.09954,-2.10895,-39.5836,-51.2098,-3.37115,12611.3,9205.69,2.0606,0.676607,-0.0616433,-1.85029,-1.8597,0.940409,4.31012,0.741438,12666.9,0.000409793,0.768616,0.000107814,10517.8,7.14754e-05,0.0101443,21.0609,10.8941,120.83,59.4309,0.930498,13.1891,12.5493,98.2592,124.601,22.5709,-65.1699 
63,1.15,63,12905.9,-0.0346979,20.7595,13.6935,98.0027,0.0136897,7.16188,63.171,-0.30738,0.223835,-5.60173,-0.047954,-1.21844,-60.0685,-41.4467,13.4282,12724.2,9257.12,0.0708553,0.602071,-4.84526,0.330281,-0.840202,-0.0348133,42.8052,19.6691,12808.5,0.00401029,0.554284,0.00282081,10673.8,0.000208381,0.00793803,16.048,10.2106,118.126,54.6385,0.927023,13.3453,12.477,97.5836,121.367,20.5425,-66.7289 
64,1.525,64,10871.3,-0.0538401,18.9565,12.779,97.9807,0.0973125,-28.8322,490.738,-2.03197,-1.49638,-5.79358,-1.5493,-0.955491,-91.7169,3804.98,40.9264,7171.13,7977.24,-1.45446,-0.918861,-4.63855,-0.971784,-0.377974,0.445257,3933.62,50.4554,7299.77,0.39366,0.978046,0.0125724,9992.43,4.93648e-06,0.386583,11.7075,10.2751,97.9998,70.9723,0.550004,12.9083,12.2069,97.4293,121.004,0.570499,-50.0313 
65,1.1,65,13486.6,-0.0391507,21.79,13.648,98.3052,-0.191331,68.8526,6.97593,-0.370539,1.32051,0.172726,0.353515,-3.39147,-58.3001,-102.93,-9.17656,13366.3,10109.8,-0.0034384,1.68761,0.906926,0.720615,-3.02437,-2.15623,-21.1587,-3.11941,13448.1,-0.00189921,0.794912,-0.000427475,11140.8,0.000182692,0.264913,-1.70991,0.183585,99.5205,62.5077,0.967024,13.443,12.5456,97.9549,123.127,1.56563,-60.6189 
66,1.35,66,10765.8,-0.0371915,18.7372,12.7055,98.0767,0.0112441,5.80827,339.437,0.798558,2.94288,-0.52683,-0.861843,-3.18101,-79.6615,2791.62,28.1351,7946.67,7751.96,1.30017,3.44449,0.476384,-0.360236,-2.6794,0.781615,2903.35,36.4116,8058.41,0.30269,0.978524,0.00825477,9591.83,5.14807e-05,0.313753,11.2717,9.8971,98.4208,70.7281,0.612903,12.966,12.1201,97.3719,121.06,1.04896,-50.332 
67,0,67,13465.2,-0.0445535,21.6297,13.7559,98.6429,0.0823932,-120.186,499.787,1.90209,3.08526,-1.32879,2.27148,-0.566556,-42.7415,-131.481,3.2562,13323.6,10008.2,2.17122,3.35439,-0.790529,2.54061,-0.297424,1.11328,-71.532,7.69688,13383.6,-0.00648122,1.23198,0.00105827,11036.8,-2.18253e-05,0.00397275,-77.6398,6.30352,82.709,47.6946,0.936606,13.5455,12.8867,98.3521,122.013,-15.6432,-74.3186 
68,1.55,68,11028.6,-0.0416749,18.6639,13.0886,98.3795,0.0413252,-10.9661,3.11659,-1.43678,-0.0511293,0.429002,-0.446601,-0.429471,-66.5906,2971.93,59.9887,7929.09,7967,-1.01748,0.368174,1.26761,-0.0272981,-0.0101675,-1.18238,3065.33,66.9072,8022.49,0.315234,0.963208,0.0151306,9724,0.00022995,0.324436,11.7018,9.57417,98.4747,71.5139,0.610296,13.0824,12.0309,97.9129,121.808,0.561861,-50.294 
69,1.475,69,11328.2,-0.0105575,19.5378,12.8032,98.4931,-0.000975975,-3.60244,500,0.698481,2.96835,-0.33571,-1.56834,0.365838,-83.6857,2891.89,57.3559,8399.33,8143.23,1.22543,3.4953,0.718183,-1.04139,0.892785,0.864245,3009.26,66.0505,8516.71,0.298594,0.96301,0.014085,10078.1,0.000133395,0.306202,11.7509,9.898,98.4688,70.8845,0.644971,12.9851,12.1333,98.0714,120.999,0.397349,-50.1148 
70,1.275,70,11748.5,-0.000470116,19.0837,13.5281,98.5788,-0.00506739,9.05381,0.103156,1.5659,-0.449379,-5.30853,0.0237604,-2.4758,-51.5115,667.662,20.3111,10881.4,8405.65,1.89026,-0.125025,-4.65982,0.348114,-2.15145,0.00810996,739.912,25.6629,10953.7,0.0752596,0.942777,0.00429725,9831.46,0.000298957,0.0818632,11.327,9.21606,98.5199,69.9369,0.80584,13.3034,12.2996,98.2035,121.518,0.316364,-51.5814 
71,0,71,12532.6,-0.0316398,20.6381,13.3643,98.3594,0.00330848,9.49606,325.255,-0.628089,-0.578848,0.0964697,0.536917,1.76516,-41.1414,-183.792,-7.64758,12462.1,8979.68,-0.369033,-0.319791,0.614582,0.795974,2.02422,0.776186,-126.088,-3.37315,12519.8,-0.0122829,0.955277,-0.000496558,10265.3,8.44158e-05,0.0120565,14.7195,7.69614,119.988,56.9202,0.931007,13.0194,12.475,98.0206,123.256,21.9676,-66.3358 
72,0,72,13296,-0.045706,21.4768,13.6886,98.1965,0.0800107,-44.4295,28.5471,-1.7998,-0.398123,-3.40622,-0.82575,0.164808,-50.448,-97.5261,-0.361152,13114.8,9685.95,-1.48214,-0.080466,-2.77091,-0.508093,0.482466,0.364346,-26.768,4.88019,13185.6,-0.00245189,1.46854,0.000681328,10917.3,0.000584203,-0.0200641,9.92675,23.1579,115.454,93,0.939169,13.412,12.7472,97.8765,122.409,17.5779,-29.4091 
73,1.25,73,12021,-0.0395765,20.3032,13.0817,98.072,0.0302783,61.5967,77.0766,-0.468848,-1.71788,-0.568654,-3.04667,1.76655,-66.3378,1173.54,18.7917,10726,8706.92,-0.0511366,-1.30017,0.266769,-2.62895,2.18426,1.17445,1266.58,25.684,10819.1,0.123612,0.965729,0.00435403,10246.4,0.000175619,0.139654,11.1756,9.73559,98.1992,71.0123,0.810766,13.0373,12.3008,97.6114,121.815,0.587854,-50.803 
74,1.425,74,11382.7,-0.0168316,19.2945,-12.9717,98.3002,0.00315944,-1.63823,8.14063e-12,0.955457,-1.22557,-1.22364,-1.27512,1.03377,-99.5145,3504.33,51.3724,7775.3,8147.69,1.58207,-0.598949,0.0295933,-0.648504,1.66039,0.985383,3643.91,61.7115,7914.88,0.356782,0.971216,0.0141594,10213.3,0.000216527,0.364752,11.8864,9.97541,98.2239,70.7241,0.594217,12.9913,12.1321,97.7787,121.199,0.445237,-50.4747 
75,1.325,75,10838.2,-0.0392244,18.2944,13.1118,98.1265,0.0250671,-10.3004,73.666,-0.0175785,0.951789,-2.92427,1.76499,-3.4914,-62.5281,1925.47,42.6814,8780.39,7817,0.376144,1.34551,-2.13682,2.15871,-3.09767,-0.578007,2013.18,49.1779,8868.09,0.214769,0.959004,0.0101121,9373.69,0.000217858,0.210886,11.6483,9.83289,97.7822,70.1441,0.65852,13.035,12.3561,97.6799,120.386,0.102348,-50.2417 
76,1.3,76,12327.8,-0.0249823,20.3138,13.3216,98.2322,-0.0155322,-17.513,18.8426,-1.29495,2.27977,-3.46504,-0.254972,0.740571,-63.7813,742.822,15.7803,11318.8,8818.16,-0.893337,2.68138,-2.66181,0.146642,1.14218,7.41307,832.281,22.4069,11408.2,0.0807953,0.955006,0.00360504,10301.1,0.000370131,0.0935052,10.431,9.91676,98.2541,70.711,0.85106,13.2006,12.1926,97.8164,121.795,0.437744,-51.0841 
77,1.225,77,12281.6,-0.0540133,20.1475,13.5451,98.2492,-0.0414559,62.7321,258.992,1.16029,-0.387211,-0.424459,0.0376339,0.193508,-54.1006,11.7941,-4.62783,12125.4,8968.46,1.50095,-0.0465538,0.256854,0.378291,0.534165,0.902102,87.6754,0.99301,12201.2,0.00858325,0.980565,0.000149899,10214.7,0.000119764,0.0194274,-9.26089,-7.5794,97.3742,68.7638,0.885592,13.3116,12.5303,97.9418,122.356,-0.56762,-53.5918 
78,0,78,12374.1,-0.0390493,20.6336,13.2891,98.0982,0.0741579,29.7326,0.00381174,-0.662444,-1.3972,-2.47821,-4.6327,-3.37167,-63.6076,-125.293,5.43159,12431.6,8997.92,-0.261924,-0.996684,-1.67716,-4.23218,-2.97115,0.834584,-36.0773,12.0402,12520.8,-0.00348364,2.40403,0.00176826,10356.2,-9.26384e-05,0.0186769,10.2373,8.65788,119.568,55.2713,0.939766,13.0968,12.2765,97.6392,122.627,21.9289,-67.3559 
79,1.45,79,11224.2,-0.0415143,19.2924,12.9417,98.0626,0.0593678,-39.1343,1.97003e-11,0.954402,1.08312,-1.15875,3.20879,-0.827196,-71.0809,2996.65,45.7774,8227.42,8203.42,1.40198,1.5307,-0.263595,3.65637,-0.379619,1.04433,3096.35,53.1624,8327.12,0.309392,0.97083,0.0116238,10007.9,6.19926e-05,0.317758,11.8018,9.85081,98.1099,71.3085,0.630848,13.0193,12.1597,97.453,121.675,0.65685,-50.3668 
80,0,80,12459.4,-0.0798375,20.3423,13.7492,98.0965,0.106943,-116.049,106.597,-1.1404,1.46508,-4.05622,-1.39317,-1.80539,-33.1075,-140.379,-19.6342,12543.3,9508.88,-0.931927,1.67355,-3.63929,-1.1847,-1.59692,0.3592,-93.942,-16.1945,12589.8,-0.00907164,0.768239,-0.00237516,10355.6,0.000500244,-0.0163414,-25.5155,21.6805,101.357,93,0.902762,13.5571,12.7256,97.7309,121.1,3.62575,-28.1002 
81,1.575,81,12356.7,-0.0326846,20.7166,13.135,98.3965,-0.040688,22.1545,3.45837,-0.190162,0.756208,-4.07231,0.781341,-0.74065,-72.0855,3108.9,39.3155,9088.59,8887.5,0.263741,1.21011,-3.1645,1.23524,-0.286747,-3.26394,3210.01,46.8049,9189.69,0.296196,0.975118,0.009295,10837.5,0.000248864,0.321007,11.8133,10.1023,98.5495,71.6158,0.662378,13.0807,12.7124,97.9664,122.086,0.583088,-50.4707 
82,1.4,82,11978.1,-0.0121694,20.1365,13.0092,98.4831,6.73681e-05,11.4478,1.03818e-09,0.0663768,1.69114,-1.61113,0.881785,0.410409,-54.2528,2652.83,25.5306,9170.57,8527.64,0.407992,2.03275,-0.927895,1.2234,0.752024,1.266,2728.92,31.1673,9246.67,0.262304,0.980405,0.00617077,10403.7,0.000287588,0.283231,11.3787,10.0049,98.4489,71.3454,0.677739,13.1977,12.4217,97.9078,122.063,0.541063,-50.7177 
83,1.375,83,10077.2,-0.0175672,17.539,12.5938,98.4873,0.011813,12.7182,51.0705,-0.540082,1.57632,0.430558,-0.501144,-1.37821,-82.4162,3047.08,50.2509,6923.17,7195.37,-0.021129,2.09527,1.46846,0.0178087,-0.859261,0.456356,3162.68,58.8137,7038.77,0.351219,0.968482,0.0151587,9004.86,0.000285941,0.318922,11.7658,10.0641,98.5572,71.5737,0.553027,12.4075,11.9957,97.9557,122.1,0.601521,-50.5264 
84,1.6,84,11544.6,-0.0139861,19.3547,13.0512,98.102,0.00756904,-17.6422,7.55194e-11,0.0754724,1.24226,-1.46791,0.210242,-1.1816,-63.5691,2941.45,44.6503,8463.47,8227.36,0.47575,1.64254,-0.667355,0.61052,-0.781317,1.52132,3030.61,51.2548,8552.63,0.299192,0.971254,0.010919,10129.3,0.000295673,0.318682,11.6744,9.6391,98.0212,70.8522,0.633064,13.077,12.3306,97.625,121.703,0.396187,-50.8506 
85,1.125,85,12976,-0.00820355,21.2813,13.288,98.222,-0.00724698,-0.0282091,4.90794,3.83201,-0.838191,0.391649,1.02216,0.146142,-70.2661,-203.984,15.4085,12897.7,9205.66,4.27446,-0.395744,1.27654,1.4646,0.588589,0.82291,-105.429,22.7088,12996.3,-0.00987028,1.60498,0.00320845,10681.5,0.000157522,0.0123421,13.3289,7.80844,122.91,55.7918,0.970174,13.1679,12.1996,97.86,122.306,25.0499,-66.5139 
86,1.2,86,12147.2,-0.0207297,19.9697,13.3305,98.0073,-0.0042392,-0.384825,0.816743,1.71796,0.575899,-1.48694,1.43784,-0.998098,-58.3416,384.351,20.2863,11505.5,8665.94,2.08532,0.943261,-0.752215,1.8052,-0.630736,1.21798,466.181,26.3477,11587.3,0.0462313,0.909995,0.00417118,10083.7,0.000354777,0.0597671,10.7796,8.78526,98.2342,70.3846,0.865454,13.0239,12.3283,97.5845,122.329,0.649669,-51.9442 
87,1.65,87,10947.6,-0.0353604,18.5925,13.0057,98.3641,0.00585656,1.82529,27.4055,-0.736807,0.44367,-0.322049,2.16359,0.997946,-105.757,3352.09,42.4733,7519.37,7872.03,-0.0708813,1.1096,1.0098,2.82952,1.66387,0.845641,3500.42,53.4611,7667.71,0.354846,0.973968,0.0126807,9864.62,0.0001189,0.346166,12.0001,9.98293,98.3376,71.4613,0.567039,13.1022,12.2852,97.8134,121.868,0.524157,-50.4065 
88,1.5,88,11247.7,-0.0144934,19.0047,13.0704,97.9663,0.00424896,-5.99016,500,0.793515,1.20454,-3.35954,0.516241,0.240723,-65.7189,2581.68,30.5659,8557.11,8087.07,1.20733,1.61836,-2.53191,0.930055,0.654537,2.34793,2673.86,37.3938,8649.29,0.271381,0.976111,0.00790113,9852.77,0.000140944,0.284641,11.7688,9.64139,97.8859,70.7848,0.64592,13.1659,12.2126,97.3772,121.256,0.508691,-50.4713 
89,1.175,89,11941.3,-0.0592044,19.5551,13.6076,97.8961,0.0414032,31.1036,321.546,-0.37497,1.2156,-4.2334,-2.43818,-0.340545,-40.626,-59.3307,-1.83073,11904.3,8704.27,-0.119159,1.47142,-3.72178,-2.18237,-0.084734,0.197309,-2.34885,2.39015,11961.3,-0.000236648,-1.28078,0.000367961,9925.52,-1.67447e-05,0.0122807,13.8907,-7.44521,104.319,63.5126,0.877043,13.3329,12.4233,97.5177,120.863,6.8016,-57.3499 
90,1.15,90,12604.5,-0.0344178,20.3995,13.6127,97.764,-0.161236,133.843,32.0762,0.547451,-0.058158,-1.74844,-2.11407,-0.764032,-56.4017,-144.822,10.6772,12503.9,9742.31,0.902597,0.296988,-1.03815,-1.75893,-0.408886,0.482575,-65.7134,16.5371,12583,-0.00633188,1.78698,0.00241512,10378.2,0.000100024,0.0104845,15.1991,8.06955,121.778,56.3248,0.9109,13.3246,12.5222,97.3328,121.769,24.4449,-65.4439 
91,1.525,91,11123.5,-0.0134623,18.8766,12.9784,98.0922,-0.000339015,0.166368,500,3.50038,0.763092,-0.718884,-0.747015,0.0341361,-61.1682,2858.37,49.1999,8185.9,7975.18,3.88554,1.14825,0.0514354,-0.361855,0.419296,0.989998,2944.16,55.5551,8271.69,0.300129,0.968034,0.0122209,9809.67,0.000260093,0.307938,11.7235,9.62637,98.2435,71.0853,0.625239,13.0496,12.0668,97.6269,121.275,0.616591,-50.1892 
92,1.1,92,13008.6,-0.0292762,20.9558,13.6424,98.082,-0.00829011,22.1639,316.604,0.481399,0.278703,-1.11904,0.756935,-0.244159,-64.0231,-141.815,15.488,12803.1,9312.54,0.884535,0.68184,-0.312773,1.16007,0.158977,1.12158,-52.016,22.1398,12892.9,-0.00488456,3.91942,0.00315331,10649.1,0.000584685,-0.0101815,31.9257,8.39681,108.365,78.7877,0.9392,13.325,12.3977,97.7091,120.791,10.6555,-42.0032 
93,1.35,93,11661.6,-0.0124761,19.5579,-13.024,98.2314,0.0175694,-9.22054,87.7439,2.42974,1.99843,-3.18148,-4.68385,-0.854895,-56.054,2493.63,59.962,8943.13,8297.34,2.7827,2.35139,-2.47557,-4.3309,-0.501937,-0.138548,2572.25,65.7858,9021.75,0.255683,0.957161,0.0132544,10060.3,0.000374871,0.270998,11.5583,9.85501,98.3373,71.4962,0.680067,13.0546,12.1154,97.749,122.157,0.588232,-50.661 
94,0,94,11962.5,-0.0353557,19.4709,13.5511,97.9334,0.0172566,17.8654,63.7257,1.33746,-1.21923,-0.811485,0.00850055,2.28585,-49.5305,-91.9745,14.9117,11879,8599.3,1.64934,-0.907352,-0.187724,0.320381,2.59773,1.05406,-22.5032,20.0577,11948.4,-0.00227426,-1.78627,0.00308279,9894.7,6.24852e-05,0.0116916,-14.3559,8.62141,120.362,55.8527,0.883618,13.3022,12.2856,97.5695,122.075,22.7923,-66.2219 
95,1.55,95,11292.8,-0.016463,18.962,13.0721,98.267,0.00583605,-7.93394,500,2.99053,0.283764,-0.216839,-0.36393,-0.569888,-73.5283,2677.08,43.2513,8452.04,8070.61,3.45351,0.746752,0.709138,0.099058,-0.1069,0.855324,2780.21,50.8906,8555.17,0.28137,0.968961,0.010839,9881,0.000293798,0.287622,11.691,9.68867,98.0934,71.6907,0.634889,13.0313,12.3649,97.8409,122.288,0.25253,-50.597 
96,1.475,96,11071.8,-0.0256025,18.7856,12.9567,98.5072,0.00442277,-10.7532,424.56,1.25962,-0.73415,0.173459,0.605685,0.626063,-79.1368,3417.46,47.9499,7487.02,7925.04,1.75792,-0.235847,1.17007,1.10399,1.12437,0.762206,3528.46,56.1719,7598.02,0.358772,0.972896,0.0134356,9834.81,0.000295596,0.360338,11.9384,9.79057,98.7259,72.5273,0.573692,12.8567,12.2064,97.9122,123.252,0.813652,-50.7243 
97,1.275,97,12257,0.00479806,19.4877,13.6341,98.1388,-0.00525071,0.858991,127.264,-1.33302,1.1212,0.199949,-1.1021,-1.45823,-61.7335,418.96,23.5797,11465.2,8649.47,-0.944302,1.50992,0.977388,-0.71338,-1.06951,5.07442,505.548,29.9936,11551.8,0.0500862,0.90594,0.00476014,10093.6,0.000474759,0.0589645,10.6859,9.3177,98.3106,71.0853,0.832332,13.4579,12.3787,97.6941,122.478,0.616575,-51.3931 
98,0,98,13695.5,-0.0244482,21.9503,13.6791,97.8292,0.0615997,0.753593,130.836,-0.0187326,1.4495,-0.035539,-0.253275,-0.117288,-65.8959,-151.914,21.4656,13551.7,9775.97,0.396196,1.86443,0.794319,0.161654,0.297641,0.773971,-59.4883,28.312,13644.1,-0.00528073,5.98333,0.00380786,11265.2,7.40418e-05,0.00871124,16.8003,10.7587,121.462,56.2086,0.958818,13.4935,12.7826,97.4859,123.075,23.9764,-66.8661 
99,0,99,13467.5,-0.00376251,21.4962,13.68,97.8617,0.0071841,-2.27577,3.398e-10,1.69922,0.770396,-3.77816,-0.256105,-0.569036,-54.7901,-168.233,23.8815,13272.9,9573.44,2.04422,1.11539,-3.08816,0.0888938,-0.224037,-47.4821,-91.3848,29.5739,13349.8,-0.00831609,2.30593,0.00406426,10988.9,0.000606395,-0.0187474,10.2532,-22.9719,114.182,93,0.959036,13.471,12.5553,97.4978,122.466,16.6845,-29.4657 
100,1.25,100,12259.5,0.0119666,19.5993,13.5177,98.1697,-0.00830301,-10.5051,214.232,0.712698,-0.98397,1.96484,1.18183,1.67371,-59.3926,472.499,54.9572,11316.6,8627.45,1.08668,-0.60999,2.7128,1.55581,2.04769,0.600647,555.803,61.1278,11399.9,0.0554818,0.838598,0.00978097,10017.8,0.000659881,0.059294,10.3594,9.30937,98.3817,70.7812,0.855415,13.1355,12.1595,97.7784,122.285,0.60334,-51.5036 
101,1.425,101,10758.9,-0.0111522,18.1406,12.9524,98.4345,0.0166629,8.59538,166.381,3.14534,0.913973,0.643905,-0.888877,-1.28772,-78.0101,3156.57,57.8608,7367.33,7653.56,3.63655,1.40518,1.62632,-0.397668,-0.796512,0.702893,3265.99,65.9657,7476.75,0.344816,0.965861,0.0159926,9471.69,0.000346766,0.333341,11.8325,9.8975,98.6196,71.9258,0.562401,12.9544,12.1699,97.9274,122.585,0.692233,-50.6589 
102,1.325,102,12075.8,-0.0257431,20.0191,13.2486,98.2948,0.0063808,-15.9608,46.8181,0.546898,0.63864,-2.26068,-1.33853,-3.283,-95.9731,2425.52,41.0552,9466.25,8637.23,1.15122,1.24296,-1.05205,-0.734208,-2.67868,0.491952,2560.14,51.0265,9600.86,0.243154,0.966296,0.00969547,10528.8,0.000251593,0.248663,12.1084,9.95259,98.3572,72.1597,0.706689,13.1953,12.3338,97.938,122.858,0.419185,-50.6986 
