cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
252,44.84,0.53,252,24411.6,-0.726925,53.8176,11.3684,120.471,0.197666,347.185,347.31,-0.649694,1.18949,3.36306,2.57917,1.08326,131.904,2510.93,-26.0349,23744.3,22150.8,-1.48026,0.358928,1.70192,1.7486,0.252695,0.340822,2325.92,-32.8871,23559.2,0.102977,1.02537,-0.00257808,22586.9,-0.00311965,0.321041,10.1873,9.48412,121.496,90.4694,2.52275,11.6585,10.5898,119.989,140.104,1.50711,-49.6349 
253,44.79,0.53,253,21948.9,0.116032,49.8402,-10.91,120.446,-0.142408,6.98142,6.37238e-12,-5.01201,0.434044,-2.87458,1.19095,0.350429,201.691,2063.58,-46.1157,21920.4,17733.5,-6.282,-0.83595,-5.41457,-0.0790397,-0.919564,0.599843,1780.68,-56.5931,21637.5,0.0873359,1.05889,-0.00484138,20388.9,-0.003411,0.305985,9.53283,9.20419,121.339,90.1784,2.41918,11.4476,10.4534,119.95,139.87,1.38885,-49.6912 
254,44.77,0.53,254,26519.9,-0.261925,56.47,11.7418,120.646,0.163184,66.1797,443.782,5.36765,-0.792552,4.76774,-2.86101,1.71497,90.8984,1002.02,-44.5227,27623,21936.4,4.79529,-1.36491,3.62302,-3.43337,1.14261,0.239281,874.531,-49.2447,27495.5,0.0356651,1.10931,-0.00331015,24520.6,-0.00370236,0.184408,9.70742,9.05111,122.371,91.3215,2.62394,12.1586,11.2904,120.159,141.085,2.21139,-49.7637 
255,44.85,0.53,255,28873.7,-0.857296,59.8929,-12.0949,120.413,0.40781,579.46,459.718,-0.195093,-1.04521,2.14944,1.38195,-0.174322,89.3081,1941.95,-48.5978,29056.1,31274.3,-0.757442,-1.60756,1.02475,0.819606,-0.736671,1.81502,1816.68,-53.2372,28930.8,0.0680477,1.05406,-0.00340129,26697.2,-0.00393738,0.278402,10.1443,9.73499,121.516,89.5516,2.65349,12.5541,11.4379,119.849,139.146,1.66762,-49.5946 
257,44.855,0.53,257,27749.7,0.0445299,57.0493,11.8411,120.597,-0.0721834,-61.6709,3.7771e-12,-0.158563,2.52448,0.802248,0.646117,-0.097191,63.653,1636.38,-34.9046,28374.1,22135.5,-0.559369,2.12368,0.000635874,0.245311,-0.497997,0.999515,1547.1,-38.2113,28284.8,0.0597981,1.04518,-0.0024948,25872,-0.00375914,0.236567,10.2796,9.63382,121.811,90.9073,2.6065,12.4436,11.3718,120.053,140.498,1.75745,-49.5907 
258,44.815,0.53,258,30830.1,-0.101014,61.3106,12.1083,120.934,0.148609,-116.995,500,-3.84869,-7.08824,-10.6845,-0.812199,-4.31282,198.7,3527.31,-31.3013,29187.3,24732.5,-5.09985,-8.33941,-13.1869,-2.06336,-5.56398,0.615021,3248.61,-41.6234,28908.6,0.115568,1.02294,-0.00265937,28110,-0.00344615,0.424417,10.8645,10.1353,121.913,90.0837,2.5182,12.7143,11.8354,120.216,139.816,1.69678,-49.7325 
259,44.795,0.53,259,28559.2,-0.554136,59.9739,11.6779,120.648,0.180921,407.362,8.3882e-05,-6.29677,-0.146816,-4.44724,3.87884,-5.51156,125.597,2707.69,-25.2173,27848.7,25198.5,-7.08763,-0.937668,-6.02894,3.08799,-6.30241,0.650874,2531.52,-31.7418,27672.5,0.0961463,1.02243,-0.00211746,26329.9,-0.0033386,0.381337,9.81604,9.36574,121.587,90.5253,2.6702,12.1435,11.1421,120.098,140.539,1.48915,-50.0141 
260,44.83,0.53,260,26270.6,-0.814614,57.6222,11.5063,120.421,2.15492,-235.541,222.741,-3.47104,-1.42119,-0.550688,-2.5424,-1.10184,78.3756,2838.07,-25.7518,25505.9,38106.5,-3.96455,-1.9147,-1.53771,-3.03591,-1.59535,0.872371,2728.14,-29.8232,25395.9,0.111041,1.0195,-0.00216793,24568.6,-0.00362012,0.429327,9.79747,9.25714,121.166,89.9366,2.52905,11.9465,11.0306,119.907,139.968,1.25947,-50.0317 
261,44.81,0.53,261,26569.1,-0.383518,58.3059,11.4531,120.093,1.22882,426.91,277.937,-10.398,-2.25678,-3.75493,-0.322921,-5.21001,42.3448,2939.59,-35.1244,25637.4,38816,-10.6647,-2.52341,-4.2882,-0.589555,-5.47664,0.817853,2880.2,-37.3242,25578,0.115776,1.0232,-0.0026953,24877.3,-0.00356966,0.428305,9.94165,9.42484,120.704,89.6907,2.53964,11.9249,11.0627,119.69,139.627,1.01435,-49.9365 
262,44.775,0.53,262,23083.7,-0.676504,51.9293,11.1269,120.099,-0.822102,1081.46,60.7533,-2.89269,-0.317667,-12.1637,-0.0886293,1.06271,73.5943,1443.37,-46.0996,23395.3,47751.7,-3.3561,-0.78107,-13.0905,-0.552033,0.599306,0.238056,1340.15,-49.9227,23292,0.0627078,1.06974,-0.00396391,21371.3,-0.00306889,0.222207,9.3846,9.37029,121.244,90.3078,2.50696,11.5138,10.5998,119.636,139.555,1.608,-49.2473 
